ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,244262,Port:10,0,0,0,Enabled,0.70125,0.421305,-0.43555,-0.375562,-47.0853,-17.8411,-167.002,0.168329,0
1,,244286,Port:10,0,0,0,Enabled,0.701243,0.42118,-0.435098,-0.376238,-47.0053,-17.7304,-166.715,0.16946,0
1,,244302,Port:10,0,0,0,Enabled,0.701158,0.421137,-0.435376,-0.376124,-47.0388,-17.7387,-166.789,0.169283,0
1,,244326,Port:10,0,0,0,Enabled,0.702599,0.419152,-0.436353,-0.374515,-47.3322,-17.3039,-165.865,0.164596,0
1,,244342,Port:10,0,0,0,Enabled,0.70311,0.418171,-0.436745,-0.374198,-47.2927,-17.0756,-165.528,0.148728,0
1,,244366,Port:10,0,0,0,Enabled,0.702993,0.417455,-0.435662,-0.376473,-46.9973,-16.2985,-164.897,0.166259,0
1,,244382,Port:10,0,0,0,Enabled,0.703548,0.416324,-0.435524,-0.376847,-46.998,-15.812,-164.067,0.171663,0
1,,244406,Port:10,0,0,0,Enabled,0.70567,0.412237,-0.435622,-0.377259,-46.5035,-14.7115,-161.806,0.16799,0
1,,244422,Port:10,0,0,0,Enabled,0.707454,0.408561,-0.434888,-0.378762,-46.0563,-13.5531,-159.738,0.167314,0
1,,244446,Port:10,0,0,0,Enabled,0.708962,0.404578,-0.434423,-0.380743,-45.628,-12.2633,-156.925,0.164544,0
1,,244470,Port:10,0,0,0,Enabled,0.710686,0.401121,-0.433977,-0.381696,-45.4337,-10.5158,-153.719,0.159728,0
1,,244486,Port:10,0,0,0,Enabled,0.712699,0.396685,-0.433619,-0.382983,-45.3615,-8.65207,-150.932,0.163194,0
1,,244510,Port:10,0,0,0,Enabled,0.71471,0.390998,-0.434163,-0.384465,-45.9952,-6.22801,-147.073,0.162814,0
1,,244534,Port:10,0,0,0,Enabled,0.71536,0.387302,-0.436747,-0.384069,-47.578,-4.43246,-144.634,0.161366,0
1,,244550,Port:10,0,0,0,Enabled,0.71618,0.384289,-0.438386,-0.383699,-48.6629,-3.23517,-143.165,0.164768,0
1,,244566,Port:10,0,0,0,Enabled,0.717241,0.381645,-0.44082,-0.381563,-49.1244,-2.28734,-141.503,0.165763,0
1,,244590,Port:10,0,0,0,Enabled,0.719628,0.376691,-0.439742,-0.383232,-48.3088,-0.871664,-137.785,0.157425,0
1,,244606,Port:10,0,0,0,Enabled,0.722489,0.373445,-0.439555,-0.381234,-47.4787,-0.218112,-135.526,0.159121,0
1,,244630,Port:10,0,0,0,Enabled,0.725828,0.367455,-0.436788,-0.383883,-47.1322,0.0797601,-131.696,0.152097,0
1,,244646,Port:10,0,0,0,Enabled,0.726349,0.360971,-0.434935,-0.391088,-48.8081,-0.114713,-129.324,0.152599,0
1,,244670,Port:10,0,0,0,Enabled,0.725137,0.358567,-0.435634,-0.394751,-53.7723,-3.78822,-128.473,0.155688,0
1,,244686,Port:10,0,0,0,Enabled,0.724397,0.358147,-0.435352,-0.396797,-56.9148,-7.77163,-128.332,0.156679,0
1,,244710,Port:10,0,0,0,Enabled,0.72183,0.359202,-0.430893,-0.405298,-60.0201,-14.1934,-128.387,0.150966,0
