ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz
4,,127607479,Port:1,0,1769352391,318803346,Enabled,0.577818,0.347762,-0.587187,0.44766,-20.1452,141.609,-1743.43,0.356401,4,OK,-20.2419,141.59,-1743.14,OK,-61.3356,113.568,-1744.45,OK,-52.5874,60.106,-1737.16,OK,5.91398,88.35,-1735.41,,127607479,Port:2,0,1769352391,318803346,Missing,,,,,,,,,4,OK,5.54512,434.141,-2046.23,OK,47.8386,419.648,-2000.23,Missing,,,,OK,76.8643,460.659,-1998.96,,127607479,Port:3,0,1769352391,318803346,Enabled,0.921325,0.0344098,0.0208291,0.386708,-21.4714,212.172,-1626.15,0.118868,3,OK,-21.3367,212.244,-1626.16,OK,-61.5666,180.274,-1625.05,OK,-66.4398,256.326,-1621.12,,127607479,Port:65535,0,1769352391,318803346,Missing,,,,,,,,,3,OK,76.8643,460.659,-1998.96,OK,47.8386,419.648,-2000.23,OK,5.54512,434.141,-2046.23
4,,127607485,Port:1,0,1769352391,418803346,Enabled,0.570201,0.338106,-0.588492,0.462851,-21.1441,139.793,-1752.34,0.331462,4,OK,-21.2589,139.768,-1752.09,OK,-61.9581,111.223,-1753.9,OK,-52.798,58.0692,-1745.22,OK,5.30865,87.0506,-1742.32,,127607485,Port:2,0,1769352391,418803346,Missing,,,,,,,,,4,OK,5.55466,434.166,-2046.33,OK,47.8562,419.664,-2000.28,Missing,,,,OK,76.8582,460.669,-1998.99,,127607485,Port:3,0,1769352391,418803346,Enabled,0.921333,0.034378,0.0204346,0.386711,-21.4683,212.175,-1626.13,0.118859,3,OK,-21.3327,212.246,-1626.14,OK,-61.5652,180.279,-1625.07,OK,-66.44,256.329,-1621.13,,127607485,Port:65535,0,1769352391,418803346,Missing,,,,,,,,,3,OK,76.8582,460.669,-1998.99,OK,47.8562,419.664,-2000.28,OK,5.55466,434.166,-2046.33
4,,127607494,Port:1,0,1769352391,568803346,Enabled,0.562284,0.315611,-0.597365,0.476845,-19.9467,137.926,-1767.1,0.368242,4,OK,-20.0725,137.898,-1766.81,OK,-60.8908,109.664,-1769.92,OK,-52.7118,56.7182,-1759.22,OK,5.41833,85.2845,-1754.32,,127607494,Port:2,0,1769352391,568803346,Missing,,,,,,,,,4,OK,5.55474,434.138,-2046.19,OK,47.8502,419.659,-2000.26,Missing,,,,OK,76.8698,460.646,-1998.87,,127607494,Port:3,0,1769352391,568803346,Enabled,0.921355,0.0343772,0.0203038,0.386668,-21.4676,212.173,-1626.14,0.117117,3,OK,-21.3339,212.243,-1626.14,OK,-61.5667,180.282,-1625.09,OK,-66.4355,256.329,-1621.14,,127607494,Port:65535,0,1769352391,568803346,Missing,,,,,,,,,3,OK,76.8698,460.646,-1998.87,OK,47.8502,419.659,-2000.26,OK,5.55474,434.138,-2046.19
4,,127607500,Port:1,0,1769352391,668803348,Enabled,0.556309,0.294965,-0.604777,0.487608,-18.0977,136.398,-1776.76,0.323825,4,OK,-18.2533,136.371,-1776.53,OK,-59.2401,108.546,-1780.53,OK,-52.1345,55.7884,-1768.29,OK,6.09783,83.8051,-1761.56,,127607500,Port:2,0,1769352391,668803348,Missing,,,,,,,,,4,OK,5.55581,434.174,-2046.33,OK,47.8445,419.654,-2000.26,Missing,,,,OK,76.861,460.656,-1998.96,,127607500,Port:3,0,1769352391,668803348,Enabled,0.921367,0.0340073,0.0202442,0.386673,-21.4693,212.171,-1626.13,0.11754,3,OK,-21.3362,212.242,-1626.14,OK,-61.5683,180.277,-1625.08,OK,-66.4392,256.333,-1621.18,,127607500,Port:65535,0,1769352391,668803348,Missing,,,,,,,,,3,OK,76.861,460.656,-1998.96,OK,47.8445,419.654,-2000.26,OK,5.55581,434.174,-2046.33
4,,127607506,Port:1,0,1769352391,768803348,Enabled,0.552316,0.272374,-0.607154,0.502119,-16.5105,134.17,-1785.58,0.302331,4,OK,-16.6698,134.143,-1785.38,OK,-57.7701,106.526,-1789.84,OK,-51.5964,54.2259,-1775.39,OK,6.61602,82.0007,-1767.46,,127607506,Port:2,0,1769352391,768803348,Missing,,,,,,,,,4,OK,5.55012,434.145,-2046.24,OK,47.8304,419.641,-2000.15,Missing,,,,OK,76.8636,460.644,-1998.91,,127607506,Port:3,0,1769352391,768803348,Enabled,0.921335,0.0344381,0.0204354,0.386701,-21.4615,212.174,-1626.14,0.122165,3,OK,-21.3218,212.247,-1626.15,OK,-61.5625,180.277,-1625.08,OK,-66.4327,256.327,-1621.13,,127607506,Port:65535,0,1769352391,768803348,Missing,,,,,,,,,3,OK,76.8636,460.644,-1998.91,OK,47.8304,419.641,-2000.15,OK,5.55012,434.145,-2046.24
4,,127607512,Port:1,0,1769352391,868803348,Enabled,0.541465,0.260365,-0.60709,0.520065,-16.1232,131.572,-1793.54,0.299145,4,OK,-16.2776,131.506,-1793.35,OK,-56.7856,103.118,-1798.39,OK,-50.308,51.4012,-1782.26,OK,7.18919,80.3775,-1773.09,,127607512,Port:2,0,1769352391,868803348,Missing,,,,,,,,,4,OK,5.54948,434.153,-2046.32,OK,47.8489,419.654,-2000.3,Missing,,,,OK,76.8594,460.664,-1998.93,,127607512,Port:3,0,1769352391,868803348,Enabled,0.921326,0.0343887,0.0210215,0.386697,-21.4684,212.175,-1626.17,0.123093,3,OK,-21.3299,212.251,-1626.17,OK,-61.5682,180.275,-1625.04,OK,-66.4337,256.328,-1621.13,,127607512,Port:65535,0,1769352391,868803348,Missing,,,,,,,,,3,OK,76.8594,460.664,-1998.93,OK,47.8489,419.654,-2000.3,OK,5.54948,434.153,-2046.32
4,,127607518,Port:1,0,1769352391,968803348,Enabled,0.532491,0.252789,-0.600485,0.540341,-15.8852,128.732,-1801.43,0.288261,4,OK,-16.046,128.682,-1801.24,OK,-55.7232,99.0971,-1806.18,OK,-48.2846,48.1378,-1788.06,OK,8.26014,78.8802,-1778.67,,127607518,Port:2,0,1769352391,968803348,Missing,,,,,,,,,4,OK,5.55441,434.17,-2046.36,OK,47.8359,419.668,-2000.26,Missing,,,,OK,76.8714,460.649,-1998.87,,127607518,Port:3,0,1769352391,968803348,Enabled,0.921344,0.0341149,0.0207922,0.386691,-21.4692,212.177,-1626.17,0.120199,3,OK,-21.331,212.249,-1626.17,OK,-61.5677,180.284,-1625.06,OK,-66.439,256.333,-1621.17,,127607518,Port:65535,0,1769352391,968803348,Missing,,,,,,,,,3,OK,76.8714,460.649,-1998.87,OK,47.8359,419.668,-2000.26,OK,5.55441,434.17,-2046.36
4,,127607524,Port:1,0,1769352392,68803348,Enabled,0.524237,0.239736,-0.590719,0.564582,-15.0496,125.429,-1811.33,0.247548,4,OK,-15.2398,125.403,-1811.21,OK,-54.0921,94.6591,-1815.59,OK,-45.874,44.8189,-1794.83,OK,9.68789,77.3047,-1785.46,,127607524,Port:2,0,1769352392,68803348,Missing,,,,,,,,,4,OK,5.55213,434.149,-2046.32,OK,47.8428,419.649,-2000.23,Missing,,,,OK,76.8694,460.658,-1998.96,,127607524,Port:3,0,1769352392,68803348,Enabled,0.921354,0.0342521,0.0201061,0.38669,-21.4677,212.175,-1626.12,0.118228,3,OK,-21.332,212.244,-1626.12,OK,-61.5669,180.282,-1625.08,OK,-66.4406,256.332,-1621.14,,127607524,Port:65535,0,1769352392,68803348,Missing,,,,,,,,,3,OK,76.8694,460.658,-1998.96,OK,47.8428,419.649,-2000.23,OK,5.55213,434.149,-2046.32
4,,127607533,Port:1,0,1769352392,218803348,Enabled,0.497267,0.235961,-0.57906,0.601445,-16.2315,117.002,-1824.15,0.248732,4,OK,-16.4081,116.919,-1824.04,OK,-52.875,83.3473,-1828.41,OK,-42.1075,35.2861,-1805,OK,10.6768,72.0427,-1794.95,,127607533,Port:2,0,1769352392,218803348,Missing,,,,,,,,,4,OK,5.55,434.178,-2046.42,OK,47.8526,419.657,-2000.26,Missing,,,,OK,76.8732,460.668,-1998.95,,127607533,Port:3,0,1769352392,218803348,Enabled,0.921337,0.0342415,0.020717,0.3867,-21.4697,212.174,-1626.15,0.122122,3,OK,-21.3308,212.249,-1626.15,OK,-61.5704,180.278,-1625.05,OK,-66.4387,256.326,-1621.14,,127607533,Port:65535,0,1769352392,218803348,Missing,,,,,,,,,3,OK,76.8732,460.668,-1998.95,OK,47.8526,419.657,-2000.26,OK,5.55,434.178,-2046.42
4,,127607539,Port:1,0,1769352392,318803348,Enabled,0.485933,0.24173,-0.57163,0.615365,-16.0794,112.235,-1828.34,0.251123,4,OK,-16.2663,112.167,-1828.2,OK,-51.4,77.179,-1832.36,OK,-38.9507,29.8765,-1808.12,OK,12.3234,68.7015,-1798.39,,127607539,Port:2,0,1769352392,318803348,Missing,,,,,,,,,4,OK,5.55259,434.159,-2046.3,OK,47.8422,419.646,-2000.2,Missing,,,,OK,76.8657,460.665,-1998.93,,127607539,Port:3,0,1769352392,318803348,Enabled,0.921374,0.0343165,0.0202103,0.386631,-21.466,212.17,-1626.12,0.12091,3,OK,-21.3293,212.244,-1626.13,OK,-61.5718,180.279,-1625.08,OK,-66.4303,256.331,-1621.14,,127607539,Port:65535,0,1769352392,318803348,Missing,,,,,,,,,3,OK,76.8657,460.665,-1998.93,OK,47.8422,419.646,-2000.2,OK,5.55259,434.159,-2046.3
4,,127607545,Port:1,0,1769352392,418803348,Enabled,0.480177,0.248677,-0.563792,0.624282,-13.9007,108.598,-1830.87,0.253997,4,OK,-14.0804,108.546,-1830.69,OK,-48.2493,72.5638,-1834.38,OK,-34.3776,25.8278,-1809.63,OK,15.8066,66.1626,-1800.67,,127607545,Port:2,0,1769352392,418803348,Missing,,,,,,,,,4,OK,5.55302,434.161,-2046.36,OK,47.8423,419.656,-2000.2,Missing,,,,OK,76.8592,460.652,-1998.86,,127607545,Port:3,0,1769352392,418803348,Enabled,0.921351,0.0342955,0.0202447,0.386686,-21.4657,212.175,-1626.13,0.119642,3,OK,-21.3304,212.249,-1626.13,OK,-61.5663,180.28,-1625.08,OK,-66.4353,256.331,-1621.14,,127607545,Port:65535,0,1769352392,418803348,Missing,,,,,,,,,3,OK,76.8592,460.652,-1998.86,OK,47.8423,419.656,-2000.2,OK,5.55302,434.161,-2046.36
4,,127607551,Port:1,0,1769352392,518803348,Enabled,0.475094,0.259584,-0.551486,0.634638,-12.1067,103.63,-1833.12,0.268112,4,OK,-12.267,103.542,-1832.94,OK,-45.2172,66.3557,-1835.6,OK,-29.4238,20.5231,-1810.48,OK,19.5031,62.7344,-1802.78,,127607551,Port:2,0,1769352392,518803348,Missing,,,,,,,,,4,OK,5.54281,434.157,-2046.31,OK,47.8462,419.619,-2000.15,Missing,,,,OK,76.8707,460.637,-1998.84,,127607551,Port:3,0,1769352392,518803348,Enabled,0.921397,0.0338348,0.0193229,0.386664,-21.4638,212.172,-1626.08,0.11467,3,OK,-21.3343,212.241,-1626.09,OK,-61.5645,180.282,-1625.11,OK,-66.4382,256.337,-1621.19,,127607551,Port:65535,0,1769352392,518803348,Missing,,,,,,,,,3,OK,76.8707,460.637,-1998.84,OK,47.8462,419.619,-2000.15,OK,5.54281,434.157,-2046.31
4,,127607560,Port:1,0,1769352392,668803350,Enabled,0.46124,0.285098,-0.527893,0.653686,-11.44,92.1628,-1834.59,0.290498,4,OK,-11.6211,92.0931,-1834.35,OK,-41.6693,52.4682,-1835.47,OK,-21.6745,8.47146,-1809.83,OK,24.0643,54.358,-1804.51,,127607560,Port:2,0,1769352392,668803350,Missing,,,,,,,,,4,OK,5.55946,434.169,-2046.38,OK,47.8548,419.631,-2000.16,Missing,,,,OK,76.8677,460.657,-1998.93,,127607560,Port:3,0,1769352392,668803350,Enabled,0.921382,0.0339949,0.0200011,0.386651,-21.4623,212.168,-1626.11,0.121013,3,OK,-21.3242,212.24,-1626.11,OK,-61.567,180.275,-1625.08,OK,-66.4334,256.334,-1621.17,,127607560,Port:65535,0,1769352392,668803350,Missing,,,,,,,,,3,OK,76.8677,460.657,-1998.93,OK,47.8548,419.631,-2000.16,OK,5.55946,434.169,-2046.38
4,,127607566,Port:1,0,1769352392,768803351,Enabled,0.453584,0.311087,-0.508636,0.662402,-12.8295,82.8057,-1832.41,0.301999,4,OK,-13.0064,82.6837,-1832.17,OK,-40.7791,41.4559,-1831.91,OK,-17.3754,-1.11159,-1806.9,OK,25.92,47.2912,-1803.54,,127607566,Port:2,0,1769352392,768803351,Missing,,,,,,,,,4,OK,5.53787,434.146,-2046.2,OK,47.8444,419.641,-2000.17,Missing,,,,OK,76.8676,460.66,-1998.91,,127607566,Port:3,0,1769352392,768803351,Enabled,0.921352,0.0342235,0.0204409,0.386681,-21.467,212.175,-1626.14,0.116339,3,OK,-21.3338,212.245,-1626.14,OK,-61.5642,180.285,-1625.07,OK,-66.4359,256.33,-1621.15,,127607566,Port:65535,0,1769352392,768803351,Missing,,,,,,,,,3,OK,76.8676,460.66,-1998.91,OK,47.8444,419.641,-2000.17,OK,5.53787,434.146,-2046.2
4,,127607572,Port:1,0,1769352392,868803350,Enabled,0.448248,0.331286,-0.492663,0.668287,-13.1558,74.1678,-1829.98,0.311723,4,OK,-13.3195,74.0659,-1829.7,OK,-39.2636,31.6649,-1828.4,OK,-13.2672,-9.72703,-1803.89,OK,27.9751,40.5159,-1802.22,,127607572,Port:2,0,1769352392,868803350,Missing,,,,,,,,,4,OK,5.54924,434.151,-2046.24,OK,47.854,419.654,-2000.22,Missing,,,,OK,76.8605,460.649,-1998.9,,127607572,Port:3,0,1769352392,868803350,Enabled,0.921335,0.0341181,0.0206786,0.386717,-21.4714,212.179,-1626.16,0.118309,3,OK,-21.3387,212.253,-1626.17,OK,-61.5671,180.282,-1625.07,OK,-66.4406,256.331,-1621.18,,127607572,Port:65535,0,1769352392,868803350,Missing,,,,,,,,,3,OK,76.8605,460.649,-1998.9,OK,47.854,419.654,-2000.22,OK,5.54924,434.151,-2046.24
4,,127607578,Port:1,0,1769352392,968803350,Enabled,0.445983,0.353304,-0.474543,0.671628,-13.1953,66.3884,-1825.98,0.353047,4,OK,-13.3561,66.2628,-1825.65,OK,-37.4964,22.8883,-1823.15,OK,-8.91497,-17.2379,-1799.43,OK,30.3784,34.5967,-1799.8,,127607578,Port:2,0,1769352392,968803350,Missing,,,,,,,,,4,OK,5.5518,434.178,-2046.4,OK,47.8641,419.665,-2000.34,Missing,,,,OK,76.8627,460.663,-1998.9,,127607578,Port:3,0,1769352392,968803350,Enabled,0.921353,0.0343126,0.0202006,0.386682,-21.4667,212.169,-1626.11,0.118385,3,OK,-21.3298,212.238,-1626.12,OK,-61.5666,180.278,-1625.07,OK,-66.4387,256.324,-1621.13,,127607578,Port:65535,0,1769352392,968803350,Missing,,,,,,,,,3,OK,76.8627,460.663,-1998.9,OK,47.8641,419.665,-2000.34,OK,5.5518,434.178,-2046.4
4,,127607584,Port:1,0,1769352393,68803351,Enabled,0.440779,0.373174,-0.456424,0.676855,-14.0839,59.158,-1821.96,0.323034,4,OK,-14.2497,59.0258,-1821.67,OK,-36.3724,14.691,-1817.94,OK,-5.26117,-23.9654,-1795,OK,31.714,29.4835,-1797.01,,127607584,Port:2,0,1769352393,68803351,Missing,,,,,,,,,4,OK,5.5482,434.16,-2046.26,OK,47.8469,419.642,-2000.24,Missing,,,,OK,76.8657,460.66,-1998.9,,127607584,Port:3,0,1769352393,68803351,Enabled,0.921378,0.0342951,0.019844,0.386644,-21.4645,212.168,-1626.1,0.119334,3,OK,-21.328,212.241,-1626.11,OK,-61.5704,180.282,-1625.1,OK,-66.4329,256.325,-1621.14,,127607584,Port:65535,0,1769352393,68803351,Missing,,,,,,,,,3,OK,76.8657,460.66,-1998.9,OK,47.8469,419.642,-2000.24,OK,5.5482,434.16,-2046.26
4,,127607590,Port:1,0,1769352393,168803350,Enabled,0.431569,0.394592,-0.434095,0.685279,-16.4139,51.6069,-1818.35,0.322627,4,OK,-16.5492,51.462,-1818.06,OK,-35.9959,6.00549,-1813.04,OK,-2.03782,-30.5122,-1790.81,OK,31.7738,24.8686,-1794.65,,127607590,Port:2,0,1769352393,168803350,Missing,,,,,,,,,4,OK,5.56298,434.163,-2046.27,OK,47.8571,419.675,-2000.33,Missing,,,,OK,76.8706,460.659,-1998.89,,127607590,Port:3,0,1769352393,168803350,Enabled,0.921337,0.0343917,0.0208508,0.386679,-21.4712,212.174,-1626.17,0.120358,3,OK,-21.3358,212.248,-1626.18,OK,-61.5695,180.276,-1625.07,OK,-66.4361,256.333,-1621.14,,127607590,Port:65535,0,1769352393,168803350,Missing,,,,,,,,,3,OK,76.8706,460.659,-1998.89,OK,47.8571,419.675,-2000.33,OK,5.56298,434.163,-2046.27
4,,127607596,Port:1,0,1769352393,268803351,Enabled,0.421573,0.418252,-0.413942,0.689923,-19.0735,44.332,-1813.4,0.346293,4,OK,-19.2234,44.1712,-1813.09,OK,-35.9494,-2.22568,-1807.3,OK,0.757489,-36.744,-1786.2,OK,31.3759,20.3142,-1791.48,,127607596,Port:2,0,1769352393,268803351,Missing,,,,,,,,,4,OK,5.54346,434.15,-2046.25,OK,47.8427,419.684,-2000.33,Missing,,,,OK,76.8677,460.648,-1998.91,,127607596,Port:3,0,1769352393,268803351,Enabled,0.921346,0.0344195,0.0205137,0.386673,-21.4724,212.179,-1626.17,0.120525,3,OK,-21.3373,212.254,-1626.17,OK,-61.5734,180.282,-1625.1,OK,-66.4377,256.335,-1621.16,,127607596,Port:65535,0,1769352393,268803351,Missing,,,,,,,,,3,OK,76.8677,460.648,-1998.91,OK,47.8427,419.684,-2000.33,OK,5.54346,434.15,-2046.25
4,,127607605,Port:1,0,1769352393,418803350,Enabled,0.407164,0.44887,-0.387808,0.694505,-23.525,32.869,-1807.18,0.391513,4,OK,-23.6054,32.699,-1806.8,OK,-36.695,-14.7553,-1800.3,OK,3.27513,-46.5117,-1780.92,OK,29.441,12.593,-1787.79,,127607605,Port:2,0,1769352393,418803350,Missing,,,,,,,,,4,OK,5.56082,434.153,-2046.28,OK,47.8459,419.633,-2000.17,Missing,,,,OK,76.8853,460.659,-1998.92,,127607605,Port:3,0,1769352393,418803350,Enabled,0.921338,0.0343049,0.0203749,0.38671,-21.4649,212.174,-1626.12,0.118649,3,OK,-21.3308,212.247,-1626.12,OK,-61.5626,180.278,-1625.06,OK,-66.4354,256.326,-1621.13,,127607605,Port:65535,0,1769352393,418803350,Missing,,,,,,,,,3,OK,76.8853,460.659,-1998.92,OK,47.8459,419.633,-2000.17,OK,5.56082,434.153,-2046.28
4,,127607611,Port:1,0,1769352393,518803351,Enabled,0.397115,0.464511,-0.371074,0.699166,-24.4674,25.1756,-1802.77,0.345822,4,OK,-24.559,25.0248,-1802.44,OK,-35.3255,-22.9293,-1795.31,OK,6.51056,-52.7875,-1776.81,OK,29.7937,7.37335,-1784.49,,127607611,Port:2,0,1769352393,518803351,Missing,,,,,,,,,4,OK,5.54894,434.149,-2046.21,OK,47.8507,419.674,-2000.31,Missing,,,,OK,76.8764,460.644,-1998.88,,127607611,Port:3,0,1769352393,518803351,Enabled,0.92133,0.034661,0.0206423,0.386683,-21.4713,212.176,-1626.16,0.122967,3,OK,-21.3302,212.249,-1626.17,OK,-61.5735,180.28,-1625.08,OK,-66.4391,256.328,-1621.11,,127607611,Port:65535,0,1769352393,518803351,Missing,,,,,,,,,3,OK,76.8764,460.644,-1998.88,OK,47.8507,419.674,-2000.31,OK,5.54894,434.149,-2046.21
4,,127607617,Port:1,0,1769352393,618803350,Enabled,0.390415,0.484392,-0.356052,0.697257,-24.5332,17.9222,-1796.55,0.363655,4,OK,-24.6059,17.7786,-1796.2,OK,-33.3387,-30.5694,-1788.87,OK,10.1981,-58.8909,-1771.96,OK,30.9635,2.07339,-1780.34,,127607617,Port:2,0,1769352393,618803350,Missing,,,,,,,,,4,OK,5.56162,434.169,-2046.39,OK,47.867,419.661,-2000.33,Missing,,,,OK,76.8684,460.672,-1998.96,,127607617,Port:3,0,1769352393,618803350,Enabled,0.921352,0.0340291,0.0200515,0.386717,-21.4679,212.177,-1626.13,0.117784,3,OK,-21.3342,212.248,-1626.14,OK,-61.5649,180.28,-1625.1,OK,-66.4433,256.335,-1621.19,,127607617,Port:65535,0,1769352393,618803350,Missing,,,,,,,,,3,OK,76.8684,460.672,-1998.96,OK,47.867,419.661,-2000.33,OK,5.56162,434.169,-2046.39
4,,127607623,Port:1,0,1769352393,718803348,Enabled,0.38344,0.505689,-0.341727,0.693163,-25.1185,11.4133,-1790.77,0.407993,4,OK,-25.1599,11.2808,-1790.36,OK,-31.8686,-37.4049,-1783.15,OK,13.2667,-64.2746,-1768.07,OK,31.481,-2.52379,-1776.94,,127607623,Port:2,0,1769352393,718803348,Missing,,,,,,,,,4,OK,5.54199,434.138,-2046.22,OK,47.8419,419.639,-2000.22,Missing,,,,OK,76.8686,460.65,-1998.94,,127607623,Port:3,0,1769352393,718803348,Enabled,0.921365,0.0341645,0.0199299,0.386682,-21.466,212.175,-1626.11,0.120495,3,OK,-21.329,212.248,-1626.11,OK,-61.5696,180.282,-1625.09,OK,-66.438,256.331,-1621.15,,127607623,Port:65535,0,1769352393,718803348,Missing,,,,,,,,,3,OK,76.8686,460.65,-1998.94,OK,47.8419,419.639,-2000.22,OK,5.54199,434.138,-2046.22
4,,127607632,Port:1,0,1769352393,868803348,Enabled,0.372591,0.529299,-0.323195,0.690335,-25.7772,3.68079,-1783.71,0.418294,4,OK,-25.7935,3.56155,-1783.29,OK,-29.8476,-45.4287,-1776.13,OK,17.1085,-70.1934,-1763.11,OK,31.9291,-7.60492,-1772.37,,127607632,Port:2,0,1769352393,868803348,Missing,,,,,,,,,4,OK,5.55066,434.135,-2046.19,OK,47.8488,419.68,-2000.28,Missing,,,,OK,76.8792,460.666,-1998.92,,127607632,Port:3,0,1769352393,868803348,Enabled,0.921343,0.0343577,0.020691,0.386676,-21.4693,212.169,-1626.12,0.120165,3,OK,-21.3343,212.244,-1626.13,OK,-61.5692,180.273,-1625.04,OK,-66.4341,256.324,-1621.11,,127607632,Port:65535,0,1769352393,868803348,Missing,,,,,,,,,3,OK,76.8792,460.666,-1998.92,OK,47.8488,419.68,-2000.28,OK,5.55066,434.135,-2046.19
4,,127607638,Port:1,0,1769352393,968803348,Enabled,0.366791,0.544834,-0.313166,0.685965,-25.9323,0.179256,-1778.82,0.376645,4,OK,-25.9443,0.0810966,-1778.46,OK,-28.5225,-49.0661,-1771.42,OK,19.4172,-72.7177,-1760.07,OK,32.3452,-9.71339,-1769.25,,127607638,Port:2,0,1769352393,968803348,Missing,,,,,,,,,4,OK,5.55361,434.17,-2046.42,OK,47.8311,419.672,-2000.3,Missing,,,,OK,76.8782,460.646,-1998.85,,127607638,Port:3,0,1769352393,968803348,Enabled,0.92134,0.0341009,0.0205288,0.386716,-21.4645,212.179,-1626.15,0.121528,3,OK,-21.3269,212.253,-1626.16,OK,-61.5629,180.278,-1625.07,OK,-66.4373,256.337,-1621.17,,127607638,Port:65535,0,1769352393,968803348,Missing,,,,,,,,,3,OK,76.8782,460.646,-1998.85,OK,47.8311,419.672,-2000.3,OK,5.55361,434.17,-2046.42
4,,127607644,Port:1,0,1769352394,68803348,Enabled,0.361658,0.559981,-0.292929,0.685432,-25.9075,-4.08781,-1773.28,0.41361,4,OK,-25.9102,-4.17725,-1772.88,OK,-26.3466,-53.2934,-1765.35,OK,22.8053,-74.9725,-1755.28,OK,32.9684,-11.6886,-1765.58,,127607644,Port:2,0,1769352394,68803348,Missing,,,,,,,,,4,OK,5.54953,434.161,-2046.3,OK,47.856,419.636,-2000.27,Missing,,,,OK,76.8809,460.66,-1998.94,,127607644,Port:3,0,1769352394,68803348,Enabled,0.921335,0.0344304,0.0206229,0.386693,-21.4678,212.175,-1626.15,0.121706,3,OK,-21.3297,212.249,-1626.15,OK,-61.5678,180.277,-1625.07,OK,-66.4363,256.33,-1621.13,,127607644,Port:65535,0,1769352394,68803348,Missing,,,,,,,,,5,OK,-27.3172,-31.4945,-1960.79,OK,-25.1544,-26.5643,-1611.93,OK,76.8809,460.66,-1998.94,OK,47.856,419.636,-2000.27,OK,5.54953,434.161,-2046.3
4,,127607650,Port:1,0,1769352394,168803348,Missing,,,,,,,,,4,OK,-25.1019,-6.36702,-1768.17,OK,-24.4208,-55.4714,-1760.41,OK,25.3915,-76.2276,-1751.7,Missing,,,,,127607650,Port:2,0,1769352394,168803348,Missing,,,,,,,,,4,OK,5.55906,434.149,-2046.3,OK,47.841,419.653,-2000.21,Missing,,,,OK,76.8684,460.662,-1998.94,,127607650,Port:3,0,1769352394,168803348,Enabled,0.921353,0.0343815,0.020092,0.386682,-21.4656,212.173,-1626.11,0.119107,3,OK,-21.3325,212.247,-1626.12,OK,-61.5662,180.276,-1625.08,OK,-66.434,256.33,-1621.12,,127607650,Port:65535,0,1769352394,168803348,Missing,,,,,,,,,5,OK,-23.9057,-28.5699,-1607.54,OK,-25.8032,-33.8994,-1955.42,OK,76.8684,460.662,-1998.94,OK,47.841,419.653,-2000.21,OK,5.55906,434.149,-2046.3
4,,127607656,Port:1,0,1769352394,268803348,Enabled,0.36312,0.584256,-0.273877,0.672146,-23.6751,-7.1321,-1763.87,0.399175,4,OK,-23.6652,-7.18741,-1763.49,OK,-22.4203,-56.3118,-1755.82,OK,27.7722,-76.8085,-1748.85,OK,35.7213,-13.3004,-1759.85,,127607656,Port:2,0,1769352394,268803348,Missing,,,,,,,,,4,OK,5.54677,434.17,-2046.32,OK,47.8508,419.66,-2000.27,Missing,,,,OK,76.8711,460.649,-1998.92,,127607656,Port:3,0,1769352394,268803348,Enabled,0.921326,0.0342799,0.0210373,0.386704,-21.4664,212.172,-1626.17,0.121213,3,OK,-21.3309,212.248,-1626.18,OK,-61.5638,180.271,-1625.05,OK,-66.432,256.325,-1621.15,,127607656,Port:65535,0,1769352394,268803348,Missing,,,,,,,,,3,OK,76.8711,460.649,-1998.92,OK,47.8508,419.66,-2000.27,OK,5.54677,434.17,-2046.32
