ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,81830,Port:10,0,0,0,Enabled,0.678614,0.45732,-0.313162,-0.481946,-64.189,40.3652,-111.266,0.116651,0
1,,81846,Port:10,0,0,0,Enabled,0.678463,0.457447,-0.314438,-0.481207,-65.2485,40.7035,-111.797,0.12023,0
1,,81862,Port:10,0,0,0,Enabled,0.677917,0.45736,-0.315662,-0.481258,-66.3308,40.9947,-112.448,0.120434,0
1,,81886,Port:10,0,0,0,Enabled,0.676947,0.456144,-0.316537,-0.483198,-67.7141,41.0421,-112.683,0.124799,0
1,,81902,Port:10,0,0,0,Enabled,0.675894,0.456767,-0.317905,-0.483185,-68.2648,40.5373,-112.623,0.123606,0
1,,81926,Port:10,0,0,0,Enabled,0.675038,0.463198,-0.322042,-0.475457,-68.0591,39.248,-112.164,0.123139,0
1,,81950,Port:10,0,0,0,Enabled,0.670039,0.466983,-0.320583,-0.479793,-65.881,39.3582,-110.15,0.115988,0
1,,81966,Port:10,0,0,0,Enabled,0.667556,0.471802,-0.32129,-0.478063,-64.0727,38.774,-109.797,0.115749,0
1,,81982,Port:10,0,0,0,Enabled,0.665532,0.479487,-0.323543,-0.471677,-62.2376,37.1911,-110.363,0.110338,0
1,,82006,Port:10,0,0,0,Enabled,0.6628,0.492339,-0.321744,-0.463443,-59.5373,34.2859,-110.819,0.0983073,0
1,,82022,Port:10,0,0,0,Enabled,0.661065,0.494193,-0.322466,-0.463446,-58.5778,34.2553,-110.192,0.0933089,0
1,,82046,Port:10,0,0,0,Enabled,0.658414,0.493952,-0.32449,-0.466057,-58.2637,35.117,-108.775,0.0954605,0
1,,82062,Port:10,0,0,0,Enabled,0.657193,0.494844,-0.32675,-0.465254,-58.7194,35.4818,-107.799,0.0929409,0
1,,82086,Port:10,0,0,0,Enabled,0.65348,0.497049,-0.330916,-0.46519,-60.1055,36.1714,-106.354,0.0888973,0
1,,82110,Port:10,0,0,0,Enabled,0.650141,0.502121,-0.332834,-0.463047,-60.5804,36.0105,-105.909,0.0784669,0
1,,82126,Port:10,0,0,0,Enabled,0.648921,0.504884,-0.330321,-0.463553,-60.3389,35.4762,-105.491,0.0791194,0
1,,82150,Port:10,0,0,0,Enabled,0.642503,0.507825,-0.328822,-0.470297,-60.6538,34.7625,-105.369,0.0607424,0
1,,82166,Port:10,0,0,0,Enabled,0.640148,0.513441,-0.327675,-0.468208,-60.9608,33.0211,-105.96,0.048627,0
1,,82182,Port:10,0,0,0,Enabled,0.639663,0.517121,-0.327612,-0.464852,-61.183,31.7004,-106.208,0.0447709,0
1,,82206,Port:10,0,0,0,Enabled,0.637637,0.517232,-0.32591,-0.468693,-60.9965,31.6543,-105.896,0.0436024,0
1,,82222,Port:10,0,0,0,Enabled,0.637013,0.517709,-0.32534,-0.46941,-60.6968,31.4294,-105.903,0.0438021,0
1,,82246,Port:10,0,0,0,Enabled,0.637304,0.519744,-0.324611,-0.467267,-60.1843,30.4493,-106.48,0.0449107,0
1,,82270,Port:10,0,0,0,Enabled,0.636614,0.522048,-0.322615,-0.46702,-59.5847,29.4009,-107.141,0.04373,0
1,,82286,Port:10,0,0,0,Enabled,0.636284,0.524275,-0.321112,-0.46601,-59.3173,28.2765,-107.927,0.0458487,0
1,,82310,Port:10,0,0,0,Enabled,0.634918,0.532809,-0.319817,-0.459032,-59.2721,25.7614,-110.589,0.0492372,0
1,,82326,Port:10,0,0,0,Enabled,0.632486,0.540308,-0.321018,-0.452744,-59.797,24.2822,-113.284,0.044558,0
1,,82358,Port:10,0,0,0,Enabled,0.626166,0.559021,-0.333921,-0.428846,-61.7308,21.7676,-121.124,0.0773845,0
1,,82374,Port:10,0,0,0,Enabled,0.622296,0.566581,-0.336026,-0.422872,-61.7959,20.7104,-123.964,0.0962344,0
1,,82390,Port:10,0,0,0,Enabled,0.618919,0.573105,-0.336429,-0.418695,-61.2192,19.6478,-125.873,0.110567,0
1,,82414,Port:10,0,0,0,Enabled,0.61603,0.584337,-0.340409,-0.403954,-59.4892,17.4173,-129.313,0.13168,0
1,,82430,Port:10,0,0,0,Enabled,0.612971,0.59543,-0.344322,-0.388808,-57.7988,15.2459,-132.657,0.141631,0
1,,82454,Port:10,0,0,0,Enabled,0.609924,0.610169,-0.350424,-0.36454,-54.8549,11.8722,-138.288,0.150337,0
1,,82470,Port:10,0,0,0,Enabled,0.61187,0.611025,-0.369138,-0.34059,-53.3799,11.0835,-143.102,0.146978,0
1,,82494,Port:10,0,0,0,Enabled,0.61313,0.607029,-0.39196,-0.319303,-51.7425,11.2556,-149.732,0.141586,0
1,,82510,Port:10,0,0,0,Enabled,0.614328,0.60203,-0.403185,-0.312415,-50.7693,11.8357,-153.713,0.123964,0
1,,82534,Port:10,0,0,0,Enabled,0.613599,0.594015,-0.435407,-0.284719,-49.2808,11.7426,-164.634,0.128348,0
1,,82550,Port:10,0,0,0,Enabled,0.611555,0.593562,-0.450108,-0.266624,-47.6357,10.2106,-173.053,0.123635,0
1,,82574,Port:10,0,0,0,Enabled,0.601483,0.600986,-0.463066,-0.250207,-44.3224,7.08575,-185.858,0.142933,0
1,,82590,Port:10,0,0,0,Enabled,0.593257,0.609222,-0.468944,-0.238718,-41.2713,4.27612,-194.6,0.154697,0
1,,82614,Port:10,0,0,0,Enabled,0.585603,0.618723,-0.4728,-0.225192,-35.7601,0.526913,-205.875,0.154791,0
1,,82630,Port:10,0,0,0,Enabled,0.580646,0.625428,-0.473317,-0.218315,-31.6276,-1.92711,-213.278,0.180277,0
1,,82654,Port:10,0,0,0,Missing,,,,,,,,,0
1,,82670,Port:10,0,0,0,Enabled,0.561148,0.649422,-0.477698,-0.187532,-19.1639,-8.29825,-231.304,0.195086,0
1,,82694,Port:10,0,0,0,Enabled,0.548344,0.662555,-0.482602,-0.165633,-11.2112,-11.5734,-242.186,0.19672,0
1,,82710,Port:10,0,0,0,Enabled,0.539243,0.670203,-0.486596,-0.152544,-5.92006,-12.9527,-248.564,0.205725,0
1,,82734,Port:10,0,0,0,Enabled,0.525301,0.68362,-0.488201,-0.135582,2.03814,-14.8286,-257.649,0.222433,0
1,,82758,Port:10,0,0,0,Enabled,0.508237,0.697203,-0.492673,-0.113473,10.3548,-16.2218,-267.105,0.22741,0
1,,82782,Port:10,0,0,0,Enabled,0.479695,0.715554,-0.502072,-0.0761536,20.4226,-17.6034,-278.6,0.258165,0
1,,82806,Port:10,0,0,0,Enabled,0.463063,0.727299,-0.503337,-0.057098,27.9648,-17.9295,-284.793,0.244738,0
1,,82822,Port:10,0,0,0,Enabled,0.461377,0.730013,-0.500752,-0.0588122,29.9567,-17.2731,-286.011,0.243578,0
1,,82846,Port:10,0,0,0,Enabled,0.460322,0.731372,-0.49953,-0.0605703,29.8775,-16.6162,-285.406,0.260837,0
