ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,169062,Port:10,0,0,0,Enabled,0.731405,0.434893,-0.408236,-0.330543,-69.9188,11.9705,-174.296,0.174939,0
1,,169078,Port:10,0,0,0,Enabled,0.731227,0.435562,-0.407543,-0.330912,-69.4992,11.7538,-175.265,0.228262,0
1,,169102,Port:10,0,0,0,Enabled,0.732403,0.433524,-0.408743,-0.329503,-69.5958,12.9303,-173.544,0.183499,0
1,,169118,Port:10,0,0,0,Enabled,0.732307,0.433402,-0.409407,-0.329052,-69.5102,12.7905,-172.869,0.167283,0
1,,169142,Port:10,0,0,0,Enabled,0.73308,0.433663,-0.410138,-0.326062,-68.677,13.9159,-172.392,0.177013,0
1,,169158,Port:10,0,0,0,Enabled,0.734579,0.432208,-0.407933,-0.327383,-68.4832,14.9223,-170.574,0.18333,0
1,,169182,Port:10,0,0,0,Enabled,0.737604,0.422739,-0.405823,-0.335471,-69.1272,18.443,-167.122,0.192078,0
1,,169198,Port:10,0,0,0,Enabled,0.740999,0.410213,-0.405959,-0.343282,-69.8005,21.8745,-164.296,0.199098,0
1,,169214,Port:10,0,0,0,Enabled,0.746468,0.400959,-0.400706,-0.348501,-70.702,23.6917,-161.782,0.205865,0
1,,169238,Port:10,0,0,0,Enabled,0.749794,0.388026,-0.408315,-0.347165,-74.1258,25.9693,-159.605,0.223571,0
1,,169254,Port:10,0,0,0,Enabled,0.743809,0.388636,-0.404519,-0.363423,-75.8263,27.1269,-157.359,0.215997,0
1,,169278,Port:10,0,0,0,Enabled,0.739938,0.384892,-0.407112,-0.372303,-78.2442,28.6841,-154.305,0.209012,0
1,,169302,Port:10,0,0,0,Enabled,0.741353,0.381054,-0.407722,-0.37277,-78.6367,29.2032,-150.164,0.219837,0
1,,169318,Port:10,0,0,0,Enabled,0.742793,0.375705,-0.40787,-0.375163,-77.6582,30.3566,-145.952,0.216591,0
1,,169342,Port:10,0,0,0,Enabled,0.743533,0.366491,-0.410596,-0.379807,-75.5167,33.3815,-137.06,0.209964,0
1,,169358,Port:10,0,0,0,Enabled,0.740809,0.361571,-0.410436,-0.389885,-74.0692,36.8243,-129.276,0.211662,0
1,,169374,Port:10,0,0,0,Enabled,0.734005,0.356447,-0.406356,-0.411165,-72.2979,41.6537,-120.217,0.190873,0
1,,169398,Port:10,0,0,0,Enabled,0.727042,0.353027,-0.403209,-0.42919,-71.6037,49.6002,-109.673,0.192978,0
1,,169422,Port:10,0,0,0,Enabled,0.717368,0.349471,-0.410263,-0.441517,-74.2781,58.7205,-103.693,0.198233,0
1,,169438,Port:10,0,0,0,Enabled,0.711125,0.350024,-0.41749,-0.444395,-76.7262,64.171,-101.461,0.197342,0
1,,169462,Port:10,0,0,0,Enabled,0.709978,0.346952,-0.428555,-0.438059,-79.2723,71.1005,-98.3572,0.185663,0
1,,169486,Port:10,0,0,0,Enabled,0.709576,0.343051,-0.429119,-0.441219,-79.3259,75.4767,-92.9517,0.171501,0
1,,169502,Port:10,0,0,0,Enabled,0.711963,0.339426,-0.43077,-0.438562,-78.6345,77.0428,-89.3352,0.165983,0
1,,169526,Port:10,0,0,0,Enabled,0.715353,0.337038,-0.435762,-0.429869,-77.6809,78.6444,-84.9096,0.160812,0
1,,169542,Port:10,0,0,0,Enabled,0.716527,0.335689,-0.439815,-0.424811,-77.3297,79.4668,-82.3149,0.156998,0
1,,169566,Port:10,0,0,0,Enabled,0.716479,0.335945,-0.444077,-0.420233,-77.5294,79.0879,-78.7612,0.13621,0
1,,169590,Port:10,0,0,0,Enabled,0.725703,0.328849,-0.453594,-0.399332,-79.4002,75.8416,-75.9794,0.111273,0
1,,169606,Port:10,0,0,0,Enabled,0.721554,0.334029,-0.453118,-0.403073,-81.2412,72.5629,-74.0182,0.0800275,0
1,,169630,Port:10,0,0,0,Enabled,0.703204,0.353109,-0.447755,-0.424656,-84.1582,66.5578,-71.906,0.137897,0
