ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,140414395,Port:1,0,1769565839,918812981,Enabled,0.661466,0.405988,-0.470532,0.419807,-45.0208,6.35801,-1813.21,0.129564,4,OK,-45.0919,6.16279,-1813.17,OK,-83.2956,-22.7645,-1799.82,OK,-69.8202,-75.5729,-1793.21,OK,-14.8538,-45.3663,-1810.31,,140414395,Port:2,0,1769565839,918812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414395,Port:3,0,1769565839,918812981,Enabled,0.919603,-0.00479891,0.0400229,0.390776,-30.9949,104.796,-1686.57,0.120368,3,OK,-30.8513,104.862,-1686.58,OK,-70.702,72.6628,-1682.49,OK,-76.4748,148.694,-1685.15,,140414395,Port:65535,0,1769565839,918812981,Missing,,,,,,,,,0
4,,140414404,Port:1,0,1769565840,68812981,Enabled,0.654857,0.423193,-0.462459,0.42214,-51.2827,9.39193,-1797.4,0.136032,4,OK,-51.3529,9.18686,-1797.38,OK,-88.3819,-21.1709,-1783.93,OK,-73.1668,-73.6399,-1778.6,OK,-19.471,-41.3972,-1796,,140414404,Port:2,0,1769565840,68812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414404,Port:3,0,1769565840,68812981,Enabled,0.919608,-0.00447652,0.0400102,0.390769,-30.9961,104.796,-1686.6,0.120003,3,OK,-30.8533,104.863,-1686.61,OK,-70.7041,72.6643,-1682.53,OK,-76.4725,148.691,-1685.14,,140414404,Port:65535,0,1769565840,68812981,Missing,,,,,,,,,0
4,,140414410,Port:1,0,1769565840,168812981,Enabled,0.650509,0.432886,-0.461898,0.419641,-51.0397,10.1561,-1788.14,0.129921,4,OK,-51.1053,9.96374,-1788.1,OK,-87.7438,-21.0159,-1775.01,OK,-71.9784,-73.4228,-1770.68,OK,-18.7229,-40.3368,-1787.91,,140414410,Port:2,0,1769565840,168812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414410,Port:3,0,1769565840,168812981,Enabled,0.919626,-0.00409483,0.0397733,0.390756,-30.9955,104.797,-1686.59,0.122364,3,OK,-30.8522,104.869,-1686.61,OK,-70.7096,72.6633,-1682.56,OK,-76.4664,148.689,-1685.1,,140414410,Port:65535,0,1769565840,168812981,Missing,,,,,,,,,0
4,,140414416,Port:1,0,1769565840,268812981,Enabled,0.646762,0.440765,-0.467741,0.410663,-48.3637,11.6943,-1779.4,0.130088,4,OK,-48.4259,11.4974,-1779.4,OK,-85.2381,-19.588,-1766.92,OK,-69.7789,-72.1838,-1764.14,OK,-16.3551,-38.9877,-1780.59,,140414416,Port:2,0,1769565840,268812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414416,Port:3,0,1769565840,268812981,Enabled,0.919614,-0.00461127,0.0403443,0.390718,-30.9932,104.794,-1686.59,0.122729,3,OK,-30.849,104.865,-1686.6,OK,-70.7055,72.6667,-1682.49,OK,-76.4627,148.69,-1685.13,,140414416,Port:65535,0,1769565840,268812981,Missing,,,,,,,,,0
4,,140414425,Port:1,0,1769565840,418812981,Enabled,0.620898,0.464145,-0.478345,0.412603,-50.4766,8.61152,-1767.23,0.129516,4,OK,-50.5219,8.41775,-1767.26,OK,-86.3968,-24.6607,-1757.43,OK,-69.0693,-76.7533,-1757.47,OK,-16.6306,-40.7278,-1770.74,,140414425,Port:2,0,1769565840,418812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414425,Port:3,0,1769565840,418812981,Enabled,0.919644,-0.00453616,0.0397625,0.390708,-30.9951,104.799,-1686.59,0.121595,3,OK,-30.8523,104.869,-1686.6,OK,-70.7115,72.6697,-1682.54,OK,-76.4643,148.698,-1685.15,,140414425,Port:65535,0,1769565840,418812981,Missing,,,,,,,,,0
4,,140414431,Port:1,0,1769565840,518812981,Enabled,0.615015,0.47372,-0.472451,0.417296,-52.0788,6.53108,-1761.94,0.149518,4,OK,-52.1312,6.32709,-1762.01,OK,-87.0921,-27.7007,-1752.17,OK,-68.4533,-79.3566,-1752.8,OK,-17.0051,-41.9083,-1765.99,,140414431,Port:2,0,1769565840,518812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414431,Port:3,0,1769565840,518812981,Enabled,0.919657,-0.00445193,0.0390957,0.390747,-30.9918,104.792,-1686.52,0.11572,3,OK,-30.8536,104.856,-1686.54,OK,-70.7042,72.6614,-1682.55,OK,-76.4672,148.691,-1685.11,,140414431,Port:65535,0,1769565840,518812981,Missing,,,,,,,,,0
4,,140414437,Port:1,0,1769565840,618812981,Enabled,0.62319,0.459848,-0.460289,0.433944,-54.7072,4.6174,-1760.04,0.137742,4,OK,-54.7612,4.40997,-1760.06,OK,-89.3529,-29.5016,-1748.74,OK,-70.095,-80.8819,-1746.6,OK,-19.0422,-43.541,-1761.5,,140414437,Port:2,0,1769565840,618812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414437,Port:3,0,1769565840,618812981,Enabled,0.919628,-0.00481604,0.0393967,0.390781,-30.9926,104.797,-1686.53,0.117432,3,OK,-30.8546,104.865,-1686.54,OK,-70.7026,72.6634,-1682.52,OK,-76.4702,148.691,-1685.14,,140414437,Port:65535,0,1769565840,618812981,Missing,,,,,,,,,0
4,,140414443,Port:1,0,1769565840,718812981,Enabled,0.62396,0.470261,-0.454599,0.42763,-57.8273,2.11972,-1752.9,0.133217,4,OK,-57.8787,1.91042,-1752.88,OK,-92.0037,-32.3755,-1741.32,OK,-72.3944,-83.6404,-1740.21,OK,-21.8932,-45.7786,-1755.84,,140414443,Port:2,0,1769565840,718812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414443,Port:3,0,1769565840,718812981,Enabled,0.919596,-0.00437272,0.0404626,0.390752,-30.9953,104.8,-1686.61,0.124389,3,OK,-30.8485,104.871,-1686.62,OK,-70.7058,72.6684,-1682.5,OK,-76.4676,148.693,-1685.12,,140414443,Port:65535,0,1769565840,718812981,Missing,,,,,,,,,0
4,,140414449,Port:1,0,1769565840,818812981,Enabled,0.62043,0.46318,-0.474915,0.418314,-59.5666,2.90807,-1746.9,0.133419,4,OK,-59.6172,2.70558,-1746.93,OK,-95.1884,-30.6194,-1736.88,OK,-77.3559,-82.5368,-1736.4,OK,-25.2175,-46.1292,-1749.89,,140414449,Port:2,0,1769565840,818812981,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414449,Port:3,0,1769565840,818812981,Enabled,0.919645,-0.0048511,0.0392915,0.39075,-30.9869,104.797,-1686.5,0.116521,3,OK,-30.8507,104.864,-1686.51,OK,-70.6991,72.665,-1682.5,OK,-76.4609,148.693,-1685.12,,140414449,Port:65535,0,1769565840,818812981,Missing,,,,,,,,,0
4,,140414458,Port:1,0,1769565840,968812984,Enabled,0.603254,0.50025,-0.495419,0.374693,-59.978,3.05741,-1728.7,0.138947,4,OK,-60.0132,2.86376,-1728.77,OK,-96.1481,-30.66,-1721.63,OK,-79.6287,-82.6414,-1727.99,OK,-26.9798,-45.975,-1738.59,,140414458,Port:2,0,1769565840,968812984,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140414458,Port:3,0,1769565840,968812984,Enabled,0.919617,-0.0045066,0.0400033,0.390749,-30.9894,104.798,-1686.56,0.118099,3,OK,-30.8504,104.865,-1686.57,OK,-70.6967,72.6653,-1682.49,OK,-76.4622,148.696,-1685.1,,140414458,Port:65535,0,1769565840,968812984,Missing,,,,,,,,,0
