ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,441310,Port:10,0,0,0,Enabled,0.592927,0.475113,-0.490468,-0.426785,-49.5537,18.508,-147.414,0.106717,0
1,,441334,Port:10,0,0,0,Enabled,0.593535,0.476089,-0.490982,-0.424255,-49.5291,18.1562,-147.827,0.105792,0
1,,441350,Port:10,0,0,0,Enabled,0.593817,0.476101,-0.490413,-0.424506,-49.4681,18.0093,-147.885,0.110271,0
1,,441374,Port:10,0,0,0,Enabled,0.593589,0.475929,-0.490408,-0.425022,-49.5462,18.2053,-147.797,0.109721,0
1,,441398,Port:10,0,0,0,Enabled,0.594098,0.476071,-0.49057,-0.423963,-49.5237,18.1234,-147.96,0.108478,0
1,,441414,Port:10,0,0,0,Enabled,0.594446,0.475936,-0.490541,-0.423661,-49.5479,18.2611,-147.919,0.109203,0
1,,441438,Port:10,0,0,0,Enabled,0.594743,0.474247,-0.491917,-0.423543,-50.394,20.2229,-147.209,0.114008,0
1,,441454,Port:10,0,0,0,Enabled,0.594694,0.473136,-0.493213,-0.423347,-51.0394,21.0096,-147.113,0.111799,0
1,,441478,Port:10,0,0,0,Enabled,0.594745,0.47169,-0.493575,-0.424465,-51.8608,21.6087,-146.759,0.120872,0
1,,441494,Port:10,0,0,0,Enabled,0.594052,0.472416,-0.492801,-0.425526,-52.369,21.4568,-146.434,0.120038,0
1,,441518,Port:10,0,0,0,Enabled,0.594161,0.47317,-0.494233,-0.422867,-53.0421,21.5983,-146.334,0.115233,0
1,,441534,Port:10,0,0,0,Enabled,0.59452,0.471746,-0.494224,-0.423964,-53.3279,22.466,-145.628,0.116152,0
1,,441558,Port:10,0,0,0,Enabled,0.594901,0.471346,-0.495376,-0.422525,-54.0592,23.4606,-144.603,0.115112,0
1,,441574,Port:10,0,0,0,Enabled,0.595015,0.470675,-0.49659,-0.421689,-54.7577,24.1215,-143.965,0.111311,0
1,,441598,Port:10,0,0,0,Enabled,0.594649,0.468241,-0.498095,-0.423137,-55.4102,25.4017,-142.608,0.115618,0
1,,441614,Port:10,0,0,0,Enabled,0.596318,0.467348,-0.498882,-0.420841,-55.2828,25.642,-141.877,0.108557,0
1,,441638,Port:10,0,0,0,Enabled,0.596329,0.465796,-0.498437,-0.423068,-54.6119,26.6907,-141.114,0.115605,0
1,,441654,Port:10,0,0,0,Enabled,0.596697,0.465507,-0.497398,-0.424089,-54.1081,27.1764,-140.954,0.11732,0
1,,441678,Port:10,0,0,0,Enabled,0.596479,0.465351,-0.497102,-0.424912,-53.5249,27.0708,-141.731,0.115639,0
1,,441694,Port:10,0,0,0,Enabled,0.596823,0.464891,-0.496428,-0.42572,-53.3653,26.5857,-142.584,0.119806,0
1,,441718,Port:10,0,0,0,Enabled,0.595861,0.464099,-0.49617,-0.428225,-53.1426,26.2517,-143.555,0.121212,0
1,,441734,Port:10,0,0,0,Enabled,0.597861,0.460147,-0.495525,-0.430445,-52.9916,26.7276,-143.664,0.127719,0
1,,441758,Port:10,0,0,0,Enabled,0.593407,0.459078,-0.497601,-0.435327,-54.0049,27.4882,-144.859,0.124748,0
1,,441774,Port:10,0,0,0,Enabled,0.593866,0.462729,-0.499119,-0.429053,-54.6967,26.4059,-145.844,0.121185,0
1,,441798,Port:10,0,0,0,Enabled,0.594714,0.465824,-0.498049,-0.425759,-54.8083,25.3208,-146.048,0.120079,0
1,,441814,Port:10,0,0,0,Enabled,0.59407,0.464627,-0.497705,-0.428362,-55.2955,25.6418,-145.689,0.121247,0
1,,441838,Port:10,0,0,0,Enabled,0.593571,0.464288,-0.499291,-0.427572,-56.2894,25.584,-146.28,0.118023,0
1,,441854,Port:10,0,0,0,Enabled,0.594431,0.463934,-0.500293,-0.425587,-56.5056,25.0979,-147.046,0.116458,0
1,,441878,Port:10,0,0,0,Enabled,0.594654,0.466961,-0.49865,-0.423888,-55.6227,23.859,-147.427,0.118788,0
1,,441894,Port:10,0,0,0,Enabled,0.595537,0.467146,-0.498804,-0.422262,-54.8174,23.5636,-146.962,0.116873,0
1,,441918,Port:10,0,0,0,Enabled,0.595132,0.468001,-0.498468,-0.422283,-53.9699,23.9073,-145.81,0.120494,0
1,,441934,Port:10,0,0,0,Enabled,0.596818,0.467827,-0.499341,-0.419053,-53.7032,23.8431,-144.744,0.118153,0
1,,441958,Port:10,0,0,0,Enabled,0.596569,0.466846,-0.498424,-0.421585,-53.0855,24.0903,-142.763,0.117534,0
1,,441974,Port:10,0,0,0,Enabled,0.598399,0.466423,-0.499235,-0.418488,-52.794,23.7772,-141.972,0.114295,0
1,,441998,Port:10,0,0,0,Enabled,0.596722,0.464819,-0.498391,-0.423642,-52.271,24.0073,-140.565,0.113947,0
1,,442014,Port:10,0,0,0,Enabled,0.597983,0.465467,-0.497959,-0.421656,-52.1495,23.3055,-140.329,0.111862,0
1,,442038,Port:10,0,0,0,Enabled,0.596593,0.465315,-0.498412,-0.423255,-52.3109,23.496,-139.948,0.112107,0
1,,442054,Port:10,0,0,0,Enabled,0.597041,0.465098,-0.49796,-0.423393,-52.1749,23.7354,-139.553,0.111911,0
1,,442078,Port:10,0,0,0,Enabled,0.5972,0.46592,-0.497098,-0.423278,-51.8726,23.7417,-139.109,0.10908,0
1,,442094,Port:10,0,0,0,Enabled,0.597747,0.465925,-0.498045,-0.421383,-51.9104,23.8644,-138.923,0.108446,0
1,,442118,Port:10,0,0,0,Enabled,0.596801,0.46552,-0.497638,-0.423647,-51.777,25.0167,-138.137,0.107343,0
1,,442134,Port:10,0,0,0,Enabled,0.596671,0.464078,-0.496742,-0.426453,-51.483,25.7061,-137.481,0.114685,0
1,,442158,Port:10,0,0,0,Enabled,0.597763,0.465375,-0.496819,-0.423411,-51.3934,25.1005,-137.565,0.108274,0
1,,442174,Port:10,0,0,0,Enabled,0.59946,0.465062,-0.49683,-0.421337,-50.9731,25.0523,-137.538,0.115384,0
1,,442198,Port:10,0,0,0,Enabled,0.598063,0.464488,-0.494083,-0.427145,-50.1291,25.9788,-136.729,0.113015,0
1,,442214,Port:10,0,0,0,Enabled,0.598628,0.463631,-0.494181,-0.427173,-50.0441,26.32,-136.549,0.11538,0
1,,442238,Port:10,0,0,0,Enabled,0.599677,0.464667,-0.494479,-0.42422,-50.2596,26.2405,-136.39,0.116572,0
1,,442254,Port:10,0,0,0,Enabled,0.599729,0.46356,-0.494078,-0.425822,-50.3695,26.9111,-135.853,0.114228,0
1,,442278,Port:10,0,0,0,Enabled,0.599131,0.462583,-0.494766,-0.426927,-50.4396,27.9233,-135.43,0.11699,0
1,,442294,Port:10,0,0,0,Enabled,0.599553,0.462233,-0.494777,-0.426699,-50.4232,27.9984,-135.261,0.115927,0
1,,442318,Port:10,0,0,0,Enabled,0.600469,0.462728,-0.495299,-0.424263,-50.4217,27.7695,-135.323,0.116006,0
1,,442334,Port:10,0,0,0,Enabled,0.599878,0.46253,-0.495009,-0.425652,-50.4022,27.8784,-135.296,0.116987,0
1,,442358,Port:10,0,0,0,Enabled,0.599844,0.462075,-0.495418,-0.425718,-50.2014,28.2767,-134.59,0.124771,0
1,,442374,Port:10,0,0,0,Enabled,0.599939,0.462987,-0.494659,-0.425476,-50.1892,28.1981,-134.594,0.134658,0
1,,442398,Port:10,0,0,0,Enabled,0.599931,0.462737,-0.494922,-0.425452,-50.3032,28.2199,-135.093,0.117381,0
1,,442414,Port:10,0,0,0,Enabled,0.599966,0.463427,-0.494334,-0.425335,-49.9558,28.1171,-134.381,0.122441,0
1,,442438,Port:10,0,0,0,Enabled,0.600952,0.462699,-0.494201,-0.424891,-49.7438,28.4568,-133.737,0.118927,0
1,,442454,Port:10,0,0,0,Enabled,0.600833,0.462891,-0.493906,-0.425193,-49.8923,28.9139,-133.089,0.115348,0
1,,442478,Port:10,0,0,0,Enabled,0.600987,0.460739,-0.495719,-0.425202,-50.5328,29.6432,-132.5,0.116593,0
1,,442494,Port:10,0,0,0,Enabled,0.602079,0.460232,-0.496218,-0.423622,-51.0055,29.7332,-132.414,0.116039,0
1,,442518,Port:10,0,0,0,Enabled,0.600901,0.459929,-0.49631,-0.425511,-51.2094,29.4664,-132.421,0.11318,0
1,,442534,Port:10,0,0,0,Enabled,0.602121,0.460388,-0.496179,-0.423439,-51.3042,28.6642,-132.54,0.114119,0
1,,442558,Port:10,0,0,0,Enabled,0.6017,0.460357,-0.496604,-0.423571,-51.5707,28.549,-132.348,0.114163,0
1,,442574,Port:10,0,0,0,Enabled,0.601292,0.460222,-0.496313,-0.424639,-51.53,28.6272,-131.962,0.113772,0
1,,442598,Port:10,0,0,0,Enabled,0.601689,0.461155,-0.496155,-0.423247,-51.4578,28.285,-131.769,0.111293,0
1,,442614,Port:10,0,0,0,Enabled,0.60151,0.461267,-0.495366,-0.424301,-51.1168,28.3068,-131.433,0.109188,0
