ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,140434360,Port:1,0,1769566172,668809514,Enabled,0.696214,0.370931,-0.520165,0.3273,-2.35159,14.3387,-1798.28,0.133339,4,OK,-2.45857,14.1592,-1798.28,OK,-46.0715,-6.21627,-1785.69,OK,-44.7214,-60.9802,-1782.15,OK,15.4875,-42.8742,-1798.62,,140434360,Port:2,0,1769566172,668809514,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434360,Port:3,0,1769566172,668809514,Enabled,0.919627,-0.00430297,0.039916,0.390736,-31.0242,104.783,-1686.54,0.120108,3,OK,-30.8845,104.855,-1686.55,OK,-70.7363,72.6521,-1682.49,OK,-76.4923,148.677,-1685.07,,140434360,Port:65535,0,1769566172,668809514,Missing,,,,,,,,,0
4,,140434366,Port:1,0,1769566172,768809514,Enabled,0.728509,0.322643,-0.528343,0.293308,11.5143,23.9503,-1803.89,0.130057,4,OK,11.3987,23.7904,-1803.84,OK,-34.1778,9.65594,-1789.75,OK,-39.5863,-44.6049,-1783.34,OK,22.124,-34.9806,-1801.56,,140434366,Port:2,0,1769566172,768809514,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434366,Port:3,0,1769566172,768809514,Enabled,0.919626,-0.00424595,0.039824,0.390749,-31.0274,104.787,-1686.56,0.121663,3,OK,-30.8826,104.855,-1686.58,OK,-70.741,72.6587,-1682.52,OK,-76.5003,148.678,-1685.09,,140434366,Port:65535,0,1769566172,768809514,Missing,,,,,,,,,0
4,,140434372,Port:1,0,1769566172,868809514,Enabled,0.746845,0.283657,-0.541647,0.261494,23.9199,29.4963,-1807.32,0.0952859,4,OK,23.8195,29.4176,-1807.28,OK,-23.0578,20.525,-1792.97,OK,-34.2262,-32.6366,-1785.12,OK,28.1521,-30.1786,-1803.35,,140434372,Port:2,0,1769566172,868809514,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434372,Port:3,0,1769566172,868809514,Enabled,0.919646,-0.00448824,0.0395538,0.390726,-31.0238,104.781,-1686.53,0.123106,3,OK,-30.8764,104.848,-1686.54,OK,-70.7411,72.6502,-1682.51,OK,-76.4987,148.682,-1685.1,,140434372,Port:65535,0,1769566172,868809514,Missing,,,,,,,,,0
4,,140434378,Port:1,0,1769566172,968809509,Enabled,0.761714,0.25815,-0.542045,0.243591,29.9213,31.6102,-1809.4,0.107165,4,OK,29.8173,31.5312,-1809.34,OK,-17.3356,25.9691,-1794.3,OK,-31.6882,-26.146,-1784.82,OK,30.5019,-28.081,-1803.87,,140434378,Port:2,0,1769566172,968809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434378,Port:3,0,1769566172,968809509,Enabled,0.919629,-0.00443734,0.0397024,0.390751,-31.0223,104.782,-1686.51,0.122995,3,OK,-30.8757,104.851,-1686.52,OK,-70.7376,72.6518,-1682.47,OK,-76.4973,148.675,-1685.06,,140434378,Port:65535,0,1769566172,968809509,Missing,,,,,,,,,0
4,,140434387,Port:1,0,1769566173,118809509,Enabled,0.768396,0.22125,-0.560715,0.214976,40.0147,33.7043,-1812.52,0.100154,4,OK,39.928,33.6598,-1812.44,OK,-7.9032,32.9496,-1798.55,OK,-27.4568,-17.3681,-1788.43,OK,34.6793,-25.6386,-1805.9,,140434387,Port:2,0,1769566173,118809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434387,Port:3,0,1769566173,118809509,Enabled,0.919634,-0.00479207,0.039355,0.39077,-31.0211,104.786,-1686.52,0.119192,3,OK,-30.8795,104.853,-1686.53,OK,-70.7344,72.6561,-1682.51,OK,-76.499,148.678,-1685.13,,140434387,Port:65535,0,1769566173,118809509,Missing,,,,,,,,,0
4,,140434393,Port:1,0,1769566173,218809509,Enabled,0.765899,0.185797,-0.584799,0.192063,47.4764,33.0374,-1815.25,0.0996381,4,OK,47.4002,32.9931,-1815.17,OK,-0.920661,36.592,-1803.48,OK,-25.095,-11.7129,-1793.47,OK,36.8521,-25.5071,-1807.98,,140434393,Port:2,0,1769566173,218809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434393,Port:3,0,1769566173,218809509,Enabled,0.919641,-0.00453686,0.0393923,0.390754,-31.0238,104.785,-1686.5,0.120226,3,OK,-30.8805,104.853,-1686.51,OK,-70.7388,72.6558,-1682.49,OK,-76.4997,148.679,-1685.08,,140434393,Port:65535,0,1769566173,218809509,Missing,,,,,,,,,0
4,,140434399,Port:1,0,1769566173,318809509,Enabled,0.75967,0.160789,-0.605884,0.17307,50.7864,29.1453,-1815.43,0.078854,4,OK,50.6962,29.1088,-1815.44,OK,2.26415,35.856,-1805.63,OK,-25.3162,-10.7443,-1796.62,OK,36.1298,-28.5553,-1808.29,,140434399,Port:2,0,1769566173,318809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434399,Port:3,0,1769566173,318809509,Enabled,0.919641,-0.00459028,0.0394882,0.390743,-31.0234,104.785,-1686.51,0.123176,3,OK,-30.878,104.855,-1686.52,OK,-70.7409,72.6515,-1682.49,OK,-76.4978,148.681,-1685.09,,140434399,Port:65535,0,1769566173,318809509,Missing,,,,,,,,,0
4,,140434408,Port:1,0,1769566173,468809509,Enabled,0.747588,0.127753,-0.635466,0.144826,54.1806,20.951,-1812.92,0.0885031,4,OK,54.0768,20.9123,-1812.86,OK,5.91882,31.9702,-1806.21,OK,-26.1537,-11.9863,-1798.84,OK,34.0927,-35.2133,-1806.8,,140434408,Port:2,0,1769566173,468809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434408,Port:3,0,1769566173,468809509,Enabled,0.919633,-0.00478696,0.039844,0.390723,-31.0266,104.781,-1686.52,0.116027,3,OK,-30.8913,104.848,-1686.53,OK,-70.7346,72.6491,-1682.46,OK,-76.4975,148.685,-1685.1,,140434408,Port:65535,0,1769566173,468809509,Missing,,,,,,,,,0
4,,140434414,Port:1,0,1769566173,568809509,Enabled,0.743782,0.112354,-0.644985,0.134755,56.7597,17.8732,-1813.09,0.0831679,4,OK,56.6482,17.8314,-1813.07,OK,8.78558,30.6668,-1807.43,OK,-24.9612,-12.0595,-1800.54,OK,34.5318,-37.4907,-1807.03,,140434414,Port:2,0,1769566173,568809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434414,Port:3,0,1769566173,568809509,Enabled,0.919637,-0.00469751,0.0395616,0.390744,-31.0195,104.78,-1686.52,0.119053,3,OK,-30.8769,104.844,-1686.53,OK,-70.7312,72.6492,-1682.49,OK,-76.4967,148.682,-1685.11,,140434414,Port:65535,0,1769566173,568809509,Missing,,,,,,,,,0
4,,140434420,Port:1,0,1769566173,668809509,Enabled,0.742853,0.0959137,-0.649304,0.13181,59.6377,17.1628,-1815.57,0.084814,4,OK,59.5298,17.1278,-1815.58,OK,11.9571,31.3108,-1810.67,OK,-22.9847,-10.3667,-1803.42,OK,35.8898,-37.4722,-1808.68,,140434420,Port:2,0,1769566173,668809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434420,Port:3,0,1769566173,668809509,Enabled,0.91963,-0.00479518,0.0398186,0.390732,-31.025,104.78,-1686.51,0.118554,3,OK,-30.8857,104.848,-1686.52,OK,-70.7361,72.651,-1682.45,OK,-76.4973,148.678,-1685.09,,140434420,Port:65535,0,1769566173,668809509,Missing,,,,,,,,,0
4,,140434429,Port:1,0,1769566173,818809509,Enabled,0.742616,0.0921162,-0.650199,0.131445,60.0132,17.4777,-1816.57,0.0839034,4,OK,59.9013,17.4466,-1816.54,OK,12.4021,31.9155,-1811.91,OK,-22.7924,-9.52846,-1804.47,OK,35.9446,-36.9955,-1809.51,,140434429,Port:2,0,1769566173,818809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434429,Port:3,0,1769566173,818809509,Enabled,0.919594,-0.00474419,0.0403676,0.390761,-31.0255,104.786,-1686.56,0.122961,3,OK,-30.8826,104.858,-1686.57,OK,-70.7345,72.6512,-1682.45,OK,-76.4986,148.68,-1685.11,,140434429,Port:65535,0,1769566173,818809509,Missing,,,,,,,,,0
4,,140434435,Port:1,0,1769566173,918809509,Enabled,0.741544,0.0930595,-0.650279,0.136345,59.7201,17.8789,-1817.8,0.086974,4,OK,59.6155,17.8461,-1817.83,OK,11.9728,31.9327,-1813.25,OK,-22.8697,-9.80681,-1805.8,OK,36.1065,-36.7696,-1810.49,,140434435,Port:2,0,1769566173,918809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434435,Port:3,0,1769566173,918809509,Enabled,0.919656,-0.00464872,0.0393025,0.390726,-31.0214,104.781,-1686.48,0.117422,3,OK,-30.8825,104.849,-1686.49,OK,-70.7371,72.6567,-1682.48,OK,-76.4929,148.674,-1685.07,,140434435,Port:65535,0,1769566173,918809509,Missing,,,,,,,,,0
4,,140434441,Port:1,0,1769566174,18809509,Enabled,0.739047,0.0947239,-0.65237,0.138747,60.8877,18.1482,-1818.44,0.0834232,4,OK,60.7765,18.1146,-1818.41,OK,13.029,31.9032,-1814.25,OK,-21.6076,-10.0292,-1806.92,OK,37.5637,-36.6445,-1811.34,,140434441,Port:2,0,1769566174,18809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434441,Port:3,0,1769566174,18809509,Enabled,0.919637,-0.00478726,0.0398583,0.390712,-31.0246,104.786,-1686.52,0.122847,3,OK,-30.88,104.857,-1686.53,OK,-70.7415,72.6588,-1682.46,OK,-76.4955,148.683,-1685.1,,140434441,Port:65535,0,1769566174,18809509,Missing,,,,,,,,,0
4,,140434450,Port:1,0,1769566174,168809509,Enabled,0.737216,0.0958121,-0.653505,0.14235,62.0023,18.6312,-1819.12,0.0988061,4,OK,61.8685,18.5948,-1819.14,OK,14.0408,32.0655,-1815.12,OK,-20.3358,-10.0968,-1807.94,OK,39.0373,-36.3134,-1811.95,,140434450,Port:2,0,1769566174,168809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434450,Port:3,0,1769566174,168809509,Enabled,0.919642,-0.00452938,0.0396577,0.390723,-31.0226,104.785,-1686.5,0.120436,3,OK,-30.8794,104.854,-1686.51,OK,-70.7384,72.6612,-1682.47,OK,-76.494,148.678,-1685.07,,140434450,Port:65535,0,1769566174,168809509,Missing,,,,,,,,,0
4,,140434456,Port:1,0,1769566174,268809509,Enabled,0.733661,0.106774,-0.653682,0.151792,59.2127,19.6787,-1818.81,0.0809216,4,OK,59.1047,19.6325,-1818.82,OK,10.8569,31.6934,-1814.94,OK,-22.2948,-11.51,-1808.05,OK,37.8273,-35.9293,-1811.98,,140434456,Port:2,0,1769566174,268809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434456,Port:3,0,1769566174,268809509,Enabled,0.91965,-0.00454953,0.038981,0.390773,-31.0229,104.782,-1686.49,0.115171,3,OK,-30.8865,104.848,-1686.51,OK,-70.7348,72.6508,-1682.53,OK,-76.4994,148.675,-1685.1,,140434456,Port:65535,0,1769566174,268809509,Missing,,,,,,,,,0
4,,140434462,Port:1,0,1769566174,368809509,Enabled,0.731469,0.117287,-0.652604,0.159075,56.5359,20.6435,-1818.83,0.0940809,4,OK,56.4173,20.5914,-1818.83,OK,7.88052,31.3916,-1814.88,OK,-24.1375,-12.6385,-1808.23,OK,36.5792,-35.5363,-1812.34,,140434462,Port:2,0,1769566174,368809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434462,Port:3,0,1769566174,368809509,Enabled,0.919636,-0.00482319,0.0395103,0.390751,-31.0229,104.785,-1686.48,0.116436,3,OK,-30.883,104.849,-1686.49,OK,-70.7331,72.6597,-1682.45,OK,-76.5003,148.68,-1685.09,,140434462,Port:65535,0,1769566174,368809509,Missing,,,,,,,,,0
4,,140434468,Port:1,0,1769566174,468809509,Enabled,0.724986,0.138953,-0.650453,0.178882,50.7177,21.4828,-1818.28,0.0840453,4,OK,50.6107,21.4311,-1818.27,OK,1.50595,29.2756,-1814.44,OK,-27.8578,-16.6481,-1808.16,OK,34.1263,-35.8249,-1812.24,,140434468,Port:2,0,1769566174,468809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434468,Port:3,0,1769566174,468809509,Enabled,0.919649,-0.00482932,0.039414,0.39073,-31.0278,104.784,-1686.51,0.121229,3,OK,-30.8886,104.857,-1686.52,OK,-70.7448,72.6476,-1682.49,OK,-76.4984,148.684,-1685.13,,140434468,Port:65535,0,1769566174,468809509,Missing,,,,,,,,,0
4,,140434474,Port:1,0,1769566174,568809509,Enabled,0.718634,0.161288,-0.648118,0.193634,46.4013,21.5003,-1816.7,0.0865513,4,OK,46.2861,21.4443,-1816.7,OK,-3.153,26.6131,-1812.8,OK,-30.0218,-20.911,-1807.23,OK,32.881,-36.699,-1811.48,,140434474,Port:2,0,1769566174,568809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434474,Port:3,0,1769566174,568809509,Enabled,0.919647,-0.0044715,0.0393586,0.390743,-31.0224,104.785,-1686.52,0.119856,3,OK,-30.882,104.855,-1686.53,OK,-70.7376,72.6517,-1682.52,OK,-76.4948,148.683,-1685.09,,140434474,Port:65535,0,1769566174,568809509,Missing,,,,,,,,,0
4,,140434483,Port:1,0,1769566174,718809509,Enabled,0.6923,0.198529,-0.662279,0.206622,39.6182,20.0251,-1809.52,0.0995501,4,OK,39.504,19.9667,-1809.55,OK,-10.304,21.3664,-1807.63,OK,-33.8135,-28.1501,-1805.69,OK,30.2238,-39.1951,-1807.76,,140434483,Port:2,0,1769566174,718809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434483,Port:3,0,1769566174,718809509,Enabled,0.919645,-0.00502692,0.0392598,0.390752,-31.0225,104.785,-1686.49,0.117307,3,OK,-30.8852,104.853,-1686.5,OK,-70.7359,72.6546,-1682.48,OK,-76.4976,148.68,-1685.13,,140434483,Port:65535,0,1769566174,718809509,Missing,,,,,,,,,0
4,,140434489,Port:1,0,1769566174,818809509,Enabled,0.688603,0.227187,-0.648587,0.231402,34.867,21.4247,-1810.9,0.0948395,4,OK,34.7611,21.3557,-1810.94,OK,-14.9618,18.8126,-1808.22,OK,-34.4498,-32.4368,-1806.07,OK,30.2086,-38.3485,-1809.2,,140434489,Port:2,0,1769566174,818809509,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434489,Port:3,0,1769566174,818809509,Enabled,0.919623,-0.0045883,0.0398697,0.390748,-31.0249,104.785,-1686.52,0.117328,3,OK,-30.8885,104.853,-1686.54,OK,-70.7324,72.65,-1682.47,OK,-76.4969,148.686,-1685.09,,140434489,Port:65535,0,1769566174,818809509,Missing,,,,,,,,,0
4,,140434495,Port:1,0,1769566174,918809511,Enabled,0.681239,0.231692,-0.659223,0.218306,36.4324,21.1396,-1807.2,0.0996182,4,OK,36.3253,21.0707,-1807.24,OK,-13.4657,19.1274,-1805.39,OK,-33.6575,-31.8737,-1805.17,OK,30.9408,-38.5831,-1807.45,,140434495,Port:2,0,1769566174,918809511,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434495,Port:3,0,1769566174,918809511,Enabled,0.919607,-0.00469128,0.0401956,0.390749,-31.0216,104.787,-1686.53,0.121443,3,OK,-30.8788,104.858,-1686.54,OK,-70.7316,72.6575,-1682.44,OK,-76.4947,148.682,-1685.09,,140434495,Port:65535,0,1769566174,918809511,Missing,,,,,,,,,0
4,,140434504,Port:1,0,1769566175,68809511,Enabled,0.678035,0.283461,-0.637417,0.231553,28.3054,20.5155,-1803.08,0.0846334,4,OK,28.2097,20.4413,-1803.09,OK,-21.047,13.5332,-1799.43,OK,-36.1917,-39.1952,-1800.74,OK,28.634,-39.4018,-1805.95,,140434504,Port:2,0,1769566175,68809511,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434504,Port:3,0,1769566175,68809511,Enabled,0.919622,-0.00469373,0.0398897,0.390746,-31.0279,104.785,-1686.53,0.118344,3,OK,-30.8904,104.855,-1686.54,OK,-70.7374,72.6534,-1682.47,OK,-76.4991,148.681,-1685.1,,140434504,Port:65535,0,1769566175,68809511,Missing,,,,,,,,,0
4,,140434510,Port:1,0,1769566175,168809511,Enabled,0.672428,0.301209,-0.633474,0.236272,25.3141,21.223,-1801.78,0.0938552,4,OK,25.2184,21.1418,-1801.81,OK,-23.7517,12.4953,-1798.06,OK,-37.1168,-40.6705,-1800.4,OK,27.6522,-38.5736,-1805.79,,140434510,Port:2,0,1769566175,168809511,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140434510,Port:3,0,1769566175,168809511,Enabled,0.919637,-0.00410702,0.0394076,0.390766,-31.0257,104.789,-1686.52,0.120712,3,OK,-30.8817,104.856,-1686.54,OK,-70.7402,72.6573,-1682.53,OK,-76.5007,148.68,-1685.05,,140434510,Port:65535,0,1769566175,168809511,Missing,,,,,,,,,0
