ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,140501551,Port:1,0,1769567292,518804531,Enabled,0.701877,0.268645,-0.445031,0.486976,-148.218,-184.899,-1823.03,0.140253,4,OK,-148.292,-185.09,-1822.95,OK,-189.441,-207.241,-1805.76,OK,-180.194,-256.116,-1782.66,OK,-121.961,-234.512,-1801.97,,140501551,Port:2,0,1769567292,518804531,Enabled,0.960753,-0.253327,0.0627539,-0.0940226,0.327854,-266.303,-1759.69,0.198961,4,OK,0.472005,-266.272,-1759.62,OK,-10.2318,-210.082,-1788.74,OK,-74.4377,-250.154,-1754.15,OK,-59.1843,-204.193,-1782.28,,140501551,Port:3,0,1769567292,518804531,Enabled,0.906191,-0.0611116,0.0602519,0.414069,-146.448,-54.2572,-1663.49,0.113134,3,OK,-146.328,-54.1749,-1663.51,OK,-184.284,-87.9269,-1655.75,OK,-194.358,-13.2176,-1667.33,,140501551,Port:65535,0,1769567292,518804531,Missing,,,,,,,,,0
4,,140501557,Port:1,0,1769567292,618804538,Enabled,0.704142,0.26688,-0.44481,0.484874,-145.952,-182.981,-1822.2,0.130996,4,OK,-146.011,-183.158,-1822.13,OK,-187.296,-205.025,-1804.82,OK,-178.333,-253.911,-1781.63,OK,-119.992,-232.72,-1801.09,,140501557,Port:2,0,1769567292,618804538,Enabled,0.960363,-0.253514,0.0633859,-0.0970339,2.08118,-265.231,-1758.73,0.202895,4,OK,2.21823,-265.2,-1758.64,OK,-8.13475,-208.969,-1787.83,OK,-72.5779,-248.62,-1753.22,OK,-57.0329,-202.776,-1781.36,,140501557,Port:3,0,1769567292,618804538,Enabled,0.906187,-0.0608855,0.0605132,0.414072,-146.451,-54.2569,-1663.52,0.112014,3,OK,-146.333,-54.1741,-1663.54,OK,-184.283,-87.9244,-1655.76,OK,-194.359,-13.2164,-1667.32,,140501557,Port:65535,0,1769567292,618804538,Missing,,,,,,,,,0
4,,140501566,Port:1,0,1769567292,768804531,Enabled,0.702579,0.271956,-0.443903,0.485153,-147.297,-181.925,-1819.13,0.128678,4,OK,-147.358,-182.101,-1819.05,OK,-188.401,-204.369,-1801.72,OK,-178.993,-253.357,-1778.89,OK,-120.903,-231.629,-1798.48,,140501566,Port:2,0,1769567292,768804531,Enabled,0.96138,-0.25067,0.065798,-0.0926503,1.63591,-263.628,-1757.06,0.229363,4,OK,1.77785,-263.591,-1756.95,OK,-9.1507,-207.244,-1785.76,OK,-73.1091,-247.588,-1751.02,OK,-58.0553,-201.425,-1778.84,,140501566,Port:3,0,1769567292,768804531,Enabled,0.906175,-0.0612298,0.0600196,0.41412,-146.448,-54.2532,-1663.46,0.111379,3,OK,-146.327,-54.1752,-1663.48,OK,-184.281,-87.928,-1655.74,OK,-194.365,-13.2168,-1667.33,,140501566,Port:65535,0,1769567292,768804531,Missing,,,,,,,,,0
4,,140501572,Port:1,0,1769567292,868804538,Enabled,0.698531,0.280353,-0.443133,0.486919,-150.846,-181.416,-1815.94,0.144704,4,OK,-150.907,-181.606,-1815.83,OK,-191.548,-204.657,-1798.64,OK,-181.324,-253.732,-1776.38,OK,-123.645,-230.976,-1796.02,,140501572,Port:2,0,1769567292,868804538,Enabled,0.963024,-0.246963,0.0666855,-0.0845447,-0.41523,-261.492,-1755.35,0.2114,4,OK,-0.270168,-261.455,-1755.27,OK,-12.1834,-205.014,-1783.43,OK,-75.3671,-246.63,-1748.77,OK,-61.1331,-199.997,-1776.32,,140501572,Port:3,0,1769567292,868804538,Enabled,0.906153,-0.0613718,0.0603862,0.414093,-146.448,-54.2504,-1663.49,0.11364,3,OK,-146.326,-54.1692,-1663.51,OK,-184.28,-87.9222,-1655.73,OK,-194.363,-13.2129,-1667.36,,140501572,Port:65535,0,1769567292,868804538,Missing,,,,,,,,,0
4,,140501578,Port:1,0,1769567292,968804531,Enabled,0.69527,0.284601,-0.444569,0.487811,-153.674,-177.932,-1811.35,0.144528,4,OK,-153.736,-178.118,-1811.23,OK,-194.219,-201.61,-1794.31,OK,-183.673,-250.815,-1772.42,OK,-126.129,-227.452,-1791.83,,140501578,Port:2,0,1769567292,968804531,Enabled,0.964342,-0.242979,0.0677343,-0.0801069,-2.58009,-257.42,-1751.62,0.19869,4,OK,-2.44685,-257.368,-1751.56,OK,-14.8592,-200.785,-1779.13,OK,-77.6225,-243.199,-1744.64,OK,-63.8472,-196.218,-1771.84,,140501578,Port:3,0,1769567292,968804531,Enabled,0.906181,-0.0610042,0.0604768,0.414075,-146.447,-54.2553,-1663.48,0.112209,3,OK,-146.325,-54.1762,-1663.5,OK,-184.279,-87.9213,-1655.72,OK,-194.36,-13.2143,-1667.3,,140501578,Port:65535,0,1769567292,968804531,Missing,,,,,,,,,0
4,,140501584,Port:1,0,1769567293,68804533,Enabled,0.691028,0.293494,-0.44546,0.487757,-157.455,-174.537,-1804.48,0.155628,4,OK,-157.51,-174.732,-1804.34,OK,-197.677,-198.954,-1787.69,OK,-186.457,-248.336,-1766.59,OK,-129.272,-224.046,-1785.84,,140501584,Port:2,0,1769567293,68804533,Enabled,0.966624,-0.235891,0.0698626,-0.0715078,-5.01992,-253.087,-1746.67,0.201425,4,OK,-4.89687,-253.048,-1746.58,OK,-18.3406,-196.193,-1773.18,OK,-80.1967,-240.115,-1738.96,OK,-67.3324,-192.482,-1765.46,,140501584,Port:3,0,1769567293,68804533,Enabled,0.906187,-0.0612279,0.0601216,0.41408,-146.45,-54.2517,-1663.48,0.111392,3,OK,-146.329,-54.1735,-1663.5,OK,-184.286,-87.9201,-1655.75,OK,-194.364,-13.2136,-1667.34,,140501584,Port:65535,0,1769567293,68804533,Missing,,,,,,,,,0
4,,140501590,Port:1,0,1769567293,168804533,Enabled,0.685414,0.30983,-0.44055,0.490029,-162.99,-174.049,-1795.23,0.142812,4,OK,-163.046,-174.246,-1795.12,OK,-202.269,-199.811,-1778.23,OK,-189.438,-249.299,-1758.32,OK,-133.231,-223.145,-1777.98,,140501590,Port:2,0,1769567293,168804533,Enabled,0.969402,-0.226654,0.0760087,-0.0557762,-7.59771,-249.736,-1741.33,0.203115,4,OK,-7.48364,-249.685,-1741.24,OK,-22.8861,-192.655,-1766.33,OK,-82.9385,-238.953,-1732.04,OK,-71.8116,-190.435,-1757.65,,140501590,Port:3,0,1769567293,168804533,Enabled,0.906185,-0.06113,0.0602328,0.414081,-146.443,-54.2555,-1663.49,0.113919,3,OK,-146.318,-54.1768,-1663.51,OK,-184.279,-87.9252,-1655.75,OK,-194.358,-13.2151,-1667.34,,140501590,Port:65535,0,1769567293,168804533,Missing,,,,,,,,,0
4,,140501599,Port:1,0,1769567293,318804533,Enabled,0.6747,0.334409,-0.433356,0.495129,-172.133,-176.308,-1780.53,0.143025,4,OK,-172.185,-176.515,-1780.49,OK,-209.876,-204.232,-1763.42,OK,-194.478,-253.661,-1745.36,OK,-139.906,-224.522,-1765.3,,140501599,Port:2,0,1769567293,318804533,Enabled,0.972892,-0.213842,0.0821338,-0.0317285,-12.5295,-246.731,-1732.03,0.19765,4,OK,-12.4234,-246.664,-1731.97,OK,-30.7294,-189.623,-1754.91,OK,-88.0497,-239.461,-1720.88,OK,-79.4955,-189.756,-1745.23,,140501599,Port:3,0,1769567293,318804533,Enabled,0.906159,-0.0611851,0.0607888,0.414049,-146.45,-54.259,-1663.52,0.114523,3,OK,-146.331,-54.1739,-1663.54,OK,-184.282,-87.9268,-1655.73,OK,-194.359,-13.2162,-1667.35,,140501599,Port:65535,0,1769567293,318804533,Missing,,,,,,,,,0
4,,140501605,Port:1,0,1769567293,418804533,Enabled,0.671053,0.342628,-0.428915,0.498323,-177.027,-177.078,-1773.01,0.130252,4,OK,-177.067,-177.274,-1772.94,OK,-214.113,-205.78,-1755.78,OK,-197.655,-255.056,-1738.11,OK,-143.812,-224.801,-1758.4,,140501605,Port:2,0,1769567293,418804533,Enabled,0.973586,-0.210997,0.0840713,-0.0233081,-15.8987,-245.182,-1726.4,0.20898,4,OK,-15.7885,-245.108,-1726.32,OK,-35.118,-188.202,-1748.74,OK,-91.4427,-239.146,-1714.67,OK,-83.8145,-189.123,-1738.68,,140501605,Port:3,0,1769567293,418804533,Enabled,0.906224,-0.0611622,0.0596397,0.414078,-146.446,-54.2525,-1663.47,0.110211,3,OK,-146.323,-54.1776,-1663.48,OK,-184.286,-87.9217,-1655.78,OK,-194.359,-13.2136,-1667.35,,140501605,Port:65535,0,1769567293,418804533,Missing,,,,,,,,,0
4,,140501611,Port:1,0,1769567293,518804533,Enabled,0.669094,0.355324,-0.418546,0.500876,-181.203,-178.104,-1765.2,0.138284,4,OK,-181.242,-178.307,-1765.13,OK,-217.179,-207.771,-1747.3,OK,-199.205,-256.732,-1730.31,OK,-146.56,-225.106,-1751.65,,140501611,Port:2,0,1769567293,518804533,Enabled,0.973541,-0.209251,0.0913224,-0.00955154,-17.5533,-242.636,-1722.27,0.202166,4,OK,-17.4527,-242.564,-1722.19,OK,-38.5451,-185.979,-1743.86,OK,-92.9665,-238.443,-1709,OK,-86.98,-188.127,-1732.86,,140501611,Port:3,0,1769567293,518804533,Enabled,0.906163,-0.0613432,0.0602777,0.414093,-146.446,-54.2474,-1663.47,0.114126,3,OK,-146.323,-54.1656,-1663.49,OK,-184.28,-87.9199,-1655.72,OK,-194.36,-13.2108,-1667.34,,140501611,Port:65535,0,1769567293,518804533,Missing,,,,,,,,,0
4,,140501617,Port:1,0,1769567293,618804533,Enabled,0.671017,0.370256,-0.400693,0.502087,-184.368,-177.379,-1754.23,0.127141,4,OK,-184.399,-177.567,-1754.16,OK,-218.863,-207.916,-1734.93,OK,-199.009,-256.415,-1718.66,OK,-148.059,-223.502,-1742.07,,140501617,Port:2,0,1769567293,618804533,Enabled,0.971888,-0.209615,0.107025,0.00635752,-17.6659,-237.947,-1717.71,0.216795,4,OK,-17.5884,-237.863,-1717.61,OK,-40.8293,-181.797,-1738.4,OK,-92.5924,-235.628,-1701.64,OK,-88.7431,-185.133,-1725.54,,140501617,Port:3,0,1769567293,618804533,Enabled,0.906183,-0.0614331,0.0598604,0.414096,-146.447,-54.252,-1663.46,0.110209,3,OK,-146.327,-54.1747,-1663.48,OK,-184.282,-87.9262,-1655.75,OK,-194.362,-13.2142,-1667.36,,140501617,Port:65535,0,1769567293,618804533,Missing,,,,,,,,,0
4,,140501623,Port:1,0,1769567293,718804533,Enabled,0.672157,0.389783,-0.37821,0.503221,-187.266,-177.919,-1741.68,0.131724,4,OK,-187.282,-178.115,-1741.59,OK,-219.735,-209.585,-1720.77,OK,-197.524,-257.43,-1705.63,OK,-148.925,-222.838,-1731.47,,140501623,Port:2,0,1769567293,718804533,Enabled,0.969465,-0.20815,0.126833,0.02691,-17.1497,-233.286,-1713.41,0.225599,4,OK,-17.0817,-233.191,-1713.31,OK,-43.0281,-177.79,-1732.61,OK,-91.2585,-233.415,-1693.79,OK,-90.1104,-182.698,-1717.49,,140501623,Port:3,0,1769567293,718804533,Enabled,0.906228,-0.0610461,0.0597494,0.41407,-146.445,-54.2503,-1663.45,0.113314,3,OK,-146.321,-54.1712,-1663.47,OK,-184.287,-87.9215,-1655.76,OK,-194.356,-13.2103,-1667.31,,140501623,Port:65535,0,1769567293,718804533,Missing,,,,,,,,,0
4,,140501629,Port:1,0,1769567293,818804533,Enabled,0.671535,0.406728,-0.357298,0.505916,-188.579,-179.987,-1730.31,0.127689,4,OK,-188.583,-180.162,-1730.21,OK,-219.043,-212.706,-1708.1,OK,-194.632,-259.801,-1693.89,OK,-148.379,-223.596,-1721.8,,140501629,Port:2,0,1769567293,818804533,Enabled,0.966242,-0.208183,0.144259,0.0471809,-15.6701,-229.924,-1709.5,0.232458,4,OK,-15.626,-229.822,-1709.4,OK,-44.1149,-175.244,-1727.4,OK,-88.8132,-232.507,-1686.72,OK,-90.3205,-181.702,-1710.26,,140501629,Port:3,0,1769567293,818804533,Enabled,0.906176,-0.0611432,0.0603978,0.414076,-146.453,-54.2528,-1663.5,0.109826,3,OK,-146.336,-54.1739,-1663.52,OK,-184.283,-87.922,-1655.74,OK,-194.366,-13.2106,-1667.34,,140501629,Port:65535,0,1769567293,818804533,Missing,,,,,,,,,0
4,,140501638,Port:1,0,1769567293,968804533,Enabled,0.663007,0.433497,-0.328025,0.514687,-190.048,-189.218,-1716.55,0.137184,4,OK,-190.039,-189.4,-1716.43,OK,-217.154,-223.925,-1693.06,OK,-189.094,-269.426,-1680.56,OK,-146.788,-230.243,-1710.56,,140501638,Port:2,0,1769567293,968804533,Enabled,0.961732,-0.205452,0.161762,0.0818142,-13.4929,-228.726,-1704.89,0.250637,4,OK,-13.4732,-228.619,-1704.77,OK,-45.9741,-175.64,-1720.67,OK,-85.1197,-235.916,-1678.56,OK,-90.7768,-185.024,-1701.3,,140501638,Port:3,0,1769567293,968804533,Enabled,0.906177,-0.060999,0.0606391,0.41406,-146.447,-54.2575,-1663.5,0.113407,3,OK,-146.326,-54.1757,-1663.52,OK,-184.28,-87.9228,-1655.73,OK,-194.358,-13.2158,-1667.31,,140501638,Port:65535,0,1769567293,968804533,Missing,,,,,,,,,0
4,,140501644,Port:1,0,1769567294,68804533,Enabled,0.652237,0.452879,-0.305278,0.525635,-193.071,-199.647,-1707.63,0.139739,4,OK,-193.05,-199.855,-1707.55,OK,-217.315,-235.941,-1683.4,OK,-186.266,-279.782,-1672.17,OK,-147.321,-238.103,-1703.29,,140501644,Port:2,0,1769567294,68804533,Enabled,0.957398,-0.204323,0.170386,0.112289,-14.2126,-229.167,-1701.68,0.214528,4,OK,-14.203,-229.062,-1701.6,OK,-50.0489,-177.836,-1715.88,OK,-84.4834,-240.519,-1673.21,OK,-93.639,-189.873,-1695.39,,140501644,Port:3,0,1769567294,68804533,Enabled,0.9062,-0.0612836,0.059755,0.414096,-146.446,-54.2517,-1663.45,0.113397,3,OK,-146.324,-54.1711,-1663.47,OK,-184.286,-87.9276,-1655.75,OK,-194.359,-13.2154,-1667.34,,140501644,Port:65535,0,1769567294,68804533,Missing,,,,,,,,,0
4,,140501650,Port:1,0,1769567294,168804533,Enabled,0.639396,0.472369,-0.283623,0.536281,-195.643,-211.866,-1696.85,0.137907,4,OK,-195.618,-212.064,-1696.76,OK,-216.927,-249.679,-1672.21,OK,-183.016,-291.711,-1662.31,OK,-147.612,-247.598,-1694.26,,140501650,Port:2,0,1769567294,168804533,Enabled,0.952691,-0.200046,0.178668,0.142965,-15.2736,-231.363,-1696.72,0.251577,4,OK,-15.2747,-231.251,-1696.59,OK,-54.2878,-181.895,-1709.08,OK,-83.8928,-246.979,-1666.35,OK,-96.4879,-196.597,-1687.31,,140501650,Port:3,0,1769567294,168804533,Enabled,0.906162,-0.0612619,0.0603173,0.414101,-146.448,-54.2544,-1663.48,0.112533,3,OK,-146.328,-54.1743,-1663.51,OK,-184.279,-87.9298,-1655.73,OK,-194.364,-13.2136,-1667.34,,140501650,Port:65535,0,1769567294,168804533,Missing,,,,,,,,,0
4,,140501656,Port:1,0,1769567294,268804533,Enabled,0.635245,0.487844,-0.265083,0.536846,-194.683,-221.358,-1684.93,0.134174,4,OK,-194.647,-221.549,-1684.87,OK,-213.82,-259.895,-1659.65,OK,-178.269,-300.872,-1651.23,OK,-145.506,-255.565,-1684.26,,140501656,Port:2,0,1769567294,268804533,Enabled,0.948485,-0.193823,0.1929,0.159994,-13.804,-235.811,-1691.51,0.232985,4,OK,-13.8191,-235.706,-1691.39,OK,-54.5003,-187.217,-1701.77,OK,-80.8128,-253.556,-1658.8,OK,-95.4625,-203.287,-1678.7,,140501656,Port:3,0,1769567294,268804533,Enabled,0.906204,-0.0614144,0.0596199,0.414087,-146.446,-54.2512,-1663.45,0.10995,3,OK,-146.325,-54.1764,-1663.47,OK,-184.285,-87.9248,-1655.76,OK,-194.362,-13.2118,-1667.36,,140501656,Port:65535,0,1769567294,268804533,Missing,,,,,,,,,0
