ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,140485717,Port:1,0,1769567028,618804535,Enabled,0.567257,0.484902,-0.452765,0.487948,-138.917,-219.795,-1761.09,0.12727,4,OK,-138.935,-219.962,-1761.15,OK,-168.917,-258.938,-1753,OK,-142.538,-307.007,-1750.62,OK,-96.5194,-262.225,-1761,,140485717,Port:2,0,1769567028,618804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485717,Port:3,0,1769567028,618804535,Enabled,0.906158,-0.0612979,0.0605869,0.414065,-146.383,-54.1146,-1663.53,0.113531,3,OK,-146.261,-54.0337,-1663.55,OK,-184.216,-87.7801,-1655.75,OK,-194.297,-13.0755,-1667.37,,140485717,Port:65535,0,1769567028,618804535,Missing,,,,,,,,,0
4,,140485726,Port:1,0,1769567028,768804535,Enabled,0.56736,0.48599,-0.452657,0.486844,-138.653,-220.026,-1760.48,0.133429,4,OK,-138.67,-220.203,-1760.55,OK,-168.638,-259.166,-1752.39,OK,-142.26,-307.257,-1750.2,OK,-96.286,-262.472,-1760.57,,140485726,Port:2,0,1769567028,768804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485726,Port:3,0,1769567028,768804535,Enabled,0.906198,-0.0610057,0.0602758,0.414065,-146.383,-54.1161,-1663.51,0.108579,3,OK,-146.265,-54.0394,-1663.53,OK,-184.215,-87.7783,-1655.77,OK,-194.294,-13.0765,-1667.33,,140485726,Port:65535,0,1769567028,768804535,Missing,,,,,,,,,0
4,,140485732,Port:1,0,1769567028,868804535,Enabled,0.56856,0.485468,-0.450564,0.487906,-138.845,-220.218,-1761.07,0.132297,4,OK,-138.864,-220.394,-1761.13,OK,-168.748,-259.366,-1752.73,OK,-142.294,-307.408,-1750.35,OK,-96.408,-262.596,-1761.03,,140485732,Port:2,0,1769567028,868804535,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485732,Port:3,0,1769567028,868804535,Enabled,0.906172,-0.0612456,0.0601815,0.414101,-146.382,-54.1124,-1663.52,0.111025,3,OK,-146.262,-54.0344,-1663.54,OK,-184.214,-87.7851,-1655.78,OK,-194.298,-13.0732,-1667.38,,140485732,Port:65535,0,1769567028,868804535,Missing,,,,,,,,,0
4,,140485738,Port:1,0,1769567028,968804536,Enabled,0.56921,0.483678,-0.449804,0.489624,-139.559,-219.841,-1762.74,0.135298,4,OK,-139.576,-220.017,-1762.8,OK,-169.466,-258.973,-1754.27,OK,-143,-306.97,-1751.6,OK,-97.0943,-262.195,-1762.41,,140485738,Port:2,0,1769567028,968804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485738,Port:3,0,1769567028,968804536,Enabled,0.906221,-0.0608644,0.0599522,0.414084,-146.386,-54.1136,-1663.52,0.112979,3,OK,-146.265,-54.0319,-1663.54,OK,-184.225,-87.7862,-1655.82,OK,-194.295,-13.0738,-1667.35,,140485738,Port:65535,0,1769567028,968804536,Missing,,,,,,,,,0
4,,140485744,Port:1,0,1769567029,68804536,Enabled,0.566937,0.483378,-0.452102,0.49044,-141.177,-219.824,-1764.11,0.130726,4,OK,-141.199,-219.996,-1764.17,OK,-171.103,-258.998,-1755.96,OK,-144.629,-307.002,-1753.29,OK,-98.679,-262.147,-1763.69,,140485744,Port:2,0,1769567029,68804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485744,Port:3,0,1769567029,68804536,Enabled,0.906189,-0.0611367,0.060108,0.41409,-146.39,-54.1124,-1663.53,0.111185,3,OK,-146.272,-54.0312,-1663.55,OK,-184.224,-87.7846,-1655.8,OK,-194.301,-13.0747,-1667.38,,140485744,Port:65535,0,1769567029,68804536,Missing,,,,,,,,,0
4,,140485753,Port:1,0,1769567029,218804536,Enabled,0.567061,0.483643,-0.451535,0.490558,-142.901,-219.666,-1764.18,0.128054,4,OK,-142.921,-219.842,-1764.23,OK,-172.78,-258.859,-1755.98,OK,-146.264,-306.833,-1753.3,OK,-100.385,-261.962,-1763.78,,140485753,Port:2,0,1769567029,218804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485753,Port:3,0,1769567029,218804536,Enabled,0.906186,-0.0611068,0.0600294,0.414112,-146.388,-54.109,-1663.5,0.110131,3,OK,-146.27,-54.0299,-1663.52,OK,-184.22,-87.7837,-1655.79,OK,-194.302,-13.0713,-1667.36,,140485753,Port:65535,0,1769567029,218804536,Missing,,,,,,,,,0
4,,140485759,Port:1,0,1769567029,318804536,Enabled,0.566142,0.482365,-0.453189,0.491352,-143.761,-218.672,-1765.81,0.14955,4,OK,-143.777,-218.844,-1765.9,OK,-173.725,-257.841,-1757.72,OK,-147.262,-305.847,-1755.01,OK,-101.282,-261.003,-1765.19,,140485759,Port:2,0,1769567029,318804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485759,Port:3,0,1769567029,318804536,Enabled,0.906186,-0.0614481,0.0599038,0.41408,-146.384,-54.1061,-1663.47,0.112047,3,OK,-146.26,-54.0287,-1663.49,OK,-184.222,-87.7738,-1655.75,OK,-194.299,-13.0714,-1667.37,,140485759,Port:65535,0,1769567029,318804536,Missing,,,,,,,,,0
4,,140485765,Port:1,0,1769567029,418804536,Enabled,0.56751,0.481824,-0.450586,0.492697,-145.448,-217.583,-1767.48,0.145337,4,OK,-145.472,-217.752,-1767.57,OK,-175.303,-256.772,-1759.11,OK,-148.735,-304.7,-1756.17,OK,-102.863,-259.821,-1766.73,,140485765,Port:2,0,1769567029,418804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485765,Port:3,0,1769567029,418804536,Enabled,0.906177,-0.0607997,0.060802,0.414065,-146.391,-54.117,-1663.55,0.11384,3,OK,-146.272,-54.0323,-1663.58,OK,-184.221,-87.7862,-1655.77,OK,-194.3,-13.0721,-1667.33,,140485765,Port:65535,0,1769567029,418804536,Missing,,,,,,,,,0
4,,140485771,Port:1,0,1769567029,518804536,Enabled,0.566547,0.480112,-0.452037,0.494146,-146.518,-216.188,-1769.24,0.147739,4,OK,-146.543,-216.362,-1769.32,OK,-176.421,-255.353,-1760.99,OK,-149.899,-303.301,-1757.87,OK,-103.963,-258.436,-1768.2,,140485771,Port:2,0,1769567029,518804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485771,Port:3,0,1769567029,518804536,Enabled,0.906204,-0.0610715,0.060097,0.414068,-146.384,-54.1104,-1663.51,0.110601,3,OK,-146.264,-54.0322,-1663.53,OK,-184.22,-87.7756,-1655.78,OK,-194.295,-13.0722,-1667.35,,140485771,Port:65535,0,1769567029,518804536,Missing,,,,,,,,,0
4,,140485777,Port:1,0,1769567029,618804536,Enabled,0.567323,0.476714,-0.452775,0.495867,-145.765,-214.995,-1770.87,0.125276,4,OK,-145.784,-215.161,-1770.93,OK,-175.823,-254.045,-1762.6,OK,-149.426,-302.028,-1759.02,OK,-103.331,-257.353,-1769.41,,140485777,Port:2,0,1769567029,618804536,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,140485777,Port:3,0,1769567029,618804536,Enabled,0.906192,-0.0609558,0.0606981,0.414024,-146.389,-54.1178,-1663.54,0.112466,3,OK,-146.272,-54.0348,-1663.56,OK,-184.222,-87.7852,-1655.76,OK,-194.296,-13.0674,-1667.34,,140485777,Port:65535,0,1769567029,618804536,Missing,,,,,,,,,0
