#Tools,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,119158,Port:10,0,0,0,Enabled,0.405062,-0.618426,-0.588153,0.327948,-42.36,90.1474,-120.705,0.0890413,0
,,119174,Port:10,0,0,0,Enabled,0.405064,-0.618419,-0.588171,0.327926,-42.3579,90.1485,-120.708,0.0889391,0
,,119190,Port:10,0,0,0,Enabled,0.405081,-0.618413,-0.588159,0.327939,-42.3608,90.1505,-120.711,0.0885094,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,127894,Port:10,0,0,0,Enabled,0.436214,-0.685284,-0.529805,0.243743,20.5802,35.2954,-138.8,0.091765,0
,,127902,Port:10,0,0,0,Enabled,0.436181,-0.685313,-0.529781,0.243772,20.5816,35.2935,-138.804,0.0915541,0
,,127918,Port:10,0,0,0,Enabled,0.436204,-0.685312,-0.529774,0.243749,20.5827,35.2965,-138.806,0.0914151,0
,,127934,Port:10,0,0,0,Enabled,0.436172,-0.685347,-0.529729,0.243805,20.5818,35.2904,-138.807,0.0910391,0
,,127950,Port:10,0,0,0,Enabled,0.436209,-0.685306,-0.529766,0.243774,20.5796,35.2934,-138.806,0.0913051,0
,,127966,Port:10,0,0,0,Enabled,0.436181,-0.685329,-0.529744,0.243805,20.5803,35.291,-138.806,0.0909763,0
,,127982,Port:10,0,0,0,Enabled,0.436216,-0.685289,-0.529781,0.243776,20.5785,35.2931,-138.806,0.0914,0
,,127998,Port:10,0,0,0,Enabled,0.436177,-0.685343,-0.529727,0.243812,20.583,35.2897,-138.812,0.0911702,0
,,128014,Port:10,0,0,0,Enabled,0.436189,-0.685337,-0.529729,0.2438,20.5818,35.2912,-138.809,0.091385,0
,,128030,Port:10,0,0,0,Enabled,0.436164,-0.685365,-0.529707,0.243817,20.5848,35.2896,-138.815,0.0912667,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,130262,Port:10,0,0,0,Enabled,0.433153,-0.684082,-0.51948,0.273043,16.8752,-5.57644,-149.424,0.0521449,0
,,130278,Port:10,0,0,0,Enabled,0.433112,-0.684005,-0.519593,0.273083,16.8988,-5.56996,-149.439,0.0531598,0
,,130286,Port:10,0,0,0,Enabled,0.433104,-0.683962,-0.519666,0.273064,16.9013,-5.56665,-149.43,0.05361,0
,,130302,Port:10,0,0,0,Enabled,0.433127,-0.683965,-0.519655,0.273042,16.9071,-5.5638,-149.433,0.0536756,0
,,130318,Port:10,0,0,0,Enabled,0.433117,-0.683986,-0.519624,0.273063,16.9048,-5.56398,-149.435,0.0534971,0
,,130334,Port:10,0,0,0,Enabled,0.433103,-0.684015,-0.519598,0.273063,16.9094,-5.56551,-149.437,0.0533086,0
,,130350,Port:10,0,0,0,Enabled,0.43309,-0.684024,-0.519585,0.273085,16.9079,-5.56422,-149.435,0.0530767,0
,,130366,Port:10,0,0,0,Enabled,0.433088,-0.684029,-0.519576,0.273093,16.9094,-5.56611,-149.437,0.0531185,0
,,130382,Port:10,0,0,0,Enabled,0.433109,-0.684008,-0.519581,0.273102,16.9042,-5.56462,-149.436,0.0531939,0
,,130398,Port:10,0,0,0,Enabled,0.433106,-0.683998,-0.519595,0.273106,16.9049,-5.56556,-149.437,0.0533356,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,131902,Port:10,0,0,0,Enabled,0.465264,-0.634586,-0.509483,0.348221,0.390432,-55.6522,-137.526,0.0553103,0
,,131910,Port:10,0,0,0,Enabled,0.465242,-0.634604,-0.509465,0.348244,0.389982,-55.6552,-137.525,0.0552474,0
,,131918,Port:10,0,0,0,Enabled,0.465255,-0.634595,-0.509474,0.348231,0.388308,-55.6516,-137.528,0.0551324,0
,,131934,Port:10,0,0,0,Enabled,0.465267,-0.634569,-0.509508,0.348211,0.389463,-55.6538,-137.534,0.0551537,0
,,131950,Port:10,0,0,0,Enabled,0.465242,-0.6346,-0.509483,0.348223,0.388274,-55.651,-137.531,0.0549893,0
,,131966,Port:10,0,0,0,Enabled,0.465265,-0.634572,-0.509504,0.348214,0.386614,-55.6522,-137.537,0.055283,0
,,131982,Port:10,0,0,0,Enabled,0.465262,-0.634575,-0.509512,0.348201,0.385054,-55.6496,-137.537,0.0553997,0
,,131998,Port:10,0,0,0,Enabled,0.465236,-0.634596,-0.509484,0.348238,0.386404,-55.6554,-137.536,0.0551927,0
,,132014,Port:10,0,0,0,Enabled,0.465237,-0.634619,-0.509461,0.348229,0.388175,-55.6499,-137.531,0.0550702,0
,,132030,Port:10,0,0,0,Enabled,0.465249,-0.634601,-0.509473,0.348227,0.390716,-55.6554,-137.534,0.0551707,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,134326,Port:10,0,0,0,Enabled,0.614515,-0.450816,-0.434785,0.479687,18.8161,-94.5622,-112.337,0.0346464,0
,,134334,Port:10,0,0,0,Enabled,0.614512,-0.450841,-0.434755,0.479693,18.8162,-94.5636,-112.334,0.0347821,0
,,134350,Port:10,0,0,0,Enabled,0.614534,-0.450868,-0.434778,0.479619,18.8341,-94.5593,-112.343,0.03481,0
,,134374,Port:10,0,0,0,Enabled,0.614542,-0.450934,-0.434725,0.479595,18.8442,-94.5587,-112.341,0.0348243,0
,,134390,Port:10,0,0,0,Enabled,0.614574,-0.450958,-0.434638,0.47961,18.8585,-94.5599,-112.358,0.0348317,0
,,134398,Port:10,0,0,0,Enabled,0.614574,-0.450976,-0.434617,0.479611,18.8573,-94.558,-112.353,0.0347681,0
,,134414,Port:10,0,0,0,Enabled,0.614622,-0.450958,-0.434611,0.479572,18.8592,-94.5573,-112.354,0.0347462,0
,,134430,Port:10,0,0,0,Enabled,0.61462,-0.450955,-0.434525,0.479657,18.8297,-94.5565,-112.353,0.0346543,0
,,134446,Port:10,0,0,0,Enabled,0.614593,-0.450946,-0.434531,0.479693,18.8051,-94.5567,-112.364,0.0346702,0
,,134462,Port:10,0,0,0,Enabled,0.614593,-0.450884,-0.434475,0.479802,18.7482,-94.5554,-112.367,0.0347613,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,163990,Port:10,0,0,0,Enabled,0.228328,-0.692114,-0.393793,0.560154,-92.7693,-11.4633,-89.6826,0.0378747,0
,,163998,Port:10,0,0,0,Enabled,0.228311,-0.692093,-0.393808,0.560176,-92.7777,-11.4663,-89.6913,0.0374943,0
,,164014,Port:10,0,0,0,Enabled,0.228341,-0.692082,-0.393861,0.56014,-92.7778,-11.4699,-89.7009,0.0374634,0
,,164022,Port:10,0,0,0,Enabled,0.228306,-0.692108,-0.393825,0.560147,-92.7813,-11.4738,-89.7072,0.0377056,0
,,164038,Port:10,0,0,0,Enabled,0.228038,-0.692226,-0.393901,0.560057,-92.8324,-11.5085,-89.8397,0.0376438,0
,,164054,Port:10,0,0,0,Enabled,0.227864,-0.69208,-0.393959,0.560267,-92.9414,-11.568,-89.9039,0.0361559,0
,,164078,Port:10,0,0,0,Enabled,0.227886,-0.692313,-0.394118,0.559859,-92.8793,-11.5584,-89.9152,0.0395372,0
,,164086,Port:10,0,0,0,Enabled,0.227651,-0.692294,-0.393826,0.560185,-92.9498,-11.5844,-89.9363,0.039104,0
,,164102,Port:10,0,0,0,Enabled,0.22763,-0.692304,-0.394005,0.560054,-92.977,-11.6032,-90.0032,0.0380562,0
,,164118,Port:10,0,0,0,Enabled,0.227308,-0.692347,-0.393884,0.560216,-93.0504,-11.6518,-90.0607,0.0392678,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,165358,Port:10,0,0,0,Enabled,0.242996,-0.616498,-0.426829,0.615386,-96.7844,-68.7245,-71.0713,0.0486554,0
,,165366,Port:10,0,0,0,Enabled,0.243006,-0.616532,-0.426817,0.615357,-96.7825,-68.7215,-71.0743,0.0486064,0
,,165374,Port:10,0,0,0,Enabled,0.242992,-0.616541,-0.426806,0.615361,-96.784,-68.7204,-71.0766,0.0485375,0
,,165390,Port:10,0,0,0,Enabled,0.242977,-0.616536,-0.426778,0.615391,-96.787,-68.7261,-71.0747,0.0484775,0
,,165406,Port:10,0,0,0,Enabled,0.243006,-0.616528,-0.426817,0.61536,-96.7897,-68.724,-71.0878,0.0484742,0
,,165422,Port:10,0,0,0,Enabled,0.242922,-0.616544,-0.42681,0.615383,-96.7973,-68.7362,-71.0951,0.0486235,0
,,165438,Port:10,0,0,0,Enabled,0.242939,-0.616552,-0.426817,0.615363,-96.8029,-68.7366,-71.1066,0.0485768,0
,,165446,Port:10,0,0,0,Enabled,0.242915,-0.616537,-0.426825,0.615382,-96.8082,-68.7437,-71.1087,0.0485035,0
,,165470,Port:10,0,0,0,Enabled,0.242905,-0.616536,-0.426885,0.615345,-96.8172,-68.7485,-71.126,0.0485243,0
,,165478,Port:10,0,0,0,Enabled,0.242894,-0.616546,-0.426882,0.615342,-96.8198,-68.7521,-71.1258,0.0485937,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,168638,Port:10,0,0,0,Enabled,0.289998,-0.54151,-0.326194,0.718516,-53.2479,-109.328,-64.6219,0.102078,0
,,168646,Port:10,0,0,0,Enabled,0.289999,-0.541515,-0.326187,0.718516,-53.2477,-109.328,-64.6235,0.101913,0
,,168654,Port:10,0,0,0,Enabled,0.289976,-0.541523,-0.326177,0.718523,-53.2437,-109.33,-64.6229,0.101819,0
,,168670,Port:10,0,0,0,Enabled,0.289993,-0.541532,-0.326172,0.718512,-53.2425,-109.325,-64.6242,0.101614,0
,,168686,Port:10,0,0,0,Enabled,0.28998,-0.541535,-0.326165,0.718518,-53.2398,-109.326,-64.6204,0.101408,0
,,168702,Port:10,0,0,0,Enabled,0.290022,-0.541542,-0.326177,0.718491,-53.7265,-109.399,-64.561,0.107902,0
,,168718,Port:10,0,0,0,Enabled,0.289979,-0.541536,-0.326158,0.71852,-53.2389,-109.329,-64.619,0.101394,0
,,168734,Port:10,0,0,0,Enabled,0.289995,-0.541532,-0.326167,0.718513,-53.2385,-109.326,-64.6189,0.10154,0
,,168750,Port:10,0,0,0,Enabled,0.290035,-0.54152,-0.326186,0.718498,-53.2415,-109.325,-64.6172,0.101805,0
,,168766,Port:10,0,0,0,Enabled,0.29005,-0.541507,-0.326201,0.718495,-53.2383,-109.325,-64.6172,0.102102,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,171750,Port:10,0,0,0,Enabled,0.344882,-0.736205,-0.248869,0.526424,0.851563,13.2022,-93.5394,0.0370012,0
,,171758,Port:10,0,0,0,Enabled,0.344916,-0.736217,-0.248836,0.526402,0.697936,13.0576,-93.3332,0.0514371,0
,,171774,Port:10,0,0,0,Enabled,0.344889,-0.736237,-0.248756,0.526429,0.904967,13.2127,-93.525,0.0366984,0
,,171790,Port:10,0,0,0,Enabled,0.344885,-0.736236,-0.248766,0.526428,0.901516,13.2115,-93.5247,0.0367103,0
,,171806,Port:10,0,0,0,Enabled,0.344872,-0.736231,-0.248766,0.526444,0.893814,13.2075,-93.5282,0.0367786,0
,,171822,Port:10,0,0,0,Enabled,0.344902,-0.736226,-0.248774,0.526427,0.897835,13.2098,-93.5268,0.0369602,0
,,171838,Port:10,0,0,0,Enabled,0.344848,-0.736223,-0.248818,0.526446,0.660207,13.0417,-93.3515,0.0516858,0
,,171862,Port:10,0,0,0,Enabled,0.344766,-0.736208,-0.248841,0.526509,0.838336,13.1797,-93.5508,0.0364393,0
,,171870,Port:10,0,0,0,Enabled,0.344768,-0.736204,-0.248851,0.526509,0.60376,13.0182,-93.3765,0.0510573,0
,,171886,Port:10,0,0,0,Enabled,0.344771,-0.736174,-0.248979,0.526489,0.590553,13.0113,-93.3839,0.0514309,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,173838,Port:10,0,0,0,Enabled,0.275782,-0.772897,-0.256127,0.510856,-10.0909,67.6351,-106.931,0.0690836,0
,,173846,Port:10,0,0,0,Enabled,0.275782,-0.772968,-0.256008,0.510808,-10.1359,67.8229,-106.71,0.0736578,0
,,173854,Port:10,0,0,0,Enabled,0.275836,-0.772952,-0.256069,0.510772,-10.0345,67.6609,-106.886,0.0684406,0
,,173870,Port:10,0,0,0,Enabled,0.275798,-0.77294,-0.25609,0.510801,-10.0603,67.6506,-106.903,0.0683955,0
,,173894,Port:10,0,0,0,Enabled,0.27579,-0.77295,-0.256042,0.510813,-10.0683,67.6442,-106.911,0.0685212,0
,,173910,Port:10,0,0,0,Enabled,0.275797,-0.772945,-0.256058,0.510809,-10.0656,67.6461,-106.912,0.0685522,0
,,173918,Port:10,0,0,0,Enabled,0.275804,-0.772951,-0.256068,0.510792,-10.067,67.6467,-106.912,0.068672,0
,,173934,Port:10,0,0,0,Enabled,0.275783,-0.772938,-0.256088,0.510813,-10.0843,67.6426,-106.925,0.0687044,0
,,173950,Port:10,0,0,0,Enabled,0.275738,-0.772948,-0.256129,0.510802,-10.104,67.63,-106.938,0.0687459,0
,,173974,Port:10,0,0,0,Enabled,0.275483,-0.773012,-0.256019,0.510897,-10.2738,67.7639,-106.81,0.0759088,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,176198,Port:10,0,0,0,Enabled,0.372176,-0.727662,-0.306922,0.487639,5.84549,-32.1198,-81.5597,0.0928335,0
,,176214,Port:10,0,0,0,Enabled,0.372186,-0.727662,-0.306937,0.487622,5.84462,-32.1206,-81.5612,0.0930055,0
,,176230,Port:10,0,0,0,Enabled,0.372201,-0.727652,-0.306955,0.487615,5.84224,-32.1191,-81.5613,0.0930354,0
,,176246,Port:10,0,0,0,Enabled,0.372179,-0.727661,-0.306946,0.487622,5.84207,-32.1235,-81.5592,0.0929642,0
,,176262,Port:10,0,0,0,Enabled,0.372213,-0.727649,-0.306972,0.487599,5.84144,-32.1204,-81.561,0.0929467,0
,,176278,Port:10,0,0,0,Enabled,0.37221,-0.727651,-0.306969,0.487599,5.84464,-32.123,-81.5558,0.0930208,0
,,176294,Port:10,0,0,0,Enabled,0.372199,-0.727651,-0.306962,0.487613,5.84253,-32.1237,-81.5556,0.0928508,0
,,176310,Port:10,0,0,0,Enabled,0.372186,-0.727656,-0.306957,0.487618,5.84215,-32.1258,-81.5584,0.0928897,0
,,176326,Port:10,0,0,0,Enabled,0.372214,-0.727646,-0.306976,0.487599,5.84217,-32.1218,-81.5627,0.0929179,0
,,176342,Port:10,0,0,0,Enabled,0.372221,-0.727645,-0.306977,0.487596,5.84462,-32.1229,-81.5617,0.0930444,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,180726,Port:10,0,0,0,Enabled,0.358164,-0.717052,-0.257603,0.539625,0.572406,39.0322,-78.8054,0.0798313,0
,,180734,Port:10,0,0,0,Enabled,0.35818,-0.71705,-0.257609,0.539615,0.573704,39.0328,-78.8057,0.0798147,0
,,180750,Port:10,0,0,0,Enabled,0.358154,-0.717059,-0.257594,0.539627,0.574758,39.0316,-78.8075,0.0797927,0
,,180758,Port:10,0,0,0,Enabled,0.35816,-0.717057,-0.257602,0.539622,0.573778,39.0323,-78.8049,0.0798636,0
,,180774,Port:10,0,0,0,Enabled,0.358174,-0.71705,-0.257618,0.539615,0.572447,39.0307,-78.807,0.079763,0
,,180790,Port:10,0,0,0,Enabled,0.358154,-0.717057,-0.257613,0.539621,0.570688,39.0301,-78.8071,0.0798584,0
,,180806,Port:10,0,0,0,Enabled,0.358161,-0.717054,-0.257616,0.539619,0.569294,39.0298,-78.8112,0.0798206,0
,,180822,Port:10,0,0,0,Enabled,0.358143,-0.717057,-0.257629,0.539621,0.566681,39.0275,-78.8117,0.0798509,0
,,180838,Port:10,0,0,0,Enabled,0.358172,-0.717043,-0.257655,0.539607,0.564208,39.0274,-78.817,0.0798057,0
,,180854,Port:10,0,0,0,Enabled,0.35811,-0.717068,-0.257617,0.539635,0.560611,39.0245,-78.8189,0.0800191,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,191534,Port:10,0,0,0,Enabled,0.476818,-0.395607,-0.270965,0.736694,-74.0597,45.506,-59.9211,0.0865727,0
,,191542,Port:10,0,0,0,Enabled,0.476814,-0.395602,-0.270964,0.736699,-74.059,45.5051,-59.9191,0.0866805,0
,,191550,Port:10,0,0,0,Enabled,0.476833,-0.395609,-0.270978,0.736679,-74.0563,45.5069,-59.9211,0.0867769,0
,,191566,Port:10,0,0,0,Enabled,0.476848,-0.395612,-0.270968,0.73667,-74.0524,45.5097,-59.9221,0.0867394,0
,,191582,Port:10,0,0,0,Enabled,0.476868,-0.395617,-0.270974,0.736653,-74.049,45.5127,-59.9254,0.0868607,0
,,191598,Port:10,0,0,0,Enabled,0.47686,-0.395614,-0.270963,0.736664,-74.0458,45.5137,-59.9219,0.086661,0
,,191614,Port:10,0,0,0,Enabled,0.476861,-0.39561,-0.270961,0.736665,-74.0423,45.5132,-59.9183,0.0867644,0
,,191630,Port:10,0,0,0,Enabled,0.476881,-0.395617,-0.270967,0.736647,-74.0389,45.5173,-59.922,0.0869414,0
,,191646,Port:10,0,0,0,Enabled,0.47687,-0.395618,-0.270961,0.736656,-74.0389,45.5174,-59.9199,0.0868958,0
,,191662,Port:10,0,0,0,Enabled,0.476867,-0.39562,-0.270957,0.736658,-74.0383,45.5184,-59.9208,0.0869418,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,193510,Port:10,0,0,0,Enabled,0.472748,-0.392321,-0.297467,0.730826,-71.0065,-45.6669,-65.7354,0.0875803,0
,,193518,Port:10,0,0,0,Enabled,0.472782,-0.392302,-0.297482,0.730808,-71.0059,-45.6644,-65.7353,0.0878088,0
,,193526,Port:10,0,0,0,Enabled,0.472726,-0.392328,-0.297465,0.730838,-71.0031,-45.6673,-65.7356,0.0873914,0
,,193534,Port:10,0,0,0,Enabled,0.472726,-0.392334,-0.297463,0.730835,-71.001,-45.6682,-65.7356,0.0873347,0
,,193550,Port:10,0,0,0,Enabled,0.472814,-0.392283,-0.297493,0.730794,-71.0002,-45.6593,-65.7265,0.0880421,0
,,193574,Port:10,0,0,0,Enabled,0.472976,-0.392215,-0.297521,0.730714,-70.9215,-45.865,-65.9481,0.0943532,0
,,193582,Port:10,0,0,0,Enabled,0.472886,-0.39225,-0.297502,0.730761,-70.9986,-45.6526,-65.7159,0.0886609,0
,,193598,Port:10,0,0,0,Enabled,0.472628,-0.392397,-0.29743,0.730878,-70.9949,-45.6711,-65.7345,0.0869817,0
,,193614,Port:10,0,0,0,Enabled,0.472792,-0.392311,-0.29747,0.730802,-71.001,-45.661,-65.7305,0.0883039,0
,,193638,Port:10,0,0,0,Enabled,0.472743,-0.392357,-0.297444,0.73082,-70.998,-45.6651,-65.7446,0.0879144,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,199894,Port:10,0,0,0,Enabled,0.447025,-0.712484,-0.368874,0.395559,-14.4384,-1.89814,-90.5852,0.052329,0
,,199902,Port:10,0,0,0,Enabled,0.447018,-0.71249,-0.368869,0.395563,-14.4374,-1.89916,-90.5869,0.0522975,0
,,199910,Port:10,0,0,0,Enabled,0.447012,-0.712492,-0.368869,0.395565,-14.4372,-1.90035,-90.5872,0.0523049,0
,,199926,Port:10,0,0,0,Enabled,0.447021,-0.712485,-0.368881,0.395555,-14.4372,-1.89882,-90.5862,0.0522813,0
,,199942,Port:10,0,0,0,Enabled,0.447011,-0.712495,-0.368862,0.395568,-14.4364,-1.89941,-90.5868,0.0522597,0
,,199958,Port:10,0,0,0,Enabled,0.447013,-0.712496,-0.368855,0.39557,-14.4371,-1.89829,-90.5863,0.0522512,0
,,199974,Port:10,0,0,0,Enabled,0.447023,-0.712486,-0.368875,0.395556,-14.4363,-1.89839,-90.5871,0.0523315,0
,,199990,Port:10,0,0,0,Enabled,0.447023,-0.712489,-0.368864,0.395564,-14.4364,-1.89726,-90.5871,0.0523437,0
,,200006,Port:10,0,0,0,Enabled,0.447028,-0.712486,-0.368871,0.395556,-14.436,-1.89735,-90.5873,0.0524183,0
,,200022,Port:10,0,0,0,Enabled,0.447015,-0.712496,-0.368861,0.395562,-14.4351,-1.8987,-90.5884,0.0524528,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,202710,Port:10,0,0,0,Enabled,0.414268,-0.740386,-0.369353,0.379194,-12.0072,47.1693,-100.872,0.0344937,0
,,202718,Port:10,0,0,0,Enabled,0.414277,-0.74039,-0.369349,0.379183,-12.0061,47.1721,-100.874,0.0345316,0
,,202726,Port:10,0,0,0,Enabled,0.414267,-0.740397,-0.369336,0.379191,-12.006,47.1712,-100.873,0.0346964,0
,,202742,Port:10,0,0,0,Enabled,0.414281,-0.740391,-0.36935,0.379173,-12.0049,47.172,-100.875,0.0345132,0
,,202766,Port:10,0,0,0,Enabled,0.414268,-0.740402,-0.369337,0.37918,-12.0038,47.1705,-100.873,0.0347118,0
,,202774,Port:10,0,0,0,Enabled,0.414269,-0.740395,-0.369355,0.379176,-12.0042,47.1702,-100.873,0.0346419,0
,,202790,Port:10,0,0,0,Enabled,0.414281,-0.74039,-0.369358,0.379169,-12.0036,47.1713,-100.873,0.034707,0
,,202806,Port:10,0,0,0,Enabled,0.414274,-0.740388,-0.369369,0.379169,-12.0038,47.1698,-100.873,0.0346313,0
,,202830,Port:10,0,0,0,Enabled,0.4143,-0.740372,-0.369387,0.379155,-12.0037,47.1727,-100.874,0.0347203,0
,,202838,Port:10,0,0,0,Enabled,0.414288,-0.740379,-0.369384,0.379158,-12.0034,47.1712,-100.873,0.0346099,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,206198,Port:10,0,0,0,Enabled,0.571849,-0.440269,-0.250245,0.645391,17.9075,73.325,-85.6672,0.0662214,0
,,206206,Port:10,0,0,0,Enabled,0.571847,-0.440271,-0.250245,0.645391,17.9077,73.3249,-85.667,0.0662169,0
,,206222,Port:10,0,0,0,Enabled,0.571835,-0.440267,-0.250223,0.645413,17.9058,73.3253,-85.6673,0.0661642,0
,,206238,Port:10,0,0,0,Enabled,0.571804,-0.440291,-0.250172,0.645444,17.9052,73.3224,-85.6675,0.0661423,0
,,206254,Port:10,0,0,0,Enabled,0.571849,-0.440258,-0.250233,0.645403,17.9059,73.3266,-85.6673,0.0660897,0
,,206270,Port:10,0,0,0,Enabled,0.571835,-0.440284,-0.250216,0.645405,17.9093,73.3237,-85.6689,0.0661542,0
,,206286,Port:10,0,0,0,Enabled,0.571849,-0.440271,-0.250229,0.645396,17.9094,73.3257,-85.6679,0.0661469,0
,,206302,Port:10,0,0,0,Enabled,0.571855,-0.440286,-0.250227,0.645381,17.9113,73.3228,-85.6698,0.0662345,0
,,206318,Port:10,0,0,0,Enabled,0.571837,-0.440284,-0.250226,0.645398,17.9118,73.3257,-85.6699,0.0660376,0
,,206334,Port:10,0,0,0,Enabled,0.571826,-0.4403,-0.250206,0.645406,17.9125,73.3229,-85.6703,0.0660476,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,208390,Port:10,0,0,0,Enabled,0.500763,-0.39148,-0.289598,0.715621,-54.4545,16.4208,-84.5317,0.0414249,0
,,208398,Port:10,0,0,0,Enabled,0.500771,-0.391487,-0.289603,0.715609,-54.4533,16.4227,-84.5323,0.0414769,0
,,208414,Port:10,0,0,0,Enabled,0.50076,-0.391495,-0.28959,0.715618,-54.4529,16.4221,-84.5384,0.041354,0
,,208430,Port:10,0,0,0,Enabled,0.500764,-0.391492,-0.289593,0.715615,-54.4531,16.4237,-84.5354,0.0413639,0
,,208446,Port:10,0,0,0,Enabled,0.500754,-0.391496,-0.289586,0.715623,-54.4506,16.4244,-84.5389,0.0413653,0
,,208462,Port:10,0,0,0,Enabled,0.500759,-0.391496,-0.289584,0.71562,-54.4479,16.4265,-84.5364,0.0412853,0
,,208478,Port:10,0,0,0,Enabled,0.500753,-0.3915,-0.28958,0.715624,-54.4462,16.4257,-84.5367,0.041327,0
,,208494,Port:10,0,0,0,Enabled,0.50077,-0.391488,-0.289584,0.715616,-54.4469,16.4256,-84.5344,0.0413433,0
,,208510,Port:10,0,0,0,Enabled,0.500781,-0.391488,-0.289595,0.715605,-54.4456,16.4257,-84.5353,0.0414489,0
,,208526,Port:10,0,0,0,Enabled,0.500798,-0.391475,-0.289593,0.715601,-54.4476,16.425,-84.5349,0.0414069,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,215822,Port:10,0,0,0,Enabled,0.509639,-0.339256,-0.308934,0.727828,-55.2384,-45.2022,-64.0411,0.0668007,0
,,215830,Port:10,0,0,0,Enabled,0.509637,-0.339258,-0.308928,0.727831,-55.2389,-45.2005,-64.0406,0.0667032,0
,,215846,Port:10,0,0,0,Enabled,0.509672,-0.339222,-0.308941,0.727817,-55.2411,-45.1971,-64.0386,0.0668321,0
,,215862,Port:10,0,0,0,Enabled,0.509695,-0.339225,-0.308946,0.727798,-55.2405,-45.1987,-64.0399,0.0670662,0
,,215878,Port:10,0,0,0,Enabled,0.509694,-0.339213,-0.30895,0.727803,-55.2418,-45.1971,-64.0396,0.0670103,0
,,215894,Port:10,0,0,0,Enabled,0.509689,-0.339227,-0.308944,0.727802,-55.2415,-45.1979,-64.0407,0.0670767,0
,,215910,Port:10,0,0,0,Enabled,0.509677,-0.339221,-0.308941,0.727814,-55.241,-45.1975,-64.038,0.066999,0
