#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,658665631,Port:1,0,1746667360,518801102,Enabled,0.186499,0.695552,-0.0160392,0.693663,-120.694,-143.396,-1498.65,0.187565,4,OK,-120.714,-143.35,-1498.79,OK,-89.2637,-181.528,-1490.42,OK,-36.4563,-168.1,-1495.97,OK,-69.4018,-113.717,-1507.75,,658665631,Port:2,0,1746667360,518801102,Enabled,0.947104,0.00542903,0.0610533,0.315019,-120.776,-253.032,-1306.21,0.167341,3,OK,-120.588,-253.167,-1306.22,OK,-164.855,-278.234,-1300.2,OK,-158.586,-202.301,-1303.11,,658665631,Port:65535,0,1746667360,518801102,Missing,,,,,,,,,0
,,658665634,Port:1,0,1746667360,568801102,Enabled,0.188035,0.695193,-0.0160288,0.693609,-121.01,-143.265,-1498.75,0.174037,4,OK,-121.027,-143.212,-1498.87,OK,-89.6688,-181.459,-1490.44,OK,-36.8231,-168.143,-1495.96,OK,-69.6544,-113.711,-1507.91,,658665634,Port:2,0,1746667360,568801102,Enabled,0.947103,0.00541498,0.0609227,0.315048,-120.777,-253.033,-1306.2,0.165674,3,OK,-120.591,-253.167,-1306.22,OK,-164.854,-278.236,-1300.21,OK,-158.589,-202.306,-1303.11,,658665634,Port:65535,0,1746667360,568801102,Missing,,,,,,,,,0
,,658665637,Port:1,0,1746667360,618801101,Enabled,0.187855,0.695997,-0.0160846,0.692849,-120.981,-143.25,-1498.86,0.167665,4,OK,-121,-143.198,-1498.96,OK,-89.6249,-181.451,-1490.66,OK,-36.7952,-168.132,-1496.26,OK,-69.6377,-113.698,-1508.12,,658665637,Port:2,0,1746667360,618801101,Enabled,0.947085,0.00532161,0.0611671,0.315056,-120.779,-253.031,-1306.22,0.170873,3,OK,-120.587,-253.169,-1306.24,OK,-164.854,-278.231,-1300.2,OK,-158.596,-202.303,-1303.13,,658665637,Port:65535,0,1746667360,618801101,Missing,,,,,,,,,0
,,658665640,Port:1,0,1746667360,668801101,Enabled,0.187792,0.696187,-0.0166813,0.692661,-121.002,-143.275,-1499.26,0.168008,4,OK,-121.02,-143.218,-1499.36,OK,-89.6716,-181.509,-1491.11,OK,-36.8308,-168.232,-1496.7,OK,-69.6461,-113.76,-1508.5,,658665640,Port:2,0,1746667360,668801101,Enabled,0.94711,0.00540133,0.06069,0.315071,-120.778,-253.03,-1306.19,0.166143,3,OK,-120.591,-253.163,-1306.21,OK,-164.859,-278.239,-1300.22,OK,-158.594,-202.302,-1303.11,,658665640,Port:65535,0,1746667360,668801101,Missing,,,,,,,,,0
,,658665643,Port:1,0,1746667360,718801101,Enabled,0.18854,0.696285,-0.0156591,0.692383,-120.94,-143.305,-1499.32,0.163789,4,OK,-120.955,-143.251,-1499.42,OK,-89.5927,-181.505,-1491.12,OK,-36.7595,-168.233,-1496.78,OK,-69.6028,-113.799,-1508.69,,658665643,Port:2,0,1746667360,718801101,Enabled,0.947102,0.00524334,0.060964,0.315044,-120.775,-253.036,-1306.21,0.167191,3,OK,-120.587,-253.17,-1306.23,OK,-164.854,-278.238,-1300.21,OK,-158.589,-202.309,-1303.14,,658665643,Port:65535,0,1746667360,718801101,Missing,,,,,,,,,0
,,658665646,Port:1,0,1746667360,768801102,Enabled,0.188425,0.696328,-0.0163424,0.692355,-121.129,-143.385,-1499.6,0.167416,4,OK,-121.154,-143.331,-1499.71,OK,-89.811,-181.623,-1491.42,OK,-36.9641,-168.388,-1497.09,OK,-69.7613,-113.898,-1508.92,,658665646,Port:2,0,1746667360,768801102,Enabled,0.947099,0.00546407,0.0611018,0.315024,-120.782,-253.036,-1306.22,0.170055,3,OK,-120.59,-253.171,-1306.24,OK,-164.862,-278.24,-1300.21,OK,-158.594,-202.301,-1303.12,,658665646,Port:65535,0,1746667360,768801102,Missing,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,658665904,Port:1,0,1746667365,68801103,Enabled,0.141271,0.493413,-0.00568679,0.858227,-103.125,-147.991,-1478.52,0.138927,4,OK,-102.911,-147.986,-1478.43,OK,-75.6279,-181.535,-1453.78,OK,-28.7783,-161.093,-1433.43,OK,-58.0255,-111.528,-1463.52,,658665904,Port:2,0,1746667365,68801103,Enabled,0.94707,0.00560076,0.0614926,0.315034,-120.786,-253.035,-1306.22,0.172126,3,OK,-120.594,-253.174,-1306.24,OK,-164.859,-278.238,-1300.17,OK,-158.599,-202.3,-1303.08,,658665904,Port:65535,0,1746667365,68801103,Missing,,,,,,,,,0
,,658665907,Port:1,0,1746667365,118801103,Enabled,0.14094,0.493294,-0.00612982,0.858347,-103.023,-147.84,-1478.71,0.135453,4,OK,-102.818,-147.845,-1478.63,OK,-75.545,-181.4,-1454,OK,-28.6807,-160.969,-1433.6,OK,-57.9273,-111.389,-1463.65,,658665907,Port:2,0,1746667365,118801103,Enabled,0.94708,0.00556843,0.0613385,0.315033,-120.787,-253.038,-1306.22,0.168596,3,OK,-120.599,-253.175,-1306.24,OK,-164.859,-278.242,-1300.19,OK,-158.597,-202.305,-1303.1,,658665907,Port:65535,0,1746667365,118801103,Missing,,,,,,,,,0
,,658665910,Port:1,0,1746667365,168801103,Enabled,0.140863,0.4933,-0.00603711,0.858357,-102.91,-147.834,-1478.92,0.140613,4,OK,-102.707,-147.831,-1478.81,OK,-75.4221,-181.394,-1454.25,OK,-28.5616,-160.94,-1433.78,OK,-57.8243,-111.377,-1463.89,,658665910,Port:2,0,1746667365,168801103,Enabled,0.947088,0.0055143,0.0611047,0.315057,-120.785,-253.043,-1306.22,0.168671,3,OK,-120.597,-253.18,-1306.24,OK,-164.859,-278.246,-1300.22,OK,-158.599,-202.314,-1303.11,,658665910,Port:65535,0,1746667365,168801103,Missing,,,,,,,,,0
,,658665913,Port:1,0,1746667365,218801103,Enabled,0.140281,0.493405,-0.00625659,0.85839,-102.905,-147.907,-1479.02,0.136468,4,OK,-102.699,-147.915,-1478.95,OK,-75.3902,-181.456,-1454.34,OK,-28.5461,-161,-1433.94,OK,-57.843,-111.427,-1463.93,,658665913,Port:2,0,1746667365,218801103,Enabled,0.947083,0.00559596,0.061292,0.315034,-120.789,-253.042,-1306.24,0.171406,3,OK,-120.598,-253.182,-1306.25,OK,-164.863,-278.245,-1300.21,OK,-158.602,-202.307,-1303.11,,658665913,Port:65535,0,1746667365,218801103,Missing,,,,,,,,,0
,,658665916,Port:1,0,1746667365,268801103,Enabled,0.140373,0.493467,-0.00652667,0.858338,-103.17,-148.08,-1479.14,0.129503,4,OK,-102.972,-148.084,-1479.07,OK,-75.6663,-181.658,-1454.47,OK,-28.8068,-161.227,-1434.07,OK,-58.0916,-111.617,-1464.03,,658665916,Port:2,0,1746667365,268801103,Enabled,0.947091,0.00554922,0.0611421,0.315038,-120.787,-253.042,-1306.23,0.167331,3,OK,-120.6,-253.177,-1306.24,OK,-164.862,-278.249,-1300.22,OK,-158.598,-202.307,-1303.11,,658665916,Port:65535,0,1746667365,268801103,Missing,,,,,,,,,0
,,658665919,Port:1,0,1746667365,318801101,Enabled,0.140663,0.492543,-0.00720274,0.858815,-103.481,-148.289,-1479.33,0.124587,4,OK,-103.29,-148.29,-1479.28,OK,-76.0621,-181.908,-1454.61,OK,-29.2246,-161.553,-1434.1,OK,-58.4062,-111.88,-1464.1,,658665919,Port:2,0,1746667365,318801101,Enabled,0.947093,0.00530087,0.0611025,0.315044,-120.784,-253.041,-1306.2,0.169095,3,OK,-120.595,-253.177,-1306.22,OK,-164.861,-278.247,-1300.19,OK,-158.599,-202.306,-1303.12,,658665919,Port:65535,0,1746667365,318801101,Missing,,,,,,,,,0
,,658665922,Port:1,0,1746667365,368801101,Enabled,0.140885,0.493392,-0.00693557,0.858294,-103.819,-148.442,-1479.03,0.126774,4,OK,-103.632,-148.449,-1479,OK,-76.3651,-182.053,-1454.33,OK,-29.4723,-161.694,-1433.96,OK,-58.6948,-112.044,-1463.88,,658665922,Port:2,0,1746667365,368801101,Enabled,0.947084,0.00531761,0.0614424,0.315006,-120.782,-253.043,-1306.23,0.168153,3,OK,-120.594,-253.179,-1306.24,OK,-164.856,-278.239,-1300.18,OK,-158.591,-202.312,-1303.13,,658665922,Port:65535,0,1746667365,368801101,Missing,,,,,,,,,0
,,658665925,Port:1,0,1746667365,418801101,Enabled,0.141126,0.492691,-0.0075605,0.858651,-104.044,-148.582,-1479.1,0.133045,4,OK,-103.842,-148.592,-1479.05,OK,-76.6564,-182.228,-1454.39,OK,-29.8065,-161.937,-1433.91,OK,-58.9148,-112.236,-1463.87,,658665925,Port:2,0,1746667365,418801101,Enabled,0.94707,0.00530632,0.061307,0.315075,-120.786,-253.04,-1306.23,0.168976,3,OK,-120.597,-253.176,-1306.25,OK,-164.858,-278.242,-1300.2,OK,-158.604,-202.314,-1303.14,,658665925,Port:65535,0,1746667365,418801101,Missing,,,,,,,,,0
,,658665928,Port:1,0,1746667365,468801101,Enabled,0.141148,0.493566,-0.0064694,0.858154,-103.887,-148.796,-1479.03,0.128181,4,OK,-103.69,-148.792,-1478.96,OK,-76.411,-182.392,-1454.34,OK,-29.5227,-162.012,-1433.97,OK,-58.7641,-112.379,-1463.98,,658665928,Port:2,0,1746667365,468801101,Enabled,0.947078,0.00537632,0.0612586,0.315057,-120.783,-253.041,-1306.22,0.167429,3,OK,-120.596,-253.176,-1306.23,OK,-164.855,-278.244,-1300.19,OK,-158.597,-202.312,-1303.12,,658665928,Port:65535,0,1746667365,468801101,Missing,,,,,,,,,0
,,658665931,Port:1,0,1746667365,518801101,Enabled,0.140863,0.493337,-0.00718667,0.858327,-103.894,-148.907,-1479.31,0.132892,4,OK,-103.691,-148.911,-1479.24,OK,-76.4416,-182.537,-1454.63,OK,-29.5804,-162.194,-1434.22,OK,-58.768,-112.526,-1464.15,,658665931,Port:2,0,1746667365,518801101,Enabled,0.947081,0.00537951,0.0612705,0.315047,-120.784,-253.043,-1306.22,0.167354,3,OK,-120.595,-253.176,-1306.24,OK,-164.86,-278.247,-1300.2,OK,-158.597,-202.316,-1303.12,,658665931,Port:65535,0,1746667365,518801101,Missing,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,658666270,Port:1,0,1746667371,168801103,Enabled,0.190289,0.564598,-0.0570671,0.801101,-88.7472,-139.466,-1411.85,0.143663,4,OK,-88.6254,-139.486,-1411.91,OK,-63.0908,-178.345,-1393.6,OK,-11.1579,-166.35,-1380.66,OK,-36.6833,-111.104,-1402.83,,658666270,Port:2,0,1746667371,168801103,Enabled,0.94709,0.00542251,0.0611605,0.31504,-120.789,-253.05,-1306.22,0.167685,3,OK,-120.602,-253.186,-1306.23,OK,-164.864,-278.254,-1300.2,OK,-158.601,-202.319,-1303.12,,658666270,Port:65535,0,1746667371,168801103,Missing,,,,,,,,,0
,,658666273,Port:1,0,1746667371,218801103,Enabled,0.19,0.565202,-0.0569991,0.800748,-88.498,-139.072,-1411.92,0.145143,4,OK,-88.3778,-139.102,-1411.98,OK,-62.8041,-177.941,-1393.73,OK,-10.8538,-165.93,-1380.86,OK,-36.4279,-110.691,-1402.96,,658666273,Port:2,0,1746667371,218801103,Enabled,0.947097,0.00549643,0.0611562,0.31502,-120.79,-253.049,-1306.2,0.166371,3,OK,-120.604,-253.184,-1306.22,OK,-164.866,-278.251,-1300.19,OK,-158.599,-202.319,-1303.09,,658666273,Port:65535,0,1746667371,218801103,Missing,,,,,,,,,0
,,658666276,Port:1,0,1746667371,268801103,Enabled,0.190327,0.565777,-0.0563047,0.800314,-88.3396,-138.619,-1412.03,0.136854,4,OK,-88.2205,-138.645,-1412.08,OK,-62.6065,-177.464,-1393.85,OK,-10.639,-165.425,-1381.06,OK,-36.2589,-110.221,-1403.2,,658666276,Port:2,0,1746667371,268801103,Enabled,0.947066,0.00542112,0.0614633,0.315055,-120.79,-253.048,-1306.22,0.171661,3,OK,-120.599,-253.188,-1306.24,OK,-164.861,-278.248,-1300.18,OK,-158.607,-202.318,-1303.11,,658666276,Port:65535,0,1746667371,268801103,Missing,,,,,,,,,0
,,658666279,Port:1,0,1746667371,318801103,Enabled,0.189712,0.566179,-0.0567836,0.800141,-88.2232,-138.311,-1412.24,0.142242,4,OK,-88.1023,-138.339,-1412.29,OK,-62.4667,-177.174,-1394.13,OK,-10.4929,-165.13,-1381.36,OK,-36.1473,-109.908,-1403.38,,658666279,Port:2,0,1746667371,318801103,Enabled,0.947085,0.00568086,0.0614189,0.315,-120.791,-253.046,-1306.22,0.170776,3,OK,-120.6,-253.184,-1306.24,OK,-164.867,-278.246,-1300.18,OK,-158.599,-202.31,-1303.08,,658666279,Port:65535,0,1746667371,318801103,Missing,,,,,,,,,0
,,658666282,Port:1,0,1746667371,368801103,Enabled,0.190373,0.566458,-0.0559038,0.799849,-88.1967,-138.095,-1412.02,0.134587,4,OK,-88.07,-138.115,-1412.07,OK,-62.4196,-176.937,-1393.88,OK,-10.4371,-164.869,-1381.18,OK,-36.1135,-109.674,-1403.3,,658666282,Port:2,0,1746667371,368801103,Enabled,0.947084,0.00537112,0.0612124,0.315049,-120.791,-253.047,-1306.21,0.16686,3,OK,-120.601,-253.179,-1306.23,OK,-164.868,-278.25,-1300.19,OK,-158.603,-202.321,-1303.12,,658666282,Port:65535,0,1746667371,368801103,Missing,,,,,,,,,0
,,658666285,Port:1,0,1746667371,418801103,Enabled,0.19212,0.566646,-0.0555417,0.799323,-88.4971,-137.759,-1411.72,0.14025,4,OK,-88.3733,-137.785,-1411.77,OK,-62.7906,-176.616,-1393.5,OK,-10.7739,-164.664,-1380.91,OK,-36.329,-109.445,-1403.12,,658666285,Port:2,0,1746667371,418801103,Enabled,0.947062,0.00570529,0.0614752,0.315059,-120.794,-253.047,-1306.23,0.172242,3,OK,-120.601,-253.186,-1306.25,OK,-164.865,-278.251,-1300.19,OK,-158.609,-202.317,-1303.09,,658666285,Port:65535,0,1746667371,418801103,Missing,,,,,,,,,0
,,658666288,Port:1,0,1746667371,468801103,Enabled,0.190963,0.566167,-0.0563929,0.79988,-88.6471,-137.658,-1411.79,0.134426,4,OK,-88.5256,-137.683,-1411.84,OK,-62.9372,-176.527,-1393.63,OK,-10.9461,-164.553,-1380.9,OK,-36.5253,-109.319,-1403.03,,658666288,Port:2,0,1746667371,468801103,Enabled,0.947093,0.00561951,0.061062,0.315048,-120.79,-253.045,-1306.21,0.16856,3,OK,-120.6,-253.18,-1306.23,OK,-164.868,-278.255,-1300.21,OK,-158.602,-202.311,-1303.09,,658666288,Port:65535,0,1746667371,468801103,Missing,,,,,,,,,0
,,658666291,Port:1,0,1746667371,518801103,Enabled,0.192109,0.566349,-0.0560145,0.799503,-88.9816,-137.258,-1411.41,0.155726,4,OK,-88.8648,-137.282,-1411.5,OK,-63.314,-176.138,-1393.17,OK,-11.2865,-164.221,-1380.58,OK,-36.8072,-108.977,-1402.74,,658666291,Port:2,0,1746667371,518801103,Enabled,0.947066,0.00552377,0.0615079,0.315043,-120.791,-253.05,-1306.23,0.169129,3,OK,-120.603,-253.187,-1306.25,OK,-164.862,-278.251,-1300.19,OK,-158.604,-202.322,-1303.11,,658666291,Port:65535,0,1746667371,518801103,Missing,,,,,,,,,0
,,658666294,Port:1,0,1746667371,568801103,Enabled,0.192156,0.566224,-0.0565061,0.799546,-89.203,-136.9,-1411.26,0.148754,4,OK,-89.083,-136.929,-1411.32,OK,-63.5681,-175.797,-1393.05,OK,-11.5436,-163.923,-1380.39,OK,-37.012,-108.673,-1402.55,,658666294,Port:2,0,1746667371,568801103,Enabled,0.947075,0.00555521,0.0614058,0.315036,-120.792,-253.047,-1306.23,0.168242,3,OK,-120.604,-253.183,-1306.24,OK,-164.865,-278.249,-1300.19,OK,-158.603,-202.318,-1303.1,,658666294,Port:65535,0,1746667371,568801103,Missing,,,,,,,,,0
,,658666297,Port:1,0,1746667371,618801103,Enabled,0.192621,0.566162,-0.0557144,0.799533,-89.291,-136.649,-1411.01,0.155318,4,OK,-89.1567,-136.677,-1411.08,OK,-63.6448,-175.519,-1392.73,OK,-11.6254,-163.616,-1380.13,OK,-37.1107,-108.382,-1402.37,,658666297,Port:2,0,1746667371,618801103,Enabled,0.947078,0.00577569,0.0612609,0.31505,-120.791,-253.046,-1306.22,0.168463,3,OK,-120.604,-253.184,-1306.24,OK,-164.864,-278.255,-1300.2,OK,-158.602,-202.312,-1303.07,,658666297,Port:65535,0,1746667371,618801103,Missing,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,658666666,Port:1,0,1746667377,768801100,Enabled,0.656223,0.405937,-0.458601,0.440762,-156.613,-68.1819,-1454.16,0.268891,4,OK,-156.584,-68.2239,-1454.41,OK,-193.78,-98.6032,-1439.95,OK,-178.023,-150.558,-1432.43,OK,-124.467,-118.576,-1449.54,,658666666,Port:2,0,1746667377,768801100,Enabled,0.947082,0.00542779,0.0610281,0.315091,-120.784,-253.056,-1306.21,0.167827,3,OK,-120.596,-253.191,-1306.23,OK,-164.859,-278.27,-1300.21,OK,-158.602,-202.324,-1303.11,,658666666,Port:65535,0,1746667377,768801100,Missing,,,,,,,,,0
,,658666669,Port:1,0,1746667377,818801100,Enabled,0.656058,0.405954,-0.458516,0.44108,-156.419,-68.1486,-1454.32,0.269113,4,OK,-156.396,-68.1984,-1454.57,OK,-193.57,-98.5866,-1440.11,OK,-177.78,-150.528,-1432.58,OK,-124.236,-118.523,-1449.68,,658666669,Port:2,0,1746667377,818801100,Enabled,0.947096,0.00537382,0.0607796,0.315098,-120.784,-253.061,-1306.19,0.165154,3,OK,-120.599,-253.195,-1306.21,OK,-164.86,-278.274,-1300.22,OK,-158.602,-202.333,-1303.11,,658666669,Port:65535,0,1746667377,818801100,Missing,,,,,,,,,0
,,658666672,Port:1,0,1746667377,868801100,Enabled,0.657111,0.405868,-0.457586,0.440558,-156.187,-67.9898,-1454.57,0.246975,4,OK,-156.155,-68.0327,-1454.8,OK,-193.338,-98.3834,-1440.25,OK,-177.578,-150.325,-1432.65,OK,-124.035,-118.383,-1449.97,,658666672,Port:2,0,1746667377,868801100,Enabled,0.94708,0.00581084,0.0613314,0.31503,-120.785,-253.06,-1306.22,0.170837,3,OK,-120.595,-253.2,-1306.24,OK,-164.857,-278.264,-1300.19,OK,-158.595,-202.325,-1303.07,,658666672,Port:65535,0,1746667377,868801100,Missing,,,,,,,,,0
,,658666675,Port:1,0,1746667377,918801100,Enabled,0.656345,0.406174,-0.458146,0.440836,-156.065,-68.0173,-1454.85,0.283069,4,OK,-156.041,-68.0553,-1455.12,OK,-193.197,-98.4565,-1440.58,OK,-177.412,-150.402,-1433.1,OK,-123.886,-118.394,-1450.24,,658666675,Port:2,0,1746667377,918801100,Enabled,0.947078,0.00549008,0.0611672,0.315074,-120.785,-253.059,-1306.21,0.169157,3,OK,-120.596,-253.196,-1306.22,OK,-164.858,-278.266,-1300.19,OK,-158.602,-202.328,-1303.1,,658666675,Port:65535,0,1746667377,918801100,Missing,,,,,,,,,0
,,658666678,Port:1,0,1746667377,968801100,Enabled,0.657164,0.405714,-0.457299,0.440919,-155.932,-67.8477,-1454.94,0.268714,4,OK,-155.907,-67.8871,-1455.19,OK,-193.055,-98.2505,-1440.57,OK,-177.28,-150.173,-1432.97,OK,-123.758,-118.225,-1450.28,,658666678,Port:2,0,1746667377,968801100,Enabled,0.947051,0.00548462,0.0613122,0.315126,-120.786,-253.056,-1306.21,0.170703,3,OK,-120.595,-253.193,-1306.23,OK,-164.856,-278.262,-1300.18,OK,-158.609,-202.336,-1303.1,,658666678,Port:65535,0,1746667377,968801100,Missing,,,,,,,,,0
,,658666681,Port:1,0,1746667378,18801100,Enabled,0.656805,0.405092,-0.457782,0.441525,-156.061,-67.7397,-1455.04,0.256844,4,OK,-156.029,-67.7814,-1455.28,OK,-193.218,-98.1354,-1440.74,OK,-177.438,-150.057,-1433.05,OK,-123.89,-118.107,-1450.29,,658666681,Port:2,0,1746667378,18801100,Enabled,0.947083,0.00546599,0.0610746,0.315079,-120.785,-253.063,-1306.21,0.167191,3,OK,-120.598,-253.197,-1306.23,OK,-164.86,-278.271,-1300.21,OK,-158.601,-202.334,-1303.11,,658666681,Port:65535,0,1746667378,18801100,Missing,,,,,,,,,0
,,658666684,Port:1,0,1746667378,68801100,Enabled,0.656835,0.405563,-0.457804,0.441023,-156.144,-67.6823,-1454.92,0.255743,4,OK,-156.119,-67.73,-1455.16,OK,-193.291,-98.0867,-1440.62,OK,-177.527,-150.007,-1433,OK,-123.98,-118.064,-1450.25,,658666684,Port:2,0,1746667378,68801100,Enabled,0.947054,0.00552268,0.0613869,0.315102,-120.784,-253.056,-1306.21,0.171167,3,OK,-120.591,-253.192,-1306.23,OK,-164.856,-278.265,-1300.18,OK,-158.604,-202.329,-1303.09,,658666684,Port:65535,0,1746667378,68801100,Missing,,,,,,,,,0
,,658666687,Port:1,0,1746667378,118801100,Enabled,0.657964,0.404943,-0.456582,0.441178,-156.328,-67.6725,-1454.71,0.284251,4,OK,-156.3,-67.7129,-1454.98,OK,-193.461,-98.0161,-1440.21,OK,-177.697,-149.936,-1432.53,OK,-124.176,-118.053,-1449.93,,658666687,Port:2,0,1746667378,118801100,Enabled,0.947059,0.00545367,0.0613017,0.315105,-120.787,-253.056,-1306.2,0.171131,3,OK,-120.596,-253.194,-1306.22,OK,-164.858,-278.263,-1300.18,OK,-158.609,-202.329,-1303.1,,658666687,Port:65535,0,1746667378,118801100,Missing,,,,,,,,,0
,,658666690,Port:1,0,1746667378,168801100,Enabled,0.658037,0.404463,-0.456949,0.441129,-156.617,-67.754,-1454.57,0.249636,4,OK,-156.585,-67.7945,-1454.81,OK,-193.788,-98.0671,-1440.14,OK,-178.077,-149.989,-1432.35,OK,-124.514,-118.157,-1449.78,,658666690,Port:2,0,1746667378,168801100,Enabled,0.947057,0.0055024,0.061382,0.315096,-120.785,-253.061,-1306.22,0.17177,3,OK,-120.593,-253.199,-1306.24,OK,-164.856,-278.269,-1300.18,OK,-158.606,-202.331,-1303.1,,658666690,Port:65535,0,1746667378,168801100,Missing,,,,,,,,,0
,,658666693,Port:1,0,1746667378,218801100,Enabled,0.656999,0.405168,-0.458052,0.440885,-156.858,-67.9363,-1454.57,0.265069,4,OK,-156.83,-67.979,-1454.82,OK,-194.039,-98.3005,-1440.27,OK,-178.323,-150.245,-1432.64,OK,-124.745,-118.343,-1449.86,,658666693,Port:2,0,1746667378,218801100,Enabled,0.947057,0.00565559,0.0614923,0.315072,-120.789,-253.059,-1306.23,0.169143,3,OK,-120.598,-253.194,-1306.25,OK,-164.86,-278.266,-1300.19,OK,-158.602,-202.332,-1303.09,,658666693,Port:65535,0,1746667378,218801100,Missing,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,658666873,Port:1,0,1746667381,218801101,Enabled,0.497496,0.381324,-0.267577,0.731773,-159.476,-93.9026,-1491.31,0.432991,4,OK,-159.424,-94.2128,-1491.57,OK,-174.186,-135.702,-1468.02,OK,-133.787,-161.625,-1441.99,OK,-106.384,-109.046,-1467.54,,658666873,Port:2,0,1746667381,218801101,Enabled,0.947065,0.0054696,0.0612009,0.315107,-120.788,-253.063,-1306.21,0.168145,3,OK,-120.598,-253.197,-1306.23,OK,-164.861,-278.272,-1300.19,OK,-158.607,-202.339,-1303.1,,658666873,Port:65535,0,1746667381,218801101,Missing,,,,,,,,,0
