#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649711267,Port:1,0,1746518121,118835961,Enabled,0.256064,0.643688,-0.37278,0.617359,-17.8509,103.114,-1457.64,0.138306,4,OK,-173.431,35.8382,-1467.38,OK,-171.384,-13.5693,-1475.44,OK,-120.384,-33.5113,-1476.74,OK,-113.776,29.9018,-1465.89,,649711267,Port:2,0,1746518121,118835961,Enabled,0.949596,0.0597742,0.0119254,0.307493,-114.003,-121.596,-1303.28,0.172727,3,OK,-113.787,-121.702,-1303.3,OK,-158.869,-146.171,-1303.22,OK,-150.956,-70.7533,-1295.63,,649711267,Port:65535,0,1746518121,118835961,Missing,,,,,,,,,0,,,,
,,649711270,Port:1,0,1746518121,168835961,Enabled,0.256369,0.644046,-0.371935,0.617368,-17.7364,103.394,-1457.83,0.134707,4,OK,-173.266,35.9478,-1467.31,OK,-171.181,-13.4534,-1475.32,OK,-120.148,-33.3568,-1476.63,OK,-113.592,30.0753,-1465.88,,649711270,Port:2,0,1746518121,168835961,Enabled,0.949605,0.0598588,0.011946,0.307449,-114.001,-121.597,-1303.27,0.171894,3,OK,-113.786,-121.702,-1303.3,OK,-158.869,-146.167,-1303.21,OK,-150.948,-70.7538,-1295.61,,649711270,Port:65535,0,1746518121,168835961,Missing,,,,,,,,,0,,,,
,,649711273,Port:1,0,1746518121,218835961,Enabled,0.256205,0.64462,-0.372563,0.616458,-17.7412,103.381,-1457.83,0.138754,4,OK,-173.325,36.0524,-1467.23,OK,-171.288,-13.3346,-1475.33,OK,-120.268,-33.2606,-1476.76,OK,-113.658,30.1347,-1465.89,,649711273,Port:2,0,1746518121,218835961,Enabled,0.94959,0.0599104,0.0122612,0.307473,-114.003,-121.598,-1303.3,0.174848,3,OK,-113.786,-121.709,-1303.32,OK,-158.867,-146.17,-1303.21,OK,-150.954,-70.7547,-1295.61,,649711273,Port:65535,0,1746518121,218835961,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649711531,Port:1,0,1746518125,518835960,Enabled,0.177052,0.464393,-0.62724,0.599634,33.6687,37.1469,-1324.29,0.223826,4,OK,-114.713,45.9186,-1406.77,OK,-123.484,3.97249,-1432.08,OK,-85.2761,-34.5759,-1425.88,OK,-65.8091,15.4476,-1389.23,,649711531,Port:2,0,1746518125,518835960,Enabled,0.949602,0.0598569,0.0121054,0.307453,-114.002,-121.596,-1303.29,0.17462,3,OK,-113.785,-121.706,-1303.32,OK,-158.869,-146.168,-1303.22,OK,-150.951,-70.7499,-1295.62,,649711531,Port:65535,0,1746518125,518835960,Missing,,,,,,,,,0,,,,
,,649711534,Port:1,0,1746518125,568835960,Enabled,0.176788,0.464188,-0.627416,0.599687,33.5518,37.1197,-1324.55,0.220643,4,OK,-114.784,45.9339,-1407.12,OK,-123.53,3.99878,-1432.46,OK,-85.3225,-34.5531,-1426.23,OK,-65.878,15.4326,-1389.57,,649711534,Port:2,0,1746518125,568835960,Enabled,0.949604,0.05983,0.012064,0.307452,-114.003,-121.595,-1303.27,0.17398,3,OK,-113.785,-121.702,-1303.29,OK,-158.872,-146.166,-1303.2,OK,-150.951,-70.7521,-1295.6,,649711534,Port:65535,0,1746518125,568835960,Missing,,,,,,,,,0,,,,
,,649711537,Port:1,0,1746518125,618835960,Enabled,0.176018,0.463719,-0.627906,0.599764,33.4968,37.087,-1324.46,0.223282,4,OK,-114.678,45.9956,-1407.3,OK,-123.402,4.08969,-1432.68,OK,-85.2081,-34.4811,-1426.45,OK,-65.8233,15.4978,-1389.67,,649711537,Port:2,0,1746518125,618835960,Enabled,0.949576,0.0602055,0.012153,0.307461,-114.002,-121.596,-1303.29,0.173257,3,OK,-113.786,-121.706,-1303.32,OK,-158.866,-146.171,-1303.22,OK,-150.949,-70.752,-1295.58,,649711537,Port:65535,0,1746518125,618835960,Missing,,,,,,,,,0,,,,
,,649711540,Port:1,0,1746518125,668835960,Enabled,0.175973,0.464608,-0.627641,0.599366,33.7201,37.212,-1324.46,0.220038,4,OK,-114.59,45.9775,-1407.06,OK,-123.301,4.06176,-1432.48,OK,-85.0523,-34.4491,-1426.3,OK,-65.6521,15.5357,-1389.52,,649711540,Port:2,0,1746518125,668835960,Enabled,0.949595,0.0596875,0.0119694,0.307513,-114.004,-121.593,-1303.28,0.174695,3,OK,-113.785,-121.699,-1303.31,OK,-158.871,-146.165,-1303.22,OK,-150.96,-70.7571,-1295.64,,649711540,Port:65535,0,1746518125,668835960,Missing,,,,,,,,,0,,,,
,,649711543,Port:1,0,1746518125,718835960,Enabled,0.176971,0.464468,-0.62694,0.599914,33.5774,37.4052,-1324.3,0.235264,4,OK,-114.799,46.0331,-1406.83,OK,-123.54,4.08094,-1432.08,OK,-85.3095,-34.435,-1425.87,OK,-65.8723,15.6015,-1389.23,,649711543,Port:2,0,1746518125,718835960,Enabled,0.949589,0.0600081,0.0120275,0.307466,-114.004,-121.598,-1303.28,0.170552,3,OK,-113.791,-121.705,-1303.3,OK,-158.868,-146.169,-1303.22,OK,-150.951,-70.7606,-1295.6,,649711543,Port:65535,0,1746518125,718835960,Missing,,,,,,,,,0,,,,
,,649711546,Port:1,0,1746518125,768835960,Enabled,0.177589,0.463899,-0.627155,0.599947,33.264,37.3753,-1324.14,0.227758,4,OK,-115.102,46.2071,-1406.66,OK,-123.899,4.24428,-1431.92,OK,-85.7429,-34.3261,-1425.66,OK,-66.2199,15.6962,-1389.07,,649711546,Port:2,0,1746518125,768835960,Enabled,0.949598,0.0596244,0.0119518,0.307514,-114.003,-121.594,-1303.28,0.173679,3,OK,-113.787,-121.701,-1303.3,OK,-158.868,-146.165,-1303.21,OK,-150.96,-70.7572,-1295.64,,649711546,Port:65535,0,1746518125,768835960,Missing,,,,,,,,,0,,,,
,,649711549,Port:1,0,1746518125,818835960,Enabled,0.177283,0.464521,-0.627214,0.599495,33.0602,37.4201,-1323.85,0.225895,4,OK,-115.36,46.2112,-1406.24,OK,-124.155,4.25615,-1431.54,OK,-85.9594,-34.29,-1425.38,OK,-66.4659,15.7424,-1388.72,,649711549,Port:2,0,1746518125,818835960,Enabled,0.9496,0.0597865,0.0119535,0.307479,-114.005,-121.594,-1303.27,0.172583,3,OK,-113.789,-121.7,-1303.3,OK,-158.872,-146.169,-1303.21,OK,-150.956,-70.749,-1295.62,,649711549,Port:65535,0,1746518125,818835960,Missing,,,,,,,,,0,,,,
,,649711552,Port:1,0,1746518125,868835959,Enabled,0.17753,0.464405,-0.626814,0.59993,32.8639,37.5829,-1323.41,0.202821,4,OK,-115.554,46.2515,-1405.79,OK,-124.345,4.26892,-1431.11,OK,-86.1408,-34.2654,-1424.82,OK,-66.6435,15.8102,-1388.28,,649711552,Port:2,0,1746518125,868835959,Enabled,0.949578,0.0600645,0.0123498,0.307476,-114.004,-121.596,-1303.29,0.176434,3,OK,-113.785,-121.709,-1303.32,OK,-158.868,-146.169,-1303.2,OK,-150.955,-70.7545,-1295.59,,649711552,Port:65535,0,1746518125,868835959,Missing,,,,,,,,,0,,,,
,,649711555,Port:1,0,1746518125,918835959,Enabled,0.177575,0.46476,-0.626592,0.599873,32.7973,37.7754,-1322.92,0.235404,4,OK,-115.679,46.3534,-1405.26,OK,-124.464,4.3593,-1430.47,OK,-86.227,-34.1607,-1424.3,OK,-66.7301,15.9419,-1387.69,,649711555,Port:2,0,1746518125,918835959,Enabled,0.9496,0.0597699,0.0121186,0.307474,-114.003,-121.593,-1303.28,0.173935,3,OK,-113.785,-121.7,-1303.3,OK,-158.869,-146.163,-1303.2,OK,-150.953,-70.7525,-1295.62,,649711555,Port:65535,0,1746518125,918835959,Missing,,,,,,,,,0,,,,
,,649711558,Port:1,0,1746518125,968835959,Enabled,0.177858,0.464676,-0.626349,0.600109,32.709,37.9566,-1322.7,0.199908,4,OK,-115.764,46.478,-1404.98,OK,-124.572,4.46836,-1430.25,OK,-86.3291,-34.0448,-1423.95,OK,-66.8469,16.0743,-1387.48,,649711558,Port:2,0,1746518125,968835959,Enabled,0.949586,0.0598699,0.0122295,0.307495,-114.003,-121.593,-1303.28,0.173905,3,OK,-113.788,-121.703,-1303.3,OK,-158.865,-146.164,-1303.19,OK,-150.956,-70.7557,-1295.61,,649711558,Port:65535,0,1746518125,968835959,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz
,,649711900,Port:1,0,1746518131,668835964,Enabled,0.661298,0.640733,-0.316045,0.228608,-18.1238,8.1747,-1456.9,0.310654,4,OK,-124.349,59.2192,-1334.85,OK,-149.65,20.3596,-1315.52,OK,-135.398,-28.1119,-1336.63,OK,-98.483,15.6448,-1366.3,,649711900,Port:2,0,1746518131,668835964,Enabled,0.949591,0.059843,0.0120983,0.307489,-114.006,-121.597,-1303.29,0.17558,3,OK,-113.787,-121.707,-1303.32,OK,-158.871,-146.171,-1303.22,OK,-150.959,-70.7529,-1295.62,,649711900,Port:65535,0,1746518131,668835964,Missing,,,,,,,,,1,OK,-222.209,214.843,-1565.84
,,649711903,Port:1,0,1746518131,718835964,Enabled,0.661752,0.640786,-0.315037,0.228537,-18.3164,8.48923,-1457.07,0.31433,4,OK,-124.373,59.5359,-1334.9,OK,-149.611,20.6596,-1315.45,OK,-135.357,-27.8124,-1336.56,OK,-98.5197,15.9818,-1366.33,,649711903,Port:2,0,1746518131,718835964,Enabled,0.9496,0.059762,0.0120798,0.307479,-114.003,-121.596,-1303.27,0.172978,3,OK,-113.788,-121.704,-1303.3,OK,-158.868,-146.168,-1303.2,OK,-150.954,-70.754,-1295.62,,649711903,Port:65535,0,1746518131,718835964,Missing,,,,,,,,,1,OK,-222.184,215.481,-1565.64
,,649711906,Port:1,0,1746518131,768835964,Enabled,0.661505,0.640787,-0.31501,0.229284,-18.428,8.68229,-1457.15,0.325603,4,OK,-124.676,59.6329,-1335.12,OK,-149.881,20.7204,-1315.66,OK,-135.558,-27.727,-1336.77,OK,-98.7433,16.0953,-1366.48,,649711906,Port:2,0,1746518131,768835964,Enabled,0.949592,0.0600114,0.0119032,0.30746,-114.005,-121.596,-1303.28,0.173946,3,OK,-113.786,-121.702,-1303.31,OK,-158.874,-146.168,-1303.23,OK,-150.954,-70.7554,-1295.6,,649711906,Port:65535,0,1746518131,768835964,Missing,,,,,,,,,1,OK,-222.593,215.341,-1565.05
,,649711909,Port:1,0,1746518131,818835964,Enabled,0.661712,0.640517,-0.315453,0.228835,-18.8661,8.71524,-1457.42,0.295924,4,OK,-125.045,59.8278,-1335.36,OK,-150.323,20.9673,-1315.95,OK,-136.048,-27.5078,-1337.02,OK,-99.1477,16.2521,-1366.8,,649711909,Port:2,0,1746518131,818835964,Enabled,0.949596,0.0598721,0.0120687,0.307467,-114.002,-121.599,-1303.27,0.172453,3,OK,-113.786,-121.705,-1303.3,OK,-158.868,-146.171,-1303.2,OK,-150.95,-70.7572,-1295.61,,649711909,Port:65535,0,1746518131,818835964,Missing,,,,,,,,,1,OK,-222.951,215.402,-1564.99
,,649711912,Port:1,0,1746518131,868835961,Enabled,0.660996,0.641543,-0.314602,0.2292,-19.0883,9.04306,-1457.67,0.300551,4,OK,-125.319,59.6882,-1335.45,OK,-150.473,20.742,-1316.09,OK,-136.085,-27.6851,-1337.25,OK,-99.3403,16.2116,-1366.97,,649711912,Port:2,0,1746518131,868835961,Enabled,0.949613,0.0596546,0.011672,0.307474,-114,-121.598,-1303.26,0.173753,3,OK,-113.782,-121.705,-1303.28,OK,-158.869,-146.171,-1303.22,OK,-150.954,-70.7511,-1295.63,,649711912,Port:65535,0,1746518131,868835961,Missing,,,,,,,,,1,OK,-222.929,215.436,-1564.54
,,649711915,Port:1,0,1746518131,918835961,Enabled,0.661444,0.640732,-0.314623,0.230144,-19.1186,9.12216,-1457.59,0.32577,4,OK,-125.533,59.9934,-1335.66,OK,-150.682,21.062,-1316.2,OK,-136.261,-27.4046,-1337.28,OK,-99.5102,16.4605,-1366.98,,649711915,Port:2,0,1746518131,918835961,Enabled,0.949587,0.060045,0.0123035,0.307453,-114.005,-121.596,-1303.3,0.173796,3,OK,-113.789,-121.706,-1303.33,OK,-158.87,-146.168,-1303.21,OK,-150.951,-70.7536,-1295.6,,649711915,Port:65535,0,1746518131,918835961,Missing,,,,,,,,,1,OK,-222.726,215.827,-1564.69
,,649711918,Port:1,0,1746518131,968835961,Enabled,0.661375,0.641306,-0.314502,0.228906,-19.5188,9.32726,-1457.93,0.317555,4,OK,-125.636,60.1193,-1335.71,OK,-150.804,21.1891,-1316.25,OK,-136.464,-27.2595,-1337.45,OK,-99.7125,16.6108,-1367.16,,649711918,Port:2,0,1746518131,968835961,Enabled,0.949588,0.059918,0.0121691,0.307482,-114.005,-121.597,-1303.29,0.17648,3,OK,-113.786,-121.709,-1303.32,OK,-158.868,-146.167,-1303.21,OK,-150.958,-70.7553,-1295.61,,649711918,Port:65535,0,1746518131,968835961,Missing,,,,,,,,,1,OK,-223.12,215.944,-1564
,,649711921,Port:1,0,1746518132,18835961,Enabled,0.661371,0.640872,-0.314522,0.230103,-19.5177,9.54477,-1457.76,0.32244,4,OK,-125.917,60.3604,-1335.79,OK,-151.054,21.421,-1316.35,OK,-136.631,-27.0342,-1337.42,OK,-99.8901,16.8461,-1367.13,,649711921,Port:2,0,1746518132,18835961,Enabled,0.949607,0.0598507,0.0120282,0.30744,-114.002,-121.6,-1303.29,0.174254,3,OK,-113.785,-121.709,-1303.32,OK,-158.869,-146.17,-1303.22,OK,-150.95,-70.7516,-1295.63,,649711921,Port:65535,0,1746518132,18835961,Missing,,,,,,,,,1,OK,-223.406,216.57,-1566.08
,,649711924,Port:1,0,1746518132,68835961,Enabled,0.661165,0.641269,-0.314746,0.229282,-19.8533,9.64949,-1457.81,0.304045,4,OK,-126.104,60.4032,-1335.67,OK,-151.275,21.4591,-1316.29,OK,-136.91,-26.9754,-1337.42,OK,-100.128,16.9055,-1367.14,,649711924,Port:2,0,1746518132,68835961,Enabled,0.949585,0.0597674,0.0120965,0.307522,-114.004,-121.596,-1303.28,0.174794,3,OK,-113.787,-121.708,-1303.31,OK,-158.864,-146.169,-1303.21,OK,-150.961,-70.7571,-1295.63,,649711924,Port:65535,0,1746518132,68835961,Missing,,,,,,,,,1,OK,-223.512,216.318,-1565.29
,,649711927,Port:1,0,1746518132,118835961,Enabled,0.661112,0.640694,-0.315064,0.230602,-19.9167,9.86169,-1457.52,0.323609,4,OK,-126.507,60.677,-1335.73,OK,-151.683,21.7266,-1316.31,OK,-137.228,-26.7118,-1337.37,OK,-100.428,17.1667,-1367.02,,649711927,Port:2,0,1746518132,118835961,Enabled,0.949587,0.0598381,0.0123831,0.307491,-114.004,-121.594,-1303.3,0.174874,3,OK,-113.787,-121.704,-1303.32,OK,-158.865,-146.163,-1303.2,OK,-150.955,-70.7551,-1295.62,,649711927,Port:65535,0,1746518132,118835961,Missing,,,,,,,,,1,OK,-223.53,216.653,-1564.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649712050,Port:1,0,1746518134,168835963,Enabled,0.622517,0.672895,-0.328122,0.228081,-2.35145,19.7439,-1508.97,0.294116,4,OK,-112.593,56.356,-1385.22,OK,-137.52,15.2607,-1370.69,OK,-121.585,-30.5934,-1395.83,OK,-85.0284,16.6197,-1420.3,,649712050,Port:2,0,1746518134,168835963,Enabled,0.949605,0.0595291,0.0120244,0.307509,-114,-121.596,-1303.27,0.174303,3,OK,-113.782,-121.703,-1303.3,OK,-158.865,-146.169,-1303.2,OK,-150.956,-70.7544,-1295.65,,649712050,Port:65535,0,1746518134,168835963,Missing,,,,,,,,,0,,,,
,,649712053,Port:1,0,1746518134,218835963,Enabled,0.62249,0.673357,-0.328291,0.226544,-2.64075,19.7798,-1509.09,0.287049,4,OK,-112.568,56.3767,-1385.02,OK,-137.534,15.3046,-1370.56,OK,-121.743,-30.5277,-1395.76,OK,-85.1268,16.6598,-1420.28,,649712053,Port:2,0,1746518134,218835963,Enabled,0.949588,0.0599014,0.012129,0.307487,-114.002,-121.596,-1303.29,0.174787,3,OK,-113.783,-121.703,-1303.31,OK,-158.869,-146.168,-1303.21,OK,-150.954,-70.7592,-1295.61,,649712053,Port:65535,0,1746518134,218835963,Missing,,,,,,,,,0,,,,
,,649712056,Port:1,0,1746518134,268835963,Enabled,0.622784,0.672279,-0.328314,0.228891,-2.43092,19.9672,-1508.58,0.298441,4,OK,-112.86,56.7416,-1385.03,OK,-137.784,15.6628,-1370.51,OK,-121.826,-30.2146,-1395.51,OK,-85.2349,16.9729,-1420.03,,649712056,Port:2,0,1746518134,268835963,Enabled,0.949596,0.0597593,0.0119159,0.307495,-114.002,-121.595,-1303.28,0.172628,3,OK,-113.787,-121.703,-1303.31,OK,-158.865,-146.168,-1303.23,OK,-150.956,-70.7519,-1295.63,,649712056,Port:65535,0,1746518134,268835963,Missing,,,,,,,,,0,,,,
,,649712059,Port:1,0,1746518134,318835963,Enabled,0.623098,0.672694,-0.327806,0.227538,-2.64101,20.1903,-1508.7,0.291919,4,OK,-112.685,56.9697,-1384.82,OK,-137.613,15.898,-1370.23,OK,-121.759,-29.9726,-1395.33,OK,-85.1865,17.203,-1419.91,,649712059,Port:2,0,1746518134,318835963,Enabled,0.949589,0.0599994,0.0123389,0.307454,-114.004,-121.597,-1303.3,0.173425,3,OK,-113.789,-121.708,-1303.32,OK,-158.867,-146.167,-1303.2,OK,-150.951,-70.7549,-1295.6,,649712059,Port:65535,0,1746518134,318835963,Missing,,,,,,,,,0,,,,
,,649712062,Port:1,0,1746518134,368835963,Enabled,0.622705,0.672429,-0.32813,0.228927,-2.56877,20.4386,-1508.56,0.288199,4,OK,-112.986,57.144,-1384.98,OK,-137.911,16.0513,-1370.45,OK,-121.917,-29.8156,-1395.47,OK,-85.3424,17.3921,-1420.01,,649712062,Port:2,0,1746518134,368835963,Enabled,0.949611,0.059622,0.0120145,0.307473,-114.005,-121.598,-1303.27,0.174621,3,OK,-113.788,-121.707,-1303.29,OK,-158.871,-146.168,-1303.2,OK,-150.958,-70.7526,-1295.63,,649712062,Port:65535,0,1746518134,368835963,Missing,,,,,,,,,0,,,,
,,649712065,Port:1,0,1746518134,418835963,Enabled,0.622507,0.672709,-0.328051,0.228759,-2.61097,20.5564,-1508.64,0.281884,4,OK,-112.999,57.1536,-1385.01,OK,-137.911,16.045,-1370.47,OK,-121.918,-29.7853,-1395.56,OK,-85.3441,17.4339,-1420.06,,649712065,Port:2,0,1746518134,418835963,Enabled,0.949606,0.0596165,0.0117899,0.307498,-114,-121.594,-1303.26,0.174282,3,OK,-113.781,-121.701,-1303.28,OK,-158.866,-146.167,-1303.21,OK,-150.956,-70.7501,-1295.63,,649712065,Port:65535,0,1746518134,418835963,Missing,,,,,,,,,0,,,,
,,649712068,Port:1,0,1746518134,468835963,Enabled,0.622681,0.672403,-0.32875,0.228181,-2.71867,20.4688,-1508.71,0.304082,4,OK,-113.046,57.2799,-1385.07,OK,-138.027,16.2091,-1370.6,OK,-122.129,-29.6532,-1395.63,OK,-85.4968,17.4907,-1420.13,,649712068,Port:2,0,1746518134,468835963,Enabled,0.949594,0.0598556,0.012143,0.307475,-114.005,-121.599,-1303.3,0.175741,3,OK,-113.785,-121.708,-1303.32,OK,-158.871,-146.169,-1303.22,OK,-150.956,-70.7578,-1295.63,,649712068,Port:65535,0,1746518134,468835963,Missing,,,,,,,,,0,,,,
,,649712071,Port:1,0,1746518134,518835963,Enabled,0.621496,0.672148,-0.330694,0.22935,-2.62327,20.3612,-1508.79,0.293207,4,OK,-113.527,57.0782,-1385.66,OK,-138.61,16.0189,-1371.32,OK,-122.633,-29.8324,-1396.37,OK,-85.8234,17.3382,-1420.61,,649712071,Port:2,0,1746518134,518835963,Enabled,0.949585,0.0600003,0.0122858,0.30747,-114.004,-121.598,-1303.29,0.173181,3,OK,-113.79,-121.709,-1303.32,OK,-158.866,-146.171,-1303.2,OK,-150.952,-70.7557,-1295.6,,649712071,Port:65535,0,1746518134,518835963,Missing,,,,,,,,,0,,,,
,,649712074,Port:1,0,1746518134,568835963,Enabled,0.620317,0.672123,-0.332786,0.229589,-2.25732,20.3225,-1508.97,0.302179,4,OK,-113.54,56.9714,-1386.15,OK,-138.757,15.9258,-1372.04,OK,-122.781,-29.8937,-1397.11,OK,-85.8015,17.2582,-1421.11,,649712074,Port:2,0,1746518134,568835963,Enabled,0.949593,0.0598603,0.0120381,0.307483,-114.004,-121.591,-1303.28,0.174919,3,OK,-113.786,-121.701,-1303.31,OK,-158.869,-146.162,-1303.22,OK,-150.957,-70.7504,-1295.62,,649712074,Port:65535,0,1746518134,568835963,Missing,,,,,,,,,0,,,,
,,649712077,Port:1,0,1746518134,618835963,Enabled,0.620064,0.671746,-0.334091,0.229481,-1.40253,20.3301,-1509.36,0.288917,4,OK,-112.844,57.137,-1386.73,OK,-138.169,16.1343,-1372.67,OK,-122.232,-29.6912,-1397.75,OK,-85.0917,17.3784,-1421.68,,649712077,Port:2,0,1746518134,618835963,Enabled,0.949591,0.0598605,0.0122561,0.30748,-114.005,-121.6,-1303.3,0.175882,3,OK,-113.786,-121.71,-1303.33,OK,-158.87,-146.171,-1303.21,OK,-150.957,-70.7588,-1295.63,,649712077,Port:65535,0,1746518134,618835963,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649712179,Port:1,0,1746518136,318835964,Enabled,0.587749,0.694862,-0.341411,0.234852,51.2423,36.4546,-1537.08,0.293879,4,OK,-64.3552,61.3967,-1415.25,OK,-88.937,18.8386,-1405,OK,-71.0073,-24.628,-1432.73,OK,-34.6034,24.9966,-1452.28,,649712179,Port:2,0,1746518136,318835964,Enabled,0.949605,0.0598054,0.0121366,0.307451,-114.005,-121.596,-1303.28,0.173965,3,OK,-113.788,-121.705,-1303.31,OK,-158.872,-146.167,-1303.2,OK,-150.953,-70.7508,-1295.62,,649712179,Port:65535,0,1746518136,318835964,Missing,,,,,,,,,0,,,,
,,649712182,Port:1,0,1746518136,368835964,Enabled,0.58771,0.695235,-0.341263,0.234064,50.5659,36.3872,-1537.54,0.296244,4,OK,-64.8583,61.2681,-1415.53,OK,-89.415,18.7188,-1405.28,OK,-71.5636,-24.7494,-1433.09,OK,-35.1728,24.8783,-1452.62,,649712182,Port:2,0,1746518136,368835964,Enabled,0.949595,0.0597696,0.0121655,0.307488,-114.005,-121.6,-1303.31,0.175144,3,OK,-113.787,-121.71,-1303.33,OK,-158.869,-146.172,-1303.23,OK,-150.958,-70.7571,-1295.65,,649712182,Port:65535,0,1746518136,368835964,Missing,,,,,,,,,0,,,,
,,649712185,Port:1,0,1746518136,418835964,Enabled,0.587973,0.694711,-0.341718,0.234292,49.9945,36.0709,-1537.71,0.322884,4,OK,-65.5039,61.1577,-1415.79,OK,-90.129,18.6418,-1405.63,OK,-72.2715,-24.8626,-1433.28,OK,-35.8531,24.7155,-1452.89,,649712185,Port:2,0,1746518136,418835964,Enabled,0.949591,0.059838,0.012255,0.307485,-114.002,-121.593,-1303.3,0.173631,3,OK,-113.785,-121.7,-1303.32,OK,-158.868,-146.166,-1303.21,OK,-150.952,-70.7533,-1295.62,,649712185,Port:65535,0,1746518136,418835964,Missing,,,,,,,,,0,,,,
