#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649709722,Port:1,0,1746518095,368835963,Enabled,0.533129,0.637203,-0.524526,0.186059,74.5052,19.5535,-1539.61,0.289257,4,OK,-52.5925,70.3196,-1439.07,OK,-90.6523,37.6555,-1440.57,OK,-80.9491,-6.53322,-1470.91,OK,-27.6281,29.6313,-1475.34,,649709722,Port:2,0,1746518095,368835963,Enabled,0.949599,0.059908,0.0120119,0.307456,-114,-121.597,-1303.29,0.173246,3,OK,-113.784,-121.706,-1303.31,OK,-158.865,-146.167,-1303.22,OK,-150.949,-70.7531,-1295.62,,649709722,Port:65535,0,1746518095,368835963,Missing,,,,,,,,,0,,,,
,,649709725,Port:1,0,1746518095,418835963,Enabled,0.533971,0.637744,-0.523495,0.184688,74.3942,19.8867,-1539.95,0.294777,4,OK,-52.3184,70.6026,-1438.85,OK,-90.3818,37.9289,-1440.26,OK,-80.7753,-6.26757,-1470.65,OK,-27.4842,29.8969,-1475.3,,649709725,Port:2,0,1746518095,418835963,Enabled,0.949601,0.0598724,0.0120553,0.307453,-114,-121.594,-1303.29,0.170515,3,OK,-113.785,-121.697,-1303.31,OK,-158.868,-146.166,-1303.22,OK,-150.945,-70.7542,-1295.62,,649709725,Port:65535,0,1746518095,418835963,Missing,,,,,,,,,0,,,,
,,649709728,Port:1,0,1746518095,468835963,Enabled,0.534421,0.638029,-0.52209,0.186373,74.8079,20.348,-1539.91,0.292554,4,OK,-52.0934,70.8297,-1438.99,OK,-90.0381,38.0132,-1440.27,OK,-80.2745,-6.18653,-1470.56,OK,-27.1167,30.161,-1475.27,,649709728,Port:2,0,1746518095,468835963,Enabled,0.949589,0.0598087,0.0123104,0.307492,-114.003,-121.593,-1303.3,0.177659,3,OK,-113.783,-121.707,-1303.32,OK,-158.866,-146.164,-1303.2,OK,-150.958,-70.7509,-1295.62,,649709728,Port:65535,0,1746518095,468835963,Missing,,,,,,,,,0,,,,
,,649709731,Port:1,0,1746518095,518835963,Enabled,0.532972,0.638544,-0.522697,0.187058,75.0898,21.1226,-1539.92,0.288897,4,OK,-52.1447,71.2854,-1439.27,OK,-90.0391,38.4283,-1440.7,OK,-80.1685,-5.71976,-1471.07,OK,-27.0448,30.7158,-1475.52,,649709731,Port:2,0,1746518095,518835963,Enabled,0.949593,0.0599509,0.0121356,0.307461,-114.007,-121.593,-1303.31,0.176389,3,OK,-113.787,-121.703,-1303.33,OK,-158.875,-146.164,-1303.23,OK,-150.958,-70.749,-1295.63,,649709731,Port:65535,0,1746518095,518835963,Missing,,,,,,,,,0,,,,
,,649709734,Port:1,0,1746518095,568835963,Enabled,0.534171,0.638104,-0.522144,0.186681,74.9119,21.6651,-1540.16,0.293505,4,OK,-52.0751,72.0772,-1439.32,OK,-90.0065,39.2446,-1440.62,OK,-80.2061,-4.93879,-1470.92,OK,-27.0699,31.4337,-1475.57,,649709734,Port:2,0,1746518095,568835963,Enabled,0.949607,0.0598021,0.0118459,0.307459,-114,-121.596,-1303.28,0.172235,3,OK,-113.785,-121.703,-1303.31,OK,-158.868,-146.169,-1303.24,OK,-150.95,-70.7503,-1295.63,,649709734,Port:65535,0,1746518095,568835963,Missing,,,,,,,,,0,,,,
,,649709737,Port:1,0,1746518095,618835963,Enabled,0.533827,0.63903,-0.521256,0.186979,74.9371,22.427,-1540.24,0.301591,4,OK,-52.1207,72.4394,-1439.27,OK,-89.966,39.5137,-1440.61,OK,-80.0771,-4.63807,-1470.92,OK,-27.0356,31.8877,-1475.59,,649709737,Port:2,0,1746518095,618835963,Enabled,0.949604,0.0598543,0.0120897,0.307446,-114.004,-121.595,-1303.3,0.171389,3,OK,-113.792,-121.704,-1303.32,OK,-158.869,-146.166,-1303.22,OK,-150.951,-70.7482,-1295.63,,649709737,Port:65535,0,1746518095,618835963,Missing,,,,,,,,,0,,,,
,,649709740,Port:1,0,1746518095,668835963,Enabled,0.53394,0.639118,-0.520915,0.187308,74.9751,22.82,-1540.21,0.304644,4,OK,-52.1163,72.7882,-1439.25,OK,-89.9318,39.8142,-1440.58,OK,-80.0128,-4.33682,-1470.86,OK,-26.9966,32.2243,-1475.56,,649709740,Port:2,0,1746518095,668835963,Enabled,0.949611,0.0596514,0.0121039,0.307463,-114.002,-121.596,-1303.28,0.174791,3,OK,-113.783,-121.703,-1303.3,OK,-158.87,-146.165,-1303.2,OK,-150.952,-70.7525,-1295.64,,649709740,Port:65535,0,1746518095,668835963,Missing,,,,,,,,,0,,,,
,,649709743,Port:1,0,1746518095,718835963,Enabled,0.535458,0.638968,-0.518957,0.188915,74.9944,23.0479,-1540.07,0.312161,4,OK,-52.1216,73.027,-1439.12,OK,-89.8111,39.9286,-1440.28,OK,-79.7846,-4.34295,-1470.35,OK,-26.9107,32.3816,-1475.33,,649709743,Port:2,0,1746518095,718835963,Enabled,0.949608,0.059614,0.011809,0.307492,-114.002,-121.598,-1303.28,0.171337,3,OK,-113.788,-121.704,-1303.3,OK,-158.867,-146.171,-1303.23,OK,-150.956,-70.7534,-1295.65,,649709743,Port:65535,0,1746518095,718835963,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649710139,Port:1,0,1746518102,318835961,Enabled,0.319815,0.61289,-0.586948,0.421397,109.301,43.8769,-1360.53,0.247422,4,OK,-59.7562,58.2729,-1353.28,OK,-82.1649,18.5563,-1373.85,OK,-47.2985,-19.7512,-1391.98,OK,-10.3302,26.8132,-1366.23,,649710139,Port:2,0,1746518102,318835961,Enabled,0.949594,0.0597828,0.0120509,0.307495,-114.001,-121.594,-1303.28,0.17545,3,OK,-113.781,-121.701,-1303.31,OK,-158.867,-146.166,-1303.21,OK,-150.955,-70.7543,-1295.63,,649710139,Port:65535,0,1746518102,318835961,Missing,,,,,,,,,0,,,,
,,649710142,Port:1,0,1746518102,368835961,Enabled,0.319938,0.613068,-0.586812,0.421235,109.125,43.6962,-1360.45,0.240201,4,OK,-59.9199,58.064,-1353.09,OK,-82.3545,18.3297,-1373.68,OK,-47.4871,-19.9478,-1391.8,OK,-10.5,26.617,-1366.09,,649710142,Port:2,0,1746518102,368835961,Enabled,0.949605,0.0599966,0.0119782,0.307421,-114.002,-121.596,-1303.28,0.170547,3,OK,-113.79,-121.704,-1303.31,OK,-158.869,-146.169,-1303.22,OK,-150.945,-70.7471,-1295.6,,649710142,Port:65535,0,1746518102,368835961,Missing,,,,,,,,,0,,,,
,,649710145,Port:1,0,1746518102,418835961,Enabled,0.319748,0.6131,-0.58689,0.421223,108.653,43.4643,-1360.35,0.247052,4,OK,-60.4046,57.8043,-1353.04,OK,-82.8108,18.0988,-1373.62,OK,-47.9373,-20.179,-1391.77,OK,-10.9777,26.3653,-1366.03,,649710145,Port:2,0,1746518102,418835961,Enabled,0.949588,0.0601334,0.0119926,0.307447,-114.002,-121.592,-1303.28,0.172494,3,OK,-113.787,-121.701,-1303.31,OK,-158.867,-146.164,-1303.23,OK,-150.948,-70.7471,-1295.59,,649710145,Port:65535,0,1746518102,418835961,Missing,,,,,,,,,0,,,,
,,649710148,Port:1,0,1746518102,468835961,Enabled,0.320432,0.612579,-0.587234,0.420984,108.273,43.0484,-1360.23,0.222468,4,OK,-60.7483,57.6956,-1352.82,OK,-83.246,18.0098,-1373.44,OK,-48.4501,-20.3554,-1391.52,OK,-11.3842,26.1726,-1365.86,,649710148,Port:2,0,1746518102,468835961,Enabled,0.949613,0.0595897,0.0120917,0.30747,-114.001,-121.596,-1303.28,0.171957,3,OK,-113.787,-121.704,-1303.31,OK,-158.866,-146.169,-1303.21,OK,-150.951,-70.7496,-1295.65,,649710148,Port:65535,0,1746518102,468835961,Missing,,,,,,,,,0,,,,
,,649710151,Port:1,0,1746518102,518835961,Enabled,0.319639,0.611989,-0.588328,0.420918,107.992,42.6995,-1359.72,0.250749,4,OK,-61.0397,57.5666,-1352.67,OK,-83.523,17.9622,-1373.31,OK,-48.7457,-20.4161,-1391.46,OK,-11.6842,25.9799,-1365.61,,649710151,Port:2,0,1746518102,518835961,Enabled,0.9496,0.0597652,0.0118037,0.307487,-114.001,-121.594,-1303.28,0.1728,3,OK,-113.784,-121.699,-1303.3,OK,-158.87,-146.169,-1303.23,OK,-150.954,-70.7505,-1295.63,,649710151,Port:65535,0,1746518102,518835961,Missing,,,,,,,,,0,,,,
,,649710154,Port:1,0,1746518102,568835961,Enabled,0.321758,0.612391,-0.586229,0.421646,107.809,42.7501,-1359.57,0.238391,4,OK,-61.2032,57.3496,-1352.04,OK,-83.7184,17.6039,-1372.43,OK,-48.934,-20.7831,-1390.46,OK,-11.8543,25.8145,-1364.98,,649710154,Port:2,0,1746518102,568835961,Enabled,0.949587,0.0599217,0.0121069,0.307485,-114.003,-121.594,-1303.29,0.176248,3,OK,-113.783,-121.703,-1303.31,OK,-158.871,-146.169,-1303.22,OK,-150.956,-70.751,-1295.61,,649710154,Port:65535,0,1746518102,568835961,Missing,,,,,,,,,0,,,,
,,649710157,Port:1,0,1746518102,618835961,Enabled,0.320817,0.612443,-0.587347,0.42073,107.682,42.5731,-1359.35,0.256125,4,OK,-61.3256,57.3438,-1351.9,OK,-83.8624,17.6827,-1372.39,OK,-49.1042,-20.6915,-1390.57,OK,-11.996,25.779,-1364.88,,649710157,Port:2,0,1746518102,618835961,Enabled,0.949597,0.0597399,0.0119252,0.307496,-114.003,-121.597,-1303.28,0.17268,3,OK,-113.787,-121.703,-1303.31,OK,-158.868,-146.171,-1303.23,OK,-150.956,-70.7553,-1295.64,,649710157,Port:65535,0,1746518102,618835961,Missing,,,,,,,,,0,,,,
,,649710160,Port:1,0,1746518102,668835961,Enabled,0.320378,0.613038,-0.587605,0.419837,107.635,42.5718,-1359.55,0.260844,4,OK,-61.3728,57.3116,-1351.91,OK,-83.9162,17.6803,-1372.46,OK,-49.1661,-20.6754,-1390.79,OK,-12.0465,25.7707,-1365,,649710160,Port:2,0,1746518102,668835961,Enabled,0.94958,0.0599154,0.0122505,0.307502,-114.004,-121.594,-1303.3,0.175632,3,OK,-113.785,-121.704,-1303.32,OK,-158.867,-146.164,-1303.21,OK,-150.958,-70.7592,-1295.62,,649710160,Port:65535,0,1746518102,668835961,Missing,,,,,,,,,0,,,,
,,649710163,Port:1,0,1746518102,718835961,Enabled,0.320587,0.613014,-0.58709,0.420431,107.636,42.6257,-1359.64,0.250194,4,OK,-61.3784,57.2295,-1352.04,OK,-83.8902,17.5571,-1372.56,OK,-49.1108,-20.779,-1390.79,OK,-12.0361,25.7211,-1365.1,,649710163,Port:2,0,1746518102,718835961,Enabled,0.949581,0.0600614,0.0122038,0.307473,-114.002,-121.588,-1303.28,0.175859,3,OK,-113.783,-121.699,-1303.31,OK,-158.867,-146.162,-1303.2,OK,-150.953,-70.7442,-1295.59,,649710163,Port:65535,0,1746518102,718835961,Missing,,,,,,,,,0,,,,
,,649710166,Port:1,0,1746518102,768835961,Enabled,0.320524,0.613073,-0.587847,0.419335,107.531,42.3162,-1359.6,0.244492,4,OK,-61.4487,57.1708,-1351.82,OK,-84.0463,17.5515,-1372.42,OK,-49.3501,-20.8033,-1390.75,OK,-12.1604,25.6184,-1364.99,,649710166,Port:2,0,1746518102,768835961,Enabled,0.949614,0.0595015,0.0122032,0.307479,-114.003,-121.599,-1303.3,0.17643,3,OK,-113.783,-121.708,-1303.33,OK,-158.869,-146.164,-1303.21,OK,-150.956,-70.7597,-1295.67,,649710166,Port:65535,0,1746518102,768835961,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649710466,Port:1,0,1746518107,768835963,Enabled,0.601708,0.576428,-0.464082,0.300509,4.69873,-14.5968,-1465.64,0.200635,4,OK,-131.701,48.3464,-1386.61,OK,-165.988,12.6287,-1378.5,OK,-150.372,-37.1487,-1394.95,OK,-100.784,2.03003,-1408.58,,649710466,Port:2,0,1746518107,768835963,Enabled,0.949595,0.0597672,0.0120799,0.307493,-114.002,-121.597,-1303.29,0.171798,3,OK,-113.787,-121.703,-1303.32,OK,-158.866,-146.172,-1303.22,OK,-150.953,-70.7562,-1295.64,,649710466,Port:65535,0,1746518107,768835963,Missing,,,,,,,,,0,,,,
,,649710469,Port:1,0,1746518107,818835963,Enabled,0.60265,0.575934,-0.462883,0.301417,4.59224,-14.7823,-1465.82,0.203597,4,OK,-131.825,48.2202,-1386.86,OK,-166.049,12.4787,-1378.58,OK,-150.38,-37.331,-1394.91,OK,-100.855,1.87652,-1408.69,,649710469,Port:2,0,1746518107,818835963,Enabled,0.949604,0.0598136,0.011921,0.307463,-114.005,-121.594,-1303.29,0.176466,3,OK,-113.785,-121.706,-1303.31,OK,-158.871,-146.164,-1303.23,OK,-150.958,-70.7471,-1295.63,,649710469,Port:65535,0,1746518107,818835963,Missing,,,,,,,,,0,,,,
,,649710472,Port:1,0,1746518107,868835964,Enabled,0.60253,0.576017,-0.463268,0.300907,4.3998,-14.925,-1465.85,0.198212,4,OK,-131.956,48.1205,-1386.81,OK,-166.215,12.4071,-1378.6,OK,-150.584,-37.3871,-1394.94,OK,-101.028,1.77241,-1408.72,,649710472,Port:2,0,1746518107,868835964,Enabled,0.949577,0.0598965,0.0122966,0.307513,-114.004,-121.591,-1303.31,0.173947,3,OK,-113.786,-121.699,-1303.33,OK,-158.867,-146.17,-1303.22,OK,-150.957,-70.7492,-1295.63,,649710472,Port:65535,0,1746518107,868835964,Missing,,,,,,,,,0,,,,
,,649710475,Port:1,0,1746518107,918835964,Enabled,0.60168,0.576228,-0.464564,0.300206,4.42194,-15.075,-1465.54,0.205565,4,OK,-131.944,47.987,-1386.54,OK,-166.26,12.3061,-1378.44,OK,-150.703,-37.4846,-1394.93,OK,-101.065,1.64666,-1408.5,,649710475,Port:2,0,1746518107,918835964,Enabled,0.949596,0.0598964,0.01189,0.307471,-114.001,-121.597,-1303.28,0.174608,3,OK,-113.782,-121.705,-1303.31,OK,-158.869,-146.17,-1303.23,OK,-150.953,-70.7534,-1295.62,,649710475,Port:65535,0,1746518107,918835964,Missing,,,,,,,,,0,,,,
,,649710478,Port:1,0,1746518107,968835964,Enabled,0.60187,0.576863,-0.463558,0.300162,4.51677,-15.0747,-1465.6,0.206841,4,OK,-131.805,47.7818,-1386.35,OK,-166.049,12.0357,-1378.19,OK,-150.44,-37.7284,-1394.7,OK,-100.897,1.47436,-1408.37,,649710478,Port:2,0,1746518107,968835964,Enabled,0.949594,0.0598785,0.01232,0.307464,-114.002,-121.59,-1303.29,0.173801,3,OK,-113.786,-121.701,-1303.32,OK,-158.864,-146.161,-1303.2,OK,-150.95,-70.746,-1295.61,,649710478,Port:65535,0,1746518107,968835964,Missing,,,,,,,,,0,,,,
,,649710481,Port:1,0,1746518108,18835964,Enabled,0.602373,0.576283,-0.463417,0.300483,4.52487,-15.1951,-1465.65,0.207601,4,OK,-131.787,47.826,-1386.52,OK,-166.039,12.1196,-1378.29,OK,-150.443,-37.6918,-1394.73,OK,-100.89,1.48217,-1408.44,,649710481,Port:2,0,1746518108,18835964,Enabled,0.949606,0.059695,0.0117832,0.307484,-114.001,-121.592,-1303.25,0.174496,3,OK,-113.784,-121.701,-1303.28,OK,-158.867,-146.163,-1303.21,OK,-150.957,-70.7467,-1295.62,,649710481,Port:65535,0,1746518108,18835964,Missing,,,,,,,,,0,,,,
,,649710484,Port:1,0,1746518108,68835964,Enabled,0.602255,0.57653,-0.463165,0.300632,4.55551,-15.1938,-1465.74,0.208239,4,OK,-131.79,47.7061,-1386.58,OK,-166.016,11.9712,-1378.36,OK,-150.382,-37.8103,-1394.8,OK,-100.864,1.39455,-1408.52,,649710484,Port:2,0,1746518108,68835964,Enabled,0.949583,0.0597969,0.0123275,0.307513,-114.004,-121.596,-1303.3,0.176401,3,OK,-113.785,-121.706,-1303.32,OK,-158.868,-146.168,-1303.2,OK,-150.959,-70.7601,-1295.63,,649710484,Port:65535,0,1746518108,68835964,Missing,,,,,,,,,0,,,,
,,649710487,Port:1,0,1746518108,118835964,Enabled,0.602725,0.57573,-0.463232,0.301121,4.67868,-15.3152,-1465.59,0.213492,4,OK,-131.681,47.8051,-1386.65,OK,-165.933,12.0936,-1378.38,OK,-150.327,-37.715,-1394.71,OK,-100.776,1.44873,-1408.47,,649710487,Port:2,0,1746518108,118835964,Enabled,0.94959,0.0599732,0.012003,0.307471,-114.003,-121.591,-1303.27,0.172791,3,OK,-113.787,-121.699,-1303.3,OK,-158.869,-146.166,-1303.21,OK,-150.952,-70.7475,-1295.6,,649710487,Port:65535,0,1746518108,118835964,Missing,,,,,,,,,0,,,,
,,649710490,Port:1,0,1746518108,168835964,Enabled,0.60244,0.57752,-0.462218,0.299819,4.71169,-15.1474,-1466.05,0.205914,4,OK,-131.463,47.5369,-1386.43,OK,-165.637,11.7566,-1378.15,OK,-150.008,-37.9917,-1394.69,OK,-100.554,1.28186,-1408.51,,649710490,Port:2,0,1746518108,168835964,Enabled,0.949599,0.0598841,0.0118769,0.307465,-114.002,-121.598,-1303.28,0.172789,3,OK,-113.785,-121.704,-1303.3,OK,-158.871,-146.172,-1303.23,OK,-150.952,-70.7554,-1295.62,,649710490,Port:65535,0,1746518108,168835964,Missing,,,,,,,,,0,,,,
,,649710493,Port:1,0,1746518108,218835964,Enabled,0.602388,0.576182,-0.463007,0.301277,5.08327,-15.2537,-1465.65,0.206822,4,OK,-131.346,47.6773,-1386.65,OK,-165.557,11.9274,-1378.42,OK,-149.885,-37.8719,-1394.78,OK,-100.386,1.34627,-1408.52,,649710493,Port:2,0,1746518108,218835964,Enabled,0.949596,0.0598339,0.0123313,0.307465,-114.004,-121.596,-1303.3,0.174078,3,OK,-113.787,-121.705,-1303.32,OK,-158.868,-146.166,-1303.2,OK,-150.952,-70.7547,-1295.62,,649710493,Port:65535,0,1746518108,218835964,Missing,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,,,,
,,649710772,Port:1,0,1746518112,868835963,Enabled,0.123129,0.645271,-0.376813,0.653052,-7.88896,104.364,-1309.69,0.180167,4,OK,-145.447,14.6622,-1352.67,OK,-133.139,-31.688,-1367.28,OK,-79.6008,-42.5025,-1362.94,OK,-86.4712,18.6319,-1342.89,,649710772,Port:2,0,1746518112,868835963,Enabled,0.949585,0.05998,0.0123642,0.307471,-114.005,-121.594,-1303.29,0.175408,3,OK,-113.786,-121.703,-1303.31,OK,-158.869,-146.162,-1303.19,OK,-150.954,-70.7576,-1295.59,,649710772,Port:65535,0,1746518112,868835963,Missing,,,,,,,,,0,,,,
,,649710775,Port:1,0,1746518112,918835963,Enabled,0.123137,0.645216,-0.37791,0.652471,-8.24217,104.206,-1309.88,0.182452,4,OK,-145.961,14.8026,-1352.96,OK,-133.735,-31.5417,-1367.68,OK,-80.2159,-42.4522,-1363.36,OK,-86.9726,18.6717,-1343.21,,649710775,Port:2,0,1746518112,918835963,Enabled,0.949591,0.0599254,0.0121254,0.307471,-114.005,-121.593,-1303.28,0.176581,3,OK,-113.785,-121.705,-1303.31,OK,-158.87,-146.164,-1303.21,OK,-150.957,-70.7499,-1295.61,,649710775,Port:65535,0,1746518112,918835963,Missing,,,,,,,,,0,,,,
,,649710778,Port:1,0,1746518112,968835963,Enabled,0.122019,0.6464,-0.378297,0.651284,-8.55495,104.221,-1309.82,0.191351,4,OK,-146.238,14.7371,-1352.88,OK,-133.954,-31.5246,-1367.78,OK,-80.4067,-42.3791,-1363.6,OK,-87.2257,18.6503,-1343.26,,649710778,Port:2,0,1746518112,968835963,Enabled,0.949585,0.0600084,0.0123628,0.307465,-114.008,-121.593,-1303.31,0.176791,3,OK,-113.79,-121.708,-1303.33,OK,-158.871,-146.166,-1303.21,OK,-150.959,-70.7468,-1295.61,,649710778,Port:65535,0,1746518112,968835963,Missing,,,,,,,,,0,,,,
,,649710781,Port:1,0,1746518113,18835963,Enabled,0.121686,0.647251,-0.379018,0.65008,-8.78038,104.103,-1309.72,0.182755,4,OK,-146.57,14.7548,-1352.7,OK,-134.318,-31.4774,-1367.72,OK,-80.7751,-42.3539,-1363.71,OK,-87.5517,18.6216,-1343.19,,649710781,Port:2,0,1746518113,18835963,Enabled,0.9496,0.0599763,0.01205,0.307436,-114,-121.596,-1303.28,0.171491,3,OK,-113.784,-121.7,-1303.3,OK,-158.868,-146.167,-1303.21,OK,-150.943,-70.7528,-1295.6,,649710781,Port:65535,0,1746518113,18835963,Missing,,,,,,,,,0,,,,
,,649710784,Port:1,0,1746518113,68835963,Enabled,0.121222,0.64499,-0.379221,0.652292,-9.24741,103.991,-1309.09,0.161516,4,OK,-146.835,14.6894,-1352.83,OK,-134.548,-31.5714,-1367.66,OK,-81.034,-42.4778,-1363.35,OK,-87.8718,18.5435,-1342.91,,649710784,Port:2,0,1746518113,68835963,Enabled,0.949603,0.0597622,0.0120123,0.30747,-114.003,-121.597,-1303.28,0.171655,3,OK,-113.788,-121.703,-1303.31,OK,-158.868,-146.168,-1303.22,OK,-150.952,-70.7547,-1295.63,,649710784,Port:65535,0,1746518113,68835963,Missing,,,,,,,,,0,,,,
,,649710787,Port:1,0,1746518113,118835963,Enabled,0.120858,0.645553,-0.379749,0.651495,-9.76737,103.76,-1308.78,0.181424,4,OK,-147.411,14.5417,-1352.48,OK,-135.138,-31.6981,-1367.46,OK,-81.6261,-42.6118,-1363.2,OK,-88.4392,18.3769,-1342.67,,649710787,Port:2,0,1746518113,118835963,Enabled,0.949602,0.0595837,0.0122544,0.307499,-114.003,-121.592,-1303.28,0.172357,3,OK,-113.789,-121.7,-1303.3,OK,-158.864,-146.162,-1303.19,OK,-150.956,-70.7533,-1295.64,,649710787,Port:65535,0,1746518113,118835963,Missing,,,,,,,,,0,,,,
,,649710790,Port:1,0,1746518113,168835963,Enabled,0.121192,0.644693,-0.380012,0.65213,-10.2734,103.596,-1308.57,0.176514,4,OK,-147.956,14.5222,-1352.44,OK,-135.719,-31.7443,-1367.36,OK,-82.2146,-42.7249,-1363.01,OK,-88.9966,18.2806,-1342.53,,649710790,Port:2,0,1746518113,168835963,Enabled,0.94959,0.0598947,0.0120895,0.307484,-114.005,-121.595,-1303.29,0.17388,3,OK,-113.79,-121.706,-1303.31,OK,-158.868,-146.167,-1303.22,OK,-150.957,-70.7524,-1295.61,,649710790,Port:65535,0,1746518113,168835963,Missing,,,,,,,,,0,,,,
,,649710793,Port:1,0,1746518113,218835963,Enabled,0.121135,0.646442,-0.380443,0.650155,-10.3647,103.499,-1308.59,0.172031,4,OK,-148.22,14.4851,-1352.06,OK,-136.032,-31.7405,-1367.14,OK,-82.5126,-42.7095,-1363.08,OK,-89.2113,18.2457,-1342.4,,649710793,Port:2,0,1746518113,218835963,Enabled,0.949595,0.0598435,0.0120563,0.307478,-114.004,-121.592,-1303.29,0.177103,3,OK,-113.783,-121.703,-1303.32,OK,-158.871,-146.164,-1303.22,OK,-150.957,-70.7488,-1295.63,,649710793,Port:65535,0,1746518113,218835963,Missing,,,,,,,,,0,,,,
,,649710796,Port:1,0,1746518113,268835963,Enabled,0.120973,0.644552,-0.380023,0.652304,-10.3618,103.627,-1308.51,0.18513,4,OK,-148.003,14.5257,-1352.47,OK,-135.742,-31.7225,-1367.41,OK,-82.2414,-42.7005,-1363,OK,-89.0489,18.2931,-1342.54,,649710796,Port:2,0,1746518113,268835963,Enabled,0.9496,0.0598589,0.0123228,0.307449,-114.004,-121.597,-1303.3,0.174,3,OK,-113.788,-121.707,-1303.32,OK,-158.869,-146.165,-1303.2,OK,-150.951,-70.754,-1295.62,,649710796,Port:65535,0,1746518113,268835963,Missing,,,,,,,,,0,,,,
,,649710799,Port:1,0,1746518113,318835963,Enabled,0.120903,0.644566,-0.380186,0.652209,-10.1742,103.778,-1308.36,0.177227,4,OK,-147.83,14.7067,-1352.35,OK,-135.587,-31.5444,-1367.29,OK,-82.0794,-42.5155,-1362.91,OK,-88.8574,18.48,-1342.4,,649710799,Port:2,0,1746518113,318835963,Enabled,0.949602,0.0598358,0.0121779,0.307452,-114.004,-121.598,-1303.3,0.171975,3,OK,-113.788,-121.704,-1303.32,OK,-158.87,-146.169,-1303.22,OK,-150.949,-70.7554,-1295.63,,649710799,Port:65535,0,1746518113,318835963,Missing,,,,,,,,,0,,,,
