ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370694050,Port:1,0,1773403834,168691790,Enabled,0.646772,0.440582,-0.475688,0.401615,-124.827,68.618,-1751.52,0.223509,4,OK,-124.653,68.4895,-1751.7,OK,-162.457,37.7451,-1739.43,OK,-147.903,-15.1511,-1737.62,OK,-93.8341,17.5045,-1753.31,,370694050,Port:2,0,1773403834,168691790,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694050,Port:3,0,1773403834,168691790,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694050,Port:65535,0,1773403834,168691790,Missing,,,,,,,,,0
4,,370694053,Port:1,0,1773403834,218691791,Enabled,0.646358,0.440026,-0.477407,0.400849,-124.49,69.3375,-1751.94,0.234896,4,OK,-124.302,69.2079,-1752.13,OK,-162.232,38.5408,-1739.99,OK,-147.826,-14.4014,-1738.25,OK,-93.647,18.1571,-1753.74,,370694053,Port:2,0,1773403834,218691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694053,Port:3,0,1773403834,218691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694053,Port:65535,0,1773403834,218691791,Missing,,,,,,,,,0
4,,370694056,Port:1,0,1773403834,268691791,Enabled,0.64756,0.438268,-0.477093,0.401211,-124.151,69.8393,-1752.61,0.241072,4,OK,-123.977,69.7039,-1752.81,OK,-161.95,39.16,-1740.52,OK,-147.651,-13.7845,-1738.61,OK,-93.3883,18.5839,-1754.19,,370694056,Port:2,0,1773403834,268691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694056,Port:3,0,1773403834,268691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694056,Port:65535,0,1773403834,268691791,Missing,,,,,,,,,0
4,,370694059,Port:1,0,1773403834,318691791,Enabled,0.646344,0.436936,-0.479432,0.401834,-123.95,70.3834,-1752.92,0.229231,4,OK,-123.773,70.2406,-1753.1,OK,-161.866,39.756,-1741.1,OK,-147.656,-13.2107,-1739.09,OK,-93.2646,19.0856,-1754.38,,370694059,Port:2,0,1773403834,318691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694059,Port:3,0,1773403834,318691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694059,Port:65535,0,1773403834,318691791,Missing,,,,,,,,,0
4,,370694062,Port:1,0,1773403834,368691790,Enabled,0.644562,0.435903,-0.483079,0.401451,-123.388,71.3715,-1753.17,0.239284,4,OK,-123.207,71.2295,-1753.36,OK,-161.482,40.8225,-1741.7,OK,-147.46,-12.1923,-1739.81,OK,-92.8603,19.982,-1754.58,,370694062,Port:2,0,1773403834,368691790,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694062,Port:3,0,1773403834,368691790,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694062,Port:65535,0,1773403834,368691790,Missing,,,,,,,,,0
4,,370694065,Port:1,0,1773403834,418691790,Enabled,0.645284,0.43388,-0.484232,0.401092,-122.229,72.9585,-1753.78,0.253499,4,OK,-122.057,72.8171,-1754,OK,-160.47,42.5849,-1742.3,OK,-146.664,-10.4756,-1740.34,OK,-91.8976,21.4362,-1755.01,,370694065,Port:2,0,1773403834,418691790,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694065,Port:3,0,1773403834,418691790,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694065,Port:65535,0,1773403834,418691790,Missing,,,,,,,,,0
4,,370694068,Port:1,0,1773403834,468691791,Enabled,0.646947,0.430764,-0.485418,0.400339,-120.88,74.7407,-1754.74,0.227309,4,OK,-120.704,74.5946,-1754.91,OK,-159.328,44.6567,-1743.26,OK,-145.858,-8.48663,-1740.98,OK,-90.8941,23.0246,-1755.74,,370694068,Port:2,0,1773403834,468691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694068,Port:3,0,1773403834,468691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694068,Port:65535,0,1773403834,468691791,Missing,,,,,,,,,0
4,,370694071,Port:1,0,1773403834,518691791,Enabled,0.646648,0.42927,-0.487307,0.400133,-120.371,76.3233,-1755.89,0.212118,4,OK,-120.196,76.1796,-1756.03,OK,-158.961,46.3573,-1744.58,OK,-145.661,-6.82493,-1742.21,OK,-90.5332,24.5114,-1756.8,,370694071,Port:2,0,1773403834,518691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694071,Port:3,0,1773403834,518691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694071,Port:65535,0,1773403834,518691791,Missing,,,,,,,,,0
4,,370694074,Port:1,0,1773403834,568691791,Enabled,0.647134,0.425809,-0.488861,0.401147,-120.213,77.8918,-1757.1,0.221821,4,OK,-120.038,77.7531,-1757.27,OK,-158.971,48.1245,-1745.83,OK,-145.889,-5.10053,-1743.19,OK,-90.5718,25.962,-1757.61,,370694074,Port:2,0,1773403834,568691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694074,Port:3,0,1773403834,568691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694074,Port:65535,0,1773403834,568691791,Missing,,,,,,,,,0
4,,370694077,Port:1,0,1773403834,618691790,Enabled,0.64733,0.424088,-0.488936,0.402561,-120.36,79.2233,-1757.92,0.211525,4,OK,-120.179,79.07,-1758.05,OK,-159.155,49.5014,-1746.67,OK,-146.073,-3.70788,-1743.74,OK,-90.7211,27.2962,-1758.18,,370694077,Port:2,0,1773403834,618691790,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694077,Port:3,0,1773403834,618691790,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694077,Port:65535,0,1773403834,618691790,Missing,,,,,,,,,0
4,,370694080,Port:1,0,1773403834,668691790,Enabled,0.648382,0.421949,-0.489105,0.402909,-119.791,80.6628,-1759.11,0.222549,4,OK,-119.616,80.5139,-1759.27,OK,-158.674,51.0863,-1747.76,OK,-145.745,-2.14683,-1744.66,OK,-90.2847,28.6542,-1759.11,,370694080,Port:2,0,1773403834,668691790,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694080,Port:3,0,1773403834,668691790,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694080,Port:65535,0,1773403834,668691790,Missing,,,,,,,,,0
4,,370694083,Port:1,0,1773403834,718691791,Enabled,0.650222,0.41812,-0.490074,0.402758,-118.357,82.5464,-1760.76,0.240722,4,OK,-118.184,82.3963,-1760.95,OK,-157.439,53.278,-1749.31,OK,-144.863,-0.0231203,-1745.94,OK,-89.185,30.3592,-1760.38,,370694083,Port:2,0,1773403834,718691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694083,Port:3,0,1773403834,718691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694083,Port:65535,0,1773403834,718691791,Missing,,,,,,,,,0
4,,370694086,Port:1,0,1773403834,768691791,Enabled,0.650497,0.415977,-0.491223,0.403134,-117.549,84.543,-1762.53,0.224758,4,OK,-117.377,84.3969,-1762.69,OK,-156.752,55.4106,-1751.16,OK,-144.334,2.08575,-1747.57,OK,-88.52,32.2712,-1761.94,,370694086,Port:2,0,1773403834,768691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694086,Port:3,0,1773403834,768691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694086,Port:65535,0,1773403834,768691791,Missing,,,,,,,,,0
4,,370694089,Port:1,0,1773403834,818691791,Enabled,0.651143,0.412843,-0.491727,0.404694,-116.932,87.1667,-1764.16,0.207985,4,OK,-116.758,87.0102,-1764.29,OK,-156.24,58.176,-1752.82,OK,-143.942,4.85444,-1748.8,OK,-88.0061,34.8479,-1763.19,,370694089,Port:2,0,1773403834,818691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694089,Port:3,0,1773403834,818691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694089,Port:65535,0,1773403834,818691791,Missing,,,,,,,,,0
4,,370694092,Port:1,0,1773403834,868691791,Enabled,0.653777,0.408011,-0.491072,0.406141,-116.183,90.7457,-1765.68,0.194448,4,OK,-116.007,90.5953,-1765.78,OK,-155.639,62.0537,-1754.13,OK,-143.577,8.71279,-1749.49,OK,-87.505,38.3063,-1764.13,,370694092,Port:2,0,1773403834,868691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694092,Port:3,0,1773403834,868691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694092,Port:65535,0,1773403834,868691791,Missing,,,,,,,,,0
4,,370694095,Port:1,0,1773403834,918691791,Enabled,0.655503,0.404628,-0.491404,0.406343,-115.707,94.3768,-1767.03,0.197394,4,OK,-115.533,94.2252,-1767.13,OK,-155.316,65.9362,-1755.37,OK,-143.521,12.5698,-1750.42,OK,-87.2733,41.8135,-1765.12,,370694095,Port:2,0,1773403834,918691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694095,Port:3,0,1773403834,918691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694095,Port:65535,0,1773403834,918691791,Missing,,,,,,,,,0
4,,370694098,Port:1,0,1773403834,968691791,Enabled,0.657163,0.400594,-0.490577,0.408651,-116.077,97.8283,-1768.59,0.206692,4,OK,-115.911,97.666,-1768.71,OK,-155.751,69.5659,-1756.73,OK,-144.06,16.2371,-1751.28,OK,-87.7427,45.2396,-1766.09,,370694098,Port:2,0,1773403834,968691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694098,Port:3,0,1773403834,968691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694098,Port:65535,0,1773403834,968691791,Missing,,,,,,,,,0
4,,370694101,Port:1,0,1773403835,18691791,Enabled,0.65481,0.397994,-0.49362,0.411297,-117.312,100.925,-1769.66,0.194647,4,OK,-117.148,100.769,-1769.77,OK,-157.1,72.6745,-1758.19,OK,-145.436,19.3444,-1752.5,OK,-88.9829,48.3422,-1766.79,,370694101,Port:2,0,1773403835,18691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694101,Port:3,0,1773403835,18691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694101,Port:65535,0,1773403835,18691791,Missing,,,,,,,,,0
4,,370694104,Port:1,0,1773403835,68691791,Enabled,0.654069,0.396602,-0.492767,0.414827,-119.462,104.066,-1770.33,0.185233,4,OK,-119.298,103.91,-1770.42,OK,-159.164,75.6943,-1758.87,OK,-147.277,22.4574,-1752.82,OK,-90.9035,51.6259,-1767.08,,370694104,Port:2,0,1773403835,68691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694104,Port:3,0,1773403835,68691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694104,Port:65535,0,1773403835,68691791,Missing,,,,,,,,,0
4,,370694107,Port:1,0,1773403835,118691791,Enabled,0.652383,0.398675,-0.490359,0.418333,-121.519,106.832,-1770.21,0.202466,4,OK,-121.355,106.668,-1770.33,OK,-160.925,78.0853,-1758.66,OK,-148.514,24.9786,-1752.6,OK,-92.4439,54.6894,-1766.88,,370694107,Port:2,0,1773403835,118691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694107,Port:3,0,1773403835,118691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694107,Port:65535,0,1773403835,118691791,Missing,,,,,,,,,0
4,,370694110,Port:1,0,1773403835,168691791,Enabled,0.65477,0.39608,-0.485808,0.42236,-123.234,110.69,-1770.75,0.205653,4,OK,-123.07,110.537,-1770.88,OK,-162.484,81.9258,-1758.7,OK,-149.829,28.9488,-1752,OK,-93.9148,58.7194,-1766.82,,370694110,Port:2,0,1773403835,168691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694110,Port:3,0,1773403835,168691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694110,Port:65535,0,1773403835,168691791,Missing,,,,,,,,,0
4,,370694113,Port:1,0,1773403835,218691791,Enabled,0.65218,0.395739,-0.488601,0.423463,-124.297,115.115,-1770.41,0.214007,4,OK,-124.14,114.956,-1770.55,OK,-163.589,86.2658,-1758.72,OK,-150.934,33.3095,-1752.11,OK,-94.9592,63.1615,-1766.41,,370694113,Port:2,0,1773403835,218691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694113,Port:3,0,1773403835,218691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694113,Port:65535,0,1773403835,218691791,Missing,,,,,,,,,0
4,,370694116,Port:1,0,1773403835,268691791,Enabled,0.655409,0.393975,-0.486608,0.422415,-124.437,119.708,-1768.9,0.191375,4,OK,-124.277,119.551,-1769,OK,-163.802,91.0953,-1756.9,OK,-151.327,38.1121,-1749.98,OK,-95.2921,67.6514,-1764.79,,370694116,Port:2,0,1773403835,268691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694116,Port:3,0,1773403835,268691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694116,Port:65535,0,1773403835,268691791,Missing,,,,,,,,,0
4,,370694119,Port:1,0,1773403835,318691791,Enabled,0.660956,0.392194,-0.478439,0.424755,-125.242,123.877,-1766.98,0.206369,4,OK,-125.083,123.698,-1767.09,OK,-164.354,95.3469,-1754,OK,-151.637,42.5105,-1746.43,OK,-95.8762,71.9967,-1762.4,,370694119,Port:2,0,1773403835,318691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694119,Port:3,0,1773403835,318691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694119,Port:65535,0,1773403835,318691791,Missing,,,,,,,,,0
4,,370694122,Port:1,0,1773403835,368691791,Enabled,0.661011,0.394862,-0.472004,0.429373,-125.933,127.495,-1764.31,0.20679,4,OK,-125.771,127.329,-1764.43,OK,-164.562,98.5174,-1750.85,OK,-151.062,45.9066,-1743.06,OK,-95.8279,76.0426,-1759.61,,370694122,Port:2,0,1773403835,368691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694122,Port:3,0,1773403835,368691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694122,Port:65535,0,1773403835,368691791,Missing,,,,,,,,,0
4,,370694125,Port:1,0,1773403835,418691791,Enabled,0.662145,0.399184,-0.458694,0.437968,-125.323,131.074,-1761.06,0.20224,4,OK,-125.159,130.92,-1761.19,OK,-163.003,101.353,-1746.59,OK,-148.068,49.2028,-1738.23,OK,-93.8662,80.4594,-1756.1,,370694125,Port:2,0,1773403835,418691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694125,Port:3,0,1773403835,418691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694125,Port:65535,0,1773403835,418691791,Missing,,,,,,,,,0
4,,370694128,Port:1,0,1773403835,468691791,Enabled,0.668197,0.405485,-0.440985,0.441165,-122.087,134.52,-1756.45,0.203768,4,OK,-121.932,134.358,-1756.58,OK,-158.712,104.332,-1740.34,OK,-142.526,52.6034,-1731.72,OK,-89.5237,84.5793,-1751.76,,370694128,Port:2,0,1773403835,468691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694128,Port:3,0,1773403835,468691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694128,Port:65535,0,1773403835,468691791,Missing,,,,,,,,,0
4,,370694131,Port:1,0,1773403835,518691791,Enabled,0.676573,0.405564,-0.422437,0.446445,-117.81,137.364,-1753.46,0.194142,4,OK,-117.657,137.198,-1753.56,OK,-153.506,107.12,-1735.51,OK,-136.312,55.8771,-1725.89,OK,-84.377,88.052,-1748.32,,370694131,Port:2,0,1773403835,518691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694131,Port:3,0,1773403835,518691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694131,Port:65535,0,1773403835,518691791,Missing,,,,,,,,,0
4,,370694134,Port:1,0,1773403835,568691791,Enabled,0.678007,0.401345,-0.425429,0.445241,-113.814,139.788,-1752.26,0.201364,4,OK,-113.666,139.617,-1752.38,OK,-149.877,109.919,-1734.4,OK,-133.194,58.5642,-1724.56,OK,-80.8476,90.193,-1746.76,,370694134,Port:2,0,1773403835,568691791,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694134,Port:3,0,1773403835,568691791,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694134,Port:65535,0,1773403835,568691791,Missing,,,,,,,,,0
4,,370694137,Port:1,0,1773403835,618658361,Enabled,0.668649,0.404336,-0.435679,0.44677,-113.378,139.452,-1751.55,0.200623,4,OK,-113.226,139.287,-1751.67,OK,-149.65,109.079,-1735.02,OK,-132.916,57.6156,-1725.83,OK,-80.2929,89.9078,-1746.34,,370694137,Port:2,0,1773403835,618658361,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694137,Port:3,0,1773403835,618658361,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694137,Port:65535,0,1773403835,618658361,Missing,,,,,,,,,0
4,,370694140,Port:1,0,1773403835,668658361,Enabled,0.66258,0.406916,-0.434265,0.454775,-116.445,138.071,-1751.3,0.196437,4,OK,-116.282,137.916,-1751.41,OK,-152.246,106.99,-1735.05,OK,-134.568,55.8648,-1725.72,OK,-82.4472,89.178,-1745.84,,370694140,Port:2,0,1773403835,668658361,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694140,Port:3,0,1773403835,668658361,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694140,Port:65535,0,1773403835,668658361,Missing,,,,,,,,,0
4,,370694143,Port:1,0,1773403835,718658361,Enabled,0.654786,0.410273,-0.435296,0.462005,-121.829,137.128,-1750.46,0.210997,4,OK,-121.676,136.954,-1750.6,OK,-157.203,105.299,-1734.75,OK,-138.688,54.4682,-1725.56,OK,-86.9735,88.8539,-1744.88,,370694143,Port:2,0,1773403835,718658361,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370694143,Port:3,0,1773403835,718658361,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370694143,Port:65535,0,1773403835,718658361,Missing,,,,,,,,,0
