#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,13254,Port:10,0,0,0,Enabled,0.567287,0.537834,-0.596899,-0.180641,-63.304,21.5036,-177.499,0.105029,0
1,,13422,Port:10,0,0,0,Enabled,0.56742,0.540714,-0.594725,-0.178791,-63.8836,21.3526,-177.662,0.103281,0
1,,13486,Port:10,0,0,0,Enabled,0.567489,0.542251,-0.593483,-0.178038,-63.483,21.0302,-178.061,0.105442,0
1,,13526,Port:10,0,0,0,Enabled,0.567753,0.542633,-0.593312,-0.1766,-63.4524,20.9661,-179.138,0.125935,0
1,,13558,Port:10,0,0,0,Enabled,0.567287,0.544198,-0.592011,-0.177646,-63.0219,20.6633,-178.739,0.108238,0
1,,13606,Port:10,0,0,0,Enabled,0.567381,0.545169,-0.591152,-0.177228,-63.1397,20.5738,-178.848,0.104869,0
1,,13630,Port:10,0,0,0,Enabled,0.567373,0.54576,-0.590702,-0.176929,-63.254,20.5764,-178.804,0.105295,0
1,,13646,Port:10,0,0,0,Enabled,0.567552,0.546015,-0.590344,-0.176768,-63.25,20.5454,-178.732,0.105675,0
1,,13678,Port:10,0,0,0,Enabled,0.568174,0.545845,-0.590004,-0.17643,-63.191,20.5311,-178.553,0.107328,0
1,,13718,Port:10,0,0,0,Enabled,0.5684,0.55035,-0.581913,-0.188184,-64.1079,21.0576,-178.25,0.157959,0
1,,14910,Port:10,0,0,0,Enabled,0.593369,0.19674,-0.293744,-0.723134,-58.1022,-6.92442,-90.0951,0.0437976,0
1,,14926,Port:10,0,0,0,Enabled,0.595479,0.197256,-0.296109,-0.720288,-58.7381,-6.37243,-89.3741,0.0401429,0
1,,14942,Port:10,0,0,0,Enabled,0.594514,0.197524,-0.296548,-0.72083,-58.8737,-5.99763,-88.8007,0.0385898,0
1,,14958,Port:10,0,0,0,Enabled,0.594561,0.198941,-0.295727,-0.72074,-59.0336,-5.74944,-87.9759,0.040698,0
1,,14982,Port:10,0,0,0,Enabled,0.595934,0.19438,-0.292275,-0.722256,-57.7904,-4.95894,-86.0702,0.0386222,0
1,,15014,Port:10,0,0,0,Enabled,0.596792,0.195893,-0.295434,-0.71985,-57.1671,-4.41492,-85.1389,0.0377797,0
1,,15030,Port:10,0,0,0,Enabled,0.598236,0.195512,-0.293092,-0.719713,-56.6244,-4.49144,-84.4063,0.0377125,0
1,,15046,Port:10,0,0,0,Enabled,0.597615,0.196949,-0.295014,-0.719051,-56.6559,-4.36965,-84.3963,0.0377603,0
1,,15062,Port:10,0,0,0,Enabled,0.59809,0.198017,-0.294835,-0.718436,-57.0366,-4.4132,-84.3939,0.0390872,0
1,,15078,Port:10,0,0,0,Enabled,0.598226,0.19868,-0.296445,-0.717476,-57.4292,-4.39878,-84.578,0.037256,0
1,,16038,Port:10,0,0,0,Enabled,0.434084,0.608431,-0.641634,-0.172306,-67.5717,-38.1754,-204.223,0.137458,0
1,,16054,Port:10,0,0,0,Enabled,0.433979,0.607344,-0.642694,-0.172455,-67.5474,-37.9911,-203.963,0.138029,0
1,,16070,Port:10,0,0,0,Enabled,0.43397,0.607446,-0.642664,-0.17223,-67.7977,-38.0525,-204.201,0.137825,0
1,,16094,Port:10,0,0,0,Enabled,0.431776,0.608788,-0.642999,-0.171756,-69.3739,-37.9549,-205.463,0.130888,0
1,,16126,Port:10,0,0,0,Enabled,0.432274,0.608257,-0.643138,-0.171862,-69.9443,-37.9737,-206.102,0.136845,0
1,,16142,Port:10,0,0,0,Enabled,0.433132,0.60745,-0.643337,-0.171809,-69.7568,-38.1122,-205.753,0.139074,0
1,,16158,Port:10,0,0,0,Enabled,0.432511,0.608244,-0.643034,-0.171703,-69.8816,-38.1128,-206.034,0.137007,0
1,,16174,Port:10,0,0,0,Enabled,0.432548,0.608663,-0.642562,-0.171889,-70.0791,-38.1216,-206.167,0.139074,0
1,,16190,Port:10,0,0,0,Enabled,0.432215,0.609096,-0.642398,-0.171807,-70.1439,-38.05,-206.184,0.138378,0
1,,16206,Port:10,0,0,0,Enabled,0.432401,0.60917,-0.642251,-0.171625,-70.2012,-38.0195,-206.057,0.139462,0
1,,17614,Port:10,0,0,0,Enabled,0.585843,0.355877,-0.397326,-0.610141,-46.501,33.5023,-92.1411,0.108597,0
1,,17630,Port:10,0,0,0,Enabled,0.586802,0.354981,-0.397318,-0.609746,-46.3743,33.6473,-91.7768,0.108524,0
1,,17654,Port:10,0,0,0,Enabled,0.586921,0.35581,-0.398187,-0.60858,-46.2993,33.7781,-91.8713,0.109684,0
1,,17670,Port:10,0,0,0,Enabled,0.585707,0.356846,-0.398858,-0.608704,-46.019,34.0649,-92.1806,0.109593,0
1,,17686,Port:10,0,0,0,Enabled,0.58654,0.357681,-0.399352,-0.607086,-45.4974,34.1786,-92.3571,0.111107,0
1,,17702,Port:10,0,0,0,Enabled,0.587159,0.357046,-0.39872,-0.607277,-44.7327,34.359,-91.968,0.108711,0
1,,17718,Port:10,0,0,0,Enabled,0.58767,0.356281,-0.398401,-0.607441,-44.3935,34.4569,-91.7395,0.11001,0
1,,17750,Port:10,0,0,0,Enabled,0.586413,0.357357,-0.399812,-0.607097,-45.5915,34.8496,-91.6731,0.112238,0
1,,17766,Port:10,0,0,0,Enabled,0.58588,0.356182,-0.400168,-0.608066,-46.505,35.2769,-91.4193,0.11374,0
1,,17782,Port:10,0,0,0,Enabled,0.585413,0.35641,-0.401516,-0.607494,-47.5221,35.6086,-91.3604,0.11384,0
1,,19662,Port:10,0,0,0,Enabled,0.528425,0.716961,-0.367602,-0.267586,-106.686,34.9134,-97.3268,0.0549874,0
1,,19670,Port:10,0,0,0,Enabled,0.527716,0.717794,-0.367053,-0.267506,-106.576,34.8387,-97.4981,0.0559366,0
1,,19686,Port:10,0,0,0,Enabled,0.528138,0.718213,-0.367326,-0.265163,-106.228,34.4406,-97.8624,0.0545082,0
1,,19702,Port:10,0,0,0,Enabled,0.528384,0.718575,-0.366716,-0.264537,-106.094,34.2128,-97.9811,0.0536469,0
1,,19718,Port:10,0,0,0,Enabled,0.52863,0.717761,-0.36571,-0.267631,-106.475,34.3054,-97.9409,0.0552183,0
1,,19734,Port:10,0,0,0,Enabled,0.52746,0.718166,-0.367549,-0.266329,-106.75,34.2962,-98.6795,0.0522824,0
1,,19750,Port:10,0,0,0,Enabled,0.52863,0.718607,-0.365753,-0.265289,-106.877,33.6986,-99.0003,0.0547624,0
1,,19774,Port:10,0,0,0,Enabled,0.528909,0.718336,-0.366701,-0.264157,-107.233,33.6609,-99.2576,0.0511498,0
1,,19790,Port:10,0,0,0,Enabled,0.530288,0.71833,-0.365347,-0.263283,-107.408,33.6015,-99.0879,0.0543405,0
1,,19822,Port:10,0,0,0,Enabled,0.530027,0.717919,-0.366933,-0.262724,-107.772,33.8081,-99.1028,0.0540133,0
1,,21774,Port:10,0,0,0,Enabled,0.674257,0.267436,-0.380394,-0.573721,-47.5527,54.639,-101.882,0.141445,0
1,,21790,Port:10,0,0,0,Enabled,0.674336,0.268204,-0.38048,-0.573213,-47.5143,54.4427,-102.061,0.14084,0
1,,21806,Port:10,0,0,0,Enabled,0.674355,0.267956,-0.381346,-0.57273,-47.5638,54.64,-102.124,0.143025,0
1,,21822,Port:10,0,0,0,Enabled,0.674959,0.267328,-0.381061,-0.572501,-47.2248,54.7446,-101.868,0.141474,0
1,,21854,Port:10,0,0,0,Enabled,0.675572,0.266686,-0.381095,-0.572056,-46.6497,54.8051,-101.542,0.141372,0
1,,21862,Port:10,0,0,0,Enabled,0.675601,0.266733,-0.381325,-0.571846,-46.6086,54.8238,-101.534,0.140927,0
1,,21878,Port:10,0,0,0,Enabled,0.67578,0.266637,-0.381077,-0.571845,-46.404,54.9211,-101.276,0.140052,0
1,,21894,Port:10,0,0,0,Enabled,0.675745,0.266347,-0.38117,-0.571959,-46.3985,55.0121,-101.257,0.141135,0
1,,21910,Port:10,0,0,0,Enabled,0.675901,0.2666,-0.381723,-0.571288,-46.6805,55.0773,-101.368,0.141286,0
1,,21926,Port:10,0,0,0,Enabled,0.675776,0.26655,-0.381881,-0.571354,-46.9484,55.1353,-101.453,0.142108,0
1,,30038,Port:10,0,0,0,Enabled,0.659951,0.389192,-0.357806,-0.533825,-57.8491,7.40039,-98.6168,0.164781,0
1,,30054,Port:10,0,0,0,Enabled,0.660085,0.389229,-0.357067,-0.534128,-57.7908,7.60737,-98.6026,0.165437,0
1,,30062,Port:10,0,0,0,Enabled,0.66004,0.389413,-0.357513,-0.53375,-57.8002,7.68614,-98.6255,0.164859,0
1,,30078,Port:10,0,0,0,Enabled,0.66096,0.389711,-0.357178,-0.532617,-58.1346,7.87617,-98.294,0.169392,0
1,,30094,Port:10,0,0,0,Enabled,0.660673,0.389682,-0.359526,-0.531414,-58.7601,8.44194,-98.0127,0.166988,0
1,,30110,Port:10,0,0,0,Enabled,0.661526,0.388236,-0.359633,-0.531339,-59.0765,9.2167,-97.0028,0.173419,0
1,,30126,Port:10,0,0,0,Enabled,0.662292,0.387202,-0.359957,-0.530919,-59.082,9.87684,-95.83,0.170018,0
1,,30142,Port:10,0,0,0,Enabled,0.662801,0.386364,-0.360118,-0.530785,-58.8721,10.4399,-94.8573,0.172404,0
1,,30174,Port:10,0,0,0,Enabled,0.664969,0.384696,-0.360006,-0.529359,-58.3241,11.2052,-93.1775,0.170342,0
1,,30198,Port:10,0,0,0,Enabled,0.666023,0.383928,-0.360615,-0.528176,-58.1984,11.4598,-92.7498,0.171413,0
1,,32862,Port:10,0,0,0,Enabled,0.802886,0.251075,-0.223806,-0.492185,-59.2514,-22.3215,-113.636,0.144769,0
1,,32894,Port:10,0,0,0,Enabled,0.803916,0.251117,-0.223264,-0.490726,-59.6155,-22.2541,-113.488,0.146203,0
1,,32942,Port:10,0,0,0,Enabled,0.804585,0.251492,-0.223037,-0.48954,-59.7647,-22.4481,-113.603,0.143181,0
1,,32982,Port:10,0,0,0,Enabled,0.806518,0.250965,-0.221791,-0.487191,-58.4009,-22.7506,-113.22,0.143229,0
1,,33014,Port:10,0,0,0,Enabled,0.807558,0.250301,-0.221019,-0.48616,-57.8924,-22.9137,-112.824,0.140919,0
1,,33134,Port:10,0,0,0,Enabled,0.80928,0.249767,-0.221255,-0.483454,-57.5501,-22.8906,-113.053,0.140734,0
1,,33190,Port:10,0,0,0,Enabled,0.810675,0.249324,-0.220604,-0.481641,-56.1405,-22.8271,-112.405,0.137951,0
1,,33238,Port:10,0,0,0,Enabled,0.81105,0.249418,-0.220152,-0.481167,-55.3875,-22.9885,-112.203,0.136286,0
1,,33270,Port:10,0,0,0,Enabled,0.811282,0.249699,-0.218808,-0.481242,-55.2548,-22.9592,-112.021,0.137941,0
1,,33310,Port:10,0,0,0,Enabled,0.811491,0.248922,-0.220062,-0.480722,-55.6119,-22.8843,-112.139,0.136941,0
1,,35342,Port:10,0,0,0,Enabled,0.618164,0.569009,-0.424038,-0.338074,-76.7397,35.9478,-133.478,0.0922839,0
1,,35374,Port:10,0,0,0,Enabled,0.61668,0.571894,-0.42032,-0.34055,-76.3596,35.3937,-133.669,0.0898767,0
1,,35390,Port:10,0,0,0,Enabled,0.61815,0.569605,-0.422136,-0.339474,-76.6862,35.6744,-133.696,0.0955402,0
1,,35406,Port:10,0,0,0,Enabled,0.618093,0.570162,-0.421939,-0.338885,-76.9696,35.698,-133.606,0.0875469,0
1,,35422,Port:10,0,0,0,Enabled,0.617053,0.570566,-0.419962,-0.342537,-77.3949,35.9875,-133.216,0.0920826,0
1,,35446,Port:10,0,0,0,Enabled,0.618031,0.570624,-0.420152,-0.340439,-77.3909,35.955,-132.799,0.0886925,0
1,,35462,Port:10,0,0,0,Enabled,0.61918,0.569814,-0.420106,-0.339763,-77.221,35.9138,-132.393,0.0877718,0
1,,35478,Port:10,0,0,0,Enabled,0.618659,0.570743,-0.418416,-0.341235,-76.8818,35.7271,-132.166,0.0844014,0
1,,35494,Port:10,0,0,0,Enabled,0.618837,0.570579,-0.418627,-0.340927,-76.5509,35.5764,-132.291,0.0902014,0
1,,35510,Port:10,0,0,0,Enabled,0.617831,0.571401,-0.418921,-0.341016,-76.2783,35.6146,-132.59,0.092884,0
1,,37942,Port:10,0,0,0,Enabled,0.539168,0.563969,-0.529632,-0.332755,-88.5987,10.9213,-149.068,0.119539,0
1,,37958,Port:10,0,0,0,Enabled,0.538814,0.563945,-0.529157,-0.334124,-88.8457,11.0481,-149.184,0.119636,0
1,,37974,Port:10,0,0,0,Enabled,0.538705,0.564847,-0.529381,-0.332416,-88.7987,10.9293,-149.319,0.120524,0
1,,37990,Port:10,0,0,0,Enabled,0.538873,0.564088,-0.529272,-0.333605,-88.7005,11.0278,-149.121,0.119174,0
1,,38606,Port:10,0,0,0,Enabled,0.595393,0.415883,-0.607422,-0.321848,-76.9915,37.3022,-112.674,0.0808796,0
1,,38622,Port:10,0,0,0,Enabled,0.580672,0.424727,-0.623183,-0.306708,-77.4937,41.4536,-108.974,0.0727559,0
1,,38630,Port:10,0,0,0,Enabled,0.576854,0.42407,-0.627239,-0.306554,-77.3685,43.8307,-105.802,0.0705748,0
1,,38646,Port:10,0,0,0,Enabled,0.567147,0.426205,-0.638248,-0.298887,-74.2992,46.5663,-100.29,0.0694917,0
1,,38662,Port:10,0,0,0,Enabled,0.562621,0.43499,-0.643713,-0.282622,-67.8712,45.1978,-96.3351,0.0675217,0
1,,38694,Port:10,0,0,0,Enabled,0.543576,0.453029,-0.651168,-0.274355,-59.6263,45.6962,-96.3271,0.068713,0
1,,42630,Port:10,0,0,0,Enabled,0.572679,0.59845,-0.523486,-0.199646,-97.7811,-38.5321,-157.253,0.126505,0
1,,42662,Port:10,0,0,0,Enabled,0.572889,0.598754,-0.523342,-0.198507,-97.3364,-38.5951,-156.693,0.128413,0
1,,42678,Port:10,0,0,0,Enabled,0.573327,0.598688,-0.522878,-0.198663,-97.2909,-38.5586,-156.324,0.125131,0
1,,42694,Port:10,0,0,0,Enabled,0.572779,0.599382,-0.522488,-0.199176,-97.581,-38.4929,-156.423,0.124744,0
1,,42710,Port:10,0,0,0,Enabled,0.572729,0.598901,-0.522928,-0.199612,-97.9302,-38.2062,-156.307,0.123978,0
1,,42734,Port:10,0,0,0,Enabled,0.572935,0.598852,-0.522922,-0.199183,-97.8248,-38.3709,-156.372,0.125446,0
1,,42766,Port:10,0,0,0,Enabled,0.571992,0.599354,-0.52336,-0.199235,-99.261,-37.9896,-156.781,0.126667,0
1,,42782,Port:10,0,0,0,Enabled,0.572044,0.599781,-0.522811,-0.199239,-99.4169,-38.1036,-156.896,0.124506,0
1,,42798,Port:10,0,0,0,Enabled,0.57095,0.60163,-0.521921,-0.199138,-99.0832,-38.2815,-157.192,0.126329,0
1,,42814,Port:10,0,0,0,Enabled,0.571927,0.601226,-0.521467,-0.198742,-98.3063,-38.3103,-156.493,0.142048,0
1,,44214,Port:10,0,0,0,Enabled,0.624922,0.533162,-0.494716,-0.283666,-111.983,-19.397,-153.946,0.177331,0
1,,44230,Port:10,0,0,0,Enabled,0.625022,0.533552,-0.494173,-0.28366,-111.718,-19.5495,-153.924,0.179071,0
1,,44262,Port:10,0,0,0,Enabled,0.624868,0.533191,-0.494443,-0.284208,-111.48,-19.7722,-154.166,0.129164,0
1,,44294,Port:10,0,0,0,Enabled,0.624133,0.534523,-0.493904,-0.284257,-112.131,-20.0991,-155.12,0.131196,0
1,,44310,Port:10,0,0,0,Enabled,0.624098,0.534647,-0.494793,-0.282551,-112.399,-20.0382,-155.404,0.132448,0
1,,44318,Port:10,0,0,0,Enabled,0.623805,0.5348,-0.494759,-0.282966,-112.497,-19.9727,-155.478,0.129021,0
1,,44334,Port:10,0,0,0,Enabled,0.624519,0.534367,-0.494266,-0.283069,-113.059,-19.9754,-155.433,0.128866,0
1,,44366,Port:10,0,0,0,Enabled,0.624081,0.534817,-0.494562,-0.282669,-113.738,-19.6892,-155.799,0.121907,0
1,,44382,Port:10,0,0,0,Enabled,0.623745,0.53526,-0.494382,-0.282888,-113.198,-19.8937,-155.432,0.126446,0
1,,44398,Port:10,0,0,0,Enabled,0.62378,0.535271,-0.494445,-0.28268,-113.457,-19.8133,-155.364,0.127762,0
1,,45974,Port:10,0,0,0,Enabled,0.525899,0.429882,-0.540312,-0.496684,-86.2928,21.0047,-168.805,0.137345,0
1,,45990,Port:10,0,0,0,Enabled,0.526043,0.430916,-0.539757,-0.496239,-86.1597,20.7403,-168.884,0.140755,0
1,,46022,Port:10,0,0,0,Enabled,0.526219,0.430402,-0.539887,-0.496357,-86.1116,20.8255,-168.707,0.139574,0
1,,46038,Port:10,0,0,0,Enabled,0.526232,0.431183,-0.539395,-0.496201,-86.0599,20.6998,-168.718,0.142309,0
