ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370715317,Port:1,0,1773404188,618683876,Enabled,0.556519,0.524425,-0.513251,0.389665,-134.194,179.496,-1729.76,0.271497,4,OK,-133.995,179.435,-1730.02,OK,-168.717,143.172,-1727.43,OK,-148.55,92.9844,-1736.7,OK,-97.7763,133.386,-1740.83,,370715317,Port:2,0,1773404188,618683876,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715317,Port:3,0,1773404188,618683876,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715317,Port:65535,0,1773404188,618683876,Missing,,,,,,,,,0
4,,370715320,Port:1,0,1773404188,668683876,Enabled,0.555835,0.520515,-0.51583,0.392468,-134.49,180.338,-1731.97,0.268581,4,OK,-134.294,180.276,-1732.22,OK,-169.144,144.125,-1729.81,OK,-149.051,93.8454,-1738.65,OK,-98.1006,134.066,-1742.48,,370715320,Port:2,0,1773404188,668683876,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715320,Port:3,0,1773404188,668683876,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715320,Port:65535,0,1773404188,668683876,Missing,,,,,,,,,0
4,,370715323,Port:1,0,1773404188,718683876,Enabled,0.554598,0.517351,-0.518405,0.395,-134.697,180.9,-1733.57,0.265183,4,OK,-134.502,180.826,-1733.82,OK,-169.437,144.774,-1731.64,OK,-149.383,94.4208,-1740.14,OK,-98.3209,134.524,-1743.62,,370715323,Port:2,0,1773404188,718683876,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715323,Port:3,0,1773404188,718683876,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715323,Port:65535,0,1773404188,718683876,Missing,,,,,,,,,0
4,,370715326,Port:1,0,1773404188,768683876,Enabled,0.555116,0.515533,-0.518601,0.396389,-134.739,181.278,-1734.67,0.27086,4,OK,-134.546,181.211,-1734.92,OK,-169.519,145.191,-1732.67,OK,-149.487,94.7912,-1740.95,OK,-98.3838,134.822,-1744.44,,370715326,Port:2,0,1773404188,768683876,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715326,Port:3,0,1773404188,768683876,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715326,Port:65535,0,1773404188,768683876,Missing,,,,,,,,,0
4,,370715329,Port:1,0,1773404188,818683876,Enabled,0.555848,0.513884,-0.51797,0.398325,-134.887,181.567,-1735.8,0.280692,4,OK,-134.697,181.504,-1736.06,OK,-169.653,145.469,-1733.66,OK,-149.585,95.0409,-1741.68,OK,-98.482,135.077,-1745.25,,370715329,Port:2,0,1773404188,818683876,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715329,Port:3,0,1773404188,818683876,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715329,Port:65535,0,1773404188,818683876,Missing,,,,,,,,,0
4,,370715332,Port:1,0,1773404188,868683879,Enabled,0.555121,0.511879,-0.520259,0.398938,-134.869,182.14,-1737.06,0.26544,4,OK,-134.677,182.072,-1737.3,OK,-169.762,146.155,-1735.13,OK,-149.803,95.6646,-1742.98,OK,-98.5656,135.531,-1746.31,,370715332,Port:2,0,1773404188,868683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715332,Port:3,0,1773404188,868683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715332,Port:65535,0,1773404188,868683879,Missing,,,,,,,,,0
4,,370715335,Port:1,0,1773404188,918683879,Enabled,0.555133,0.507852,-0.521809,0.402031,-135.035,182.921,-1739.19,0.279909,4,OK,-134.846,182.848,-1739.46,OK,-170.022,147.027,-1737.29,OK,-150.134,96.4472,-1744.69,OK,-98.7601,136.171,-1747.84,,370715335,Port:2,0,1773404188,918683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715335,Port:3,0,1773404188,918683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715335,Port:65535,0,1773404188,918683879,Missing,,,,,,,,,0
4,,370715338,Port:1,0,1773404188,968683879,Enabled,0.553464,0.504069,-0.525561,0.4042,-135.031,184.08,-1741.83,0.282878,4,OK,-134.842,184.013,-1742.1,OK,-170.175,148.326,-1740.25,OK,-150.411,97.662,-1747.36,OK,-98.8558,137.162,-1749.99,,370715338,Port:2,0,1773404188,968683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715338,Port:3,0,1773404188,968683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715338,Port:65535,0,1773404188,968683879,Missing,,,,,,,,,0
4,,370715341,Port:1,0,1773404189,18683879,Enabled,0.554643,0.496455,-0.528853,0.407698,-134.607,186.009,-1745.3,0.234959,4,OK,-134.42,185.938,-1745.49,OK,-170.064,150.571,-1743.84,OK,-150.649,99.6696,-1750.04,OK,-98.7398,138.704,-1752.56,,370715341,Port:2,0,1773404189,18683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715341,Port:3,0,1773404189,18683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715341,Port:65535,0,1773404189,18683879,Missing,,,,,,,,,0
4,,370715344,Port:1,0,1773404189,68683879,Enabled,0.555458,0.49144,-0.530081,0.411056,-134.764,187.415,-1748.82,0.231212,4,OK,-134.574,187.343,-1749.01,OK,-170.355,152.108,-1747.33,OK,-151.076,101.091,-1752.91,OK,-99.0004,139.927,-1755.38,,370715344,Port:2,0,1773404189,68683879,Missing,,,,,,,,,3,Missing,,,,Missing,,,,Missing,,,,,370715344,Port:3,0,1773404189,68683879,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370715344,Port:65535,0,1773404189,68683879,Missing,,,,,,,,,0
