#Tools
ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370077292,Port:1,0,1773393554,868808416,Enabled,0.553073,0.146942,-0.765044,0.29534,-75.7342,38.821,-1592.74,0.147772,4,OK,-75.6649,38.7135,-1592.68,OK,-122.82,35.9214,-1609.86,OK,-142.459,-15.1416,-1611.51,OK,-82.0224,-20.6443,-1588.59,,370077292,Port:2,0,1773393554,868808416,Enabled,0.933741,-0.0236265,0.0568159,0.352621,-73.9026,146.435,-1515.05,0.136181,3,OK,-73.7343,146.488,-1515.07,OK,-115.976,117.817,-1508.83,OK,-115.73,193.866,-1515.31,,370077292,Port:3,0,1773393554,868808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077292,Port:65535,0,1773393554,868808416,Missing,,,,,,,,,0
4,,370077295,Port:1,0,1773393554,918808417,Enabled,0.552135,0.146102,-0.765517,0.296284,-76.065,39.5352,-1593.48,0.156323,4,OK,-75.9801,39.4274,-1593.41,OK,-123.118,36.594,-1610.75,OK,-142.75,-14.4719,-1612.33,OK,-82.3351,-19.9223,-1589.24,,370077295,Port:2,0,1773393554,918808417,Enabled,0.933793,-0.0234846,0.0560205,0.35262,-73.8992,146.434,-1515.01,0.134593,3,OK,-73.7293,146.483,-1515.03,OK,-115.98,117.821,-1508.87,OK,-115.728,193.862,-1515.28,,370077295,Port:3,0,1773393554,918808417,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077295,Port:65535,0,1773393554,918808417,Missing,,,,,,,,,0
4,,370077298,Port:1,0,1773393554,968808416,Enabled,0.55353,0.147373,-0.764472,0.29575,-76.3287,40.1889,-1593.76,0.173303,4,OK,-76.2647,40.0776,-1593.66,OK,-123.433,37.2186,-1610.86,OK,-143.015,-13.8441,-1612.35,OK,-82.5602,-19.2725,-1589.6,,370077298,Port:2,0,1773393554,968808416,Enabled,0.933776,-0.0236997,0.0561223,0.352633,-73.8984,146.434,-1515.02,0.136924,3,OK,-73.729,146.489,-1515.04,OK,-115.98,117.814,-1508.87,OK,-115.727,193.861,-1515.31,,370077298,Port:3,0,1773393554,968808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077298,Port:65535,0,1773393554,968808416,Missing,,,,,,,,,0
4,,370077301,Port:1,0,1773393555,18808416,Enabled,0.55269,0.147646,-0.765151,0.29543,-76.2963,41.0748,-1594.15,0.15673,4,OK,-76.2279,40.9603,-1594.07,OK,-123.375,38.121,-1611.31,OK,-142.948,-12.9584,-1612.97,OK,-82.4946,-18.3971,-1590.06,,370077301,Port:2,0,1773393555,18808416,Enabled,0.933802,-0.0235149,0.0559769,0.3526,-73.8976,146.429,-1515.01,0.133164,3,OK,-73.7311,146.482,-1515.03,OK,-115.98,117.818,-1508.88,OK,-115.722,193.856,-1515.29,,370077301,Port:3,0,1773393555,18808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077301,Port:65535,0,1773393555,18808416,Missing,,,,,,,,,0
4,,370077304,Port:1,0,1773393555,68808416,Enabled,0.553018,0.14239,-0.766778,0.293168,-74.9447,42.1453,-1594.87,0.165151,4,OK,-74.8791,42.0404,-1594.77,OK,-121.983,39.6848,-1612.22,OK,-142.125,-11.1633,-1613.84,OK,-81.8331,-17.2506,-1590.73,,370077304,Port:2,0,1773393555,68808416,Enabled,0.933791,-0.0237914,0.0559304,0.352619,-73.8994,146.434,-1514.99,0.135579,3,OK,-73.7321,146.488,-1515.01,OK,-115.983,117.814,-1508.86,OK,-115.726,193.863,-1515.31,,370077304,Port:3,0,1773393555,68808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077304,Port:65535,0,1773393555,68808416,Missing,,,,,,,,,0
4,,370077310,Port:1,0,1773393555,168808417,Enabled,0.553916,0.144279,-0.76513,0.29485,-74.4216,43.2784,-1595.7,0.163193,4,OK,-74.3446,43.1602,-1595.61,OK,-121.526,40.581,-1612.86,OK,-141.438,-10.3854,-1614.34,OK,-80.9967,-16.1344,-1591.43,,370077310,Port:2,0,1773393555,168808417,Enabled,0.933795,-0.0236695,0.0559561,0.352612,-73.899,146.431,-1515.01,0.134697,3,OK,-73.729,146.48,-1515.02,OK,-115.981,117.819,-1508.87,OK,-115.729,193.86,-1515.3,,370077310,Port:3,0,1773393555,168808417,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077310,Port:65535,0,1773393555,168808417,Missing,,,,,,,,,0
4,,370077313,Port:1,0,1773393555,218808416,Enabled,0.555584,0.144193,-0.764158,0.294275,-73.6314,43.7914,-1595.87,0.149006,4,OK,-73.5604,43.6736,-1595.82,OK,-120.795,41.1474,-1612.8,OK,-140.781,-9.77456,-1614.27,OK,-80.295,-15.6037,-1591.53,,370077313,Port:2,0,1773393555,218808416,Enabled,0.933798,-0.0236837,0.0558807,0.352616,-73.9008,146.438,-1515.01,0.132888,3,OK,-73.7341,146.487,-1515.03,OK,-115.981,117.823,-1508.88,OK,-115.729,193.868,-1515.31,,370077313,Port:3,0,1773393555,218808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077313,Port:65535,0,1773393555,218808416,Missing,,,,,,,,,0
4,,370077319,Port:1,0,1773393555,318808415,Enabled,0.556339,0.146609,-0.762858,0.295025,-73.9626,44.0558,-1596.03,0.149974,4,OK,-73.9022,43.9429,-1595.96,OK,-121.163,41.2194,-1612.82,OK,-140.941,-9.80707,-1614.18,OK,-80.3502,-15.3757,-1591.72,,370077319,Port:2,0,1773393555,318808415,Enabled,0.933809,-0.0237145,0.0560518,0.352558,-73.8992,146.428,-1515.01,0.133512,3,OK,-73.7309,146.476,-1515.02,OK,-115.982,117.821,-1508.86,OK,-115.723,193.864,-1515.3,,370077319,Port:3,0,1773393555,318808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077319,Port:65535,0,1773393555,318808415,Missing,,,,,,,,,0
4,,370077322,Port:1,0,1773393555,368808416,Enabled,0.555985,0.148177,-0.762727,0.29525,-74.4778,43.9482,-1595.95,0.157112,4,OK,-74.4001,43.8323,-1595.87,OK,-121.688,40.9918,-1612.71,OK,-141.312,-10.0839,-1614.14,OK,-80.6954,-15.4948,-1591.72,,370077322,Port:2,0,1773393555,368808416,Enabled,0.933786,-0.0237689,0.056121,0.352603,-73.8996,146.433,-1514.99,0.135289,3,OK,-73.7314,146.484,-1515.01,OK,-115.981,117.816,-1508.84,OK,-115.727,193.865,-1515.29,,370077322,Port:3,0,1773393555,368808416,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077322,Port:65535,0,1773393555,368808416,Missing,,,,,,,,,0
4,,370077325,Port:1,0,1773393555,418808415,Enabled,0.555498,0.147568,-0.763278,0.295046,-74.7006,43.7631,-1595.94,0.144077,4,OK,-74.6292,43.6511,-1595.88,OK,-121.883,40.8555,-1612.75,OK,-141.568,-10.1927,-1614.27,OK,-80.9754,-15.6819,-1591.71,,370077325,Port:2,0,1773393555,418808415,Enabled,0.933789,-0.0234434,0.0562515,0.352598,-73.9021,146.432,-1515.03,0.135748,3,OK,-73.7309,146.483,-1515.05,OK,-115.983,117.823,-1508.87,OK,-115.728,193.859,-1515.28,,370077325,Port:3,0,1773393555,418808415,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370077325,Port:65535,0,1773393555,418808415,Missing,,,,,,,,,0
