ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370822846,Port:1,0,1773405980,768822368,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822846,Port:2,0,1773405980,768822368,Enabled,0.933543,-0.0256775,0.0576073,0.352873,-75.7307,106.654,-1500.36,0.137085,3,OK,-75.5592,106.706,-1500.38,OK,-117.782,78.0354,-1494.01,OK,-117.598,154.045,-1500.82,,370822846,Port:3,0,1773405980,768822368,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822846,Port:65535,0,1773405980,768822368,Missing,,,,,,,,,0
4,,370822849,Port:1,0,1773405980,818822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822849,Port:2,0,1773405980,818822369,Enabled,0.933552,-0.025918,0.057555,0.35284,-75.7296,106.652,-1500.34,0.138884,3,OK,-75.5558,106.704,-1500.37,OK,-117.785,78.0358,-1494,OK,-117.596,154.048,-1500.83,,370822849,Port:3,0,1773405980,818822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822849,Port:65535,0,1773405980,818822369,Missing,,,,,,,,,1,OK,-67.503,402.5,-2475.26
4,,370822852,Port:1,0,1773405980,868822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822852,Port:2,0,1773405980,868822369,Enabled,0.933519,-0.0261833,0.0576663,0.352889,-75.7309,106.661,-1500.34,0.143276,3,OK,-75.5534,106.717,-1500.36,OK,-117.786,78.0367,-1493.97,OK,-117.603,154.052,-1500.85,,370822852,Port:3,0,1773405980,868822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822852,Port:65535,0,1773405980,868822369,Missing,,,,,,,,,1,OK,-67.5026,402.495,-2475.38
4,,370822855,Port:1,0,1773405980,918822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822855,Port:2,0,1773405980,918822369,Enabled,0.933538,-0.0259789,0.0579868,0.352801,-75.7357,106.646,-1500.36,0.14261,3,OK,-75.5584,106.702,-1500.38,OK,-117.792,78.0325,-1493.97,OK,-117.598,154.043,-1500.84,,370822855,Port:3,0,1773405980,918822369,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822855,Port:65535,0,1773405980,918822369,Missing,,,,,,,,,0
4,,370822858,Port:1,0,1773405980,968822368,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822858,Port:2,0,1773405980,968822368,Enabled,0.933536,-0.0259811,0.0577327,0.35285,-75.7314,106.654,-1500.36,0.139488,3,OK,-75.5582,106.708,-1500.38,OK,-117.785,78.0355,-1493.99,OK,-117.598,154.048,-1500.85,,370822858,Port:3,0,1773405980,968822368,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822858,Port:65535,0,1773405980,968822368,Missing,,,,,,,,,0
4,,370822861,Port:1,0,1773405981,18822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822861,Port:2,0,1773405981,18822370,Enabled,0.933529,-0.02598,0.0579038,0.35284,-75.7308,106.655,-1500.35,0.145533,3,OK,-75.5516,106.713,-1500.37,OK,-117.788,78.0318,-1493.97,OK,-117.597,154.054,-1500.83,,370822861,Port:3,0,1773405981,18822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822861,Port:65535,0,1773405981,18822370,Missing,,,,,,,,,1,OK,-67.5161,402.505,-2475.49
4,,370822864,Port:1,0,1773405981,68822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822864,Port:2,0,1773405981,68822370,Enabled,0.93353,-0.0259844,0.0576374,0.35288,-75.7322,106.652,-1500.35,0.141607,3,OK,-75.5558,106.706,-1500.37,OK,-117.786,78.0293,-1493.99,OK,-117.603,154.045,-1500.84,,370822864,Port:3,0,1773405981,68822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822864,Port:65535,0,1773405981,68822370,Missing,,,,,,,,,0
4,,370822867,Port:1,0,1773405981,118822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822867,Port:2,0,1773405981,118822370,Enabled,0.933561,-0.0257558,0.0575813,0.352824,-75.7285,106.651,-1500.34,0.139594,3,OK,-75.555,106.705,-1500.36,OK,-117.785,78.032,-1494,OK,-117.591,154.051,-1500.81,,370822867,Port:3,0,1773405981,118822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822867,Port:65535,0,1773405981,118822370,Missing,,,,,,,,,0
4,,370822870,Port:1,0,1773405981,168822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822870,Port:2,0,1773405981,168822370,Enabled,0.933537,-0.0258405,0.057851,0.352837,-75.7292,106.658,-1500.35,0.142394,3,OK,-75.5512,106.711,-1500.37,OK,-117.784,78.0405,-1493.98,OK,-117.596,154.056,-1500.82,,370822870,Port:3,0,1773405981,168822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822870,Port:65535,0,1773405981,168822370,Missing,,,,,,,,,1,OK,-67.5074,402.495,-2475.48
4,,370822873,Port:1,0,1773405981,218822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822873,Port:2,0,1773405981,218822370,Enabled,0.933556,-0.0259174,0.0575355,0.352833,-75.7303,106.649,-1500.33,0.138416,3,OK,-75.5561,106.699,-1500.35,OK,-117.785,78.0348,-1493.99,OK,-117.597,154.046,-1500.82,,370822873,Port:3,0,1773405981,218822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822873,Port:65535,0,1773405981,218822370,Missing,,,,,,,,,1,OK,-67.5143,402.453,-2475.09
4,,370822876,Port:1,0,1773405981,268822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822876,Port:2,0,1773405981,268822370,Enabled,0.93354,-0.026053,0.0575829,0.352857,-75.7255,106.648,-1500.34,0.143471,3,OK,-75.5473,106.703,-1500.36,OK,-117.784,78.0258,-1493.98,OK,-117.594,154.043,-1500.84,,370822876,Port:3,0,1773405981,268822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822876,Port:65535,0,1773405981,268822370,Missing,,,,,,,,,1,OK,-67.4965,402.503,-2475.44
4,,370822879,Port:1,0,1773405981,318822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822879,Port:2,0,1773405981,318822370,Enabled,0.933549,-0.0261073,0.0577559,0.352801,-75.7295,106.655,-1500.33,0.142136,3,OK,-75.553,106.71,-1500.35,OK,-117.788,78.0404,-1493.96,OK,-117.592,154.054,-1500.84,,370822879,Port:3,0,1773405981,318822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822879,Port:65535,0,1773405981,318822370,Missing,,,,,,,,,0
4,,370822882,Port:1,0,1773405981,368822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822882,Port:2,0,1773405981,368822370,Enabled,0.933539,-0.0258681,0.0574593,0.352895,-75.7271,106.655,-1500.34,0.139765,3,OK,-75.5507,106.705,-1500.36,OK,-117.78,78.035,-1494,OK,-117.601,154.047,-1500.83,,370822882,Port:3,0,1773405981,368822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822882,Port:65535,0,1773405981,368822370,Missing,,,,,,,,,1,OK,-67.5046,402.517,-2475.64
4,,370822885,Port:1,0,1773405981,418822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822885,Port:2,0,1773405981,418822370,Enabled,0.933561,-0.0255717,0.0575338,0.352847,-75.7263,106.643,-1500.35,0.140454,3,OK,-75.5491,106.696,-1500.37,OK,-117.783,78.0285,-1494.01,OK,-117.592,154.036,-1500.8,,370822885,Port:3,0,1773405981,418822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822885,Port:65535,0,1773405981,418822370,Missing,,,,,,,,,0
4,,370822888,Port:1,0,1773405981,468822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822888,Port:2,0,1773405981,468822370,Enabled,0.933544,-0.0258365,0.0577566,0.352835,-75.7278,106.661,-1500.36,0.139822,3,OK,-75.555,106.717,-1500.38,OK,-117.782,78.0427,-1494,OK,-117.591,154.057,-1500.83,,370822888,Port:3,0,1773405981,468822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822888,Port:65535,0,1773405981,468822370,Missing,,,,,,,,,0
4,,370822891,Port:1,0,1773405981,518822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822891,Port:2,0,1773405981,518822370,Enabled,0.933549,-0.0261677,0.0573506,0.352863,-75.7247,106.655,-1500.3,0.138503,3,OK,-75.5519,106.705,-1500.32,OK,-117.779,78.0333,-1493.96,OK,-117.595,154.052,-1500.83,,370822891,Port:3,0,1773405981,518822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822891,Port:65535,0,1773405981,518822370,Missing,,,,,,,,,1,OK,-67.5049,402.465,-2475.4
4,,370822894,Port:1,0,1773405981,568822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822894,Port:2,0,1773405981,568822370,Enabled,0.933556,-0.0259063,0.0575922,0.352824,-75.728,106.651,-1500.34,0.1396,3,OK,-75.5535,106.706,-1500.36,OK,-117.785,78.038,-1493.99,OK,-117.592,154.045,-1500.83,,370822894,Port:3,0,1773405981,568822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822894,Port:65535,0,1773405981,568822370,Missing,,,,,,,,,1,OK,-67.4897,402.443,-2475.26
4,,370822897,Port:1,0,1773405981,618822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822897,Port:2,0,1773405981,618822370,Enabled,0.933539,-0.0261503,0.0575587,0.352857,-75.7232,106.663,-1500.32,0.140412,3,OK,-75.5469,106.714,-1500.34,OK,-117.778,78.0463,-1493.97,OK,-117.594,154.056,-1500.84,,370822897,Port:3,0,1773405981,618822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822897,Port:65535,0,1773405981,618822370,Missing,,,,,,,,,0
4,,370822900,Port:1,0,1773405981,668822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822900,Port:2,0,1773405981,668822370,Enabled,0.933528,-0.0257226,0.0579477,0.352853,-75.7271,106.659,-1500.36,0.14149,3,OK,-75.5501,106.714,-1500.38,OK,-117.78,78.0432,-1493.97,OK,-117.593,154.051,-1500.8,,370822900,Port:3,0,1773405981,668822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822900,Port:65535,0,1773405981,668822370,Missing,,,,,,,,,1,OK,-67.4911,402.531,-2475.38
4,,370822903,Port:1,0,1773405981,718822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822903,Port:2,0,1773405981,718822370,Enabled,0.933542,-0.0256118,0.0578453,0.352842,-75.7284,106.652,-1500.35,0.142092,3,OK,-75.5506,106.708,-1500.38,OK,-117.784,78.0366,-1493.99,OK,-117.593,154.046,-1500.79,,370822903,Port:3,0,1773405981,718822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822903,Port:65535,0,1773405981,718822370,Missing,,,,,,,,,1,OK,-67.5209,402.445,-2475.47
4,,370822906,Port:1,0,1773405981,768822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822906,Port:2,0,1773405981,768822370,Enabled,0.933544,-0.025845,0.0577672,0.352834,-75.7263,106.655,-1500.33,0.142627,3,OK,-75.5496,106.712,-1500.35,OK,-117.784,78.0366,-1493.96,OK,-117.59,154.051,-1500.8,,370822906,Port:3,0,1773405981,768822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822906,Port:65535,0,1773405981,768822370,Missing,,,,,,,,,0
4,,370822909,Port:1,0,1773405981,818822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822909,Port:2,0,1773405981,818822370,Enabled,0.933527,-0.0260652,0.0576721,0.352877,-75.7217,106.663,-1500.33,0.14263,3,OK,-75.5457,106.719,-1500.35,OK,-117.777,78.0376,-1493.96,OK,-117.591,154.057,-1500.83,,370822909,Port:3,0,1773405981,818822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822909,Port:65535,0,1773405981,818822370,Missing,,,,,,,,,0
4,,370822912,Port:1,0,1773405981,868822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822912,Port:2,0,1773405981,868822370,Enabled,0.933544,-0.0258319,0.057507,0.352876,-75.7222,106.656,-1500.32,0.139085,3,OK,-75.5477,106.708,-1500.34,OK,-117.776,78.0373,-1493.98,OK,-117.592,154.047,-1500.8,,370822912,Port:3,0,1773405981,868822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822912,Port:65535,0,1773405981,868822370,Missing,,,,,,,,,0
4,,370822915,Port:1,0,1773405981,918822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822915,Port:2,0,1773405981,918822370,Enabled,0.933537,-0.0259101,0.0577594,0.352848,-75.7263,106.659,-1500.35,0.139757,3,OK,-75.5526,106.713,-1500.37,OK,-117.779,78.0401,-1493.98,OK,-117.592,154.055,-1500.83,,370822915,Port:3,0,1773405981,918822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822915,Port:65535,0,1773405981,918822370,Missing,,,,,,,,,0
4,,370822918,Port:1,0,1773405981,968822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822918,Port:2,0,1773405981,968822370,Enabled,0.933553,-0.0257917,0.0575586,0.352848,-75.7251,106.661,-1500.34,0.140832,3,OK,-75.5503,106.716,-1500.36,OK,-117.782,78.0405,-1494,OK,-117.59,154.057,-1500.82,,370822918,Port:3,0,1773405981,968822370,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822918,Port:65535,0,1773405981,968822370,Missing,,,,,,,,,1,OK,-67.491,402.467,-2475.26
4,,370822921,Port:1,0,1773405982,18822372,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822921,Port:2,0,1773405982,18822372,Enabled,0.933535,-0.0261409,0.057749,0.352837,-75.7224,106.652,-1500.32,0.141204,3,OK,-75.5455,106.702,-1500.34,OK,-117.776,78.0336,-1493.95,OK,-117.592,154.052,-1500.83,,370822921,Port:3,0,1773405982,18822372,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822921,Port:65535,0,1773405982,18822372,Missing,,,,,,,,,0
4,,370822924,Port:1,0,1773405982,68822372,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822924,Port:2,0,1773405982,68822372,Enabled,0.933561,-0.0259014,0.0575261,0.352822,-75.7245,106.653,-1500.33,0.140904,3,OK,-75.5483,106.708,-1500.35,OK,-117.784,78.0387,-1493.99,OK,-117.589,154.048,-1500.82,,370822924,Port:3,0,1773405982,68822372,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370822924,Port:65535,0,1773405982,68822372,Missing,,,,,,,,,1,OK,-67.5127,402.467,-2475.21
