ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,370661584,Port:1,0,1773403293,68808414,Enabled,0.509669,0.363356,-0.655104,0.42314,-86.953,35.6019,-1790.35,0.152573,4,OK,-86.807,35.503,-1790.34,OK,-127.748,8.33046,-1800.64,OK,-118.639,-45.6678,-1801.13,OK,-61.3991,-18.4248,-1787.15,,370661584,Port:2,0,1773403293,68808414,Enabled,0.933859,-0.0208505,0.0561398,0.352593,-78.1834,142.47,-1560.23,0.14409,3,OK,-78.0056,142.528,-1560.25,OK,-120.273,113.833,-1554.15,OK,-119.992,189.919,-1560.19,,370661584,Port:3,0,1773403293,68808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661584,Port:65535,0,1773403293,68808414,Missing,,,,,,,,,0
4,,370661587,Port:1,0,1773403293,118808414,Enabled,0.511112,0.363081,-0.655856,0.420464,-85.4693,36.5573,-1790.08,0.148174,4,OK,-85.3302,36.4556,-1790.07,OK,-126.426,9.52807,-1800.31,OK,-117.562,-44.5283,-1800.99,OK,-60.1806,-17.6131,-1787.09,,370661587,Port:2,0,1773403293,118808414,Enabled,0.933853,-0.0206884,0.0563025,0.352592,-78.1807,142.467,-1560.26,0.144058,3,OK,-78.0023,142.523,-1560.28,OK,-120.268,113.83,-1554.16,OK,-119.989,189.917,-1560.19,,370661587,Port:3,0,1773403293,118808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661587,Port:65535,0,1773403293,118808414,Missing,,,,,,,,,0
4,,370661590,Port:1,0,1773403293,168808414,Enabled,0.511814,0.362569,-0.655581,0.420479,-84.565,36.4481,-1789.55,0.151985,4,OK,-84.4127,36.3572,-1789.53,OK,-125.565,9.43483,-1799.73,OK,-116.769,-44.6242,-1800.33,OK,-59.319,-17.7355,-1786.52,,370661590,Port:2,0,1773403293,168808414,Enabled,0.933882,-0.0211678,0.0556826,0.352584,-78.1809,142.472,-1560.2,0.142147,3,OK,-78.0034,142.525,-1560.22,OK,-120.273,113.837,-1554.15,OK,-119.993,189.923,-1560.21,,370661590,Port:3,0,1773403293,168808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661590,Port:65535,0,1773403293,168808414,Missing,,,,,,,,,0
4,,370661593,Port:1,0,1773403293,218808414,Enabled,0.512326,0.363856,-0.653759,0.421581,-84.8047,35.5166,-1788.52,0.154909,4,OK,-84.6606,35.4118,-1788.55,OK,-125.725,8.33733,-1798.48,OK,-116.74,-45.6939,-1799.08,OK,-59.3477,-18.5614,-1785.42,,370661593,Port:2,0,1773403293,218808414,Enabled,0.933872,-0.0208724,0.0559648,0.352584,-78.1791,142.469,-1560.19,0.142844,3,OK,-78.0007,142.524,-1560.21,OK,-120.269,113.836,-1554.12,OK,-119.989,189.917,-1560.16,,370661593,Port:3,0,1773403293,218808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661593,Port:65535,0,1773403293,218808414,Missing,,,,,,,,,0
4,,370661596,Port:1,0,1773403293,268808414,Enabled,0.514119,0.365633,-0.650229,0.423317,-85.6523,34.5553,-1787.27,0.15634,4,OK,-85.5062,34.4511,-1787.3,OK,-126.491,7.11895,-1796.86,OK,-117.219,-46.8637,-1797.25,OK,-59.9114,-19.3794,-1784.08,,370661596,Port:2,0,1773403293,268808414,Enabled,0.933876,-0.020877,0.055909,0.352583,-78.1813,142.472,-1560.22,0.141864,3,OK,-78.004,142.525,-1560.24,OK,-120.271,113.838,-1554.15,OK,-119.991,189.922,-1560.19,,370661596,Port:3,0,1773403293,268808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661596,Port:65535,0,1773403293,268808414,Missing,,,,,,,,,0
4,,370661599,Port:1,0,1773403293,318808414,Enabled,0.517338,0.366734,-0.645214,0.426107,-86.604,33.9438,-1786.35,0.149963,4,OK,-86.4609,33.8421,-1786.35,OK,-127.38,6.20854,-1795.37,OK,-117.831,-47.7254,-1795.31,OK,-60.5359,-19.8269,-1782.89,,370661599,Port:2,0,1773403293,318808414,Enabled,0.933866,-0.0210318,0.0560525,0.352577,-78.1761,142.469,-1560.21,0.140413,3,OK,-78.0016,142.521,-1560.23,OK,-120.262,113.834,-1554.12,OK,-119.986,189.922,-1560.19,,370661599,Port:3,0,1773403293,318808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661599,Port:65535,0,1773403293,318808414,Missing,,,,,,,,,0
4,,370661602,Port:1,0,1773403293,368808414,Enabled,0.514131,0.369471,-0.646363,0.425882,-87.5945,34.0002,-1785.56,0.154687,4,OK,-87.4528,33.8912,-1785.59,OK,-128.201,6.1213,-1794.85,OK,-118.36,-47.7685,-1795.15,OK,-61.2652,-19.6577,-1782.36,,370661602,Port:2,0,1773403293,368808414,Enabled,0.933862,-0.0210665,0.0559144,0.352606,-78.1793,142.472,-1560.21,0.139903,3,OK,-78.0046,142.522,-1560.23,OK,-120.265,113.836,-1554.14,OK,-119.993,189.922,-1560.2,,370661602,Port:3,0,1773403293,368808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661602,Port:65535,0,1773403293,368808414,Missing,,,,,,,,,0
4,,370661605,Port:1,0,1773403293,418808414,Enabled,0.510097,0.368979,-0.648763,0.427507,-88.7606,34.6068,-1785.83,0.15687,4,OK,-88.6088,34.5142,-1785.84,OK,-129.198,6.61915,-1795.6,OK,-119.221,-47.2166,-1795.89,OK,-62.3242,-18.9854,-1782.54,,370661605,Port:2,0,1773403293,418808414,Enabled,0.933881,-0.020734,0.0559035,0.352578,-78.1796,142.472,-1560.21,0.139867,3,OK,-78.0059,142.528,-1560.23,OK,-120.269,113.839,-1554.15,OK,-119.985,189.918,-1560.16,,370661605,Port:3,0,1773403293,418808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661605,Port:65535,0,1773403293,418808414,Missing,,,,,,,,,0
4,,370661608,Port:1,0,1773403293,468808414,Enabled,0.51007,0.368913,-0.646918,0.430382,-90.0339,35.3187,-1785.7,0.151011,4,OK,-89.8876,35.2265,-1785.67,OK,-130.352,7.11694,-1795.36,OK,-120.147,-46.69,-1795.3,OK,-63.3619,-18.1467,-1782.13,,370661608,Port:2,0,1773403293,468808414,Enabled,0.933873,-0.0210279,0.0557607,0.352603,-78.1791,142.472,-1560.2,0.139758,3,OK,-78.0052,142.525,-1560.22,OK,-120.267,113.836,-1554.15,OK,-119.991,189.921,-1560.19,,370661608,Port:3,0,1773403293,468808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661608,Port:65535,0,1773403293,468808414,Missing,,,,,,,,,0
4,,370661611,Port:1,0,1773403293,518808414,Enabled,0.511193,0.369113,-0.644729,0.43216,-90.7622,36.3067,-1785.18,0.15795,4,OK,-90.6248,36.2114,-1785.23,OK,-131.015,7.94865,-1794.51,OK,-120.678,-45.8242,-1794.38,OK,-63.9355,-17.0685,-1781.37,,370661611,Port:2,0,1773403293,518808414,Enabled,0.933863,-0.0207841,0.0561586,0.352581,-78.1829,142.472,-1560.23,0.139577,3,OK,-78.0103,142.528,-1560.25,OK,-120.269,113.839,-1554.15,OK,-119.989,189.918,-1560.18,,370661611,Port:3,0,1773403293,518808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661611,Port:65535,0,1773403293,518808414,Missing,,,,,,,,,0
4,,370661614,Port:1,0,1773403293,568808414,Enabled,0.510364,0.366819,-0.644906,0.43482,-91.1381,37.671,-1785.08,0.160416,4,OK,-90.9973,37.5645,-1785.12,OK,-131.339,9.25292,-1794.5,OK,-120.967,-44.506,-1794.01,OK,-64.3225,-15.6745,-1780.87,,370661614,Port:2,0,1773403293,568808414,Enabled,0.933897,-0.021026,0.0554596,0.352587,-78.1819,142.472,-1560.19,0.13831,3,OK,-78.0071,142.521,-1560.21,OK,-120.272,113.842,-1554.16,OK,-119.995,189.92,-1560.19,,370661614,Port:3,0,1773403293,568808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661614,Port:65535,0,1773403293,568808414,Missing,,,,,,,,,0
4,,370661617,Port:1,0,1773403293,618808414,Enabled,0.508813,0.364358,-0.645746,0.437453,-91.974,38.9674,-1785.25,0.153874,4,OK,-91.8293,38.8641,-1785.27,OK,-132.104,10.5079,-1794.83,OK,-121.737,-43.2728,-1794.04,OK,-65.161,-14.3436,-1780.64,,370661617,Port:2,0,1773403293,618808414,Enabled,0.933881,-0.0211259,0.055585,0.352605,-78.1749,142.474,-1560.17,0.140311,3,OK,-77.9993,142.526,-1560.19,OK,-120.265,113.839,-1554.14,OK,-119.989,189.921,-1560.19,,370661617,Port:3,0,1773403293,618808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661617,Port:65535,0,1773403293,618808414,Missing,,,,,,,,,0
4,,370661620,Port:1,0,1773403293,668808414,Enabled,0.507985,0.363152,-0.645255,0.440133,-93.4728,40.0056,-1785.22,0.152667,4,OK,-93.3249,39.9039,-1785.23,OK,-133.519,11.4079,-1794.85,OK,-123.022,-42.3328,-1793.74,OK,-66.5428,-13.2278,-1780.29,,370661620,Port:2,0,1773403293,668808414,Enabled,0.933879,-0.0209072,0.055831,0.352584,-78.1803,142.473,-1560.2,0.139773,3,OK,-78.0065,142.527,-1560.22,OK,-120.269,113.84,-1554.15,OK,-119.989,189.921,-1560.18,,370661620,Port:3,0,1773403293,668808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661620,Port:65535,0,1773403293,668808414,Missing,,,,,,,,,0
4,,370661623,Port:1,0,1773403293,718808414,Enabled,0.508594,0.363525,-0.642965,0.442468,-94.9819,40.4444,-1785.23,0.161686,4,OK,-94.8451,40.3397,-1785.29,OK,-134.916,11.6383,-1794.59,OK,-124.212,-42.0438,-1793.32,OK,-67.8397,-12.6612,-1780.05,,370661623,Port:2,0,1773403293,718808414,Enabled,0.933879,-0.0205726,0.0560348,0.352573,-78.1791,142.472,-1560.22,0.141789,3,OK,-78.0013,142.525,-1560.25,OK,-120.268,113.84,-1554.16,OK,-119.986,189.921,-1560.15,,370661623,Port:3,0,1773403293,718808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661623,Port:65535,0,1773403293,718808414,Missing,,,,,,,,,0
4,,370661626,Port:1,0,1773403293,768808414,Enabled,0.508639,0.364366,-0.641743,0.443497,-95.7606,40.774,-1785.28,0.154981,4,OK,-95.621,40.6738,-1785.32,OK,-135.61,11.8372,-1794.56,OK,-124.753,-41.8245,-1793.18,OK,-68.4689,-12.2381,-1780.06,,370661626,Port:2,0,1773403293,768808414,Enabled,0.933886,-0.0210829,0.0556568,0.352584,-78.1741,142.471,-1560.19,0.139724,3,OK,-77.9985,142.521,-1560.21,OK,-120.263,113.838,-1554.14,OK,-119.987,189.923,-1560.19,,370661626,Port:3,0,1773403293,768808414,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661626,Port:65535,0,1773403293,768808414,Missing,,,,,,,,,0
4,,370661629,Port:1,0,1773403293,818808412,Enabled,0.507712,0.363305,-0.641903,0.445195,-95.3964,41.2046,-1785.23,0.162789,4,OK,-95.245,41.1046,-1785.28,OK,-135.215,12.1969,-1794.57,OK,-124.288,-41.4425,-1793.05,OK,-68.0307,-11.7613,-1779.77,,370661629,Port:2,0,1773403293,818808412,Enabled,0.93388,-0.0211294,0.0557156,0.352587,-78.1836,142.471,-1560.2,0.138636,3,OK,-78.012,142.526,-1560.22,OK,-120.272,113.836,-1554.15,OK,-119.993,189.92,-1560.21,,370661629,Port:3,0,1773403293,818808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661629,Port:65535,0,1773403293,818808412,Missing,,,,,,,,,0
4,,370661632,Port:1,0,1773403293,868808412,Enabled,0.509521,0.362855,-0.640935,0.444889,-94.191,42.0365,-1785.09,0.148868,4,OK,-94.0448,41.94,-1785.09,OK,-134.075,13.0817,-1794.29,OK,-123.26,-40.5847,-1792.59,OK,-66.9092,-10.9633,-1779.63,,370661632,Port:2,0,1773403293,868808412,Enabled,0.933886,-0.0209669,0.055571,0.352605,-78.1753,142.472,-1560.17,0.139028,3,OK,-78.001,142.523,-1560.19,OK,-120.264,113.837,-1554.14,OK,-119.988,189.921,-1560.17,,370661632,Port:3,0,1773403293,868808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661632,Port:65535,0,1773403293,868808412,Missing,,,,,,,,,0
4,,370661635,Port:1,0,1773403293,918808412,Enabled,0.511239,0.361425,-0.641004,0.443984,-93.2752,42.9893,-1785.06,0.152893,4,OK,-93.1311,42.8903,-1785.09,OK,-133.289,14.2025,-1794.12,OK,-122.693,-39.5173,-1792.42,OK,-66.2421,-10.1256,-1779.55,,370661635,Port:2,0,1773403293,918808412,Enabled,0.933858,-0.0210821,0.0559886,0.352605,-78.1796,142.469,-1560.21,0.142302,3,OK,-78.0014,142.52,-1560.23,OK,-120.266,113.833,-1554.14,OK,-119.995,189.921,-1560.2,,370661635,Port:3,0,1773403293,918808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661635,Port:65535,0,1773403293,918808412,Missing,,,,,,,,,0
4,,370661638,Port:1,0,1773403293,968808412,Enabled,0.510462,0.360552,-0.641232,0.445256,-93.3461,43.0818,-1784.93,0.158779,4,OK,-93.2071,42.9881,-1784.98,OK,-133.308,14.2371,-1794.04,OK,-122.69,-39.445,-1792.24,OK,-66.2859,-10.0089,-1779.23,,370661638,Port:2,0,1773403293,968808412,Enabled,0.933895,-0.0209913,0.0554922,0.352591,-78.1807,142.473,-1560.18,0.13503,3,OK,-78.0103,142.521,-1560.2,OK,-120.267,113.843,-1554.16,OK,-119.993,189.922,-1560.19,,370661638,Port:3,0,1773403293,968808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661638,Port:65535,0,1773403293,968808412,Missing,,,,,,,,,0
4,,370661641,Port:1,0,1773403294,18808412,Enabled,0.510707,0.362064,-0.640385,0.444966,-93.4572,43.1012,-1783.89,0.16346,4,OK,-93.3077,43.0036,-1783.93,OK,-133.395,14.1822,-1792.92,OK,-122.656,-39.4805,-1791.2,OK,-66.2703,-9.93111,-1778.32,,370661641,Port:2,0,1773403294,18808412,Enabled,0.933878,-0.0208293,0.0557959,0.352598,-78.1816,142.473,-1560.21,0.136336,3,OK,-78.0121,142.523,-1560.23,OK,-120.265,113.836,-1554.16,OK,-119.992,189.927,-1560.18,,370661641,Port:3,0,1773403294,18808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661641,Port:65535,0,1773403294,18808412,Missing,,,,,,,,,0
4,,370661644,Port:1,0,1773403294,68808412,Enabled,0.511096,0.362404,-0.640627,0.443894,-93.5955,43.5438,-1782.79,0.147838,4,OK,-93.4549,43.453,-1782.8,OK,-133.575,14.6933,-1791.85,OK,-122.902,-38.996,-1790.17,OK,-66.4605,-9.53846,-1777.36,,370661644,Port:2,0,1773403294,68808412,Enabled,0.933892,-0.0209132,0.0557346,0.352565,-78.1789,142.467,-1560.18,0.141029,3,OK,-78.0026,142.522,-1560.2,OK,-120.271,113.837,-1554.13,OK,-119.987,189.915,-1560.16,,370661644,Port:3,0,1773403294,68808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661644,Port:65535,0,1773403294,68808412,Missing,,,,,,,,,0
4,,370661647,Port:1,0,1773403294,118808412,Enabled,0.510318,0.362853,-0.64048,0.444633,-94.5733,44.0328,-1782.48,0.160914,4,OK,-94.429,43.9279,-1782.52,OK,-134.483,15.0955,-1791.54,OK,-123.698,-38.5647,-1789.91,OK,-67.3316,-8.98013,-1777,,370661647,Port:2,0,1773403294,118808412,Enabled,0.933871,-0.0208782,0.0558375,0.352606,-78.1812,142.472,-1560.2,0.140999,3,OK,-78.005,142.524,-1560.22,OK,-120.269,113.836,-1554.14,OK,-119.994,189.921,-1560.17,,370661647,Port:3,0,1773403294,118808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661647,Port:65535,0,1773403294,118808412,Missing,,,,,,,,,0
4,,370661650,Port:1,0,1773403294,168808412,Enabled,0.508581,0.362504,-0.642351,0.444208,-96.1092,45.1794,-1782.08,0.163164,4,OK,-95.9578,45.0838,-1782.13,OK,-136.017,16.2942,-1791.4,OK,-125.264,-37.3759,-1789.89,OK,-68.9141,-7.87278,-1776.65,,370661650,Port:2,0,1773403294,168808412,Enabled,0.933857,-0.0210128,0.0559845,0.352612,-78.1823,142.474,-1560.2,0.13856,3,OK,-78.0109,142.527,-1560.22,OK,-120.265,113.835,-1554.13,OK,-119.994,189.925,-1560.19,,370661650,Port:3,0,1773403294,168808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661650,Port:65535,0,1773403294,168808412,Missing,,,,,,,,,0
4,,370661653,Port:1,0,1773403294,218808412,Enabled,0.508678,0.365886,-0.640426,0.444103,-98.5404,45.9161,-1781.16,0.155957,4,OK,-98.4013,45.8252,-1781.2,OK,-138.314,16.8286,-1790.33,OK,-127.268,-36.7822,-1788.97,OK,-71.0406,-7.00342,-1775.97,,370661653,Port:2,0,1773403294,218808412,Enabled,0.933848,-0.0210566,0.0561371,0.35261,-78.1808,142.473,-1560.22,0.141683,3,OK,-78.0052,142.529,-1560.24,OK,-120.266,113.838,-1554.13,OK,-119.993,189.919,-1560.2,,370661653,Port:3,0,1773403294,218808412,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,370661653,Port:65535,0,1773403294,218808412,Missing,,,,,,,,,0
