ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,364673755,Port:1,0,1773303495,918824162,50000000,Enabled,0.658523,0.481396,-0.535563,0.218581,-100.246,131.236,-1770.43,0.191792,4,OK,-100.117,131.141,-1770.62,OK,-143.617,108.139,-1760.38,OK,-143.857,54.8685,-1773.77,OK,-84.6245,76.735,-1789.54,,364673755,Port:2,0,1773303495,918824162,Enabled,0.916503,0.0217919,0.0383416,0.397589,-107.34,261.625,-1642.28,0.147436,3,OK,-107.171,261.706,-1642.3,OK,-146.585,228.766,-1639.14,OK,-153.333,304.807,-1637.83,,364673755,Port:3,0,1773303495,918824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673755,Port:65535,0,1773303495,918824162,Missing,,,,,,,,,0
4,,364673758,Port:1,0,1773303495,968824162,100000000,Enabled,0.659654,0.481013,-0.533786,0.220354,-100.681,132.266,-1771.14,0.185784,4,OK,-100.541,132.173,-1771.31,OK,-143.981,109.068,-1760.94,OK,-144.062,55.7533,-1774.06,OK,-84.9122,77.7352,-1790.07,,364673758,Port:2,0,1773303495,968824162,Enabled,0.916459,0.0220687,0.0387896,0.397632,-107.344,261.634,-1642.3,0.146691,3,OK,-107.179,261.72,-1642.31,OK,-146.583,228.77,-1639.12,OK,-153.332,304.805,-1637.79,,364673758,Port:3,0,1773303495,968824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673758,Port:65535,0,1773303495,968824162,Missing,,,,,,,,,0
4,,364673764,Port:1,0,1773303496,68824162,50000000,Enabled,0.661996,0.480048,-0.530304,0.223813,-100.44,134.415,-1772.48,0.211866,4,OK,-100.308,134.336,-1772.7,OK,-143.542,111.045,-1761.88,OK,-143.381,57.6262,-1774.64,OK,-84.432,79.8089,-1790.94,,364673764,Port:2,0,1773303496,68824162,Enabled,0.916463,0.0217572,0.0385473,0.397664,-107.34,261.631,-1642.27,0.148044,3,OK,-107.169,261.712,-1642.28,OK,-146.58,228.769,-1639.11,OK,-153.34,304.803,-1637.8,,364673764,Port:3,0,1773303496,68824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673764,Port:65535,0,1773303496,68824162,Missing,,,,,,,,,0
4,,364673767,Port:1,0,1773303496,118824162,50000000,Enabled,0.662418,0.481029,-0.528123,0.225608,-100.668,134.923,-1772.62,0.189039,4,OK,-100.539,134.83,-1772.8,OK,-143.64,111.366,-1761.91,OK,-143.192,57.9035,-1774.5,OK,-84.3988,80.36,-1791.03,,364673767,Port:2,0,1773303496,118824162,Enabled,0.916499,0.0218669,0.038201,0.397607,-107.333,261.629,-1642.27,0.147343,3,OK,-107.165,261.711,-1642.28,OK,-146.578,228.77,-1639.15,OK,-153.328,304.809,-1637.81,,364673767,Port:3,0,1773303496,118824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673767,Port:65535,0,1773303496,118824162,Missing,,,,,,,,,0
4,,364673770,Port:1,0,1773303496,168824162,50000005,Enabled,0.663613,0.481137,-0.52556,0.227842,-100.525,135.182,-1772.78,0.188967,4,OK,-100.383,135.085,-1772.95,OK,-143.346,111.443,-1761.88,OK,-142.684,57.9388,-1774.18,OK,-84.0284,80.6404,-1790.99,,364673770,Port:2,0,1773303496,168824162,Enabled,0.916479,0.0217902,0.0385803,0.397621,-107.34,261.624,-1642.29,0.149126,3,OK,-107.168,261.706,-1642.3,OK,-146.583,228.764,-1639.12,OK,-153.335,304.801,-1637.82,,364673770,Port:3,0,1773303496,168824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673770,Port:65535,0,1773303496,168824162,Missing,,,,,,,,,0
4,,364673773,Port:1,0,1773303496,218824167,100000000,Enabled,0.663879,0.481647,-0.524646,0.228094,-99.5454,135.135,-1772.77,0.185356,4,OK,-99.4167,135.042,-1772.94,OK,-142.3,111.342,-1761.79,OK,-141.575,57.8163,-1774.1,OK,-82.9941,80.6055,-1790.98,,364673773,Port:2,0,1773303496,218824167,Enabled,0.91647,0.0224281,0.0385801,0.397606,-107.341,261.631,-1642.33,0.147808,3,OK,-107.171,261.716,-1642.35,OK,-146.586,228.775,-1639.19,OK,-153.327,304.797,-1637.79,,364673773,Port:3,0,1773303496,218824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673773,Port:65535,0,1773303496,218824167,Missing,,,,,,,,,0
4,,364673779,Port:1,0,1773303496,318824167,50000000,Enabled,0.665838,0.478432,-0.525879,0.226306,-97.5005,135.7,-1773.67,0.20824,4,OK,-97.3726,135.601,-1773.88,OK,-140.436,112.274,-1762.54,OK,-140.136,58.72,-1774.72,OK,-81.3835,80.9768,-1791.67,,364673779,Port:2,0,1773303496,318824167,Enabled,0.916471,0.0215956,0.0385351,0.397654,-107.328,261.617,-1642.28,0.145614,3,OK,-107.16,261.696,-1642.3,OK,-146.566,228.757,-1639.12,OK,-153.328,304.792,-1637.84,,364673779,Port:3,0,1773303496,318824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673779,Port:65535,0,1773303496,318824167,Missing,,,,,,,,,0
4,,364673782,Port:1,0,1773303496,368824167,50000000,Enabled,0.665315,0.477698,-0.527903,0.224675,-97.3688,135.55,-1773.5,0.183472,4,OK,-97.2374,135.448,-1773.67,OK,-140.437,112.313,-1762.55,OK,-140.353,58.7605,-1774.77,OK,-81.4769,80.7944,-1791.62,,364673782,Port:2,0,1773303496,368824167,Enabled,0.9165,0.021895,0.0383344,0.397591,-107.332,261.606,-1642.29,0.145873,3,OK,-107.162,261.683,-1642.31,OK,-146.576,228.752,-1639.16,OK,-153.327,304.787,-1637.83,,364673782,Port:3,0,1773303496,368824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673782,Port:65535,0,1773303496,368824167,Missing,,,,,,,,,0
4,,364673785,Port:1,0,1773303496,418824167,50000000,Enabled,0.663863,0.48099,-0.526407,0.225456,-98.6693,134.4,-1772.8,0.18972,4,OK,-98.5411,134.303,-1772.98,OK,-141.585,110.827,-1761.89,OK,-141.163,57.3457,-1774.35,OK,-82.4058,79.8209,-1791.18,,364673785,Port:2,0,1773303496,418824167,Enabled,0.916478,0.0222126,0.0385293,0.397605,-107.342,261.624,-1642.33,0.14786,3,OK,-107.169,261.705,-1642.34,OK,-146.587,228.771,-1639.18,OK,-153.334,304.794,-1637.82,,364673785,Port:3,0,1773303496,418824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673785,Port:65535,0,1773303496,418824167,Missing,,,,,,,,,0
4,,364673788,Port:1,0,1773303496,468824167,100000000,Enabled,0.662386,0.483185,-0.525975,0.226114,-99.1447,133.36,-1771.85,0.205076,4,OK,-99.011,133.27,-1772.06,OK,-141.956,109.567,-1761.02,OK,-141.297,56.1229,-1773.72,OK,-82.663,78.9156,-1790.37,,364673788,Port:2,0,1773303496,468824167,Enabled,0.916495,0.0216589,0.0381955,0.397629,-107.336,261.619,-1642.3,0.144719,3,OK,-107.169,261.698,-1642.32,OK,-146.576,228.76,-1639.17,OK,-153.334,304.798,-1637.87,,364673788,Port:3,0,1773303496,468824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673788,Port:65535,0,1773303496,468824167,Missing,,,,,,,,,0
4,,364673794,Port:1,0,1773303496,568824167,50000000,Enabled,0.663398,0.479701,-0.529103,0.22325,-97.6852,134.387,-1771.23,0.190018,4,OK,-97.5543,134.287,-1771.41,OK,-140.77,111.074,-1760.48,OK,-140.668,57.6197,-1773.07,OK,-81.7765,79.7471,-1789.67,,364673794,Port:2,0,1773303496,568824167,Enabled,0.916504,0.0216306,0.0382186,0.397608,-107.336,261.625,-1642.28,0.144303,3,OK,-107.17,261.704,-1642.29,OK,-146.577,228.768,-1639.14,OK,-153.332,304.808,-1637.85,,364673794,Port:3,0,1773303496,568824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673794,Port:65535,0,1773303496,568824167,Missing,,,,,,,,,0
4,,364673797,Port:1,0,1773303496,618824167,50000000,Enabled,0.663672,0.472754,-0.534891,0.223462,-97.4937,137.214,-1771.14,0.207293,4,OK,-97.3532,137.124,-1771.34,OK,-140.999,114.517,-1760.66,OK,-141.448,60.9885,-1772.91,OK,-82.0684,82.2403,-1789.01,,364673797,Port:2,0,1773303496,618824167,Enabled,0.916566,0.0218977,0.0374642,0.397523,-107.338,261.616,-1642.25,0.141219,3,OK,-107.171,261.69,-1642.27,OK,-146.59,228.776,-1639.2,OK,-153.329,304.797,-1637.83,,364673797,Port:3,0,1773303496,618824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673797,Port:65535,0,1773303496,618824167,Missing,,,,,,,,,0
4,,364673800,Port:1,0,1773303496,668824167,50000000,Enabled,0.66381,0.465538,-0.541493,0.222296,-97.1654,140.803,-1769.83,0.184767,4,OK,-97.028,140.701,-1770,OK,-141.113,118.854,-1759.74,OK,-142.274,65.2503,-1771.64,OK,-82.4294,85.507,-1787.26,,364673800,Port:2,0,1773303496,668824167,Enabled,0.91649,0.0220762,0.0383863,0.397599,-107.336,261.629,-1642.3,0.144896,3,OK,-107.168,261.709,-1642.31,OK,-146.579,228.776,-1639.16,OK,-153.327,304.801,-1637.81,,364673800,Port:3,0,1773303496,668824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673800,Port:65535,0,1773303496,668824167,Missing,,,,,,,,,0
4,,364673803,Port:1,0,1773303496,718824167,100000000,Enabled,0.663504,0.459645,-0.546878,0.22229,-97.2137,144.217,-1768.38,0.166029,4,OK,-97.0803,144.111,-1768.51,OK,-141.52,122.822,-1758.66,OK,-143.152,69.1766,-1770.23,OK,-82.9099,88.658,-1785.41,,364673803,Port:2,0,1773303496,718824167,Enabled,0.916508,0.0216342,0.0378935,0.39763,-107.337,261.629,-1642.25,0.14036,3,OK,-107.175,261.704,-1642.27,OK,-146.575,228.771,-1639.15,OK,-153.336,304.811,-1637.84,,364673803,Port:3,0,1773303496,718824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673803,Port:65535,0,1773303496,718824167,Missing,,,,,,,,,0
4,,364673809,Port:1,0,1773303496,818824167,50000000,Enabled,0.665728,0.450745,-0.552416,0.220163,-94.0181,149.803,-1764.5,0.176814,4,OK,-93.8865,149.699,-1764.65,OK,-138.765,129.307,-1754.87,OK,-141.333,75.6238,-1766.01,OK,-80.6565,93.8385,-1780.9,,364673809,Port:2,0,1773303496,818824167,Enabled,0.916496,0.0222079,0.0383856,0.397578,-107.338,261.631,-1642.3,0.14432,3,OK,-107.173,261.713,-1642.31,OK,-146.583,228.777,-1639.17,OK,-153.324,304.804,-1637.8,,364673809,Port:3,0,1773303496,818824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673809,Port:65535,0,1773303496,818824167,Missing,,,,,,,,,0
4,,364673812,Port:1,0,1773303496,868824167,50000000,Enabled,0.66616,0.443943,-0.558067,0.218418,-92.1924,153.505,-1763.02,0.187547,4,OK,-92.067,153.401,-1763.19,OK,-137.332,133.744,-1753.64,OK,-140.611,80.0446,-1764.59,OK,-79.5285,97.2504,-1779.01,,364673812,Port:2,0,1773303496,868824167,Enabled,0.916511,0.0217862,0.0381872,0.397587,-107.34,261.627,-1642.27,0.14548,3,OK,-107.171,261.706,-1642.29,OK,-146.586,228.775,-1639.15,OK,-153.334,304.805,-1637.83,,364673812,Port:3,0,1773303496,868824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673812,Port:65535,0,1773303496,868824167,Missing,,,,,,,,,0
4,,364673815,Port:1,0,1773303496,918824167,50000000,Enabled,0.666788,0.437879,-0.562186,0.21818,-91.3557,157.707,-1761.73,0.174835,4,OK,-91.2263,157.595,-1761.87,OK,-136.78,138.499,-1752.58,OK,-140.56,84.7837,-1763.15,OK,-79.2091,101.216,-1777.28,,364673815,Port:2,0,1773303496,918824167,Enabled,0.916526,0.0219724,0.0379902,0.397561,-107.342,261.627,-1642.26,0.144208,3,OK,-107.174,261.704,-1642.27,OK,-146.59,228.777,-1639.16,OK,-153.334,304.807,-1637.8,,364673815,Port:3,0,1773303496,918824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673815,Port:65535,0,1773303496,918824167,Missing,,,,,,,,,0
4,,364673818,Port:1,0,1773303496,968824167,100000000,Enabled,0.666886,0.43572,-0.562993,0.220113,-91.8363,161.564,-1760.36,0.169584,4,OK,-91.7116,161.462,-1760.5,OK,-137.286,142.436,-1751.28,OK,-141.084,88.6448,-1761.61,OK,-79.6767,104.991,-1775.59,,364673818,Port:2,0,1773303496,968824167,Enabled,0.916457,0.0225187,0.0388825,0.397602,-107.343,261.635,-1642.35,0.146568,3,OK,-107.175,261.719,-1642.36,OK,-146.583,228.776,-1639.18,OK,-153.326,304.805,-1637.78,,364673818,Port:3,0,1773303496,968824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673818,Port:65535,0,1773303496,968824167,Missing,,,,,,,,,0
4,,364673824,Port:1,0,1773303497,68824167,50000000,Enabled,0.666853,0.43317,-0.563672,0.223482,-94.1695,167.466,-1756.09,0.182183,4,OK,-94.0441,167.354,-1756.25,OK,-139.661,148.356,-1747.09,OK,-143.348,94.4925,-1757.1,OK,-81.8466,110.802,-1770.87,,364673824,Port:2,0,1773303497,68824167,Enabled,0.916474,0.0220059,0.0389686,0.397582,-107.342,261.635,-1642.3,0.147437,3,OK,-107.172,261.716,-1642.32,OK,-146.582,228.778,-1639.11,OK,-153.331,304.817,-1637.79,,364673824,Port:3,0,1773303497,68824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673824,Port:65535,0,1773303497,68824167,Missing,,,,,,,,,0
4,,364673827,Port:1,0,1773303497,118824167,50000000,Enabled,0.661738,0.432401,-0.569751,0.224758,-96.8213,169.375,-1752.81,0.184832,4,OK,-96.7004,169.263,-1752.97,OK,-142.479,150.326,-1744.58,OK,-146.134,96.5138,-1754.92,OK,-84.3915,112.753,-1767.66,,364673827,Port:2,0,1773303497,118824167,Enabled,0.916495,0.022068,0.0384094,0.397586,-107.341,261.628,-1642.28,0.149342,3,OK,-107.167,261.709,-1642.29,OK,-146.589,228.775,-1639.14,OK,-153.334,304.804,-1637.79,,364673827,Port:3,0,1773303497,118824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673827,Port:65535,0,1773303497,118824167,Missing,,,,,,,,,0
4,,364673830,Port:1,0,1773303497,168824167,49999997,Enabled,0.658085,0.435513,-0.570989,0.226324,-99.6222,170.01,-1747.33,0.162046,4,OK,-99.4968,169.907,-1747.45,OK,-145.198,150.616,-1739.53,OK,-148.456,96.8655,-1750.13,OK,-86.7802,113.556,-1762.47,,364673830,Port:2,0,1773303497,168824167,Enabled,0.916468,0.0221138,0.0386952,0.397617,-107.346,261.635,-1642.3,0.145757,3,OK,-107.178,261.717,-1642.32,OK,-146.586,228.779,-1639.14,OK,-153.336,304.805,-1637.79,,364673830,Port:3,0,1773303497,168824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673830,Port:65535,0,1773303497,168824167,Missing,,,,,,,,,0
4,,364673833,Port:1,0,1773303497,218824164,100000000,Enabled,0.654961,0.442191,-0.570683,0.22319,-102.155,169.253,-1740.03,0.185386,4,OK,-102.023,169.147,-1740.18,OK,-147.632,149.505,-1732.36,OK,-150.623,95.9146,-1743.82,OK,-89.0406,113.098,-1756.03,,364673833,Port:2,0,1773303497,218824164,Enabled,0.916491,0.0219219,0.0381168,0.397631,-107.341,261.635,-1642.26,0.143262,3,OK,-107.176,261.715,-1642.27,OK,-146.582,228.779,-1639.14,OK,-153.336,304.808,-1637.8,,364673833,Port:3,0,1773303497,218824164,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673833,Port:65535,0,1773303497,218824164,Missing,,,,,,,,,0
4,,364673839,Port:1,0,1773303497,318824164,50000000,Enabled,0.648964,0.464796,-0.556055,0.231546,-110.411,162.148,-1725.39,0.175339,4,OK,-110.276,162.054,-1725.54,OK,-154.662,139.905,-1717.47,OK,-155.036,86.4463,-1729.88,OK,-94.6422,107.066,-1742.67,,364673839,Port:2,0,1773303497,318824164,Enabled,0.916471,0.0220496,0.0388989,0.397595,-107.348,261.638,-1642.32,0.144715,3,OK,-107.18,261.716,-1642.33,OK,-146.585,228.782,-1639.13,OK,-153.337,304.817,-1637.81,,364673839,Port:3,0,1773303497,318824164,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673839,Port:65535,0,1773303497,318824164,Missing,,,,,,,,,0
4,,364673842,Port:1,0,1773303497,368824164,49999999,Enabled,0.651276,0.481164,-0.535369,0.240211,-114.56,156.848,-1718.27,0.184543,4,OK,-114.419,156.763,-1718.44,OK,-157.446,132.543,-1709.07,OK,-155.641,79.0799,-1721.53,OK,-96.7113,102.572,-1736.01,,364673842,Port:2,0,1773303497,368824164,Enabled,0.916514,0.0220135,0.0382271,0.397564,-107.343,261.632,-1642.28,0.146147,3,OK,-107.171,261.71,-1642.3,OK,-146.591,228.784,-1639.16,OK,-153.334,304.809,-1637.81,,364673842,Port:3,0,1773303497,368824164,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364673842,Port:65535,0,1773303497,368824164,Missing,,,,,,,,,0
