ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,104462,Port:10,0,0,0,Enabled,0.54204,0.477531,-0.173881,-0.66927,-66.6539,40.8723,-138.394,0.0772526,0
1,,104478,Port:10,0,0,0,Enabled,0.540991,0.477577,-0.173523,-0.670178,-66.5133,40.7438,-138.501,0.0716019,0
1,,104494,Port:10,0,0,0,Enabled,0.540589,0.47749,-0.172936,-0.670717,-66.3016,40.7163,-138.439,0.0753097,0
1,,104510,Port:10,0,0,0,Enabled,0.540587,0.476842,-0.172545,-0.671279,-65.9699,40.6501,-138.389,0.0722395,0
1,,104526,Port:10,0,0,0,Enabled,0.540611,0.475828,-0.171589,-0.672223,-65.6504,40.8073,-138.146,0.0727426,0
1,,104542,Port:10,0,0,0,Enabled,0.539774,0.476371,-0.172829,-0.672194,-66.0519,40.9256,-138.076,0.0744774,0
1,,104566,Port:10,0,0,0,Enabled,0.538962,0.478382,-0.173829,-0.671159,-66.8113,41.1179,-138.096,0.0715279,0
1,,104574,Port:10,0,0,0,Enabled,0.539455,0.479822,-0.175085,-0.669406,-67.3347,41.1399,-138.117,0.0692423,0
1,,104590,Port:10,0,0,0,Enabled,0.541198,0.483413,-0.180191,-0.664039,-68.4809,41.5966,-138.249,0.0724005,0
1,,104606,Port:10,0,0,0,Enabled,0.53975,0.487789,-0.183586,-0.661082,-68.9445,41.9554,-137.903,0.0678381,0
1,,104622,Port:10,0,0,0,Enabled,0.539762,0.493084,-0.185299,-0.65665,-68.9118,42.3967,-137.307,0.0667022,0
1,,104638,Port:10,0,0,0,Enabled,0.541131,0.496792,-0.190607,-0.651187,-69.1682,42.9683,-136.944,0.0734742,0
1,,104654,Port:10,0,0,0,Enabled,0.538468,0.500615,-0.192487,-0.649912,-69.9814,42.637,-137.299,0.0638195,0
1,,104670,Port:10,0,0,0,Enabled,0.540161,0.506104,-0.195217,-0.643409,-71.2729,41.7974,-138.334,0.0587431,0
1,,104686,Port:10,0,0,0,Enabled,0.543762,0.510131,-0.199442,-0.635856,-72.0869,41.921,-138.939,0.0611481,0
1,,104702,Port:10,0,0,0,Enabled,0.541534,0.510761,-0.201091,-0.636732,-72.3571,42.7663,-138.284,0.0601842,0
1,,104726,Port:10,0,0,0,Enabled,0.539638,0.510226,-0.20673,-0.636964,-72.0033,43.9425,-136.814,0.0630568,0
1,,104742,Port:10,0,0,0,Enabled,0.541424,0.508721,-0.207798,-0.636304,-70.8046,44.0602,-135.875,0.0647086,0
1,,104750,Port:10,0,0,0,Enabled,0.542395,0.509009,-0.207445,-0.635361,-70.0839,44.0684,-135.448,0.0699588,0
1,,104766,Port:10,0,0,0,Enabled,0.546411,0.509106,-0.209466,-0.631166,-68.5847,44.2662,-134.753,0.0695815,0
1,,104782,Port:10,0,0,0,Enabled,0.545542,0.508615,-0.210004,-0.632134,-67.3292,45.2437,-134.027,0.0767527,0
1,,104806,Port:10,0,0,0,Enabled,0.544625,0.510449,-0.220745,-0.627772,-67.39,48.4066,-134.605,0.0754011,0
1,,104822,Port:10,0,0,0,Enabled,0.541991,0.513801,-0.228091,-0.624683,-66.1562,50.2769,-135.206,0.0796951,0
1,,104838,Port:10,0,0,0,Enabled,0.541549,0.512329,-0.22447,-0.62758,-62.7816,51.1851,-134.629,0.0869106,0
1,,104846,Port:10,0,0,0,Enabled,0.543424,0.509614,-0.220128,-0.629705,-61.0533,51.6693,-134.091,0.0901661,0
1,,104862,Port:10,0,0,0,Enabled,0.547566,0.504449,-0.216941,-0.631379,-59.9357,52.8412,-132.941,0.094841,0
1,,104886,Port:10,0,0,0,Enabled,0.547647,0.501978,-0.227487,-0.629564,-63.0084,56.7878,-131.786,0.0977857,0
1,,104894,Port:10,0,0,0,Enabled,0.545247,0.499549,-0.231985,-0.631933,-64.2311,58.3525,-131.372,0.0928961,0
1,,104910,Port:10,0,0,0,Enabled,0.537982,0.499814,-0.237624,-0.635843,-65.8049,60.484,-131.574,0.0909067,0
1,,104934,Port:10,0,0,0,Enabled,0.541526,0.500128,-0.241024,-0.631292,-64.7364,60.8543,-132.402,0.0982309,0
1,,104942,Port:10,0,0,0,Enabled,0.542655,0.498888,-0.236783,-0.632906,-63.5975,60.6581,-132.161,0.0966031,0
1,,104966,Port:10,0,0,0,Enabled,0.545231,0.493382,-0.229608,-0.637635,-60.8831,60.3342,-131.375,0.0960436,0
1,,104982,Port:10,0,0,0,Enabled,0.544992,0.493015,-0.227234,-0.638971,-59.9424,59.9849,-131.369,0.0953744,0
1,,104990,Port:10,0,0,0,Enabled,0.545492,0.493158,-0.225795,-0.638945,-59.6301,59.8465,-131.38,0.0951787,0
1,,105006,Port:10,0,0,0,Enabled,0.546817,0.492372,-0.224386,-0.638914,-59.1307,59.6984,-131.763,0.0980178,0
1,,105022,Port:10,0,0,0,Enabled,0.543867,0.493998,-0.221815,-0.641072,-58.7372,59.0572,-133.099,0.0940227,0
1,,105046,Port:10,0,0,0,Enabled,0.544262,0.498783,-0.217417,-0.638533,-57.6032,57.217,-135.66,0.0932629,0
1,,105062,Port:10,0,0,0,Enabled,0.547707,0.496528,-0.20891,-0.640182,-55.8007,56.2759,-136.334,0.093074,0
1,,105070,Port:10,0,0,0,Enabled,0.551633,0.492384,-0.203699,-0.641691,-54.7792,56.1289,-136.401,0.0963295,0
1,,105086,Port:10,0,0,0,Enabled,0.557845,0.486586,-0.197191,-0.642775,-52.9331,55.8026,-137.025,0.0957794,0
1,,105102,Port:10,0,0,0,Enabled,0.557359,0.487808,-0.19637,-0.642522,-51.4195,55.3505,-138.978,0.0970033,0
1,,105126,Port:10,0,0,0,Enabled,0.554756,0.491675,-0.195468,-0.642101,-49.4368,53.8293,-142.435,0.0974943,0
1,,105134,Port:10,0,0,0,Enabled,0.553301,0.496139,-0.19142,-0.641142,-48.6038,53.0114,-143.716,0.0953955,0
1,,105150,Port:10,0,0,0,Enabled,0.549966,0.506022,-0.179665,-0.639688,-46.4163,51.284,-146.047,0.0929566,0
1,,105166,Port:10,0,0,0,Enabled,0.553921,0.507973,-0.172738,-0.636629,-43.7453,50.2597,-147.84,0.0982428,0
1,,105182,Port:10,0,0,0,Enabled,0.558885,0.505057,-0.170499,-0.635213,-41.6725,49.7882,-148.915,0.100285,0
1,,105206,Port:10,0,0,0,Enabled,0.549232,0.505312,-0.163102,-0.645292,-41.045,49.0564,-150.514,0.0983031,0
1,,105214,Port:10,0,0,0,Enabled,0.544348,0.506863,-0.161824,-0.648527,-41.8278,48.8807,-150.981,0.089784,0
1,,105230,Port:10,0,0,0,Enabled,0.545988,0.506027,-0.171197,-0.645388,-44.137,48.6879,-152.085,0.0928563,0
1,,105246,Port:10,0,0,0,Enabled,0.5504,0.506524,-0.184577,-0.637514,-45.951,48.0967,-153.986,0.0989751,0
1,,105262,Port:10,0,0,0,Enabled,0.548838,0.513449,-0.19344,-0.630657,-46.6742,46.5413,-156.216,0.0890624,0
1,,105278,Port:10,0,0,0,Enabled,0.552733,0.52017,-0.199843,-0.619655,-46.4908,45.4436,-158.434,0.0935918,0
1,,105302,Port:10,0,0,0,Enabled,0.573004,0.513248,-0.214005,-0.602034,-44.8767,43.9845,-161.69,0.09921,0
1,,105310,Port:10,0,0,0,Enabled,0.578965,0.515974,-0.21841,-0.592341,-44.1932,43.2774,-162.783,0.0992949,0
