ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,374918,Port:10,0,0,0,Enabled,0.690877,0.480942,-0.261843,-0.472042,-61.1196,21.0315,-130.495,0.123943,0
1,,374934,Port:10,0,0,0,Enabled,0.690935,0.480899,-0.261963,-0.471932,-61.2346,21.1236,-130.359,0.126965,0
1,,374958,Port:10,0,0,0,Enabled,0.691119,0.480993,-0.261979,-0.471558,-61.1074,21.0015,-130.453,0.125372,0
1,,374982,Port:10,0,0,0,Enabled,0.691372,0.480021,-0.261534,-0.472424,-60.9593,21.1472,-130.024,0.12275,0
1,,374998,Port:10,0,0,0,Enabled,0.691575,0.480042,-0.261165,-0.47231,-60.8305,21.0792,-129.88,0.127456,0
1,,375022,Port:10,0,0,0,Enabled,0.692471,0.479095,-0.261265,-0.471904,-60.6577,21.0414,-129.459,0.12484,0
1,,375038,Port:10,0,0,0,Enabled,0.693106,0.47835,-0.260536,-0.47213,-60.3121,21.0563,-129.049,0.124581,0
1,,375062,Port:10,0,0,0,Enabled,0.69379,0.477362,-0.260514,-0.472136,-60.0582,21.1452,-128.493,0.122376,0
1,,375078,Port:10,0,0,0,Enabled,0.694546,0.476775,-0.260571,-0.471586,-60.046,21.2212,-127.99,0.125745,0
1,,375102,Port:10,0,0,0,Enabled,0.696186,0.475939,-0.261891,-0.469277,-60.263,21.5526,-126.95,0.128041,0
1,,375118,Port:10,0,0,0,Enabled,0.697004,0.475196,-0.26338,-0.46798,-60.4424,22.0336,-126.077,0.128143,0
1,,375142,Port:10,0,0,0,Enabled,0.698495,0.473865,-0.266006,-0.465615,-60.3181,23.015,-124.688,0.129272,0
1,,375158,Port:10,0,0,0,Enabled,0.699861,0.474198,-0.267253,-0.4625,-60.0075,23.0506,-124.089,0.134769,0
1,,375182,Port:10,0,0,0,Enabled,0.700673,0.474244,-0.270253,-0.459472,-59.9096,23.0373,-123.733,0.13023,0
1,,375198,Port:10,0,0,0,Enabled,0.701751,0.474629,-0.27093,-0.457023,-59.0406,22.8827,-123.89,0.129206,0
1,,375222,Port:10,0,0,0,Enabled,0.703192,0.472913,-0.269361,-0.457514,-57.4043,23.178,-123.627,0.129055,0
1,,375238,Port:10,0,0,0,Enabled,0.703419,0.471801,-0.267939,-0.459145,-56.846,23.4663,-123.386,0.127786,0
1,,375262,Port:10,0,0,0,Enabled,0.701295,0.473387,-0.268364,-0.460512,-57.9332,23.038,-124.297,0.125661,0
1,,375278,Port:10,0,0,0,Enabled,0.70031,0.47597,-0.269542,-0.458656,-58.6285,22.2508,-125.318,0.123486,0
1,,375302,Port:10,0,0,0,Enabled,0.700378,0.47539,-0.267348,-0.460435,-57.8566,21.6202,-125.405,0.122538,0
1,,375318,Port:10,0,0,0,Enabled,0.701123,0.471789,-0.265134,-0.46427,-57.3929,21.5175,-123.416,0.127337,0
1,,375342,Port:10,0,0,0,Enabled,0.701889,0.46192,-0.263243,-0.47401,-57.3762,20.5645,-118.178,0.122757,0
1,,375358,Port:10,0,0,0,Enabled,0.702389,0.45535,-0.262873,-0.479795,-57.5975,19.3043,-114.428,0.118822,0
1,,375382,Port:10,0,0,0,Enabled,0.703987,0.449432,-0.260469,-0.484323,-56.2645,16.4435,-110.012,0.112817,0
1,,375398,Port:10,0,0,0,Enabled,0.705118,0.445426,-0.257419,-0.487995,-54.4953,14.4563,-106.801,0.111017,0
1,,375422,Port:10,0,0,0,Enabled,0.706036,0.436286,-0.254637,-0.496314,-53.0112,12.5381,-100.449,0.10652,0
1,,375438,Port:10,0,0,0,Enabled,0.706845,0.433322,-0.256222,-0.496943,-53.3566,11.1886,-96.5522,0.101873,0
1,,375462,Port:10,0,0,0,Enabled,0.707121,0.431626,-0.2579,-0.497159,-54.7229,8.26922,-91.7684,0.106052,0
1,,375478,Port:10,0,0,0,Enabled,0.704731,0.429708,-0.259602,-0.50131,-56.6292,6.21556,-89.2908,0.114098,0
1,,375502,Port:10,0,0,0,Enabled,0.698913,0.43124,-0.262357,-0.506677,-60.9205,0.589352,-87.0741,0.119073,0
1,,375518,Port:10,0,0,0,Enabled,0.695179,0.437226,-0.26112,-0.507323,-63.8735,-5.76384,-87.1503,0.122855,0
1,,375542,Port:10,0,0,0,Enabled,0.69485,0.444698,-0.268728,-0.497205,-69.3858,-15.2037,-89.3626,0.0727466,0
1,,375558,Port:10,0,0,0,Enabled,0.691495,0.456571,-0.277222,-0.486339,-73.1494,-21.4117,-92.8088,0.116704,0
1,,375582,Port:10,0,0,0,Enabled,0.686012,0.486835,-0.2959,-0.452573,-78.8346,-32.3081,-104.719,0.269806,0
1,,375598,Port:10,0,0,0,Enabled,0.685131,0.500886,-0.325166,-0.417105,-83.3635,-37.6064,-113.649,0.23692,0
1,,375622,Port:10,0,0,0,Enabled,0.674694,0.522694,-0.356391,-0.380216,-88.2859,-43.7375,-125.461,0.185922,0
1,,375638,Port:10,0,0,0,Enabled,0.668619,0.533433,-0.377081,-0.355258,-90.4742,-46.4952,-132.618,0.16635,0
1,,375662,Port:10,0,0,0,Enabled,0.656005,0.549753,-0.40241,-0.3248,-91.8124,-49.4907,-142.304,0.15427,0
1,,375678,Port:10,0,0,0,Enabled,0.647543,0.561231,-0.41422,-0.306806,-91.4207,-51.6482,-148.232,0.149209,0
1,,375702,Port:10,0,0,0,Enabled,0.631501,0.581244,-0.433207,-0.275126,-89.7925,-55.128,-158.853,0.151651,0
1,,375718,Port:10,0,0,0,Enabled,0.617371,0.595343,-0.445392,-0.256993,-88.3889,-57.244,-166.389,0.153786,0
1,,375742,Port:10,0,0,0,Enabled,0.595428,0.616255,-0.460908,-0.230779,-85.3804,-60.0029,-178.091,0.154902,0
1,,375758,Port:10,0,0,0,Enabled,0.578881,0.629926,-0.47356,-0.20936,-82.3016,-61.2138,-185.913,0.161914,0
1,,375782,Port:10,0,0,0,Enabled,0.56217,0.649874,-0.480343,-0.175782,-75.4522,-64.3658,-194.921,0.171733,0
1,,375798,Port:10,0,0,0,Enabled,0.552891,0.661346,-0.481469,-0.158497,-72.2387,-65.9233,-199.394,0.170525,0
1,,375822,Port:10,0,0,0,Enabled,0.542535,0.669461,-0.485136,-0.148729,-69.749,-66.8322,-204.366,0.17058,0
1,,375838,Port:10,0,0,0,Enabled,0.536652,0.671024,-0.491428,-0.142229,-68.6447,-66.855,-207.18,0.185842,0
1,,375862,Port:10,0,0,0,Enabled,0.524292,0.683466,-0.492314,-0.124978,-65.0655,-68.6294,-213.135,0.177042,0
1,,375878,Port:10,0,0,0,Enabled,0.51337,0.69669,-0.490207,-0.103786,-60.2223,-71.1442,-217.626,0.180764,0
1,,375902,Port:10,0,0,0,Enabled,0.493449,0.723591,-0.479119,-0.0580564,-50.516,-76.6059,-225.478,0.196902,0
1,,375918,Port:10,0,0,0,Enabled,0.481769,0.738191,-0.47111,-0.0320619,-44.0336,-79.9862,-230.415,0.189312,0
1,,375942,Port:10,0,0,0,Enabled,0.467983,0.754171,-0.460581,-0.0091492,-37.0529,-82.986,-236.571,0.211802,0
1,,375958,Port:10,0,0,0,Enabled,0.46055,0.761355,-0.456321,-0.00159564,-33.7215,-84.5108,-240.555,0.212683,0
1,,375982,Port:10,0,0,0,Enabled,0.454738,0.765506,-0.455204,0.00175479,-32.2398,-84.8821,-243.479,0.222032,0
1,,375998,Port:10,0,0,0,Enabled,0.456088,0.764538,-0.455458,-0.00494743,-33.5719,-84.2815,-243.434,0.230115,0
1,,376022,Port:10,0,0,0,Enabled,0.461875,0.759515,-0.457826,-0.0142705,-36.8412,-83.2021,-241.162,0.226094,0
1,,376038,Port:10,0,0,0,Enabled,0.469713,0.750535,-0.463955,-0.0285082,-40.6201,-81.1993,-237.716,0.207412,0
1,,376062,Port:10,0,0,0,Enabled,0.484502,0.736337,-0.469619,-0.0502398,-46.6668,-78.1759,-231.596,0.198236,0
1,,376078,Port:10,0,0,0,Enabled,0.495114,0.725149,-0.473906,-0.0665828,-50.7746,-75.7108,-226.797,0.190318,0
1,,376102,Port:10,0,0,0,Enabled,0.509799,0.710393,-0.476513,-0.0915508,-56.0727,-71.7584,-219.759,0.187198,0
1,,376118,Port:10,0,0,0,Enabled,0.520779,0.69859,-0.478221,-0.109842,-59.9989,-69.0379,-215.258,0.178806,0
1,,376142,Port:10,0,0,0,Enabled,0.53771,0.680351,-0.476146,-0.145859,-64.9661,-63.4966,-205.827,0.175745,0
1,,376158,Port:10,0,0,0,Enabled,0.554129,0.668403,-0.462708,-0.179109,-67.8983,-60.1962,-198.004,0.175103,0
1,,376182,Port:10,0,0,0,Enabled,0.574688,0.648539,-0.450523,-0.214849,-71.2891,-55.1841,-187.344,0.164706,0
1,,376198,Port:10,0,0,0,Enabled,0.583907,0.635007,-0.448661,-0.233501,-73.4488,-51.0881,-180.967,0.17629,0
1,,376222,Port:10,0,0,0,Enabled,0.597348,0.614455,-0.445715,-0.258761,-76.2388,-45.4365,-172.233,0.163882,0
1,,376238,Port:10,0,0,0,Enabled,0.60572,0.604097,-0.441615,-0.270456,-76.9599,-42.7201,-167.119,0.159041,0
1,,376262,Port:10,0,0,0,Enabled,0.614379,0.591824,-0.437808,-0.283913,-77.3742,-39.0089,-160.955,0.160297,0
1,,376278,Port:10,0,0,0,Enabled,0.620831,0.581944,-0.433807,-0.296177,-78.127,-36.4446,-156.984,0.15334,0
1,,376302,Port:10,0,0,0,Enabled,0.629317,0.566458,-0.428341,-0.315609,-78.868,-32.1138,-150.745,0.158859,0
1,,376318,Port:10,0,0,0,Enabled,0.636516,0.550211,-0.424262,-0.33484,-79.4354,-28.2102,-145.26,0.158277,0
1,,376342,Port:10,0,0,0,Enabled,0.646207,0.523999,-0.415592,-0.367593,-79.8672,-21.4546,-136.25,0.161235,0
1,,376358,Port:10,0,0,0,Enabled,0.65157,0.509272,-0.412353,-0.382182,-79.2737,-17.339,-130.887,0.159531,0
1,,376382,Port:10,0,0,0,Enabled,0.658361,0.492843,-0.407374,-0.397131,-77.7984,-12.5685,-124.172,0.14329,0
