ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,364659532,Port:1,0,1773303258,868824162,100000000,Enabled,0.533058,0.524547,-0.62001,0.237248,-119.403,128.562,-1771.06,0.17148,4,OK,-119.245,128.479,-1771.19,OK,-162.302,103.094,-1776.51,OK,-155.655,53.5459,-1799.17,OK,-96.0391,79.1972,-1795.62,,364659532,Port:2,0,1773303258,868824162,Enabled,0.916474,0.0219441,0.0385497,0.397628,-107.318,261.633,-1642.3,0.145862,3,OK,-107.15,261.714,-1642.31,OK,-146.558,228.775,-1639.14,OK,-153.312,304.808,-1637.82,,364659532,Port:3,0,1773303258,868824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659532,Port:65535,0,1773303258,868824162,Missing,,,,,,,,,0
4,,364659538,Port:1,0,1773303258,968824162,100000000,Enabled,0.532944,0.51182,-0.628212,0.243639,-119.286,132.622,-1774.87,0.178632,4,OK,-119.116,132.507,-1774.97,OK,-162.5,107.788,-1780.87,OK,-156.246,57.7843,-1802.42,OK,-96.2946,82.4573,-1798.08,,364659538,Port:2,0,1773303258,968824162,Enabled,0.916442,0.0220401,0.0387434,0.397677,-107.321,261.632,-1642.3,0.149248,3,OK,-107.149,261.714,-1642.32,OK,-146.559,228.767,-1639.13,OK,-153.319,304.801,-1637.8,,364659538,Port:3,0,1773303258,968824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659538,Port:65535,0,1773303258,968824162,Missing,,,,,,,,,0
4,,364659544,Port:1,0,1773303259,68824162,100000000,Enabled,0.534011,0.49652,-0.63724,0.249451,-117.886,137.854,-1779.4,0.171904,4,OK,-117.732,137.744,-1779.5,OK,-161.504,113.877,-1785.83,OK,-155.957,63.3276,-1806.26,OK,-95.5654,86.7043,-1801.08,,364659544,Port:2,0,1773303259,68824162,Enabled,0.916466,0.0221805,0.0385935,0.397628,-107.321,261.63,-1642.3,0.148175,3,OK,-107.152,261.715,-1642.31,OK,-146.563,228.768,-1639.15,OK,-153.31,304.8,-1637.79,,364659544,Port:3,0,1773303259,68824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659544,Port:65535,0,1773303259,68824162,Missing,,,,,,,,,0
4,,364659550,Port:1,0,1773303259,168824162,100000006,Enabled,0.537285,0.486705,-0.641444,0.250982,-116.095,141.52,-1782,0.189677,4,OK,-115.947,141.411,-1782.16,OK,-160.059,118.18,-1788.35,OK,-155.233,67.284,-1808.15,OK,-94.4855,89.7107,-1802.8,,364659550,Port:2,0,1773303259,168824162,Enabled,0.916505,0.0220291,0.0380383,0.397601,-107.32,261.632,-1642.28,0.14333,3,OK,-107.153,261.71,-1642.29,OK,-146.565,228.782,-1639.18,OK,-153.314,304.804,-1637.81,,364659550,Port:3,0,1773303259,168824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659550,Port:65535,0,1773303259,168824162,Missing,,,,,,,,,0
4,,364659556,Port:1,0,1773303259,268824168,100000000,Enabled,0.543459,0.472728,-0.645744,0.253368,-113.049,144.65,-1784.32,0.180497,4,OK,-112.89,144.527,-1784.43,OK,-157.486,122.168,-1790.47,OK,-153.729,70.7467,-1809.05,OK,-92.506,91.9464,-1803.85,,364659556,Port:2,0,1773303259,268824168,Enabled,0.916473,0.0223402,0.0385251,0.397609,-107.321,261.631,-1642.32,0.148003,3,OK,-107.149,261.714,-1642.34,OK,-146.566,228.776,-1639.18,OK,-153.31,304.798,-1637.8,,364659556,Port:3,0,1773303259,268824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659556,Port:65535,0,1773303259,268824168,Missing,,,,,,,,,0
4,,364659562,Port:1,0,1773303259,368824168,150000000,Enabled,0.550326,0.435733,-0.666793,0.25033,-105.753,151.937,-1790.29,0.189069,4,OK,-105.602,151.788,-1790.39,OK,-151.561,132.601,-1797.12,OK,-151.105,80.4831,-1813.97,OK,-88.6753,97.2363,-1807.53,,364659562,Port:2,0,1773303259,368824168,Enabled,0.916468,0.0219496,0.0385962,0.397638,-107.321,261.635,-1642.32,0.14752,3,OK,-107.151,261.717,-1642.34,OK,-146.562,228.776,-1639.16,OK,-153.316,304.807,-1637.84,,364659562,Port:3,0,1773303259,368824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659562,Port:65535,0,1773303259,368824168,Missing,,,,,,,,,0
4,,364659571,Port:1,0,1773303259,518824168,100000000,Enabled,0.557543,0.380932,-0.696147,0.243753,-95.6411,162.068,-1799.25,0.172629,4,OK,-95.5173,161.917,-1799.31,OK,-142.969,147.517,-1807.47,OK,-147.552,94.9565,-1822.07,OK,-83.9897,105.087,-1813.48,,364659571,Port:2,0,1773303259,518824168,Enabled,0.916488,0.0216062,0.0385214,0.397618,-107.321,261.632,-1642.3,0.147578,3,OK,-107.153,261.716,-1642.32,OK,-146.564,228.772,-1639.14,OK,-153.314,304.809,-1637.86,,364659571,Port:3,0,1773303259,518824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659571,Port:65535,0,1773303259,518824168,Missing,,,,,,,,,0
4,,364659577,Port:1,0,1773303259,618824168,99999999,Enabled,0.554819,0.350141,-0.714603,0.242734,-89.5117,166.815,-1804.89,0.163039,4,OK,-89.3861,166.698,-1804.94,OK,-137.243,154.749,-1814.63,OK,-144.268,102.223,-1828.34,OK,-80.6162,108.934,-1817.46,,364659577,Port:2,0,1773303259,618824168,Enabled,0.916489,0.0219617,0.0381424,0.397632,-107.319,261.632,-1642.29,0.146756,3,OK,-107.15,261.714,-1642.31,OK,-146.564,228.774,-1639.18,OK,-153.315,304.803,-1637.83,,364659577,Port:3,0,1773303259,618824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659577,Port:65535,0,1773303259,618824168,Missing,,,,,,,,,0
4,,364659583,Port:1,0,1773303259,718824167,100000001,Enabled,0.54974,0.322366,-0.731698,0.241836,-83.516,170.034,-1809.13,0.158084,4,OK,-83.3923,169.912,-1809.15,OK,-131.382,160.191,-1820.59,OK,-140.515,107.812,-1833.62,OK,-77.0842,111.557,-1820.4,,364659583,Port:2,0,1773303259,718824167,Enabled,0.916439,0.0223004,0.0389712,0.397648,-107.329,261.631,-1642.36,0.147688,3,OK,-107.158,261.713,-1642.37,OK,-146.566,228.771,-1639.17,OK,-153.32,304.798,-1637.81,,364659583,Port:3,0,1773303259,718824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659583,Port:65535,0,1773303259,718824167,Missing,,,,,,,,,0
4,,364659589,Port:1,0,1773303259,818824168,99999999,Enabled,0.541514,0.299483,-0.748531,0.238271,-77.862,172.551,-1812.51,0.142011,4,OK,-77.7576,172.446,-1812.54,OK,-125.617,164.747,-1825.75,OK,-136.569,112.726,-1838.89,OK,-73.5925,113.745,-1823.17,,364659589,Port:2,0,1773303259,818824168,Enabled,0.916486,0.0217229,0.0385695,0.397611,-107.32,261.628,-1642.32,0.14624,3,OK,-107.154,261.709,-1642.33,OK,-146.561,228.767,-1639.16,OK,-153.313,304.808,-1637.86,,364659589,Port:3,0,1773303259,818824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659589,Port:65535,0,1773303259,818824168,Missing,,,,,,,,,0
4,,364659595,Port:1,0,1773303259,918824167,150000001,Enabled,0.532095,0.269596,-0.765585,0.240981,-72.4103,175.249,-1817.41,0.157419,4,OK,-72.3324,175.112,-1817.41,OK,-119.809,169.397,-1832.85,OK,-132.568,117.657,-1845.3,OK,-70.4565,116.06,-1826.61,,364659595,Port:2,0,1773303259,918824167,Enabled,0.916478,0.0217425,0.0386187,0.397623,-107.317,261.631,-1642.3,0.145836,3,OK,-107.149,261.711,-1642.32,OK,-146.556,228.772,-1639.14,OK,-153.313,304.81,-1637.84,,364659595,Port:3,0,1773303259,918824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659595,Port:65535,0,1773303259,918824167,Missing,,,,,,,,,0
4,,364659604,Port:1,0,1773303260,68824168,99999999,Enabled,0.524001,0.208481,-0.791319,0.236161,-58.1328,180.114,-1826.48,0.159851,4,OK,-58.0658,179.99,-1826.44,OK,-104.795,178.692,-1844.95,OK,-122.33,128.107,-1856.26,OK,-62.1109,120.692,-1833.35,,364659604,Port:2,0,1773303260,68824168,Enabled,0.91645,0.0219451,0.038822,0.397658,-107.318,261.633,-1642.33,0.149286,3,OK,-107.147,261.717,-1642.34,OK,-146.558,228.77,-1639.14,OK,-153.313,304.804,-1637.83,,364659604,Port:3,0,1773303260,68824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659604,Port:65535,0,1773303260,68824168,Missing,,,,,,,,,0
4,,364659610,Port:1,0,1773303260,168824167,99999995,Enabled,0.518725,0.165295,-0.804411,0.23775,-48.1954,182.084,-1833.42,0.164766,4,OK,-48.1547,181.966,-1833.35,OK,-94.0146,183.12,-1853.89,OK,-114.582,133.435,-1864.01,OK,-56.0756,122.839,-1838.22,,364659610,Port:2,0,1773303260,168824167,Enabled,0.916465,0.0218063,0.0388454,0.397626,-107.325,261.632,-1642.33,0.145919,3,OK,-107.157,261.714,-1642.35,OK,-146.563,228.774,-1639.15,OK,-153.317,304.806,-1637.85,,364659610,Port:3,0,1773303260,168824167,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659610,Port:65535,0,1773303260,168824167,Missing,,,,,,,,,0
4,,364659616,Port:1,0,1773303260,268824162,100000000,Enabled,0.515599,0.121202,-0.814997,0.235048,-36.1523,183.101,-1839.41,0.206844,4,OK,-36.1462,182.974,-1839.3,OK,-81.0212,186.824,-1861.67,OK,-104.929,138.496,-1870.73,OK,-48.3633,124.469,-1842.54,,364659616,Port:2,0,1773303260,268824162,Enabled,0.916503,0.0216313,0.0380183,0.39763,-107.317,261.631,-1642.29,0.148742,3,OK,-107.143,261.711,-1642.3,OK,-146.564,228.774,-1639.18,OK,-153.318,304.807,-1637.87,,364659616,Port:3,0,1773303260,268824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659616,Port:65535,0,1773303260,268824162,Missing,,,,,,,,,0
4,,364659622,Port:1,0,1773303260,368824162,100000000,Enabled,0.512877,0.0695162,-0.822936,0.23431,-21.6744,184.08,-1847.53,0.206727,4,OK,-21.6814,183.964,-1847.42,OK,-65.2736,190.499,-1871.66,OK,-92.9202,143.986,-1879.41,OK,-38.7761,126.579,-1848.4,,364659622,Port:2,0,1773303260,368824162,Enabled,0.916456,0.02226,0.0388676,0.397621,-107.322,261.627,-1642.35,0.148839,3,OK,-107.149,261.71,-1642.36,OK,-146.563,228.768,-1639.17,OK,-153.312,304.798,-1637.81,,364659622,Port:3,0,1773303260,368824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659622,Port:65535,0,1773303260,368824162,Missing,,,,,,,,,0
4,,364659628,Port:1,0,1773303260,468824162,150000000,Enabled,0.505995,0.0372395,-0.82878,0.236021,-13.8067,184.51,-1853.26,0.215524,4,OK,-13.7969,184.411,-1853.11,OK,-56.2443,192.233,-1879.04,OK,-85.9109,146.864,-1886.22,OK,-33.7049,127.911,-1852.92,,364659628,Port:2,0,1773303260,468824162,Enabled,0.91646,0.0221499,0.0387862,0.397625,-107.323,261.626,-1642.33,0.150901,3,OK,-107.148,261.711,-1642.35,OK,-146.567,228.768,-1639.16,OK,-153.314,304.795,-1637.81,,364659628,Port:3,0,1773303260,468824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659628,Port:65535,0,1773303260,468824162,Missing,,,,,,,,,0
4,,364659637,Port:1,0,1773303260,618824162,100000000,Enabled,0.507863,0.0361623,-0.827348,0.237197,-13.7262,184.558,-1853.77,0.222043,4,OK,-13.6897,184.439,-1853.6,OK,-56.2862,192.263,-1879.44,OK,-86.0504,146.89,-1886.33,OK,-33.6559,127.98,-1853.11,,364659637,Port:2,0,1773303260,618824162,Enabled,0.9165,0.0220403,0.0380818,0.397608,-107.318,261.623,-1642.29,0.144851,3,OK,-107.149,261.701,-1642.31,OK,-146.563,228.77,-1639.19,OK,-153.313,304.796,-1637.82,,364659637,Port:3,0,1773303260,618824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659637,Port:65535,0,1773303260,618824162,Missing,,,,,,,,,0
4,,364659643,Port:1,0,1773303260,718824162,100000000,Enabled,0.510037,0.0376616,-0.8256,0.238388,-14.077,184.246,-1853.6,0.24644,4,OK,-14.0673,184.129,-1853.42,OK,-56.8157,191.805,-1879.05,OK,-86.4516,146.349,-1885.63,OK,-33.8503,127.584,-1852.74,,364659643,Port:2,0,1773303260,718824162,Enabled,0.916469,0.0222096,0.0380732,0.39767,-107.316,261.626,-1642.29,0.142768,3,OK,-107.15,261.705,-1642.31,OK,-146.555,228.769,-1639.19,OK,-153.315,304.791,-1637.8,,364659643,Port:3,0,1773303260,718824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659643,Port:65535,0,1773303260,718824162,Missing,,,,,,,,,0
4,,364659649,Port:1,0,1773303260,818824162,100000000,Enabled,0.513992,0.049922,-0.822353,0.238864,-17.4092,184.451,-1852.22,0.209147,4,OK,-17.3932,184.344,-1852.08,OK,-60.6512,191.419,-1876.87,OK,-89.5516,145.467,-1883.52,OK,-36.109,127.442,-1851.62,,364659649,Port:2,0,1773303260,818824162,Enabled,0.916483,0.0219602,0.0387994,0.397583,-107.325,261.63,-1642.34,0.145363,3,OK,-107.157,261.711,-1642.36,OK,-146.565,228.775,-1639.16,OK,-153.312,304.808,-1637.85,,364659649,Port:3,0,1773303260,818824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659649,Port:65535,0,1773303260,818824162,Missing,,,,,,,,,0
4,,364659655,Port:1,0,1773303260,918824162,100000000,Enabled,0.520134,0.0705926,-0.817029,0.238623,-21.9748,183.798,-1848.78,0.207516,4,OK,-21.948,183.688,-1848.64,OK,-66.0377,189.847,-1872.2,OK,-93.6654,143.13,-1879,OK,-38.8569,126.221,-1848.78,,364659655,Port:2,0,1773303260,918824162,Enabled,0.916491,0.0219308,0.0381589,0.397628,-107.317,261.626,-1642.29,0.143549,3,OK,-107.152,261.706,-1642.3,OK,-146.558,228.768,-1639.17,OK,-153.312,304.8,-1637.83,,364659655,Port:3,0,1773303260,918824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659655,Port:65535,0,1773303260,918824162,Missing,,,,,,,,,0
4,,364659661,Port:1,0,1773303261,18824162,100000000,Enabled,0.527883,0.098108,-0.809813,0.23647,-27.6258,181.96,-1843.3,0.183945,4,OK,-27.6191,181.847,-1843.2,OK,-72.6344,186.831,-1865.03,OK,-98.6187,139.247,-1872.28,OK,-42.2332,123.789,-1844.36,,364659661,Port:2,0,1773303261,18824162,Enabled,0.916492,0.0220404,0.0380627,0.397629,-107.319,261.628,-1642.29,0.145801,3,OK,-107.152,261.712,-1642.3,OK,-146.563,228.769,-1639.18,OK,-153.312,304.8,-1637.82,,364659661,Port:3,0,1773303261,18824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659661,Port:65535,0,1773303261,18824162,Missing,,,,,,,,,0
4,,364659667,Port:1,0,1773303261,118824162,149999999,Enabled,0.536483,0.130118,-0.801014,0.231586,-33.661,180.331,-1837.95,0.192707,4,OK,-33.6092,180.217,-1837.83,OK,-79.6756,183.915,-1857.76,OK,-103.857,135.484,-1865.72,OK,-45.7534,121.663,-1840.61,,364659667,Port:2,0,1773303261,118824162,Enabled,0.916432,0.0218594,0.0393966,0.397646,-107.325,261.63,-1642.35,0.15063,3,OK,-107.154,261.717,-1642.37,OK,-146.562,228.765,-1639.11,OK,-153.315,304.802,-1637.84,,364659667,Port:3,0,1773303261,118824162,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659667,Port:65535,0,1773303261,118824162,Missing,,,,,,,,,0
4,,364659676,Port:1,0,1773303261,268824161,100000007,Enabled,0.547556,0.167923,-0.788285,0.224922,-41.0755,179.564,-1831.62,0.148043,4,OK,-41.0224,179.447,-1831.58,OK,-88.167,181.532,-1848.86,OK,-110.271,132.27,-1857.88,OK,-50.2981,120.496,-1836.18,,364659676,Port:2,0,1773303261,268824161,Enabled,0.916497,0.0218828,0.0383007,0.397601,-107.322,261.629,-1642.31,0.147273,3,OK,-107.15,261.708,-1642.33,OK,-146.567,228.774,-1639.18,OK,-153.317,304.807,-1637.85,,364659676,Port:3,0,1773303261,268824161,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659676,Port:65535,0,1773303261,268824161,Missing,,,,,,,,,0
4,,364659682,Port:1,0,1773303261,368824168,99999993,Enabled,0.555926,0.19639,-0.776576,0.22205,-46.5274,178.349,-1826.05,0.146793,4,OK,-46.4619,178.224,-1826.04,OK,-94.3189,178.764,-1841.34,OK,-114.716,128.886,-1850.93,OK,-53.4768,119.104,-1831.9,,364659682,Port:2,0,1773303261,368824168,Enabled,0.916474,0.0220194,0.038659,0.397613,-107.322,261.631,-1642.33,0.147649,3,OK,-107.151,261.712,-1642.34,OK,-146.564,228.773,-1639.17,OK,-153.314,304.805,-1637.83,,364659682,Port:3,0,1773303261,368824168,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,364659682,Port:65535,0,1773303261,368824168,Missing,,,,,,,,,0
