ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365986201,Port:1,0,1773325370,18826766,50000000,Enabled,0.404899,0.387068,-0.811533,0.166279,-86.0794,159.155,-1722.92,0.150005,4,OK,-86.0303,159.059,-1722.89,OK,-129.648,153.659,-1747.09,OK,-132.457,107.87,-1777.05,OK,-73.7391,107.029,-1749.86,,365986201,Port:2,0,1773325370,18826766,Enabled,0.930161,0.0309864,0.0350511,0.36416,-87.5205,271.252,-1592.29,0.140865,3,OK,-87.349,271.318,-1592.31,OK,-129.051,241.314,-1589.6,OK,-130.236,317.58,-1587.03,,365986201,Port:3,0,1773325370,18826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986201,Port:65535,0,1773325370,18826766,Missing,,,,,,,,,0
4,,365986204,Port:1,0,1773325370,68826766,50000000,Enabled,0.407523,0.376968,-0.814079,0.170575,-85.5263,162.986,-1726.9,0.160405,4,OK,-85.5142,162.887,-1726.88,OK,-129.058,157.79,-1751.18,OK,-132.446,111.57,-1780.37,OK,-73.8964,110.218,-1752.94,,365986204,Port:2,0,1773325370,68826766,Enabled,0.930127,0.0312146,0.0354841,0.364185,-87.5218,271.262,-1592.34,0.142762,3,OK,-87.3481,271.329,-1592.35,OK,-129.049,241.32,-1589.61,OK,-130.236,317.585,-1587.03,,365986204,Port:3,0,1773325370,68826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986204,Port:65535,0,1773325370,68826766,Missing,,,,,,,,,0
4,,365986210,Port:1,0,1773325370,168826766,100000000,Enabled,0.42841,0.357786,-0.807643,0.190174,-84.3295,168.739,-1735.39,0.183349,4,OK,-84.2878,168.595,-1735.35,OK,-128.415,162.734,-1758.56,OK,-133.119,114.826,-1784.54,OK,-74.0545,114.225,-1758.09,,365986210,Port:2,0,1773325370,168826766,Enabled,0.930125,0.0310745,0.035261,0.364222,-87.5181,271.263,-1592.32,0.14511,3,OK,-87.3422,271.331,-1592.33,OK,-129.047,241.315,-1589.61,OK,-130.238,317.585,-1587.04,,365986210,Port:3,0,1773325370,168826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986210,Port:65535,0,1773325370,168826766,Missing,,,,,,,,,0
4,,365986213,Port:1,0,1773325370,218826766,50000000,Enabled,0.455923,0.341892,-0.798305,0.194814,-80.9279,172.713,-1738.97,0.159198,4,OK,-80.8711,172.589,-1738.94,OK,-126.12,166.863,-1759.93,OK,-133.142,117.996,-1783.57,OK,-72.9841,117,-1759.6,,365986213,Port:2,0,1773325370,218826766,Enabled,0.930153,0.0307087,0.0351009,0.364198,-87.5167,271.259,-1592.29,0.141092,3,OK,-87.3463,271.324,-1592.31,OK,-129.043,241.313,-1589.59,OK,-130.237,317.593,-1587.06,,365986213,Port:3,0,1773325370,218826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986213,Port:65535,0,1773325370,218826766,Missing,,,,,,,,,0
4,,365986216,Port:1,0,1773325370,268826766,50000000,Enabled,0.477919,0.323686,-0.79111,0.202403,-77.5084,176.744,-1743.57,0.169943,4,OK,-77.4598,176.608,-1743.55,OK,-123.459,171.114,-1762.92,OK,-132.39,121.463,-1784.02,OK,-71.5686,119.94,-1761.77,,365986216,Port:2,0,1773325370,268826766,Enabled,0.930122,0.0310037,0.0357081,0.364194,-87.5223,271.263,-1592.35,0.147117,3,OK,-87.3438,271.332,-1592.37,OK,-129.052,241.316,-1589.59,OK,-130.238,317.588,-1587.06,,365986216,Port:3,0,1773325370,268826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986216,Port:65535,0,1773325370,268826766,Missing,,,,,,,,,0
4,,365986222,Port:1,0,1773325370,368826766,100000000,Enabled,0.470754,0.287498,-0.807234,0.21002,-72.1109,181.302,-1750.14,0.159605,4,OK,-72.0686,181.172,-1750.12,OK,-117.379,177.579,-1771.43,OK,-128.24,127.756,-1791.25,OK,-68.6798,123.626,-1766.09,,365986222,Port:2,0,1773325370,368826766,Enabled,0.930154,0.0306071,0.0352689,0.364187,-87.5174,271.255,-1592.28,0.143995,3,OK,-87.3437,271.321,-1592.3,OK,-129.046,241.307,-1589.56,OK,-130.237,317.59,-1587.06,,365986222,Port:3,0,1773325370,368826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986222,Port:65535,0,1773325370,368826766,Missing,,,,,,,,,0
4,,365986225,Port:1,0,1773325370,418826766,50000000,Enabled,0.465491,0.284106,-0.812076,0.207688,-71.0426,181.31,-1748.96,0.174836,4,OK,-70.9995,181.182,-1748.9,OK,-116.056,178.085,-1770.9,OK,-127.068,128.454,-1791.08,OK,-67.8713,123.693,-1765.22,,365986225,Port:2,0,1773325370,418826766,Enabled,0.930126,0.031172,0.0352713,0.364212,-87.5181,271.263,-1592.31,0.138336,3,OK,-87.3497,271.328,-1592.32,OK,-129.041,241.322,-1589.6,OK,-130.235,317.582,-1587.02,,365986225,Port:3,0,1773325370,418826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986225,Port:65535,0,1773325370,418826766,Missing,,,,,,,,,0
4,,365986228,Port:1,0,1773325370,468826766,50000000,Enabled,0.463858,0.288304,-0.811808,0.2066,-71.3159,180.05,-1746.91,0.160508,4,OK,-71.2635,179.922,-1746.87,OK,-116.311,176.681,-1768.84,OK,-126.987,127.085,-1789.39,OK,-67.7689,122.566,-1763.52,,365986228,Port:2,0,1773325370,468826766,Enabled,0.930136,0.0309153,0.0353767,0.364196,-87.5202,271.259,-1592.31,0.144343,3,OK,-87.3437,271.324,-1592.33,OK,-129.049,241.315,-1589.58,OK,-130.24,317.586,-1587.05,,365986228,Port:3,0,1773325370,468826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986228,Port:65535,0,1773325370,468826766,Missing,,,,,,,,,0
4,,365986231,Port:1,0,1773325370,518826766,50000000,Enabled,0.460239,0.286812,-0.814765,0.205126,-71.3017,179.05,-1745.62,0.171992,4,OK,-71.2484,178.925,-1745.57,OK,-116.133,175.941,-1767.97,OK,-126.829,126.512,-1788.79,OK,-67.8317,121.616,-1762.46,,365986231,Port:2,0,1773325370,518826766,Enabled,0.930144,0.0309035,0.0352253,0.364193,-87.5188,271.263,-1592.3,0.13927,3,OK,-87.3496,271.328,-1592.32,OK,-129.044,241.322,-1589.59,OK,-130.237,317.59,-1587.04,,365986231,Port:3,0,1773325370,518826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986231,Port:65535,0,1773325370,518826766,Missing,,,,,,,,,0
4,,365986234,Port:1,0,1773325370,568826766,50000000,Enabled,0.437727,0.283631,-0.829353,0.200305,-71.2945,177.249,-1744.26,0.15684,4,OK,-71.2415,177.124,-1744.22,OK,-114.994,175.087,-1768.81,OK,-125.086,126.25,-1791.34,OK,-67.4871,120.212,-1762.28,,365986234,Port:2,0,1773325370,568826766,Enabled,0.93017,0.0307488,0.0349261,0.364168,-87.5171,271.261,-1592.28,0.144117,3,OK,-87.3418,271.328,-1592.3,OK,-129.051,241.32,-1589.59,OK,-130.236,317.592,-1587.06,,365986234,Port:3,0,1773325370,568826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365986234,Port:65535,0,1773325370,568826766,Missing,,,,,,,,,0
