ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
1,,9006,32,Port:10,0,0,0,Enabled,0.702682,0.204403,-0.344237,-0.588182,11.2041,64.7568,-86.0627,0.0716433,0
1,,9022,16,Port:10,0,0,0,Enabled,0.700889,0.206115,-0.345192,-0.589164,10.6369,64.8119,-86.2839,0.0712763,0
1,,9038,16,Port:10,0,0,0,Enabled,0.699315,0.208751,-0.346933,-0.589083,9.75498,64.7239,-86.6778,0.0709317,0
1,,9054,16,Port:10,0,0,0,Enabled,0.698689,0.21543,-0.349767,-0.585735,7.86935,64.0303,-87.4694,0.0696763,0
1,,9062,8,Port:10,0,0,0,Enabled,0.698458,0.21932,-0.351638,-0.583443,6.64224,63.5788,-88.0541,0.0692798,0
1,,9078,16,Port:10,0,0,0,Enabled,0.697266,0.227177,-0.354507,-0.580118,4.49583,62.5535,-89.1309,0.0692945,0
1,,9094,16,Port:10,0,0,0,Enabled,0.695911,0.2353,-0.355764,-0.577732,3.03548,61.4928,-90.1005,0.0742989,0
1,,9110,16,Port:10,0,0,0,Enabled,0.69449,0.24002,-0.356207,-0.577227,2.3389,60.6969,-90.7438,0.0810717,0
1,,9126,16,Port:10,0,0,0,Enabled,0.693485,0.242824,-0.355572,-0.577653,2.01856,60.2147,-91.2078,0.0894289,0
1,,9142,16,Port:10,0,0,0,Enabled,0.693169,0.244555,-0.355735,-0.577203,1.81098,59.7357,-91.5346,0.0935408,0
1,,9158,16,Port:10,0,0,0,Enabled,0.691284,0.249273,-0.355944,-0.577316,0.774286,59.4379,-91.8377,0.112089,0
1,,9174,16,Port:10,0,0,0,Enabled,0.690371,0.261797,-0.360082,-0.570256,-2.30997,58.7621,-93.0864,0.180361,0
1,,9182,8,Port:10,0,0,0,Enabled,0.688584,0.268997,-0.362685,-0.567408,-4.12241,58.4216,-93.8378,0.230399,0
1,,9198,16,Port:10,0,0,0,Enabled,0.686072,0.280933,-0.370615,-0.559488,-7.7871,56.9236,-95.8356,0.267243,0
1,,9230,32,Port:10,0,0,0,Enabled,0.687665,0.294439,-0.388477,-0.53806,-13.6818,51.9773,-100.885,0.133951,0
1,,9246,16,Port:10,0,0,0,Enabled,0.68654,0.303936,-0.39593,-0.528701,-16.3579,48.9136,-103.885,0.0965236,0
1,,9262,16,Port:10,0,0,0,Enabled,0.688118,0.317099,-0.404799,-0.511938,-20.2863,44.9433,-107.757,0.0847454,0
1,,9278,16,Port:10,0,0,0,Enabled,0.686977,0.335479,-0.414018,-0.494071,-25.0456,40.4716,-112.353,0.0830479,0
1,,9294,16,Port:10,0,0,0,Enabled,0.685112,0.353806,-0.421688,-0.477098,-29.5384,35.8531,-117.035,0.0847826,0
1,,9302,8,Port:10,0,0,0,Enabled,0.683681,0.364061,-0.425134,-0.468295,-31.7511,33.526,-119.515,0.0904595,0
1,,9318,16,Port:10,0,0,0,Enabled,0.679831,0.385593,-0.433067,-0.448999,-36.1293,28.6598,-124.861,0.102011,0
1,,9334,16,Port:10,0,0,0,Enabled,0.674141,0.408825,-0.439882,-0.43,-40.1083,23.6312,-130.477,0.118784,0
1,,9350,16,Port:10,0,0,0,Enabled,0.66936,0.430994,-0.447177,-0.407718,-43.5803,18.2148,-136.271,0.127562,0
1,,9366,16,Port:10,0,0,0,Enabled,0.662677,0.452567,-0.453862,-0.387365,-46.1924,13.1277,-142.095,0.129209,0
1,,9382,16,Port:10,0,0,0,Enabled,0.65684,0.469127,-0.460249,-0.369665,-47.9155,8.53776,-147.474,0.119717,0
1,,9398,16,Port:10,0,0,0,Enabled,0.650374,0.48485,-0.464223,-0.355573,-48.9008,4.47678,-152.485,0.115326,0
1,,9414,16,Port:10,0,0,0,Enabled,0.64444,0.499462,-0.466534,-0.342901,-49.486,0.529347,-157.037,0.116832,0
1,,9430,16,Port:10,0,0,0,Enabled,0.638208,0.514898,-0.46568,-0.332735,-49.8248,-3.47764,-161.344,0.119995,0
1,,9438,8,Port:10,0,0,0,Enabled,0.63504,0.522416,-0.464265,-0.329034,-49.9076,-5.5381,-163.296,0.12234,0
1,,9454,16,Port:10,0,0,0,Enabled,0.628457,0.534627,-0.46425,-0.322006,-50.1564,-9.05203,-167.624,0.138998,0
1,,9470,16,Port:10,0,0,0,Enabled,0.62232,0.545119,-0.466429,-0.313061,-50.4791,-12.164,-172.062,0.142864,0
1,,9486,16,Port:10,0,0,0,Enabled,0.615693,0.557431,-0.464263,-0.307657,-50.5392,-15.2308,-175.831,0.17312,0
1,,9502,16,Port:10,0,0,0,Enabled,0.611751,0.564753,-0.464243,-0.302147,-50.3185,-17.8707,-179.216,0.185475,0
1,,9534,32,Port:10,0,0,0,Enabled,0.602525,0.581493,-0.458565,-0.29757,-49.2265,-22.4009,-184.631,0.202523,0
1,,9542,8,Port:10,0,0,0,Enabled,0.600886,0.585538,-0.456007,-0.296883,-48.852,-23.4254,-185.536,0.202219,0
1,,9558,16,Port:10,0,0,0,Enabled,0.599379,0.589938,-0.455292,-0.29228,-48.3658,-25.0662,-187.443,0.206766,0
1,,9574,16,Port:10,0,0,0,Enabled,0.596224,0.595111,-0.453976,-0.290285,-48.1825,-26.1532,-188.579,0.203647,0
1,,9590,16,Port:10,0,0,0,Enabled,0.595765,0.59635,-0.453459,-0.289493,-48.3294,-26.6398,-189.286,0.199978,0
1,,9606,16,Port:10,0,0,0,Enabled,0.594955,0.596558,-0.454285,-0.289434,-48.5895,-26.6241,-189.334,0.206936,0
1,,9622,16,Port:10,0,0,0,Enabled,0.594632,0.596182,-0.454095,-0.291166,-48.9145,-26.3052,-189.039,0.19878,0
1,,9638,16,Port:10,0,0,0,Enabled,0.596051,0.594169,-0.453186,-0.293784,-48.7611,-25.7703,-187.757,0.207252,0
1,,9654,16,Port:10,0,0,0,Enabled,0.599956,0.588807,-0.450064,-0.301334,-48.5088,-24.7108,-185.671,0.180612,0
1,,9662,8,Port:10,0,0,0,Enabled,0.601605,0.586011,-0.448781,-0.305382,-48.4927,-24.0327,-184.424,0.186665,0
1,,9678,16,Port:10,0,0,0,Enabled,0.605054,0.578676,-0.446362,-0.315918,-48.632,-22.0277,-181.304,0.169911,0
1,,9710,32,Port:10,0,0,0,Enabled,0.614372,0.555865,-0.441728,-0.344148,-48.9472,-16.3006,-173.113,0.150018,0
1,,9726,16,Port:10,0,0,0,Enabled,0.618732,0.541324,-0.437133,-0.364767,-49.087,-12.843,-168.059,0.131953,0
1,,9742,16,Port:10,0,0,0,Enabled,0.623491,0.522815,-0.432402,-0.388527,-49.5019,-8.51291,-162.869,0.116491,0
1,,9758,16,Port:10,0,0,0,Enabled,0.633451,0.503101,-0.432776,-0.397912,-49.2999,-4.90473,-157.88,0.101789,0
1,,9774,16,Port:10,0,0,0,Enabled,0.64167,0.484971,-0.428928,-0.411198,-48.3139,-0.880984,-152.746,0.0953066,0
1,,9782,8,Port:10,0,0,0,Enabled,0.646353,0.474551,-0.428169,-0.416774,-47.6029,1.28113,-150.064,0.0992679,0
1,,9798,16,Port:10,0,0,0,Enabled,0.655125,0.454082,-0.424136,-0.429802,-45.7012,5.60226,-144.94,0.105009,0
1,,9814,16,Port:10,0,0,0,Enabled,0.663946,0.433543,-0.42072,-0.440694,-43.9613,9.59836,-140.083,0.108934,0
1,,9830,16,Port:10,0,0,0,Enabled,0.670325,0.413188,-0.41665,-0.45425,-41.5658,13.7873,-135.307,0.100469,0
1,,9846,16,Port:10,0,0,0,Enabled,0.67604,0.388561,-0.410716,-0.472549,-37.8954,18.8999,-129.667,0.0951384,0
1,,9862,16,Port:10,0,0,0,Enabled,0.682119,0.365347,-0.400998,-0.490343,-33.1539,23.6204,-123.576,0.08306,0
1,,9878,16,Port:10,0,0,0,Enabled,0.68909,0.339439,-0.391412,-0.506689,-28.0386,28.7571,-117.368,0.0785263,0
1,,9894,16,Port:10,0,0,0,Enabled,0.692582,0.316322,-0.383391,-0.522765,-23.1441,34.0498,-111.881,0.077772,0
1,,9910,16,Port:10,0,0,0,Enabled,0.694602,0.296622,-0.375943,-0.536852,-18.9741,38.9734,-107.291,0.0846965,0
1,,9918,8,Port:10,0,0,0,Enabled,0.694269,0.289885,-0.371176,-0.544229,-17.0616,40.9749,-105.296,0.0896033,0
1,,9934,16,Port:10,0,0,0,Enabled,0.69494,0.279332,-0.3615,-0.555292,-13.5866,44.3823,-101.992,0.138978,0
1,,9958,24,Port:10,0,0,0,Enabled,0.689191,0.279272,-0.343618,-0.573541,-8.4466,47.818,-98.5174,0.376472,0
1,,9966,8,Port:10,0,0,0,Enabled,0.688872,0.27827,-0.337229,-0.578186,-6.54222,48.4642,-97.5467,0.429268,0
1,,9982,16,Port:10,0,0,0,Enabled,0.700333,0.258234,-0.332861,-0.576241,-2.66669,49.0864,-95.8678,0.25956,0
1,,10014,32,Port:10,0,0,0,Enabled,0.723107,0.22256,-0.328185,-0.565579,3.36447,49.6273,-93.4129,0.079993,0
1,,10022,8,Port:10,0,0,0,Enabled,0.72566,0.216589,-0.326652,-0.565513,4.51362,50.0648,-92.8873,0.0791912,0
1,,10038,16,Port:10,0,0,0,Enabled,0.729932,0.207429,-0.323334,-0.565356,6.50293,50.6409,-91.8683,0.078475,0
1,,10062,24,Port:10,0,0,0,Enabled,0.734264,0.19556,-0.316985,-0.567567,9.33201,51.6248,-90.2432,0.0778471,0
1,,10070,8,Port:10,0,0,0,Enabled,0.735732,0.192272,-0.315242,-0.567761,10.2508,51.9304,-89.7507,0.0766889,0
1,,10086,16,Port:10,0,0,0,Enabled,0.736694,0.18645,-0.311983,-0.57025,12.0503,52.7134,-88.8644,0.0757365,0
1,,10102,16,Port:10,0,0,0,Enabled,0.737762,0.182222,-0.310121,-0.571251,13.2393,53.3054,-88.2662,0.073958,0
1,,10118,16,Port:10,0,0,0,Enabled,0.738176,0.180292,-0.310195,-0.571287,13.4277,53.6892,-88.1734,0.0730331,0
1,,10134,16,Port:10,0,0,0,Enabled,0.736832,0.180639,-0.311991,-0.571935,12.8008,53.8823,-88.3977,0.0739655,0
1,,10150,16,Port:10,0,0,0,Enabled,0.735584,0.183831,-0.314056,-0.571395,11.8935,53.7816,-88.7556,0.0740423,0
1,,10158,8,Port:10,0,0,0,Enabled,0.734422,0.185438,-0.315295,-0.571687,11.3993,53.9545,-89.0445,0.0739618,0
1,,10174,16,Port:10,0,0,0,Enabled,0.732463,0.188744,-0.321489,-0.569666,9.68085,54.1033,-90.1817,0.076,0
1,,10198,24,Port:10,0,0,0,Enabled,0.731737,0.202492,-0.328577,-0.561779,6.26955,52.9408,-92.1369,0.0771579,0
1,,10206,8,Port:10,0,0,0,Enabled,0.731491,0.206186,-0.330535,-0.559603,5.29719,52.4673,-92.6831,0.0767104,0
1,,10222,16,Port:10,0,0,0,Enabled,0.729415,0.212885,-0.33285,-0.558431,3.81419,51.9443,-93.4771,0.0792165,0
1,,10254,32,Port:10,0,0,0,Enabled,0.72661,0.222301,-0.33348,-0.558043,2.37286,50.7888,-94.3591,0.0835918,0
1,,10262,8,Port:10,0,0,0,Enabled,0.72617,0.224672,-0.333501,-0.557654,2.0314,50.3874,-94.6034,0.0852256,0
1,,10278,16,Port:10,0,0,0,Enabled,0.725214,0.23187,-0.334146,-0.555561,0.857355,49.2713,-95.3725,0.0933669,0
1,,10302,24,Port:10,0,0,0,Enabled,0.718566,0.251531,-0.336002,-0.554526,-2.42942,47.1717,-97.2243,0.145105,0
1,,10310,8,Port:10,0,0,0,Enabled,0.715662,0.260165,-0.338168,-0.552978,-4.10746,46.2681,-98.2372,0.174039,0
1,,10326,16,Port:10,0,0,0,Enabled,0.72099,0.268877,-0.352842,-0.532336,-8.92877,43.2143,-101.653,0.117471,0
1,,10342,16,Port:10,0,0,0,Enabled,0.725281,0.281478,-0.369168,-0.508383,-14.1336,39.1317,-106.073,0.0929305,0
1,,10358,16,Port:10,0,0,0,Enabled,0.727309,0.296127,-0.381251,-0.487831,-18.6997,34.9164,-110.487,0.0852039,0
1,,10374,16,Port:10,0,0,0,Enabled,0.727911,0.31187,-0.391382,-0.468724,-22.4634,30.7106,-114.946,0.0845851,0
1,,10390,16,Port:10,0,0,0,Enabled,0.72657,0.326309,-0.398469,-0.454798,-25.6111,26.9346,-118.985,0.0854286,0
1,,10398,8,Port:10,0,0,0,Enabled,0.726192,0.332965,-0.402956,-0.446549,-27.1183,25.1957,-121.077,0.0884561,0
1,,10422,24,Port:10,0,0,0,Enabled,0.721013,0.353526,-0.415703,-0.427024,-31.4248,20.682,-126.995,0.0975899,0
1,,10438,16,Port:10,0,0,0,Enabled,0.716128,0.364429,-0.421728,-0.420117,-33.5758,18.6185,-130.042,0.10392,0
1,,10446,8,Port:10,0,0,0,Enabled,0.713853,0.36882,-0.423739,-0.418129,-34.461,17.7987,-131.212,0.107228,0
1,,10462,16,Port:10,0,0,0,Enabled,0.708093,0.376665,-0.426197,-0.41843,-35.9449,16.5525,-133.207,0.109019,0
1,,10494,32,Port:10,0,0,0,Enabled,0.698492,0.401411,-0.439084,-0.397725,-40.8235,11.7563,-139.879,0.123466,0
1,,10502,8,Port:10,0,0,0,Enabled,0.694902,0.408457,-0.441734,-0.393885,-41.9167,10.3958,-141.809,0.126631,0
1,,10518,16,Port:10,0,0,0,Enabled,0.690546,0.420312,-0.446511,-0.383553,-43.3957,7.35186,-145.44,0.129065,0
1,,10534,16,Port:10,0,0,0,Enabled,0.685964,0.431778,-0.448052,-0.377188,-44.3048,4.81872,-148.474,0.134831,0
1,,10550,16,Port:10,0,0,0,Enabled,0.681779,0.440555,-0.451179,-0.370845,-45.2371,2.69727,-151.131,0.129289,0
1,,10566,16,Port:10,0,0,0,Enabled,0.678087,0.44932,-0.454031,-0.363546,-46.3322,0.804721,-153.571,0.133092,0
1,,10582,16,Port:10,0,0,0,Enabled,0.673363,0.459703,-0.457159,-0.355333,-47.3311,-1.32251,-156.208,0.123678,0
1,,10598,16,Port:10,0,0,0,Enabled,0.66952,0.468866,-0.460236,-0.346541,-48.1679,-3.37049,-158.879,0.123985,0
1,,10614,16,Port:10,0,0,0,Enabled,0.664756,0.477837,-0.462168,-0.34084,-48.5552,-5.41116,-161.571,0.125024,0
1,,10630,16,Port:10,0,0,0,Enabled,0.661352,0.486261,-0.463003,-0.334353,-48.8242,-7.38189,-164.02,0.126449,0
1,,10638,8,Port:10,0,0,0,Enabled,0.659769,0.490455,-0.46362,-0.330477,-48.8769,-8.53989,-165.336,0.127335,0
1,,10662,24,Port:10,0,0,0,Enabled,0.652775,0.504167,-0.465892,-0.320383,-49.2962,-11.5855,-169.559,0.137319,0
1,,10678,16,Port:10,0,0,0,Enabled,0.647724,0.512868,-0.468466,-0.312986,-49.4569,-13.6463,-172.492,0.137878,0
1,,10686,8,Port:10,0,0,0,Enabled,0.64554,0.517219,-0.469154,-0.309285,-49.4714,-14.6174,-173.903,0.147392,0
1,,10718,32,Port:10,0,0,0,Enabled,0.637296,0.533975,-0.471392,-0.294133,-49.1358,-18.8283,-179.563,0.157721,0
1,,10734,16,Port:10,0,0,0,Enabled,0.634078,0.540988,-0.470836,-0.289121,-48.5362,-20.7757,-181.75,0.156891,0
1,,10742,8,Port:10,0,0,0,Enabled,0.632156,0.544894,-0.468584,-0.289652,-48.0845,-21.47,-182.511,0.173444,0
1,,10758,16,Port:10,0,0,0,Enabled,0.630203,0.549818,-0.467138,-0.286927,-47.1931,-22.7827,-184.088,0.160464,0
1,,10782,24,Port:10,0,0,0,Enabled,0.626089,0.556525,-0.466608,-0.283848,-46.9607,-24.2689,-186.273,0.17055,0
1,,10790,8,Port:10,0,0,0,Enabled,0.625054,0.558094,-0.467632,-0.281351,-46.9517,-24.8628,-187.086,0.17544,0
1,,10806,16,Port:10,0,0,0,Enabled,0.622362,0.562364,-0.467651,-0.278775,-46.8922,-25.6065,-188.177,0.185523,0
1,,10822,16,Port:10,0,0,0,Enabled,0.621884,0.563901,-0.467979,-0.276173,-46.7311,-26.1947,-189.026,0.173557,0
1,,10838,16,Port:10,0,0,0,Enabled,0.622176,0.564415,-0.466866,-0.27635,-46.5724,-26.2457,-188.72,0.187885,0
1,,10854,16,Port:10,0,0,0,Enabled,0.621996,0.564418,-0.466937,-0.276628,-46.6392,-26.2006,-188.707,0.173662,0
1,,10870,16,Port:10,0,0,0,Enabled,0.622183,0.563568,-0.467273,-0.277373,-46.701,-25.9599,-188.513,0.17947,0
1,,10878,8,Port:10,0,0,0,Enabled,0.624653,0.558592,-0.471658,-0.27445,-46.754,-25.6284,-187.261,0.122653,0
1,,10902,24,Port:10,0,0,0,Enabled,0.626461,0.552637,-0.463641,-0.295258,-46.7796,-22.5469,-183.528,0.172243,0
1,,10910,8,Port:10,0,0,0,Enabled,0.628483,0.548592,-0.461695,-0.301487,-46.8175,-21.3169,-181.653,0.164363,0
1,,10934,24,Port:10,0,0,0,Enabled,0.638727,0.527608,-0.457248,-0.323391,-46.8188,-16.3799,-174.402,0.143916,0
1,,10958,24,Port:10,0,0,0,Enabled,0.649283,0.49834,-0.449099,-0.358329,-46.2159,-8.8338,-164.425,0.116646,0
1,,10974,16,Port:10,0,0,0,Enabled,0.656369,0.475241,-0.442469,-0.384118,-44.8281,-2.94673,-156.868,0.103152,0
1,,10982,8,Port:10,0,0,0,Enabled,0.659087,0.460697,-0.43687,-0.403123,-43.6327,0.803351,-152.561,0.106058,0
1,,11006,24,Port:10,0,0,0,Enabled,0.670292,0.416835,-0.427472,-0.44071,-39.3485,11.4344,-140.715,0.108831,0
1,,11022,16,Port:10,0,0,0,Enabled,0.674515,0.392051,-0.425792,-0.458287,-36.7288,17.977,-134.339,0.101645,0
1,,11030,8,Port:10,0,0,0,Enabled,0.675413,0.380405,-0.425333,-0.467122,-35.412,21.0756,-131.534,0.0963277,0
1,,11046,16,Port:10,0,0,0,Enabled,0.676918,0.361356,-0.421765,-0.48303,-32.7409,26.2374,-126.667,0.0896148,0
1,,11062,16,Port:10,0,0,0,Enabled,0.679912,0.345835,-0.418849,-0.492629,-30.1499,29.9193,-122.988,0.0847323,0
1,,11078,16,Port:10,0,0,0,Enabled,0.68122,0.334427,-0.415145,-0.501749,-27.8614,32.5844,-120.273,0.0818613,0
1,,11094,16,Port:10,0,0,0,Enabled,0.683028,0.32626,-0.411471,-0.507661,-25.894,34.2561,-118.368,0.0809332,0
1,,11110,16,Port:10,0,0,0,Enabled,0.685205,0.320341,-0.408183,-0.511139,-24.109,35.4081,-116.914,0.080308,0
1,,11126,16,Port:10,0,0,0,Enabled,0.687122,0.313189,-0.403905,-0.516369,-22.2117,36.6809,-115.24,0.0812248,0
1,,11150,24,Port:10,0,0,0,Enabled,0.688164,0.301032,-0.397518,-0.527058,-19.079,39.4835,-112.287,0.0834894,0
1,,11166,16,Port:10,0,0,0,Enabled,0.688085,0.292175,-0.392123,-0.536108,-16.7278,42.0053,-109.909,0.0902276,0
1,,11182,16,Port:10,0,0,0,Enabled,0.687294,0.284585,-0.385917,-0.545625,-14.1123,44.5055,-107.415,0.109927,0
1,,11198,16,Port:10,0,0,0,Enabled,0.683153,0.280357,-0.375477,-0.560106,-10.9338,47.238,-104.629,0.204162,0
1,,11214,16,Port:10,0,0,0,Enabled,0.674574,0.278683,-0.359007,-0.581721,-6.91498,50.5214,-101.211,0.414166,0
1,,11230,16,Port:10,0,0,0,Enabled,0.679138,0.258627,-0.353967,-0.58872,-3.46299,52.987,-98.5307,0.301894,0
1,,11238,8,Port:10,0,0,0,Enabled,0.683153,0.24596,-0.354256,-0.589329,-1.99224,53.9934,-97.5215,0.203667,0
1,,11262,24,Port:10,0,0,0,Enabled,0.688569,0.219897,-0.353027,-0.594046,1.89011,56.4752,-95.1945,0.0836853,0
1,,11278,16,Port:10,0,0,0,Enabled,0.691987,0.210072,-0.350306,-0.59524,4.14725,57.1964,-94.0868,0.0697234,0
1,,11286,8,Port:10,0,0,0,Enabled,0.693673,0.205691,-0.348167,-0.596061,5.41605,57.466,-93.5048,0.0682263,0
1,,11302,16,Port:10,0,0,0,Enabled,0.696042,0.196592,-0.34321,-0.599236,8.18047,58.1048,-92.2748,0.0667181,0
1,,11318,16,Port:10,0,0,0,Enabled,0.698364,0.187199,-0.338448,-0.602244,11.0522,58.907,-91.046,0.0666503,0
1,,11334,16,Port:10,0,0,0,Enabled,0.700515,0.177963,-0.333864,-0.605097,13.841,59.8705,-89.7315,0.0670242,0
1,,11350,16,Port:10,0,0,0,Enabled,0.701882,0.168739,-0.329954,-0.608293,16.3954,60.9867,-88.5244,0.0661217,0
1,,11366,16,Port:10,0,0,0,Enabled,0.702796,0.160255,-0.325704,-0.611812,18.8115,62.0049,-87.3926,0.064791,0
1,,11382,16,Port:10,0,0,0,Enabled,0.704112,0.15354,-0.322428,-0.613753,20.6206,62.7591,-86.551,0.0634371,0
1,,11398,16,Port:10,0,0,0,Enabled,0.705418,0.150755,-0.32014,-0.61414,21.7373,63.1843,-86.0549,0.0633251,0
1,,11414,16,Port:10,0,0,0,Enabled,0.705492,0.148946,-0.320144,-0.614495,22.2166,63.3852,-86.0029,0.0623751,0
1,,11438,24,Port:10,0,0,0,Enabled,0.705321,0.149681,-0.321334,-0.613891,21.4655,63.4072,-86.3576,0.0630561,0
1,,11454,16,Port:10,0,0,0,Enabled,0.703481,0.155342,-0.325813,-0.612235,19.3747,63.1762,-87.1801,0.064632,0
1,,11470,16,Port:10,0,0,0,Enabled,0.704846,0.168627,-0.333402,-0.602993,15.3752,61.919,-88.6906,0.0675994,0
1,,11486,16,Port:10,0,0,0,Enabled,0.705933,0.18678,-0.343676,-0.590473,10.0589,60.19,-91.0779,0.0703631,0
1,,11502,16,Port:10,0,0,0,Enabled,0.706224,0.212826,-0.35514,-0.574307,3.87714,57.5202,-94.3572,0.0717201,0
1,,11518,16,Port:10,0,0,0,Enabled,0.699303,0.251802,-0.36066,-0.563467,-1.84022,54.5035,-97.8524,0.231096,0
1,,11526,8,Port:10,0,0,0,Enabled,0.690748,0.278515,-0.359778,-0.562012,-4.63006,52.8191,-99.8466,0.469448,0
1,,11542,16,Port:10,0,0,0,Enabled,0.702264,0.279545,-0.382902,-0.531099,-10.0259,48.4801,-104.649,0.22248,0
1,,11558,16,Port:10,0,0,0,Enabled,0.709087,0.285035,-0.398159,-0.507367,-14.2868,44.0574,-109.076,0.101991,0
1,,11574,16,Port:10,0,0,0,Enabled,0.711434,0.297744,-0.4044,-0.491601,-17.2806,39.8535,-112.514,0.0879697,0
1,,11590,16,Port:10,0,0,0,Enabled,0.712334,0.309594,-0.410467,-0.477754,-20.0532,36.4587,-115.722,0.0861006,0
1,,11606,16,Port:10,0,0,0,Enabled,0.711232,0.321158,-0.416041,-0.466815,-22.6913,33.7425,-118.578,0.085588,0
1,,11622,16,Port:10,0,0,0,Enabled,0.710655,0.329403,-0.419401,-0.458876,-24.6232,31.6971,-120.638,0.0874896,0
1,,11638,16,Port:10,0,0,0,Enabled,0.710004,0.335712,-0.423048,-0.451908,-26.1447,30.1323,-122.402,0.0898113,0
1,,11646,8,Port:10,0,0,0,Enabled,0.709344,0.338792,-0.424207,-0.449555,-26.739,29.4634,-123.163,0.0926146,0
1,,11678,32,Port:10,0,0,0,Enabled,0.707543,0.350365,-0.42913,-0.438721,-29.2823,26.658,-126.386,0.0978029,0
1,,11694,16,Port:10,0,0,0,Enabled,0.706208,0.355452,-0.432507,-0.43343,-30.5759,25.2461,-128.12,0.0990328,0
1,,11710,16,Port:10,0,0,0,Enabled,0.705105,0.36281,-0.433792,-0.427808,-31.7513,23.6743,-129.738,0.104177,0
1,,11726,16,Port:10,0,0,0,Enabled,0.704276,0.367271,-0.43642,-0.422663,-32.7718,22.4044,-131.241,0.104595,0
1,,11742,16,Port:10,0,0,0,Enabled,0.702959,0.373273,-0.438535,-0.417377,-33.9641,21.0969,-132.837,0.110481,0
1,,11758,16,Port:10,0,0,0,Enabled,0.701481,0.379709,-0.441918,-0.410432,-35.3187,19.4806,-134.717,0.114274,0
1,,11766,8,Port:10,0,0,0,Enabled,0.700275,0.383738,-0.442802,-0.407784,-36.0354,18.6337,-135.735,0.116396,0
1,,11782,16,Port:10,0,0,0,Enabled,0.69816,0.392173,-0.447669,-0.397951,-37.9192,16.4742,-138.358,0.124132,0
1,,11798,16,Port:10,0,0,0,Enabled,0.694096,0.403699,-0.452569,-0.387865,-39.8442,14.0541,-141.493,0.130907,0
1,,11814,16,Port:10,0,0,0,Enabled,0.691192,0.413235,-0.456247,-0.378589,-41.2554,11.5336,-144.393,0.135382,0
1,,11830,16,Port:10,0,0,0,Enabled,0.688275,0.422786,-0.45815,-0.370982,-42.2827,9.24026,-147.001,0.143312,0
1,,11846,16,Port:10,0,0,0,Enabled,0.685899,0.430435,-0.461562,-0.362257,-43.1539,6.98893,-149.546,0.136535,0
1,,11862,16,Port:10,0,0,0,Enabled,0.682741,0.43913,-0.464103,-0.354454,-44.1355,4.84144,-152.152,0.14314,0
1,,11878,16,Port:10,0,0,0,Enabled,0.679651,0.447713,-0.467736,-0.344748,-45.1035,2.51042,-154.877,0.13111,0
1,,11886,8,Port:10,0,0,0,Enabled,0.677941,0.45216,-0.469572,-0.339779,-45.6507,1.37595,-156.225,0.133197,0
1,,11918,32,Port:10,0,0,0,Enabled,0.671441,0.470476,-0.476161,-0.317947,-47.0758,-3.40762,-161.931,0.131048,0
1,,11934,16,Port:10,0,0,0,Enabled,0.667479,0.479708,-0.480022,-0.306482,-47.6866,-5.92936,-165.319,0.132103,0
1,,11950,16,Port:10,0,0,0,Enabled,0.662402,0.489861,-0.483774,-0.295334,-48.2668,-8.52533,-168.84,0.134228,0
1,,11966,16,Port:10,0,0,0,Enabled,0.657739,0.499559,-0.485989,-0.285718,-48.3454,-11.3203,-172.456,0.141059,0
1,,11982,16,Port:10,0,0,0,Enabled,0.654418,0.507205,-0.486678,-0.278613,-48.1562,-13.6819,-175.208,0.138116,0
1,,11990,8,Port:10,0,0,0,Enabled,0.652404,0.510927,-0.486592,-0.276677,-48.0334,-14.6587,-176.565,0.145314,0
1,,12006,16,Port:10,0,0,0,Enabled,0.649894,0.516042,-0.487062,-0.27223,-47.8108,-16.3303,-178.706,0.145028,0
1,,12022,16,Port:10,0,0,0,Enabled,0.646931,0.521907,-0.486874,-0.268418,-47.7089,-17.7528,-180.774,0.151317,0
1,,12038,16,Port:10,0,0,0,Enabled,0.643978,0.527111,-0.486862,-0.265352,-47.5489,-19.1806,-182.468,0.151437,0
1,,12054,16,Port:10,0,0,0,Enabled,0.641882,0.532559,-0.486037,-0.261031,-47.4268,-20.5894,-184.013,0.154555,0
1,,12070,16,Port:10,0,0,0,Enabled,0.639831,0.536385,-0.485102,-0.259967,-47.218,-21.4992,-185.089,0.161267,0
1,,12086,16,Port:10,0,0,0,Enabled,0.639463,0.537977,-0.484765,-0.258208,-47.2208,-22.0323,-185.659,0.155015,0
1,,12094,8,Port:10,0,0,0,Enabled,0.639135,0.538671,-0.483886,-0.259219,-47.2042,-22.1576,-185.77,0.157443,0
1,,12118,24,Port:10,0,0,0,Enabled,0.639453,0.537978,-0.482091,-0.263188,-47.3643,-21.6701,-184.97,0.154532,0
1,,12126,8,Port:10,0,0,0,Enabled,0.639629,0.537365,-0.483663,-0.261121,-47.2904,-21.6474,-185.158,0.157801,0
1,,12158,32,Port:10,0,0,0,Enabled,0.645241,0.527347,-0.477996,-0.277648,-47.3141,-18.5991,-180.281,0.149041,0
1,,12174,16,Port:10,0,0,0,Enabled,0.650225,0.517391,-0.474754,-0.290039,-47.089,-15.6848,-176.14,0.150366,0
1,,12190,16,Port:10,0,0,0,Enabled,0.657182,0.501647,-0.469065,-0.31055,-46.8335,-11.2752,-170.307,0.13351,0
