ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,
4,,365942758,Port:1,0,1773324645,968826766,50000000,Enabled,0.571666,0.494078,-0.60538,0.250201,-110.342,124.928,-1725.91,0.199166,4,OK,-110.171,124.835,-1726.07,OK,-154,100.241,-1727.4,OK,-149.516,48.6437,-1745.43,OK,-89.1695,72.8394,-1746.34,,365942758,Port:2,0,1773324645,968826766,Enabled,0.930157,0.0309945,0.0353382,0.36414,-87.4848,271.264,-1592.32,0.144057,3,OK,-87.3115,271.334,-1592.33,OK,-129.017,241.322,-1589.59,OK,-130.195,317.595,-1587.04,,365942758,Port:3,0,1773324645,968826766,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942758,Port:65535,0,1773324645,968826766,Missing,,,,,,,,,3,OK,-40.914,206.02,-2040.59,OK,-43.4822,201.539,-2245.92,OK,-63.8471,219.226,-2295.27,,,,,,,,,,,,,,,,,,,,
4,,365942761,Port:1,0,1773324646,18826768,50000002,Enabled,0.571604,0.48439,-0.616124,0.242955,-106.767,125.296,-1725.05,0.20202,4,OK,-106.6,125.198,-1725.21,OK,-151.146,101.956,-1727.06,OK,-148.05,50.3188,-1745.22,OK,-86.9919,72.6386,-1745.43,,365942761,Port:2,0,1773324646,18826768,Enabled,0.930147,0.0307939,0.0351876,0.364199,-87.479,271.274,-1592.29,0.143289,3,OK,-87.3063,271.341,-1592.3,OK,-129.008,241.326,-1589.58,OK,-130.198,317.604,-1587.05,,365942761,Port:3,0,1773324646,18826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942761,Port:65535,0,1773324646,18826768,Missing,,,,,,,,,3,OK,-40.9086,206.023,-2040.69,OK,-43.4728,201.542,-2246.01,OK,-63.8316,219.222,-2295.22,,,,,,,,,,,,,,,,,,,,
4,,365942764,Port:1,0,1773324646,68826768,50000000,Enabled,0.568884,0.479431,-0.624267,0.238341,-104.366,124.658,-1724.62,0.202782,4,OK,-104.194,124.557,-1724.79,OK,-149.126,102.137,-1727.26,OK,-146.769,50.5572,-1745.73,OK,-85.3317,71.7967,-1745.15,,365942764,Port:2,0,1773324646,68826768,Enabled,0.930137,0.0311247,0.0354285,0.364172,-87.485,271.27,-1592.32,0.144241,3,OK,-87.3111,271.34,-1592.33,OK,-129.016,241.327,-1589.59,OK,-130.197,317.595,-1587.03,,365942764,Port:3,0,1773324646,68826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942764,Port:65535,0,1773324646,68826768,Missing,,,,,,,,,3,OK,-40.9173,206.02,-2040.56,OK,-43.4685,201.536,-2246.01,OK,-63.8451,219.257,-2295.31,,,,,,,,,,,,,,,,,,,,
4,,365942767,Port:1,0,1773324646,118826768,50000000,Enabled,0.57135,0.483494,-0.618831,0.238414,-104.326,123.258,-1723.88,0.191292,4,OK,-104.161,123.153,-1724.02,OK,-148.919,100.33,-1726.03,OK,-146.27,48.7726,-1744.46,OK,-85.0259,70.5524,-1744.62,,365942767,Port:2,0,1773324646,118826768,Enabled,0.930139,0.030968,0.0352106,0.364201,-87.482,271.267,-1592.3,0.141848,3,OK,-87.3103,271.333,-1592.31,OK,-129.009,241.322,-1589.59,OK,-130.2,317.592,-1587.03,,365942767,Port:3,0,1773324646,118826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942767,Port:65535,0,1773324646,118826768,Missing,,,,,,,,,3,OK,-40.9176,206.022,-2040.72,OK,-43.4741,201.542,-2246.03,OK,-63.8456,219.225,-2295.25,,,,,,,,,,,,,,,,,,,,
4,,365942770,Port:1,0,1773324646,168826768,50000000,Enabled,0.566724,0.487884,-0.619532,0.238689,-105.925,121.518,-1722.91,0.173668,4,OK,-105.76,121.439,-1723.03,OK,-150.349,98.3036,-1725.49,OK,-147.223,46.9136,-1744.39,OK,-86.1348,69.1298,-1744.07,,365942770,Port:2,0,1773324646,168826768,Enabled,0.93015,0.0307402,0.0355368,0.36416,-87.4823,271.277,-1592.3,0.142205,3,OK,-87.3112,271.346,-1592.32,OK,-129.011,241.335,-1589.55,OK,-130.195,317.607,-1587.05,,365942770,Port:3,0,1773324646,168826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942770,Port:65535,0,1773324646,168826768,Missing,,,,,,,,,3,OK,-40.9244,206.019,-2040.73,OK,-43.4857,201.544,-2245.8,OK,-63.8584,219.248,-2295.29,,,,,,,,,,,,,,,,,,,,
4,,365942773,Port:1,0,1773324646,218826768,50000000,Enabled,0.564279,0.492151,-0.618824,0.237559,-106.45,119.349,-1721.27,0.188812,4,OK,-106.287,119.281,-1721.43,OK,-150.721,95.8923,-1723.96,OK,-147.34,44.6758,-1743.36,OK,-86.3804,67.2599,-1742.85,,365942773,Port:2,0,1773324646,218826768,Enabled,0.930181,0.0308739,0.0349852,0.364124,-87.4798,271.269,-1592.28,0.142571,3,OK,-87.3075,271.336,-1592.29,OK,-129.015,241.33,-1589.59,OK,-130.192,317.602,-1587.04,,365942773,Port:3,0,1773324646,218826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942773,Port:65535,0,1773324646,218826768,Missing,,,,,,,,,3,OK,-40.9109,206.01,-2040.56,OK,-43.4728,201.53,-2245.84,OK,-63.836,219.236,-2295.22,,,,,,,,,,,,,,,,,,,,
4,,365942776,Port:1,0,1773324646,268826768,50000000,Enabled,0.566859,0.502984,-0.607526,0.237888,-106.316,116.453,-1718.92,0.189641,4,OK,-106.147,116.37,-1719.08,OK,-150.083,91.969,-1720.81,OK,-145.88,40.9141,-1740.46,OK,-85.4678,64.945,-1741.14,,365942776,Port:2,0,1773324646,268826768,Enabled,0.93015,0.0309359,0.0355652,0.364141,-87.488,271.268,-1592.3,0.145373,3,OK,-87.3139,271.339,-1592.32,OK,-129.02,241.324,-1589.55,OK,-130.197,317.6,-1587.02,,365942776,Port:3,0,1773324646,268826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942776,Port:65535,0,1773324646,268826768,Missing,,,,,,,,,3,OK,-40.9092,206.011,-2040.54,OK,-43.4786,201.528,-2245.93,OK,-63.8546,219.241,-2295.3,,,,,,,,,,,,,,,,,,,,
4,,365942779,Port:1,0,1773324646,318826768,50000000,Enabled,0.574146,0.507971,-0.598322,0.233093,-103.713,115.773,-1716.87,0.20669,4,OK,-103.547,115.695,-1717.06,OK,-147.362,91.0115,-1717.56,OK,-143.355,39.9697,-1737.37,OK,-83.1189,64.3914,-1739.61,,365942779,Port:2,0,1773324646,318826768,Enabled,0.93015,0.0310181,0.0351355,0.364176,-87.483,271.275,-1592.29,0.143823,3,OK,-87.3081,271.341,-1592.3,OK,-129.014,241.332,-1589.58,OK,-130.2,317.602,-1587.02,,365942779,Port:3,0,1773324646,318826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942779,Port:65535,0,1773324646,318826768,Missing,,,,,,,,,3,OK,-40.9067,206.022,-2040.53,OK,-43.4833,201.539,-2245.96,OK,-63.8439,219.247,-2295.22,,,,,,,,,,,,,,,,,,,,
4,,365942782,Port:1,0,1773324646,368826768,50000000,Enabled,0.575208,0.498441,-0.607785,0.226472,-100.453,117.997,-1717.4,0.185661,4,OK,-100.285,117.91,-1717.54,OK,-144.803,94.5071,-1718.47,OK,-142.128,43.3959,-1738.18,OK,-81.2009,66.0422,-1740.04,,365942782,Port:2,0,1773324646,368826768,Enabled,0.930107,0.0308129,0.0359526,0.364224,-87.4803,271.27,-1592.32,0.143608,3,OK,-87.3067,271.337,-1592.33,OK,-129.002,241.32,-1589.53,OK,-130.198,317.595,-1587.04,,365942782,Port:3,0,1773324646,368826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942782,Port:65535,0,1773324646,368826768,Missing,,,,,,,,,3,OK,-40.9141,206.008,-2040.59,OK,-43.4685,201.525,-2245.93,OK,-63.8465,219.256,-2295.31,,,,,,,,,,,,,,,,,,,,
4,,365942785,Port:1,0,1773324646,418826768,50000000,Enabled,0.573188,0.49002,-0.616954,0.225176,-100.025,120.088,-1719.33,0.179419,4,OK,-99.8594,119.991,-1719.45,OK,-144.819,97.487,-1721.07,OK,-142.85,46.2955,-1740.6,OK,-81.4615,67.7108,-1741.59,,365942785,Port:2,0,1773324646,418826768,Enabled,0.930121,0.030785,0.0355739,0.364229,-87.4839,271.273,-1592.32,0.145882,3,OK,-87.3061,271.34,-1592.33,OK,-129.01,241.325,-1589.57,OK,-130.206,317.599,-1587.06,,365942785,Port:3,0,1773324646,418826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942785,Port:65535,0,1773324646,418826768,Missing,,,,,,,,,3,OK,-40.9266,206.013,-2040.67,OK,-43.4815,201.532,-2246.01,OK,-63.8407,219.24,-2295.26,,,,,,,,,,,,,,,,,,,,
4,,365942788,Port:1,0,1773324646,468826768,50000000,Enabled,0.572244,0.490179,-0.615508,0.23111,-102.949,120.569,-1721.32,0.185037,4,OK,-102.784,120.477,-1721.46,OK,-147.53,97.5752,-1723.1,OK,-145.004,46.2414,-1742.33,OK,-83.8122,68.2026,-1743.1,,365942788,Port:2,0,1773324646,468826768,Enabled,0.930145,0.0309407,0.0355422,0.364156,-87.4848,271.274,-1592.31,0.147237,3,OK,-87.3074,271.345,-1592.32,OK,-129.018,241.33,-1589.57,OK,-130.197,317.603,-1587.03,,365942788,Port:3,0,1773324646,468826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942788,Port:65535,0,1773324646,468826768,Missing,,,,,,,,,3,OK,-40.901,206.024,-2040.67,OK,-43.4668,201.542,-2246.06,OK,-63.8469,219.261,-2295.36,,,,,,,,,,,,,,,,,,,,
4,,365942791,Port:1,0,1773324646,518826768,50000000,Enabled,0.568172,0.491936,-0.616722,0.234167,-105.24,119.892,-1722.01,0.185444,4,OK,-105.068,119.82,-1722.16,OK,-149.627,96.6032,-1724.24,OK,-146.654,45.3487,-1743.6,OK,-85.6033,67.7197,-1743.76,,365942791,Port:2,0,1773324646,518826768,Enabled,0.93013,0.0310365,0.0355582,0.364184,-87.4809,271.268,-1592.31,0.146611,3,OK,-87.3027,271.337,-1592.32,OK,-129.012,241.325,-1589.56,OK,-130.196,317.59,-1587.02,,365942791,Port:3,0,1773324646,518826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942791,Port:65535,0,1773324646,518826768,Missing,,,,,,,,,3,OK,-40.9163,206.007,-2040.55,OK,-43.4765,201.525,-2245.89,OK,-63.8309,219.226,-2295.26,,,,,,,,,,,,,,,,,,,,
4,,365942794,Port:1,0,1773324646,568826768,50000000,Enabled,0.569065,0.491049,-0.618425,0.229316,-104.132,120.328,-1721.98,0.171472,4,OK,-103.969,120.242,-1722.1,OK,-148.755,97.4523,-1724.2,OK,-146.259,46.2662,-1743.75,OK,-85.0024,68.0816,-1744.09,,365942794,Port:2,0,1773324646,568826768,Enabled,0.930139,0.0309533,0.0354826,0.364175,-87.482,271.275,-1592.33,0.142783,3,OK,-87.3096,271.342,-1592.34,OK,-129.01,241.33,-1589.59,OK,-130.196,317.605,-1587.05,,365942794,Port:3,0,1773324646,568826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942794,Port:65535,0,1773324646,568826768,Missing,,,,,,,,,3,OK,-40.9115,206.019,-2040.63,OK,-43.4663,201.538,-2245.98,OK,-63.8429,219.242,-2295.24,,,,,,,,,,,,,,,,,,,,
4,,365942797,Port:1,0,1773324646,618826768,50000000,Enabled,0.567295,0.485166,-0.624369,0.230117,-103.456,121.205,-1723.58,0.193943,4,OK,-103.281,121.116,-1723.73,OK,-148.29,98.8126,-1726.25,OK,-146.156,47.5569,-1745.68,OK,-84.6706,68.6912,-1745.25,,365942797,Port:2,0,1773324646,618826768,Enabled,0.930139,0.0313382,0.0354259,0.364148,-87.4875,271.272,-1592.32,0.141401,3,OK,-87.315,271.339,-1592.33,OK,-129.017,241.337,-1589.6,OK,-130.197,317.593,-1587,,365942797,Port:3,0,1773324646,618826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942797,Port:65535,0,1773324646,618826768,Missing,,,,,,,,,3,OK,-40.9027,206.016,-2040.54,OK,-43.4637,201.535,-2245.83,OK,-63.8453,219.23,-2295.24,,,,,,,,,,,,,,,,,,,,
4,,365942800,Port:1,0,1773324646,668826768,50000000,Enabled,0.564877,0.4808,-0.630736,0.227855,-102.863,121.847,-1724.25,0.189223,4,OK,-102.689,121.75,-1724.39,OK,-147.958,100.045,-1727.47,OK,-146.295,48.8433,-1746.99,OK,-84.5469,69.1592,-1745.91,,365942800,Port:2,0,1773324646,668826768,Enabled,0.930118,0.0313092,0.0355128,0.364195,-87.4865,271.273,-1592.34,0.145485,3,OK,-87.3128,271.347,-1592.35,OK,-129.017,241.325,-1589.6,OK,-130.197,317.592,-1587.02,,365942800,Port:3,0,1773324646,668826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942800,Port:65535,0,1773324646,668826768,Missing,,,,,,,,,3,OK,-40.9163,206.016,-2040.62,OK,-43.4849,201.533,-2246.01,OK,-63.8311,219.209,-2295.07,,,,,,,,,,,,,,,,,,,,
4,,365942803,Port:1,0,1773324646,718826768,50000000,Enabled,0.564491,0.482235,-0.630134,0.227441,-103.296,121.704,-1724.04,0.174805,4,OK,-103.134,121.609,-1724.16,OK,-148.348,99.826,-1727.27,OK,-146.605,48.6589,-1746.88,OK,-84.8854,69.0948,-1745.86,,365942803,Port:2,0,1773324646,718826768,Enabled,0.930176,0.0310301,0.0349374,0.364128,-87.4819,271.268,-1592.3,0.143133,3,OK,-87.3068,271.335,-1592.31,OK,-129.018,241.335,-1589.61,OK,-130.196,317.597,-1587.04,,365942803,Port:3,0,1773324646,718826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942803,Port:65535,0,1773324646,718826768,Missing,,,,,,,,,3,OK,-40.9039,206.012,-2040.69,OK,-43.4684,201.535,-2245.8,OK,-63.8371,219.24,-2295.36,,,,,,,,,,,,,,,,,,,,
4,,365942806,Port:1,0,1773324646,768826768,50000000,Enabled,0.564021,0.482372,-0.630209,0.228109,-103.915,121.639,-1724.09,0.180616,4,OK,-103.753,121.538,-1724.21,OK,-148.934,99.7006,-1727.37,OK,-147.112,48.556,-1746.96,OK,-85.4309,69.0497,-1745.87,,365942806,Port:2,0,1773324646,768826768,Enabled,0.930138,0.0307833,0.0353559,0.364206,-87.486,271.277,-1592.3,0.141046,3,OK,-87.317,271.345,-1592.32,OK,-129.011,241.329,-1589.57,OK,-130.203,317.604,-1587.05,,365942806,Port:3,0,1773324646,768826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942806,Port:65535,0,1773324646,768826768,Missing,,,,,,,,,3,OK,-40.9059,206.017,-2040.69,OK,-43.4821,201.54,-2245.89,OK,-63.8449,219.247,-2295.22,,,,,,,,,,,,,,,,,,,,
4,,365942809,Port:1,0,1773324646,818826768,50000000,Enabled,0.562167,0.481223,-0.632492,0.228794,-104.232,121.792,-1724.72,0.179447,4,OK,-104.066,121.699,-1724.85,OK,-149.28,99.958,-1728.27,OK,-147.432,48.7996,-1747.92,OK,-85.7262,69.1728,-1746.42,,365942809,Port:2,0,1773324646,818826768,Enabled,0.930159,0.0309785,0.0352018,0.364151,-87.4808,271.26,-1592.27,0.146712,3,OK,-87.3042,271.332,-1592.28,OK,-129.017,241.318,-1589.55,OK,-130.193,317.589,-1587,,365942809,Port:3,0,1773324646,818826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942809,Port:65535,0,1773324646,818826768,Missing,,,,,,,,,3,OK,-40.9073,206.012,-2040.7,OK,-43.4654,201.534,-2245.93,OK,-63.8366,219.235,-2295.18,,,,,,,,,,,,,,,,,,,,
4,,365942812,Port:1,0,1773324646,868826768,50000000,Enabled,0.559143,0.480025,-0.63713,0.225831,-103.625,121.597,-1724.42,0.179811,4,OK,-103.458,121.505,-1724.55,OK,-148.816,100.144,-1728.44,OK,-147.24,49.1255,-1748.45,OK,-85.3965,68.9945,-1746.39,,365942812,Port:2,0,1773324646,868826768,Enabled,0.930137,0.030868,0.0352357,0.364212,-87.4797,271.275,-1592.3,0.142971,3,OK,-87.3064,271.343,-1592.31,OK,-129.008,241.331,-1589.58,OK,-130.2,317.599,-1587.05,,365942812,Port:3,0,1773324646,868826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942812,Port:65535,0,1773324646,868826768,Missing,,,,,,,,,3,OK,-40.8977,206.011,-2040.53,OK,-43.4714,201.528,-2245.88,OK,-63.8287,219.245,-2295.4,,,,,,,,,,,,,,,,,,,,
4,,365942815,Port:1,0,1773324646,918826768,50000000,Enabled,0.560827,0.480144,-0.635448,0.226141,-103.249,121.813,-1724.49,0.175682,4,OK,-103.076,121.719,-1724.59,OK,-148.43,100.287,-1728.31,OK,-146.858,49.2193,-1748.14,OK,-85.0306,69.1824,-1746.4,,365942815,Port:2,0,1773324646,918826768,Enabled,0.93013,0.0311369,0.0353868,0.364194,-87.4821,271.272,-1592.31,0.145109,3,OK,-87.308,271.344,-1592.33,OK,-129.013,241.326,-1589.59,OK,-130.196,317.592,-1587.02,,365942815,Port:3,0,1773324646,918826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942815,Port:65535,0,1773324646,918826768,Missing,,,,,,,,,3,OK,-40.9162,206.009,-2040.56,OK,-43.4714,201.528,-2245.86,OK,-63.8381,219.221,-2295.18,,,,,,,,,,,,,,,,,,,,
4,,365942818,Port:1,0,1773324646,968826768,50000000,Enabled,0.558977,0.477658,-0.638713,0.226791,-103.169,122.339,-1725.36,0.176996,4,OK,-103.004,122.235,-1725.47,OK,-148.416,101.029,-1729.51,OK,-146.934,49.9477,-1749.33,OK,-85.0289,69.6149,-1747.1,,365942818,Port:2,0,1773324646,968826768,Enabled,0.930152,0.0309316,0.0354483,0.364149,-87.4823,271.265,-1592.3,0.142801,3,OK,-87.3105,271.334,-1592.32,OK,-129.012,241.323,-1589.57,OK,-130.193,317.595,-1587.03,,365942818,Port:3,0,1773324646,968826768,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942818,Port:65535,0,1773324646,968826768,Missing,,,,,,,,,3,OK,-40.9035,206.03,-2040.7,OK,-43.4796,201.551,-2246.03,OK,-63.8365,219.224,-2295.09,,,,,,,,,,,,,,,,,,,,
4,,365942821,Port:1,0,1773324647,18826770,50000002,Enabled,0.559264,0.474523,-0.640955,0.226337,-102.158,123.102,-1725.61,0.183664,4,OK,-101.995,122.983,-1725.72,OK,-147.54,102.081,-1729.87,OK,-146.332,50.9758,-1749.55,OK,-84.3098,70.2129,-1747.19,,365942821,Port:2,0,1773324647,18826770,Enabled,0.93016,0.0308473,0.0353245,0.364147,-87.4797,271.269,-1592.31,0.141364,3,OK,-87.3079,271.332,-1592.33,OK,-129.008,241.327,-1589.59,OK,-130.194,317.605,-1587.06,,365942821,Port:3,0,1773324647,18826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942821,Port:65535,0,1773324647,18826770,Missing,,,,,,,,,3,OK,-40.9141,206.021,-2040.65,OK,-43.4851,201.542,-2245.94,OK,-63.8466,219.239,-2295.3,,,,,,,,,,,,,,,,,,,,
4,,365942824,Port:1,0,1773324647,68826770,50000000,Enabled,0.559319,0.473797,-0.642278,0.223959,-101.189,123.234,-1725.29,0.171634,4,OK,-101.027,123.139,-1725.39,OK,-146.679,102.461,-1729.57,OK,-145.721,51.374,-1749.41,OK,-83.6089,70.2988,-1747.03,,365942824,Port:2,0,1773324647,68826770,Enabled,0.930126,0.0310088,0.0355311,0.3642,-87.4819,271.277,-1592.34,0.144593,3,OK,-87.3086,271.348,-1592.35,OK,-129.01,241.328,-1589.59,OK,-130.197,317.603,-1587.05,,365942824,Port:3,0,1773324647,68826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942824,Port:65535,0,1773324647,68826770,Missing,,,,,,,,,3,OK,-40.8907,206.015,-2040.5,OK,-43.4706,201.532,-2245.88,OK,-63.8435,219.244,-2295.27,,,,,,,,,,,,,,,,,,,,
4,,365942827,Port:1,0,1773324647,118826770,50000000,Enabled,0.559441,0.4753,-0.641156,0.223685,-101.346,122.693,-1725.01,0.172888,4,OK,-101.187,122.587,-1725.12,OK,-146.792,101.809,-1729.22,OK,-145.746,50.752,-1749.13,OK,-83.672,69.8387,-1746.87,,365942827,Port:2,0,1773324647,118826770,Enabled,0.930165,0.0308855,0.0348802,0.364175,-87.4816,271.271,-1592.28,0.140792,3,OK,-87.3114,271.338,-1592.3,OK,-129.012,241.33,-1589.6,OK,-130.199,317.6,-1587.04,,365942827,Port:3,0,1773324647,118826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942827,Port:65535,0,1773324647,118826770,Missing,,,,,,,,,3,OK,-40.9112,206.02,-2040.55,OK,-43.4754,201.537,-2245.93,OK,-63.8366,219.215,-2295.15,,,,,,,,,,,,,,,,,,,,
4,,365942830,Port:1,0,1773324647,168826770,50000000,Enabled,0.558419,0.47665,-0.641275,0.223021,-101.933,122.215,-1724.68,0.17622,4,OK,-101.766,122.107,-1724.77,OK,-147.349,101.273,-1728.99,OK,-146.244,50.2992,-1749.04,OK,-84.1842,69.4719,-1746.71,,365942830,Port:2,0,1773324647,168826770,Enabled,0.930169,0.0308717,0.03511,0.364142,-87.4844,271.27,-1592.3,0.142355,3,OK,-87.3128,271.339,-1592.31,OK,-129.017,241.331,-1589.59,OK,-130.197,317.601,-1587.05,,365942830,Port:3,0,1773324647,168826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942830,Port:65535,0,1773324647,168826770,Missing,,,,,,,,,3,OK,-40.912,206.01,-2040.68,OK,-43.4738,201.533,-2245.84,OK,-63.8489,219.224,-2295.22,,,,,,,,,,,,,,,,,,,,
4,,365942833,Port:1,0,1773324647,218826770,50000000,Enabled,0.558548,0.476652,-0.641022,0.223422,-102.285,122.524,-1725.08,0.166711,4,OK,-102.116,122.441,-1725.18,OK,-147.686,101.565,-1729.34,OK,-146.554,50.5368,-1749.4,OK,-84.5039,69.7615,-1747.07,,365942833,Port:2,0,1773324647,218826770,Enabled,0.930133,0.030989,0.035621,0.364175,-87.4815,271.273,-1592.32,0.14231,3,OK,-87.3093,271.341,-1592.33,OK,-129.008,241.331,-1589.57,OK,-130.194,317.599,-1587.03,,365942833,Port:3,0,1773324647,218826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942833,Port:65535,0,1773324647,218826770,Missing,,,,,,,,,3,OK,-40.9069,206.01,-2040.64,OK,-43.4723,201.528,-2245.96,OK,-63.8444,219.239,-2295.25,,,,,,,,,,,,,,,,,,,,
4,,365942836,Port:1,0,1773324647,268826770,50000000,Enabled,0.559396,0.473698,-0.641554,0.226042,-102.431,123.399,-1726.13,0.171007,4,OK,-102.254,123.302,-1726.2,OK,-147.861,102.48,-1730.44,OK,-146.739,51.3254,-1750.05,OK,-84.6805,70.4599,-1747.7,,365942836,Port:2,0,1773324647,268826770,Enabled,0.930109,0.0310177,0.0356358,0.364232,-87.4856,271.275,-1592.34,0.144911,3,OK,-87.3117,271.347,-1592.35,OK,-129.012,241.325,-1589.59,OK,-130.202,317.594,-1587.05,,365942836,Port:3,0,1773324647,268826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942836,Port:65535,0,1773324647,268826770,Missing,,,,,,,,,3,OK,-40.9178,206.002,-2040.56,OK,-43.4828,201.52,-2245.8,OK,-63.8491,219.223,-2295.17,,,,,,,,,,,,,,,,,,,,
4,,365942839,Port:1,0,1773324647,318826770,50000000,Enabled,0.560706,0.471104,-0.641649,0.227939,-102.224,124.031,-1726.77,0.18843,4,OK,-102.055,123.916,-1726.89,OK,-147.678,103.158,-1730.95,OK,-146.639,51.9054,-1750.31,OK,-84.539,70.9294,-1747.93,,365942839,Port:2,0,1773324647,318826770,Enabled,0.930118,0.0312324,0.0358351,0.364171,-87.4876,271.275,-1592.36,0.144102,3,OK,-87.3152,271.347,-1592.37,OK,-129.015,241.329,-1589.59,OK,-130.195,317.598,-1587.04,,365942839,Port:3,0,1773324647,318826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942839,Port:65535,0,1773324647,318826770,Missing,,,,,,,,,3,OK,-40.9059,206.018,-2040.68,OK,-43.4725,201.54,-2245.92,OK,-63.8385,219.238,-2295.24,,,,,,,,,,,,,,,,,,,,
4,,365942842,Port:1,0,1773324647,368826770,50000000,Enabled,0.561865,0.472888,-0.639297,0.227998,-102.357,123.681,-1726.39,0.166271,4,OK,-102.19,123.589,-1726.48,OK,-147.753,102.643,-1730.37,OK,-146.59,51.349,-1749.68,OK,-84.5573,70.6233,-1747.65,,365942842,Port:2,0,1773324647,368826770,Enabled,0.930152,0.0309075,0.0349741,0.364197,-87.4816,271.272,-1592.26,0.138975,3,OK,-87.3133,271.337,-1592.28,OK,-129.008,241.329,-1589.57,OK,-130.201,317.599,-1587.02,,365942842,Port:3,0,1773324647,368826770,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365942842,Port:65535,0,1773324647,368826770,Missing,,,,,,,,,3,OK,-40.9203,206.018,-2040.61,OK,-43.4786,201.536,-2245.97,OK,-63.8316,219.231,-2295.26,,,,,,,,,,,,,,,,,,,,
