#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,24118,Port:10,0,0,0,Enabled,0.498333,-0.521494,-0.453489,0.523504,-110.65,46.7393,-99.2593,0.0539692,0
,,24134,Port:10,0,0,0,Enabled,0.498342,-0.521492,-0.453525,0.523466,-110.655,46.7459,-99.2688,0.0541736,0
,,24150,Port:10,0,0,0,Enabled,0.498351,-0.521505,-0.453526,0.523444,-110.638,46.7506,-99.2744,0.0544764,0
,,24166,Port:10,0,0,0,Enabled,0.498349,-0.52156,-0.453518,0.523398,-110.612,46.77,-99.2823,0.0542816,0
,,24182,Port:10,0,0,0,Enabled,0.49838,-0.521534,-0.453514,0.523399,-110.609,46.7785,-99.2834,0.054396,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,24862,Port:10,0,0,0,Enabled,0.497968,-0.506385,-0.460891,0.532148,-108.431,17.4185,-98.1093,0.0346347,0
,,24870,Port:10,0,0,0,Enabled,0.49832,-0.506333,-0.460607,0.532114,-108.264,17.3908,-98.0472,0.0339358,0
,,24886,Port:10,0,0,0,Enabled,0.498461,-0.506384,-0.460602,0.531938,-108.061,17.3347,-97.9687,0.0334055,0
,,24902,Port:10,0,0,0,Enabled,0.498759,-0.506193,-0.46061,0.531833,-108.021,17.362,-97.9603,0.0360031,0
,,24918,Port:10,0,0,0,Enabled,0.498568,-0.50645,-0.460468,0.531891,-107.967,17.3521,-97.9488,0.0334207,0
,,24934,Port:10,0,0,0,Enabled,0.498779,-0.506202,-0.460535,0.531871,-107.994,17.3511,-97.9398,0.0355848,0
,,24950,Port:10,0,0,0,Enabled,0.498601,-0.506338,-0.460573,0.531876,-107.998,17.3506,-97.9597,0.0342546,0
,,24966,Port:10,0,0,0,Enabled,0.498637,-0.506342,-0.460543,0.531864,-107.981,17.3472,-97.958,0.0342587,0
,,24982,Port:10,0,0,0,Enabled,0.498632,-0.50634,-0.460534,0.531878,-107.985,17.337,-97.962,0.0340099,0
,,24998,Port:10,0,0,0,Enabled,0.498618,-0.506342,-0.460539,0.531885,-107.989,17.3267,-97.9681,0.0340807,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,25606,Port:10,0,0,0,Enabled,0.489943,-0.476966,-0.47958,0.549966,-116.943,-13.4517,-93.4313,0.0285889,0
,,25614,Port:10,0,0,0,Enabled,0.490443,-0.476883,-0.479441,0.549712,-116.632,-13.4908,-93.3291,0.0298183,0
,,25622,Port:10,0,0,0,Enabled,0.491025,-0.476798,-0.479062,0.549598,-116.288,-13.5857,-93.2395,0.0298696,0
,,25638,Port:10,0,0,0,Enabled,0.492133,-0.476725,-0.478415,0.549234,-115.477,-13.8148,-93.0896,0.0308922,0
,,25654,Port:10,0,0,0,Enabled,0.49277,-0.476763,-0.477472,0.54945,-114.912,-14.087,-93.0049,0.0293084,0
,,25670,Port:10,0,0,0,Enabled,0.493389,-0.476752,-0.477113,0.549216,-114.399,-14.2168,-92.9355,0.0300827,0
,,25686,Port:10,0,0,0,Enabled,0.494194,-0.476984,-0.476034,0.549227,-113.711,-14.3708,-92.8399,0.0286286,0
,,25702,Port:10,0,0,0,Enabled,0.495456,-0.476792,-0.475456,0.548758,-112.897,-14.5884,-92.7735,0.0319555,0
,,25718,Port:10,0,0,0,Enabled,0.496443,-0.477066,-0.474133,0.548771,-111.861,-15.0332,-92.7744,0.0313628,0
,,25734,Port:10,0,0,0,Enabled,0.497409,-0.476931,-0.473134,0.548877,-110.984,-15.5363,-92.8025,0.0327208,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,26334,Port:10,0,0,0,Enabled,0.4876,-0.473704,-0.461222,0.570197,-106.602,-50.1801,-94.0329,0.0666329,0
,,26342,Port:10,0,0,0,Enabled,0.487671,-0.473556,-0.461476,0.570055,-106.638,-50.2425,-94.0465,0.0675587,0
,,26358,Port:10,0,0,0,Enabled,0.487521,-0.473638,-0.461562,0.570045,-106.653,-50.2807,-94.0554,0.0683172,0
,,26374,Port:10,0,0,0,Enabled,0.487246,-0.473733,-0.461278,0.57043,-106.739,-50.359,-94.0702,0.0665713,0
,,26390,Port:10,0,0,0,Enabled,0.487409,-0.473633,-0.461604,0.570111,-106.711,-50.3578,-94.086,0.0676553,0
,,26406,Port:10,0,0,0,Enabled,0.487451,-0.473668,-0.461423,0.570193,-106.703,-50.3301,-94.0683,0.0674778,0
,,26422,Port:10,0,0,0,Enabled,0.487328,-0.473715,-0.461435,0.570248,-106.727,-50.3661,-94.0867,0.0674966,0
,,26438,Port:10,0,0,0,Enabled,0.487245,-0.473734,-0.461376,0.570351,-106.762,-50.3964,-94.1034,0.0671689,0
,,26454,Port:10,0,0,0,Enabled,0.487207,-0.473765,-0.461411,0.570329,-106.765,-50.4063,-94.1182,0.0672238,0
,,26470,Port:10,0,0,0,Enabled,0.487135,-0.473796,-0.461352,0.570413,-106.785,-50.4184,-94.1285,0.0669649,0

