#Tools,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,134510,Port:10,0,0,0,Enabled,0.74031,0.0159912,-0.340173,0.579627,-130.728,18.4592,-202.737,0.0949595,0
,,134534,Port:10,0,0,0,Enabled,0.74011,0.0157519,-0.340166,0.579894,-130.694,18.4213,-202.732,0.0983415,0
,,134550,Port:10,0,0,0,Enabled,0.740114,0.0158144,-0.340244,0.57984,-130.706,18.4495,-202.785,0.0962332,0
,,134566,Port:10,0,0,0,Enabled,0.740052,0.0157406,-0.340151,0.579977,-130.702,18.4241,-202.727,0.0978343,0
,,134582,Port:10,0,0,0,Enabled,0.739974,0.0157492,-0.340261,0.580011,-130.708,18.4521,-202.786,0.0962529,0
,,134598,Port:10,0,0,0,Enabled,0.740022,0.0157506,-0.340136,0.580023,-130.707,18.4245,-202.701,0.097535,0
,,134606,Port:10,0,0,0,Enabled,0.740054,0.0158578,-0.340172,0.579957,-130.729,18.4583,-202.726,0.0963192,0
,,134630,Port:10,0,0,0,Enabled,0.740176,0.0159371,-0.340086,0.579851,-130.73,18.4374,-202.677,0.0966211,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,46398,Port:10,0,0,0,Enabled,0.751448,0.302085,-0.297756,0.505384,-3.75578,43.4033,-271.835,0.178847,0
,,46406,Port:10,0,0,0,Enabled,0.751395,0.302141,-0.297741,0.505438,-3.793,43.4105,-271.832,0.17835,0
,,46422,Port:10,0,0,0,Enabled,0.751337,0.301938,-0.297955,0.505519,-3.71399,43.4195,-271.828,0.178183,0
,,46438,Port:10,0,0,0,Enabled,0.751134,0.301861,-0.298053,0.505808,-3.74266,43.429,-271.829,0.175852,0
,,46454,Port:10,0,0,0,Enabled,0.751319,0.302115,-0.297865,0.505492,-3.74799,43.4519,-271.828,0.177785,0
,,46478,Port:10,0,0,0,Enabled,0.751107,0.302013,-0.298089,0.505736,-3.74089,43.4699,-271.858,0.176871,0
,,46486,Port:10,0,0,0,Enabled,0.751228,0.302094,-0.297914,0.505612,-3.75301,43.4591,-271.83,0.176216,0
,,46502,Port:10,0,0,0,Enabled,0.75102,0.301812,-0.298245,0.505892,-3.69091,43.4393,-271.826,0.176224,0
,,46518,Port:10,0,0,0,Enabled,0.751271,0.301871,-0.297992,0.505635,-3.70413,43.3985,-271.819,0.176534,0
,,46534,Port:10,0,0,0,Enabled,0.751507,0.302109,-0.297906,0.505193,-3.68443,43.4161,-271.854,0.179559,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,53182,Port:10,0,0,0,Enabled,0.75053,0.301288,-0.298628,0.506707,-3.70286,43.4274,-271.848,0.171476,0
,,53190,Port:10,0,0,0,Enabled,0.750517,0.301264,-0.298492,0.506821,-3.74038,43.4002,-271.832,0.171337,0
,,53198,Port:10,0,0,0,Enabled,0.750561,0.301273,-0.298501,0.506745,-3.72146,43.4045,-271.834,0.171739,0
,,53214,Port:10,0,0,0,Enabled,0.750772,0.301353,-0.298366,0.506464,-3.6941,43.3835,-271.861,0.173934,0
,,53230,Port:10,0,0,0,Enabled,0.750664,0.301341,-0.298403,0.50661,-3.7137,43.3971,-271.837,0.171464,0
,,53246,Port:10,0,0,0,Enabled,0.751008,0.301612,-0.298096,0.506118,-3.72859,43.3923,-271.857,0.174646,0
,,53262,Port:10,0,0,0,Enabled,0.750951,0.30169,-0.298099,0.506154,-3.73662,43.4192,-271.808,0.173602,0
,,53278,Port:10,0,0,0,Enabled,0.75105,0.30167,-0.298045,0.506051,-3.7173,43.3922,-271.828,0.175958,0
,,53294,Port:10,0,0,0,Enabled,0.750792,0.301496,-0.298376,0.506343,-3.6844,43.4178,-271.814,0.173964,0
,,53310,Port:10,0,0,0,Enabled,0.751292,0.302025,-0.297757,0.505649,-3.76952,43.415,-271.844,0.176392,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,55486,Port:10,0,0,0,Enabled,0.751355,0.301993,-0.297742,0.505584,-3.77839,43.3646,-271.81,0.178077,0
,,55494,Port:10,0,0,0,Enabled,0.751167,0.301742,-0.297995,0.505865,-3.73256,43.3677,-271.817,0.176762,0
,,55502,Port:10,0,0,0,Enabled,0.751138,0.301837,-0.298111,0.505782,-3.71531,43.4118,-271.869,0.177779,0
,,55518,Port:10,0,0,0,Enabled,0.751167,0.30178,-0.297877,0.50591,-3.76413,43.3662,-271.828,0.17466,0
,,55542,Port:10,0,0,0,Enabled,0.751154,0.301901,-0.297926,0.505829,-3.76509,43.4161,-271.865,0.176337,0
,,55550,Port:10,0,0,0,Enabled,0.751524,0.302108,-0.297577,0.505362,-3.77788,43.3881,-271.837,0.178481,0
,,55566,Port:10,0,0,0,Enabled,0.751291,0.302006,-0.297883,0.505588,-3.75008,43.4323,-271.855,0.176577,0
,,55582,Port:10,0,0,0,Enabled,0.751104,0.301832,-0.298015,0.505893,-3.75673,43.403,-271.825,0.175698,0
,,55598,Port:10,0,0,0,Enabled,0.751135,0.301967,-0.297998,0.505777,-3.77654,43.4249,-271.854,0.177898,0
,,55614,Port:10,0,0,0,Enabled,0.751219,0.30196,-0.297943,0.505688,-3.76272,43.4049,-271.832,0.17713,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,98966,Port:10,0,0,0,Enabled,0.576872,-0.600423,-0.549598,0.0682175,-77.5996,14.4632,-150.1,0.115183,0
,,98982,Port:10,0,0,0,Enabled,0.576882,-0.600431,-0.549579,0.0682081,-77.5979,14.4641,-150.103,0.115813,0
,,98990,Port:10,0,0,0,Enabled,0.576871,-0.60041,-0.549621,0.0681593,-77.5917,14.4656,-150.099,0.115326,0
,,99014,Port:10,0,0,0,Enabled,0.576882,-0.600391,-0.549631,0.0681351,-77.5954,14.4683,-150.111,0.115476,0
,,99022,Port:10,0,0,0,Enabled,0.576875,-0.600458,-0.54955,0.0682662,-77.6013,14.4652,-150.111,0.116001,0
,,99038,Port:10,0,0,0,Enabled,0.576883,-0.600457,-0.54955,0.0682129,-77.5947,14.4735,-150.113,0.115499,0
,,99054,Port:10,0,0,0,Enabled,0.576866,-0.600474,-0.549546,0.0682469,-77.5928,14.4701,-150.111,0.115891,0
,,99078,Port:10,0,0,0,Enabled,0.576893,-0.600478,-0.549507,0.0682867,-77.5985,14.4725,-150.114,0.115766,0
,,99086,Port:10,0,0,0,Enabled,0.576873,-0.600494,-0.54951,0.0682946,-77.5912,14.4701,-150.107,0.116319,0
,,99102,Port:10,0,0,0,Enabled,0.576885,-0.600426,-0.549588,0.06816,-77.5848,14.477,-150.109,0.116109,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,101438,Port:10,0,0,0,Enabled,0.57686,-0.600402,-0.549648,0.0681034,-77.5808,14.4751,-150.112,0.115033,0
,,101446,Port:10,0,0,0,Enabled,0.576872,-0.600368,-0.549681,0.0680277,-77.5773,14.4824,-150.116,0.114801,0
,,101462,Port:10,0,0,0,Enabled,0.576871,-0.600413,-0.549616,0.0681628,-77.5842,14.4746,-150.104,0.115408,0
,,101478,Port:10,0,0,0,Enabled,0.576874,-0.600403,-0.549632,0.0680965,-77.5781,14.4817,-150.116,0.115135,0
,,101494,Port:10,0,0,0,Enabled,0.576867,-0.600438,-0.54959,0.0681898,-77.5839,14.4759,-150.115,0.114889,0
,,101510,Port:10,0,0,0,Enabled,0.576854,-0.600404,-0.549653,0.0680875,-77.575,14.4799,-150.118,0.11487,0
,,101526,Port:10,0,0,0,Enabled,0.576863,-0.600467,-0.549551,0.0682725,-77.5926,14.4716,-150.119,0.115555,0
,,101542,Port:10,0,0,0,Enabled,0.576868,-0.600403,-0.549632,0.0681538,-77.5856,14.4749,-150.113,0.115689,0
,,101558,Port:10,0,0,0,Enabled,0.576866,-0.600446,-0.549574,0.0682487,-77.5925,14.4714,-150.117,0.115427,0
,,101574,Port:10,0,0,0,Enabled,0.576872,-0.600396,-0.549642,0.0680952,-77.5809,14.4805,-150.118,0.115343,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,104222,Port:10,0,0,0,Enabled,0.576848,-0.600439,-0.549617,0.0681191,-77.5796,14.4813,-150.122,0.114839,0
,,104230,Port:10,0,0,0,Enabled,0.576854,-0.600435,-0.549619,0.0680851,-77.5744,14.4861,-150.119,0.114801,0
,,104246,Port:10,0,0,0,Enabled,0.576842,-0.600475,-0.549573,0.0682169,-77.5856,14.4757,-150.12,0.114818,0
,,104262,Port:10,0,0,0,Enabled,0.576865,-0.600437,-0.549597,0.0681557,-77.5841,14.4825,-150.124,0.114638,0
,,104278,Port:10,0,0,0,Enabled,0.576837,-0.600514,-0.549528,0.0682751,-77.5848,14.4722,-150.121,0.115287,0
,,104294,Port:10,0,0,0,Enabled,0.576867,-0.600438,-0.549591,0.0681782,-77.5862,14.4776,-150.124,0.115381,0
,,104310,Port:10,0,0,0,Enabled,0.576853,-0.600461,-0.549569,0.0682811,-77.5947,14.4661,-150.116,0.115498,0
,,104326,Port:10,0,0,0,Enabled,0.576885,-0.60035,-0.549681,0.0680852,-77.5869,14.4784,-150.12,0.115201,0
,,104342,Port:10,0,0,0,Enabled,0.576861,-0.600433,-0.549595,0.0682413,-77.5955,14.4682,-150.118,0.116145,0
,,104366,Port:10,0,0,0,Enabled,0.576855,-0.600383,-0.549671,0.0681188,-77.5853,14.4761,-150.119,0.115288,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,118294,Port:10,0,0,0,Enabled,0.203517,0.532609,-0.0925749,0.816296,-78.5486,44.0305,-253.807,0.214523,0
,,118302,Port:10,0,0,0,Enabled,0.203284,0.532525,-0.0927742,0.816386,-78.5396,44.0092,-253.808,0.216225,0
,,118318,Port:10,0,0,0,Enabled,0.203481,0.532621,-0.0925902,0.816295,-78.5523,44.0347,-253.823,0.215123,0
,,118334,Port:10,0,0,0,Enabled,0.203355,0.532507,-0.0927919,0.816378,-78.5126,44.0191,-253.802,0.21595,0
,,118350,Port:10,0,0,0,Enabled,0.20354,0.532571,-0.0925448,0.816318,-78.5285,44.023,-253.813,0.215126,0
,,118366,Port:10,0,0,0,Enabled,0.203363,0.53251,-0.0927847,0.816375,-78.512,44.0168,-253.83,0.215433,0
,,118382,Port:10,0,0,0,Enabled,0.203383,0.532504,-0.0926299,0.816391,-78.5194,44.0107,-253.825,0.217201,0
,,118406,Port:10,0,0,0,Enabled,0.203367,0.532488,-0.0926524,0.816403,-78.5265,43.9936,-253.855,0.219553,0
,,118414,Port:10,0,0,0,Enabled,0.203351,0.532446,-0.0926148,0.816439,-78.5235,43.9915,-253.847,0.221058,0
,,118430,Port:10,0,0,0,Enabled,0.20362,0.532537,-0.092479,0.816327,-78.5178,43.9905,-253.816,0.216763,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,120214,Port:10,0,0,0,Enabled,0.203275,0.532364,-0.0927589,0.816495,-78.4845,43.9934,-253.84,0.2156,0
,,120222,Port:10,0,0,0,Enabled,0.203275,0.53234,-0.0927454,0.816512,-78.474,43.9914,-253.832,0.214702,0
,,120230,Port:10,0,0,0,Enabled,0.203277,0.532335,-0.0927024,0.81652,-78.4655,43.9864,-253.804,0.215227,0
,,120246,Port:10,0,0,0,Enabled,0.203431,0.532436,-0.0925799,0.816429,-78.4907,43.9794,-253.837,0.213582,0
,,120262,Port:10,0,0,0,Enabled,0.203397,0.532344,-0.0925447,0.816502,-78.4533,43.9708,-253.791,0.21435,0
,,120278,Port:10,0,0,0,Enabled,0.203614,0.532471,-0.092403,0.816381,-78.4822,43.9923,-253.83,0.213274,0
,,120294,Port:10,0,0,0,Enabled,0.203724,0.532506,-0.0923602,0.816336,-78.461,44.013,-253.798,0.210251,0
,,120310,Port:10,0,0,0,Enabled,0.203682,0.53253,-0.0923926,0.816327,-78.4948,44.0203,-253.863,0.213733,0
,,120326,Port:10,0,0,0,Enabled,0.203953,0.532397,-0.0922222,0.816365,-78.4401,44.013,-253.858,0.212952,0
,,120342,Port:10,0,0,0,Enabled,0.204043,0.532639,-0.0920533,0.816204,-78.5034,44.0052,-253.859,0.210468,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,123078,Port:10,0,0,0,Enabled,0.203712,0.53245,-0.0923246,0.816379,-78.4875,43.9983,-253.879,0.214774,0
,,123086,Port:10,0,0,0,Enabled,0.203705,0.532476,-0.0923282,0.816364,-78.4918,44.0029,-253.88,0.214658,0
,,123094,Port:10,0,0,0,Enabled,0.203805,0.53242,-0.0922986,0.816379,-78.4408,44.0039,-253.824,0.21328,0
,,123110,Port:10,0,0,0,Enabled,0.203852,0.532412,-0.0922799,0.816374,-78.4407,43.9995,-253.822,0.212568,0
,,123126,Port:10,0,0,0,Enabled,0.20396,0.532406,-0.0922719,0.816352,-78.4224,44.0176,-253.806,0.212684,0
,,123142,Port:10,0,0,0,Enabled,0.204101,0.532549,-0.0921439,0.816238,-78.4392,44.0327,-253.81,0.209631,0
,,123158,Port:10,0,0,0,Enabled,0.203978,0.532435,-0.0923389,0.816321,-78.402,44.0349,-253.804,0.210442,0
,,123174,Port:10,0,0,0,Enabled,0.203736,0.532515,-0.0924651,0.816315,-78.4573,44.0345,-253.832,0.214194,0
,,123190,Port:10,0,0,0,Enabled,0.203617,0.53244,-0.0926923,0.816367,-78.4413,44.0549,-253.84,0.214135,0
,,123206,Port:10,0,0,0,Enabled,0.203464,0.532508,-0.0926851,0.816362,-78.4793,44.0337,-253.828,0.216617,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,173822,Port:10,0,0,0,Enabled,0.247075,-0.81551,-0.222663,-0.473624,-104.458,20.4369,-187.612,0.155307,0
,,173830,Port:10,0,0,0,Enabled,0.247124,-0.815512,-0.222648,-0.473602,-104.47,20.446,-187.61,0.154434,0
,,173838,Port:10,0,0,0,Enabled,0.247142,-0.81553,-0.222605,-0.473581,-104.469,20.4418,-187.605,0.153385,0
,,173854,Port:10,0,0,0,Enabled,0.247137,-0.815523,-0.222585,-0.473606,-104.458,20.4387,-187.611,0.155702,0
,,173870,Port:10,0,0,0,Enabled,0.247142,-0.815527,-0.22259,-0.473594,-104.468,20.4378,-187.612,0.155957,0
,,173886,Port:10,0,0,0,Enabled,0.247039,-0.815518,-0.222672,-0.473623,-104.457,20.4328,-187.602,0.155944,0
,,173902,Port:10,0,0,0,Enabled,0.247097,-0.815523,-0.222648,-0.473597,-104.471,20.4379,-187.611,0.154346,0
,,173918,Port:10,0,0,0,Enabled,0.247119,-0.815529,-0.222613,-0.473591,-104.471,20.4457,-187.609,0.154414,0
,,173934,Port:10,0,0,0,Enabled,0.247079,-0.815525,-0.22268,-0.473587,-104.473,20.4444,-187.589,0.153742,0
,,173950,Port:10,0,0,0,Enabled,0.247099,-0.815536,-0.222651,-0.473573,-104.476,20.4526,-187.59,0.153657,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,178766,Port:10,0,0,0,Enabled,0.247169,-0.815537,-0.222551,-0.47358,-104.458,20.4562,-187.566,0.152753,0
,,178774,Port:10,0,0,0,Enabled,0.247201,-0.815531,-0.222503,-0.473597,-104.467,20.4731,-187.602,0.151591,0
,,178790,Port:10,0,0,0,Enabled,0.247131,-0.815526,-0.222615,-0.473589,-104.463,20.4537,-187.581,0.153839,0
,,178806,Port:10,0,0,0,Enabled,0.247088,-0.815533,-0.222607,-0.473603,-104.462,20.455,-187.59,0.153377,0
,,178822,Port:10,0,0,0,Enabled,0.247002,-0.815511,-0.222756,-0.473615,-104.457,20.4333,-187.586,0.154952,0
,,178838,Port:10,0,0,0,Enabled,0.247043,-0.815517,-0.222675,-0.473623,-104.461,20.455,-187.59,0.153055,0
,,178854,Port:10,0,0,0,Enabled,0.247052,-0.815521,-0.222685,-0.473605,-104.456,20.4484,-187.576,0.153454,0
,,178870,Port:10,0,0,0,Enabled,0.247056,-0.815509,-0.222628,-0.473651,-104.451,20.4646,-187.588,0.151741,0
,,178886,Port:10,0,0,0,Enabled,0.247089,-0.81553,-0.222628,-0.473599,-104.451,20.4463,-187.581,0.153676,0
,,178902,Port:10,0,0,0,Enabled,0.247194,-0.81555,-0.222482,-0.473578,-104.458,20.4653,-187.598,0.151938,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,195694,Port:10,0,0,0,Enabled,0.364164,0.654323,0.0411887,0.661476,30.8247,-15.8167,-252.77,0.351696,0
,,195702,Port:10,0,0,0,Enabled,0.364181,0.654314,0.041211,0.661474,30.8308,-15.8153,-252.792,0.352617,0
,,195710,Port:10,0,0,0,Enabled,0.364125,0.654335,0.0411391,0.661488,30.8266,-15.7927,-252.783,0.351547,0
,,195734,Port:10,0,0,0,Enabled,0.36413,0.65433,0.0411357,0.661491,30.8358,-15.7997,-252.792,0.350263,0
,,195742,Port:10,0,0,0,Enabled,0.364112,0.654364,0.0410764,0.66147,30.8151,-15.7832,-252.766,0.349288,0
,,195766,Port:10,0,0,0,Enabled,0.364079,0.654353,0.0411042,0.661497,30.8288,-15.7892,-252.778,0.350196,0
,,195774,Port:10,0,0,0,Enabled,0.364049,0.654399,0.0410531,0.661473,30.8039,-15.7776,-252.759,0.349078,0
,,195798,Port:10,0,0,0,Enabled,0.364183,0.654303,0.0411927,0.661484,30.8497,-15.805,-252.764,0.351133,0
,,195806,Port:10,0,0,0,Enabled,0.364158,0.654363,0.0411757,0.66144,30.8137,-15.7977,-252.766,0.35024,0
,,195830,Port:10,0,0,0,Enabled,0.364162,0.654302,0.0411194,0.661502,30.8535,-15.7946,-252.761,0.349791,0
,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,204982,Port:10,0,0,0,Enabled,0.36384,0.654503,0.0406704,0.661508,30.8217,-15.719,-252.669,0.34994,0
,,204998,Port:10,0,0,0,Enabled,0.364041,0.65444,0.0409631,0.661442,30.823,-15.7788,-252.731,0.352548,0
,,205006,Port:10,0,0,0,Enabled,0.363939,0.654488,0.040823,0.661458,30.8183,-15.7415,-252.714,0.352635,0
,,205014,Port:10,0,0,0,Enabled,0.363857,0.65451,0.0407377,0.661488,30.8192,-15.7251,-252.688,0.352964,0
,,205038,Port:10,0,0,0,Enabled,0.363911,0.654534,0.0408045,0.66143,30.7995,-15.7272,-252.719,0.353078,0
,,205046,Port:10,0,0,0,Enabled,0.363902,0.654538,0.0408187,0.66143,30.8012,-15.7321,-252.71,0.354009,0
,,205062,Port:10,0,0,0,Enabled,0.364002,0.65449,0.0408905,0.661418,30.8131,-15.7511,-252.73,0.354106,0
,,205078,Port:10,0,0,0,Enabled,0.363945,0.654516,0.0408586,0.661425,30.8148,-15.7316,-252.711,0.3538,0
,,205094,Port:10,0,0,0,Enabled,0.363954,0.654518,0.0408339,0.66142,30.8059,-15.7169,-252.703,0.352729,0
,,205110,Port:10,0,0,0,Enabled,0.363993,0.654541,0.0409208,0.661371,30.8054,-15.7217,-252.711,0.353236,0
