#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,39306373,Port:1,0,1736344706,218885735,Enabled,0.404721,0.588419,-0.500631,0.489216,-123.309,98.7614,-1330.44,0.260365,4,OK,-123.198,98.8757,-1330.6,OK,-144.533,54.0498,-1338.61,OK,-108.203,13.9973,-1347.6,OK,-72.9126,67.0859,-1337.58,,39306373,Port:2,0,1736344706,218885735,Enabled,0.929515,0.0219194,0.0280024,0.367066,-92.8443,-82.252,-1222.09,0.038053,3,OK,-92.8537,-82.209,-1222.09,OK,-134.12,-112.351,-1219.88,OK,-135.872,-36.1722,-1218.22,,39306373,Port:65535,0,1736344706,218885735,Missing,,,,,,,,,0
,,39306376,Port:1,0,1736344706,268885735,Enabled,0.404633,0.588432,-0.500717,0.489185,-123.284,98.7538,-1330.39,0.269748,4,OK,-123.176,98.8667,-1330.57,OK,-144.503,54.0489,-1338.55,OK,-108.177,13.9925,-1347.58,OK,-72.8915,67.0761,-1337.52,,39306376,Port:2,0,1736344706,268885735,Enabled,0.92951,0.0218212,0.0278742,0.367095,-92.8437,-82.2494,-1222.08,0.0383946,3,OK,-92.8509,-82.2056,-1222.08,OK,-134.12,-112.351,-1219.88,OK,-135.875,-36.1716,-1218.23,,39306376,Port:65535,0,1736344706,268885735,Missing,,,,,,,,,0
,,39306379,Port:1,0,1736344706,318885735,Enabled,0.404623,0.588451,-0.500777,0.48911,-123.287,98.7752,-1330.39,0.268079,4,OK,-123.182,98.8937,-1330.56,OK,-144.515,54.0738,-1338.55,OK,-108.187,14.0119,-1347.59,OK,-72.8922,67.0913,-1337.52,,39306379,Port:2,0,1736344706,318885735,Enabled,0.929517,0.0219565,0.0278456,0.36707,-92.8437,-82.2506,-1222.07,0.0402514,3,OK,-92.8526,-82.2054,-1222.07,OK,-134.121,-112.349,-1219.88,OK,-135.871,-36.1741,-1218.2,,39306379,Port:65535,0,1736344706,318885735,Missing,,,,,,,,,0
,,39306382,Port:1,0,1736344706,368885735,Enabled,0.404637,0.588677,-0.50071,0.488894,-123.276,98.7596,-1330.34,0.266276,4,OK,-123.165,98.8753,-1330.51,OK,-144.501,54.0564,-1338.52,OK,-108.175,14.008,-1347.57,OK,-72.8916,67.0842,-1337.52,,39306382,Port:2,0,1736344706,368885735,Enabled,0.929499,0.0220386,0.0281802,0.367085,-92.8436,-82.2504,-1222.09,0.0394609,3,OK,-92.8549,-82.2062,-1222.09,OK,-134.116,-112.35,-1219.87,OK,-135.87,-36.1747,-1218.2,,39306382,Port:65535,0,1736344706,368885735,Missing,,,,,,,,,0
,,39306385,Port:1,0,1736344706,418885735,Enabled,0.404692,0.588585,-0.500764,0.488903,-123.247,98.7504,-1330.36,0.268902,4,OK,-123.134,98.8718,-1330.53,OK,-144.486,54.0511,-1338.53,OK,-108.157,13.9887,-1347.59,OK,-72.8683,67.0633,-1337.53,,39306385,Port:2,0,1736344706,418885735,Enabled,0.929526,0.0218505,0.0277497,0.367062,-92.8403,-82.2513,-1222.06,0.0389254,3,OK,-92.8487,-82.2073,-1222.06,OK,-134.119,-112.349,-1219.88,OK,-135.869,-36.1718,-1218.21,,39306385,Port:65535,0,1736344706,418885735,Missing,,,,,,,,,0
,,39306388,Port:1,0,1736344706,468885735,Enabled,0.404631,0.588529,-0.500737,0.489049,-123.259,98.7346,-1330.37,0.264386,4,OK,-123.149,98.8539,-1330.54,OK,-144.488,54.0298,-1338.55,OK,-108.156,13.9734,-1347.58,OK,-72.8676,67.0566,-1337.53,,39306388,Port:2,0,1736344706,468885735,Enabled,0.92952,0.021914,0.0277459,0.367074,-92.8398,-82.2511,-1222.07,0.0390423,3,OK,-92.8506,-82.207,-1222.07,OK,-134.116,-112.351,-1219.89,OK,-135.868,-36.1724,-1218.21,,39306388,Port:65535,0,1736344706,468885735,Missing,,,,,,,,,0
,,39306391,Port:1,0,1736344706,518885735,Enabled,0.404503,0.588476,-0.500894,0.48906,-123.246,98.7376,-1330.36,0.263641,4,OK,-123.137,98.8554,-1330.52,OK,-144.469,54.0364,-1338.55,OK,-108.152,13.9785,-1347.58,OK,-72.8545,67.0592,-1337.5,,39306391,Port:2,0,1736344706,518885735,Enabled,0.929511,0.02199,0.0277816,0.367088,-92.84,-82.2497,-1222.07,0.0403711,3,OK,-92.8492,-82.2037,-1222.07,OK,-134.117,-112.352,-1219.89,OK,-135.868,-36.1733,-1218.2,,39306391,Port:65535,0,1736344706,518885735,Missing,,,,,,,,,0
,,39306394,Port:1,0,1736344706,568885735,Enabled,0.404553,0.588451,-0.500844,0.489099,-123.246,98.7357,-1330.36,0.268249,4,OK,-123.131,98.8506,-1330.53,OK,-144.475,54.0312,-1338.54,OK,-108.147,13.9789,-1347.57,OK,-72.8584,67.0565,-1337.5,,39306394,Port:2,0,1736344706,568885735,Enabled,0.929522,0.0219838,0.0277755,0.367062,-92.8418,-82.2564,-1222.07,0.039923,3,OK,-92.849,-82.211,-1222.07,OK,-134.122,-112.355,-1219.89,OK,-135.869,-36.1782,-1218.2,,39306394,Port:65535,0,1736344706,568885735,Missing,,,,,,,,,0
